id,assets,liabilities,buffer,weights
12306,0.157489,0.140325,45.38,46.677814
12307,0.088388,0.081615,47.24,48.410003
12308,0.267997,0.243279,43.13,44.641276
12309,0.002939,0.002182,63.58,64.585121
12310,0.636157,0.595889,45.45,47.682046
12311,0.012192,0.009667,30.53,31.551859
12312,0.015822,0.013701,75.5,76.529523
12313,0.164014,0.149135,44.99,46.303149
12314,0.278913,0.248073,48.65,50.176986
12315,0.037855,0.033093,67.74,68.810948
12316,0.570825,0.475519,55.87,57.916344
12317,1.136202,1.035663,25.58,28.751865
12318,10.098865,8.129258,58.07,77.298123
12319,0.315102,0.269047,17.33,18.914149
12320,4.775423,4.318626,64.46,74.554049
12321,0.201442,0.167832,89.36,90.729274
12322,0.012465,0.010206,59.07,60.092671
12323,0.285928,0.251503,59.56,61.097431
12324,0.218481,0.198862,32.35,33.767343
12325,0.054562,0.050021,76.32,77.424583
12326,0.198914,0.17774,48.98,50.356654
12327,0.131585,0.116208,18.33,19.577793
12328,0.040765,0.037064,75.78,76.857829
12329,0.316244,0.251175,102.93,104.497419
12330,0.000155,0.00011,17.09,18.090265
12331,0.010472,0.009113,16.06,17.079585
12332,7.984323,6.943648,26.44,42.367971
12333,3.406622,3.055651,82.78,90.242273
12334,0.097639,0.088501,6.67,7.85614
12335,2.582953,2.402847,93.16,99.1458
12336,1.16735,1.116229,55.3,58.583579
12337,0.392412,0.347548,67.29,69.02996
12338,0.073433,0.066232,22.1,23.239665
12339,0.0068,0.005923,56.34,57.352723
12340,0.004095,0.003812,65.41,66.417907
12341,0.003072,0.002487,89.61,90.615559
12342,0.133873,0.124019,42.97,44.227892
12343,0.087474,0.080513,51.15,52.317987
12344,0.364616,0.329547,30.31,32.004163
12345,0.015038,0.013374,40.4,41.428412
12346,0.941975,0.858968,18.03,20.830943
12347,0.09189,0.073615,37.37,38.535505
12348,0.276352,0.246559,23.42,24.942911
12349,0.947078,0.892133,28.22,31.059211
12350,0.311532,0.280421,16.4,17.991953
12351,0.141618,0.125062,61.49,62.75668
12352,0.193962,0.173773,48.96,50.327735
12353,0.009406,0.007984,56.24,57.25739
12354,1.116389,1.002,48.56,51.678389
12355,58.798506,56.079692,45.96,161.838198
12356,0.029879,0.026834,54.87,55.926713
12357,0.009993,0.008728,44.31,45.328721
12358,1.406832,1.271293,54.4,58.078125
12359,0.05251,0.045298,62.86,63.957808
12360,6.272295,5.728134,18.34,31.340429
12361,0.779328,0.696345,14.93,17.405673
12362,0.19295,0.178845,43.72,45.091795
12363,0.207755,0.174198,44.76,46.141953
12364,3.051441,2.635871,22.12,28.807312
12365,0.124307,0.111648,46.92,48.155955
12366,0.093515,0.050319,165.32,166.463834
12367,0.379646,0.342223,81.31,83.031869
12368,0.014704,0.012906,67.84,68.86761
12369,0.653896,0.582124,10.24,12.47602
12370,5.575631,4.895516,18.48,29.951147
12371,0.077173,0.066743,37.22,38.363916
12372,0.018162,0.015915,59.62,60.654077
12373,4.055805,3.721898,10.26,19.037703
12374,8.095787,7.579691,17.4,34.075478
12375,0.313825,0.279714,24.37,25.963539
12376,0.074545,0.068419,42.7,43.842964
12377,0.307177,0.274996,18.2,19.782173
12378,23.664333,20.368458,16.87,61.902791
12379,0.00344,0.003013,90.44,91.446453
12380,1.016311,0.913006,50.43,53.359317
12381,5.269975,4.607882,13.18,24.057857
12382,0.054096,0.048927,33.25,34.353023
12383,2.486005,2.398054,42.06,47.944059
12384,0.167186,0.141185,85.77,87.078371
12385,0.099038,0.088665,59.42,60.607703
12386,0.0042,0.003625,58.33,59.337825
12387,0.565016,0.526472,51.5,53.591488
12388,0.011194,0.009399,61.91,62.930593
12389,0.181464,0.162681,19.56,20.904145
12390,0.692461,0.61735,42.88,45.189811
12391,0.372806,0.338454,18.53,20.24126
12392,1.617933,1.462509,63.35,67.430442
12393,0.022972,0.020403,37.7,38.743375
12394,0.004383,0.003998,53.39,54.398381
12395,2122.577683,2005.768777,102.82,4232.16646
12396,0.042778,0.037652,51.7,52.78043
12397,2.807891,2.471275,55.04,61.319166
12398,0.206739,0.187387,31.42,32.814126
12399,552.214251,485.601881,117.99,1156.806132
12400,0.032623,0.029092,105.32,106.381715
12401,0.161758,0.152751,21.94,23.254509
12402,0.081602,0.07063,66.45,67.602232
12403,12.913,11.69946,35.45,61.06246
12404,0.121547,0.096295,45.77,46.987842
12405,0.008152,0.006157,80.67,81.684309
12406,0.022929,0.021321,50.34,51.38425
12407,0.050625,0.045372,63.17,64.265997
12408,0.018724,0.017112,18.38,19.415836
12409,0.107652,0.09045,26.28,27.478102
12410,0.231934,0.212499,13.02,14.464433
12411,0.385543,0.346733,27.62,29.352276
12412,0.123339,0.112511,39.67,40.90585
12413,0.240345,0.213832,31.58,33.034177
12414,0.073144,0.064739,68.47,69.607883
12415,2.202849,2.062868,13.87,19.135717
12416,0.005315,0.00518,37.75,38.760495
12417,1.68993,1.523568,11.59,15.803498
12418,0.353221,0.31483,7.66,9.328051
12419,0.004586,0.004231,20.55,21.558817
12420,0.329058,0.292626,13.21,14.831684
12421,5.066515,4.894776,17.78,28.741291
12422,0.044839,0.039426,40.97,42.054265
12423,0.05938,0.051953,92.21,93.321333
12424,4.630773,4.361108,60.14,70.131881
12425,0.011466,0.00977,32.83,33.851236
12426,0.052312,0.043324,9.14,10.235636
12427,0.128423,0.113917,63.69,64.93234
12428,0.380741,0.323724,42.18,43.884465
12429,0.014352,0.012047,79.81,80.836399
12430,1.755273,1.458112,14.35,18.563385
12431,8.836211,8.41906,213.27,231.525271
12432,0.086799,0.074907,77.86,79.021706
12433,0.026992,0.02452,61.55,62.601512
12434,0.028188,0.025156,44.95,46.003344
12435,6.618162,5.925923,18.94,32.484085
12436,0.171998,0.14931,30.77,32.091308
12437,0.000778,0.000659,25.42,26.421437
12438,0.100685,0.090595,15.24,16.43128
12439,0.414931,0.377172,43.28,45.072103
12440,12.591907,10.989255,13.62,38.201162
12441,9.501261,8.550191,23.72,42.771452
12442,0.127806,0.112655,18.61,19.850461
12443,1.110625,1.006596,71.3,74.417221
12444,0.031933,0.027297,43.6,44.65923
12445,0.143301,0.127583,51.28,52.550884
12446,0.31286,0.282311,22.1,23.695171
12447,0.529585,0.477901,83.79,85.797486
12448,0.055922,0.051027,55.34,56.446949
12449,1.720453,1.472847,23.7,27.8933
12450,0.216277,0.194729,39.33,40.741006
12451,0.040326,0.035328,13.35,14.425654
12452,0.228862,0.209745,33.24,34.678607
12453,53.409263,49.449045,48.74,152.598308
12454,19.102948,17.573182,29.87,67.54613
12455,0.028586,0.025755,48.56,49.614341
12456,2.995511,2.70051,48.65,55.346021
