"id","assets","liabilities","buffer","weights"
"10293",0.070643,0.058156,18.24,19.368799
"10294",0.587566,0.523617,38.91,41.021183
"10295",2.033436,1.706151,39.21,43.949587
"10296",0.611051,0.554299,51.94,54.10535
"10297",13.540768,12.235073,5.63,32.405841
"10298",0.102334,0.0932559999999999,57.41,58.60559
"10299",0.0150479999999999,0.013783,29.85,30.878831
"10300",0.314945,0.275489,24.23,25.820434
"10301",0.179231,0.161376,53.1,54.440607
"10302",0.613173,0.508769,24.15,26.271942
"10303",0.440932,0.376702,76.66,78.477634
"10304",0.128313,0.118321,76.42,77.666634
"10305",0.078953,0.067886,46.53,47.676839
"10306",15.842798,14.521059,38.15,69.513857
"10307",0.018659,0.017352,29.02,30.056011
"10308",0.145368,0.13253,43.27,44.547898
"10309",0.03451,0.031982,37.8,38.866492
"10310",0.000236,0.000193,112.2,113.200429
"10311",0.066242,0.0585059999999999,27.89,29.014748
"10312",0.0792269999999999,0.071961,23.14,24.291188
"10313",5.127937,4.603034,10.4,21.130971
"10314",2.261456,1.968846,18.75,23.980302
"10315",2.387325,2.256113,52.96,58.603438
"10316",6.864936,6.381157,14.47,28.716093
"10317",0.267521,0.221364,44.49,45.978885
"10318",1.788574,1.561889,14.31,18.660463
"10319",0.58695,0.517819,44.27,46.374769
"10320",0.15499,0.116376,38.12,39.391366
"10321",0.028636,0.025713,25.86,26.914349
"10322",0.256788,0.231594,22.85,24.338382
"10323",7.496829,6.494826,12.8,27.791655
"10324",3.949361,3.436352,23.23,31.615713
"10325",1.569457,1.395999,30.22,34.185456
"10326",0.040355,0.035636,53.69,54.765991
"10327",1.666019,1.524451,28.72,32.91047
"10328",1.176784,1.07112,28.02,31.267904
"10329",5.752015,5.070451,44.62,56.442466
"10330",0.180754,0.15279,87.85,89.183544
"10331",1.501742,1.330741,29.95,33.782483
"10332",0.137639,0.101893,86.64,87.879532
"10333",0.217213,0.177874,78.47,79.865087
"10334",2.014049,1.808382,22.71,27.532431
"10335",4.221329,3.889723,3.53,12.641052
"10336",0.201996,0.184857,54.23,55.616853
"10337",0.09136,0.081746,52.22,53.393106
"10338",3.277507,2.814951,13.83,20.922458
"10339",0.179205,0.160833,20.34,21.680038
"10340",0.078898,0.071734,12.19,13.340632
"10341",2.425159,2.21178,8.25,13.886939
"10342",0.314455,0.28256,29.33,30.927015
"10343",0.142184,0.128017,34.6,35.870201
"10344",1.370735,1.251547,16.02,19.642282
"10345",0.00919,0.008106,26.74,27.757296
"10346",1.11415,0.941072,16.58,19.635222
"10347",0.0309769999999999,0.023424,20.63,21.684401
"10348",0.136461,0.120893,33.38,34.637354
"10349",0.018462,0.016567,59.8,60.835029
"10350",232.149797,211.87204,36.61,481.631837
"10351",0.351908,0.311174,54.59,56.253082
"10352",0.156416,0.133824,88.19,89.48024
"10353",405.588823,367.33808,56.51,830.436903
"10354",0.0310459999999999,0.02837,37.96,39.019416
"10355",0.509321,0.465055,30.89,32.864376
"10356",0.739954,0.683862,111.4,113.823816
"10357",0.075351,0.066778,67.62,68.762129
"10358",34.775324,29.803054,25.99,91.568378
"10359",0.511862,0.446212,136.57,138.528074
"10360",52.591712,49.923945,43.2,146.715657
"10361",0.0051909999999999,0.004699,22.46,23.46989
"10362",0.0396969999999999,0.0352939999999999,20.04,21.114991
"10363",0.042487,0.020754,121.73,122.793241
"10364",0.043819,0.0380619999999999,42.21,43.291881
"10365",0.157969,0.139473,23.73,25.027442
"10366",0.004442,0.003788,55.54,56.54823
"10367",0.13479,0.122781,8.45,9.707571
"10368",3.620042,3.226329,7.33,15.176371
"10369",0.072716,0.065032,60.19,61.327748
"10370",0.210631,0.194653,9.27,10.675284
"10371",0.484834,0.449521,18.07,20.004355
"10372",0.000801,0.0006259999999999,105.73,106.731427
"10373",0.229976,0.200651,25.37,26.800627
"10374",0.138485,0.128328,18.69,19.956813
"10375",0.934746,0.847579,29.91,32.692325
"10376",17.603609,16.341934,44.16,79.105543
"10377",6.01287,5.444968,30.83,43.287838
"10378",0.760136,0.667661,40.11,42.537797
"10379",5.517144,5.075419,35.57,47.162563
"10380",0.311047,0.278093,34.14,35.72914
"10381",0.051898,0.04412,64.43,65.526018
"10382",0.032641,0.022264,30.92,31.974905
"10383",0.001245,0.001138,75.31,76.312383
"10384",0.054367,0.0511939999999999,37.1,38.205561
"10385",0.299226,0.258818,30.46,32.018044
"10386",0.052958,0.045538,35.72,36.818496
"10387",0.904999,0.797043,25.23,27.932042
"10388",0.01171,0.0106959999999999,57.96,58.982406
"10389",0.557158,0.50221,26.83,28.889368
"10390",0.105491,0.0937559999999999,19.16,20.359247
"10391",0.039891,0.037024,62.63,63.706915
"10392",0.479693,0.457785,13.38,15.317478
"10393",1.889935,1.568695,32.21,36.66863
"10394",0.091568,0.0821399999999999,16.11,17.283708
"10395",0.769674,0.678527,14.31,16.758201
"10396",0.914802,0.852467,10.06,12.827269
"10397",7.248868,6.544674,6.66,21.453542
"10398",4.082352,3.596797,32.33,41.009149
"10399",0.094799,0.085072,42.38,43.559871
"10400",0.040349,0.031198,32.48,33.551547
"10401",3.002386,2.211992,38.39,44.604378
"10402",0.0080929999999999,0.0070389999999999,43.93,44.945132
"10403",0.920946,0.839193,21.05,23.810139
"10404",0.157954,0.139036,46.14,47.43699
"10405",0.121184,0.107114,49.04,50.268298
"10406",0.106319,0.090279,12.71,13.906598
"10407",1.464715,1.320838,69.18,72.965553
"10408",0.252672,0.208086,4.81,6.270758
"10409",20.99452,20.03394,21.23,63.25846
"10410",0.046274,0.042773,25.97,27.059047
"10411",0.397315,0.352521,31.53,33.279836
"10412",0.741063,0.672186,11.19,13.603249
"10413",1.491861,1.41696,35.63,39.538821
"10414",0.019041,0.017332,11.55,12.586373
"10415",0.107494,0.100152,51.13,52.337646
"10416",1.751028,1.583974,39.95,44.285002
"10417",0.226821,0.196262,9.88,11.303083
"10418",0.028618,0.0261339999999999,54.88,55.934752
"10419",0.22892,0.209948,39.85,41.288868
"10420",1.317578,1.277933,51.94,55.535511
"10421",0.20734,0.176664,28.65,30.034004
"10422",15.030588,13.75679,8.68,38.467378
"10423",0.001929,0.001548,27.93,28.933477
"10424",0.214577,0.18504,44.51,45.909617
"10425",0.04287,0.038004,79.4,80.480874
"10426",0.10819,0.100523,30.06,31.268713
"10427",1.243178,1.106311,22.5,25.849489
"10428",3.155959,3.006557,44.05,51.212516
"10429",0.0124549999999999,0.010822,35.79,36.813277
"10430",0.03133,0.02726,12.78,13.83859
"10431",0.059198,0.049026,10.14,11.248224
"10432",0.088488,0.079912,12.73,13.8984
"10433",2.608127,2.401905,10.7,16.710032
"10434",2.794116,2.692199,49.83,56.316315
"10435",2.273804,2.05553,15.89,21.219334
"10436",0.21783,0.196912,32.36,33.774742
"10437",0.322123,0.293547,52.15,53.76567
"10438",0.0050869999999999,0.003342,51.3,52.308429
"10439",0.0016899999999999,0.0014869999999999,80.52,81.523177
"10440",0.217988,0.195128,41.19,42.603116
"10441",0.0738289999999999,0.063908,13.91,15.047737
"10442",0.085116,0.07531,25.38,26.540426
"10443",0.356436,0.318484,100.73,102.40492
"10444",0.003237,0.0024649999999999,44.92,45.925702
"10445",0.159116,0.145735,37.42,38.724851
"10446",0.421639,0.392849,26.05,27.864488
"10447",0.002761,0.002286,54.24,55.245047
"10448",0.139797,0.122924,44.44,45.702721
"10449",0.394124,0.211176,111.37,112.9753
"10450",0.097009,0.082275,42.95,44.129284
"10451",0.315173,0.28342,46.45,48.048593
"10452",5.875148,5.54786,17.11,29.533008
"10453",0.994027,0.693049,41.79,44.477076
"10454",0.853481,0.711489,17.46,20.02497
"10455",0.171854,0.148717,12.53,13.850571
"10456",0.409617,0.362845,33.71,35.482462
"10457",0.90187,0.793087,34.22,36.914957
"10458",0.170721,0.156851,18.82,20.147572
"10459",0.26943,0.240276,41.51,43.019706
"10460",0.159888,0.142036,22.71,24.011924
"10461",0.001794,0.001328,115.31,116.313122
"10462",0.046615,0.038781,53.22,54.305396
"10463",1.233476,1.10545,23.09,26.428926
"10464",4.193083,3.659789,7.01,15.862872
"10465",21.211567,19.1431,-9.88,31.474667
"10466",0.0072209999999999,0.006323,24.72,25.733544
"10467",0.234055,0.205561,44.09,45.529616
"10468",0.212186,0.191252,47.21,48.613438
"10469",1.572959,1.460115,26.33,30.363074
"10470",2.590057,2.538311,83.53,89.658368
"10471",2.004023,1.755143,45.72,50.479166
"10472",0.023435,0.020974,36.93,37.974409
"10473",0.525829,0.416139,22.37,24.311968
"10474",0.021127,0.019492,68.79,69.830619
"10475",0.390451,0.353374,25.5,27.243825
"10476",0.276156,0.244779,7.08,8.600935
"10477",1.717248,1.487706,24.29,28.494954
"10478",0.690028,0.621356,21.48,23.791384
"10479",11.75561,11.28757,8.43,32.47318
"10480",0.165424,0.150585,49.87,51.186009
"10481",0.218286,0.191598,26.51,27.919884
"10482",0.008162,0.006263,51.81,52.824425
"10483",0.205916,0.178418,85.39,86.774334
"10484",0.336033,0.288474,12.73,14.354507
"10485",0.108451,0.017682,4007.72,4008.846133
"10486",0.003392,0.0030269999999999,27.2,28.206419
"10487",504.383414,472.061638,111.98,1089.425052
"10488",35.171994,32.684964,43.22,112.076958
"10489",0.963562,0.929969,65.18,68.073531
"10490",13.517737,12.513815,21.28,48.311552
"10491",0.0259259999999999,0.021637,60.42,61.467563
"10492",5.060356,4.607583,2.27,12.937939
"10493",0.172523,0.154331,45.44,46.766854
"10494",2.344706,2.118808,10.39,15.853514
"10495",0.0597149999999999,0.0423379999999999,22.86,23.962053
"10496",0.036612,0.033067,96.46,97.529679
"10497",0.244425,0.219041,56.41,57.873466
"10498",1.122809,1.004455,23.55,26.677264
"10499",142.219684,126.295716,25.57,295.0854
"10500",0.296132,0.265052,43.7,45.261184
"10501",0.131831,0.123663,30.33,31.585494
"10502",30.900415,28.910744,60.06,120.871159
"10503",1.138423,1.029241,53.01,56.177664
"10504",0.031597,0.0249,81.61,82.666497
"10505",0.056169,0.0469529999999999,15.1,16.203122
"10506",0.221735,0.199515,39.47,40.89125
"10507",0.015091,0.013358,63.44,64.468449
"10508",0.020428,0.0192099999999999,45.98,47.019638
"10509",0.230558,0.211393,18.8,20.241951
"10510",0.280595,0.257363,32.85,34.387958
"10511",0.326073,0.28905,38.34,39.955123
"10512",0.085259,0.076136,29.56,30.721395
"10513",62.257657,58.994154,3469.08,3591.331811
"10514",0.497357,0.458496,32.21,34.165853
"10515",10.247438,9.440913,14.29,34.978351
"10516",0.593606,0.505994,5.94,8.0396
"10517",0.049606,0.04446,37.76,38.854066
"10518",0.203299,0.176074,29.84,31.219373
"10519",7.224089,6.360594,20.16,34.744683
"10520",1.268649,1.174244,42.16,45.602893
"10521",0.010438,0.009327,23.32,24.339765
"10522",0.033497,0.028457,90.07,91.131954
"10523",4.699272,4.296994,22.49,32.486266
"10524",0.047029,0.042484,50.45,51.539513
"10525",31.515276,29.920019,26.57,89.005295
"10526",0.091344,0.080572,31.07,32.241916
"10527",0.008121,0.0068769999999999,19.76,20.774998
"10528",0.00838,0.006756,77.18,78.195136
"10529",0.112895,0.10246,52.91,54.125355
"10530",2.993896,2.445741,94.02,100.459637
"10531",0.000448,0.000421,49.99,50.990869
"10532",0.00822,0.007612,37.74,38.755832
"10533",0.483457,0.328343,138.4,140.2118
"10534",2.516992,1.315514,5818683.66,5818688.492506
"10535",0.097584,0.084129,19.99,21.171713
"10536",0.258206,0.220587,54.88,56.358793
"10537",0.437504,0.378577,33.44,35.256081
"10538",0.036388,0.029168,88.13,89.195556
"10539",0.205241,0.06649,191.79,193.061731
"10540",0.231761,0.210109,43.12,44.56187
"10541",0.136172,0.11831,26.19,27.444482
"10542",0.419503,0.375278,23.03,24.824781
"10543",0.012527,0.010878,48.32,49.343405
"10544",0.036075,0.033007,68.19,69.259082
"10545",0.55641,0.504605,9.29,11.351015
"10546",10.928722,9.717904,25.99,47.636626
"10547",0.44277,0.382254,16.59,18.415024
"10548",0.008208,0.006995,54.53,55.545203
"10549",0.205614,0.188201,27.44,28.833815
"10550",0.122076,0.102144,21.49,22.71422
"10551",0.455401,0.397436,52.59,54.442837
"10552",0.513281,0.468678,25.02,27.001959
"10553",0.428176,0.382907,10.53,12.341083
"10554",0.245523,0.222684,51.66,53.128207
"10555",0.030637,0.0275079999999999,38.39,39.448145
"10556",28.927863,27.055355,108.99,165.973218
"10557",0.709621,0.61725,40.96,43.286871
"10558",0.14629,0.136769,34.43,35.713059
"10559",0.177407,0.152788,46.16,47.490195
"10560",0.059984,0.054298,52.79,53.904282
"10561",2.792307,2.504863,30.23,36.52717
"10562",0.087929,0.080942,37.72,38.888871
"10563",2.399681,2.122801,81.63,87.152482
"10564",0.082871,0.071196,40.98,42.134067
"10565",1.250008,1.116293,42.26,45.626301
"10566",0.073452,0.067642,38.84,39.981094
"10567",0.003468,0.003135,86.01,87.016603
"10568",0.870534,0.793143,41.73,44.393677
"10569",0.030309,0.026916,37.99,39.047225
"10570",0.011763,0.009726,39.95,40.971489
"10571",0.018871,0.016909,60.71,61.74578
"10572",0.224726,0.200277,34.85,36.275003
"10573",0.001446,0.001121,43.2,44.202567
"10574",0.716981,0.622648,49.43,51.769629
"10575",1.612835,1.457965,19.74,23.8108
"10576",0.217294,0.189692,24.69,26.096986
"10577",0.696742,0.636675,81.06,83.393417
"10578",0.202866,0.177195,9.87,11.250061
"10579",2.781649,2.493065,89.28,95.554714
"10580",0.027417,0.024559,67.53,68.581976
"10581",0.099996,0.091982,35.78,36.971978
"10582",0.034745,0.031399,54.56,55.626144
"10583",0.789474,0.682568,15.38,17.852042
"10584",3.046798,2.828576,29.82,36.695374
"10585",0.12769,0.108559,42.66,43.896249
"10586",0.169706,0.153217,33.46,34.782923
"10587",0.624176,0.573651,12.42,14.617827
"10588",3.092918,2.786237,59.14,66.019155
"10589",0.250668,0.222444,40.4,41.873112
"10590",0.254824,0.223271,36.37,37.848095
"10591",0.0047659999999999,0.003783,93.75,94.758549
"10592",0.097587,0.056896,317.06,318.214483
"10593",0.087125,0.07793,17.74,18.905055
"10594",0.005178,0.004381,66.47,67.479559
