"id","assets","liabilities","buffer","weights"
"17287",0.572657,0.509727,10.73,12.812384
"17288",7.898042,7.052656,21.85,37.800698
"17289",1.881246,1.706031,67.14,71.727277
"17290",0.007863,0.0064659999999999,49.53,50.544329
"17291",0.653386,0.5874,18.28,20.520786
"17292",0.175418,0.154295,38.65,39.979713
"17293",0.301372,0.270236,29.41,30.981608
"17294",0.558421,0.538807,40.45,42.547228
"17295",0.606756,0.539256,34.2,36.346012
"17296",0.012841,0.010941,80.52,81.543782
"17297",1.788027,1.591532,12.46,16.839559
"17298",0.146235,0.131561,39.05,40.327796
"17299",0.044281,0.039664,26.95,28.033945
"17300",0.15871,0.141909,43.42,44.720619
"17301",0.969897,0.832298,25.02,27.822195
"17302",0.024483,0.020181,29.43,30.474664
"17303",0.255811,0.232281,20.04,21.528092
"17304",0.331146,0.294863,25.88,27.506009
"17305",0.22234,0.195083,54.73,56.147423
"17306",0.135646,0.12256,46.23,47.488206
"17307",0.041388,0.034099,15.34,16.415487
"17308",0.043768,0.038931,28.63,29.712699
"17309",0.001108,0.0008609999999999,14.71,15.711969
"17310",8.674691,7.197797,17.04,33.912488
"17311",0.221919,0.198336,27.12,28.540255
"17312",0.063272,0.056566,45.6,46.719838
"17313",317.622499,299.485492,35.34,653.447991
"17314",0.395179,0.33932,21.75,23.484499
"17315",0.230473,0.202947,18.58,20.01342
"17316",20.459734,18.781939,2.77,43.011673
"17317",0.232638,0.2058,74.92,76.358438
"17318",0.039797,0.035493,14.62,15.69529
"17319",21.573527,19.835306,54.95,97.358833
"17320",0.0369769999999999,0.032893,78.91,79.97987
"17321",1.003666,0.916481,46.32,49.240147
"17322",0.030729,0.028599,40.38,41.439328
"17323",0.226982,0.207133,9.1,10.534115
"17324",0.01057,0.0085209999999999,19.62,20.639091
"17325",172.849042,152.113665,15.14,341.102707
"17326",0.440717,0.390115,17.18,19.010832
"17327",0.473078,0.445475,30.29,32.208553
"17328",0.019014,0.016773,105.53,106.565787
"17329",0.005011,0.004049,22.2,23.20906
"17330",9.509049,8.481443,10.51,29.500492
"17331",0.000446,0.000404,55.67,56.67085
"17332",0.342655,0.327778,52.02,53.690433
"17333",0.171091,0.149155,36.69,38.010246
"17334",0.021097,0.019504,64.39,65.430601
"17335",0.47647,0.401548,24.28,26.158018
"17336",0.081822,0.066263,51.49,52.638085
"17337",0.16304,0.147984,60.07,61.381024
"17338",0.259519,0.230749,20.28,21.770268
"17339",2.191196,1.983976,7.99,13.165172
"17340",50.030761,41.105302,39.34,131.476063
"17341",0.703644,0.573118,78.51,80.786762
"17342",0.153357,0.127163,34.92,36.20052
"17343",0.037131,0.033689,28.4,29.47082
"17344",0.065764,0.061487,20.12,21.247251
"17345",0.251416,0.22715,22.68,24.158566
"17346",0.014129,0.011464,66.38,67.405593
"17347",0.090546,0.080159,23.25,24.420705
"17348",56.456639,48.592645,21.13,127.179284
"17349",0.301434,0.273899,13.21,14.785333
"17350",87.335722,78.332942,34.36,201.028664
"17351",6.742698,5.392238,43.08,56.214936
"17352",0.028881,0.0248,41.94,42.993681
"17353",0.097108,0.0856799999999999,26.82,28.002788
"17354",0.327312,0.296657,23.15,24.773969
"17355",8.263101,7.178767,31.51,47.951868
"17356",0.340891,0.312503,23.62,25.273394
"17357",0.233869,0.211977,23.09,24.535846
"17358",0.000096,0.000083,82.86,83.860179
"17359",0.045376,0.036614,38.78,39.86199
"17360",0.913805,0.823321,58.59,61.327126
"17361",0.709375,0.649236,22.64,24.998611
"17362",0.0965559999999999,0.087323,54.56,55.743879
"17363",3.013108,2.818636,49.5,56.331744
"17364",0.044147,0.040118,37.96,39.044265
"17365",6.657747,6.395143,6.17,20.22289
"17366",0.003424,0.002806,28.1,29.10623
"17367",0.004772,0.004345,48.61,49.619117
"17368",0.110495,0.097572,48.16,49.368067
"17369",0.010779,0.009807,10.49,11.510586
"17370",0.049947,0.04419,15.67,16.764137
"17371",0.228932,0.205292,14.33,15.764224
"17372",0.004763,0.004215,54.58,55.588978
"17373",29.085407,25.074676,19.29,74.450083
"17374",22.057046,19.905494,33.56,76.52254
"17375",0.089436,0.081112,20.2,21.370548
"17376",0.039289,0.034939,21.63,22.704228
"17377",0.045418,0.0395509999999999,19.85,20.934969
"17378",14.21539,12.994389,30.18,58.389779
"17379",1.694645,1.631043,37.92,42.245688
"17380",0.418503,0.368646,15.07,16.857149
"17381",0.704922,0.62176,24.68,27.006682
"17382",1.686991,1.54572,2.93,7.162711
"17383",0.022025,0.010451,141.6,142.632476
"17384",4.3291,3.979676,41.82,51.128776
"17385",0.045314,0.041286,17.91,18.9966
"17386",0.01085,0.009146,31.53,32.549996
"17387",0.288427,0.261845,34.56,36.110272
"17388",0.323108,0.294614,22.23,23.847722
"17389",0.452731,0.402628,15.32,17.175359
"17390",3.671861,3.449035,77.16,85.280896
"17391",0.307677,0.269146,19.49,21.066823
"17392",0.041926,0.034374,64.07,65.1463
"17393",0.172642,0.153408,16.26,17.58605
"17394",0.507216,0.4208,52.72,54.648016
"17395",1.394749,1.298159,62.65,66.342908
"17396",1.238274,1.11995,25.55,28.908224
"17397",0.703721,0.627177,22.56,24.890898
"17398",0.082359,0.072988,73.84,74.995347
"17399",0.0060149999999999,0.005178,72.44,73.451193
"17400",0.08373,0.074534,37.42,38.578264
"17401",0.016957,0.014459,50.65,51.681416
"17402",5.717446,5.063171,13.19,24.970617
"17403",0.005476,0.004057,82.6,83.609533
"17404",0.0685289999999999,0.059412,28.97,30.097941
"17405",0.009664,0.007657,61.37,62.387321
"17406",0.141245,0.127567,33.25,34.518812
"17407",13.587712,12.61576,5.67,32.873472
"17408",0.353649,0.324996,26.98,28.658645
"17409",0.905775,0.809058,11.29,14.004833
"17410",0.070119,0.0591519999999999,26.75,27.879271
"17411",0.002346,0.0021,44.08,45.084446
"17412",0.03581,0.030423,62.69,63.756233
"17413",0.000816,0.000605,34.5,35.501421
"17414",0.66826,0.593253,26.75,29.011513
"17415",1.452328,1.289077,9.19,12.931405
"17416",0.047267,0.041446,41.72,42.808713
"17417",0.0618,0.053188,28.97,30.084988
"17418",2.219744,2.080309,34.96,40.260053
"17419",0.194853,0.178694,18.83,20.203547
"17420",0.002041,0.001709,38.02,39.02375
"17421",36.288352,33.457186,24.71,95.455538
"17422",0.043459,0.039387,46.61,47.692846
"17423",0.446941,0.403918,7.37,9.220859
"17424",2.038206,1.880104,13.1,18.01831
"17425",0.269256,0.233811,49.22,50.723067
"17426",0.065189,0.060134,50.4,51.525323
"17427",0.0376639999999999,0.033738,3.75,4.821402
"17428",0.04236,0.035705,76.05,77.128065
"17429",0.007812,0.006467,67.68,68.694279
"17430",23.044989,22.275106,46.34,92.660095
"17431",0.540092,0.460523,52.33,54.330615
"17432",20.640699,19.223369,15.4,56.264068
"17433",0.111226,0.0978,59,60.209026
"17434",1.552081,1.378255,30.74,34.670336
"17435",0.0181,0.015791,52.8,53.833891
"17436",0.003139,0.00243,56.44,57.445569
"17437",0.041361,0.035384,75.92,76.996745
"17438",54.070692,50.705102,13.66,119.435794
"17439",30.891341,26.723526,33.7,92.314867
"17440",1.086583,0.981466,27.17,30.238049
"17441",1.5766,1.496377,48.4,52.472977
"17442",0.04832,0.041791,50.71,51.800111
"17443",0.171296,0.151539,31.83,33.152835
"17444",0.0165449999999999,0.014476,52.01,53.041021
"17445",5.829883,5.306425,6.09,18.226308
"17446",0.064243,0.058115,28.99,30.112358
"17447",0.000252,0.000192,82.43,83.430444
"17448",0.268761,0.243268,22.93,24.442029
"17449",3.029904,2.875364,48.14,55.045268
