"id","assets","liabilities","buffer","weights"
"10001",0.711138,0.648431,21.66,24.019569
"10002",0.282468,0.252277,58.43,59.964745
"10003",0.53387,0.432109,54.13,56.095979
"10004",0.238733,0.211006,34.75,36.199739
"10005",37.377754,33.43582,24.44,96.253574
"10006",0.229338,0.204863,7.94,9.374201
"10007",0.000489,0.0004,43.88,44.880889
"10008",0.223,0.196997,5.95,7.369997
"10009",0.006916,0.0063539999999999,2.29,3.30327
"10010",0.148073,0.129324,23.64,24.917397
"10011",0.373415,0.325614,33.07,34.769029
"10012",0.460502,0.414533,30.57,32.445035
"10013",0.0065339999999999,0.0054159999999999,13.13,14.14195
"10014",28.584148,25.648939,70.05,125.283087
"10015",0.026614,0.022736,68.68,69.72935
"10016",0.048027,0.042613,43.81,44.90064
"10017",25.225927,21.66429,62.14,110.030217
"10018",0.032158,0.028827,46.05,47.110985
"10019",0.06027,0.0525329999999999,48.59,49.702803
"10020",295.895587,272.290069,40.63,609.815656
"10021",1.01653,0.840568,50.73,53.587098
"10022",0.436231,0.398239,17.94,19.77447
"10023",14.717658,12.313253,49.7,77.730911
"10024",0.424576,0.383152,20.61,22.417728
"10025",0.076674,0.065907,44.49,45.632581
"10026",0.182842,0.166378,16.34,17.68922
"10027",0.470193,0.416734,33.5,35.386927
"10028",0.0016719999999999,0.0014919999999999,41.91,42.913164
"10029",0.893964,0.804756,17.31,20.00872
"10030",0.095526,0.083663,55.6,56.779189
"10031",0.0715959999999999,0.063141,9.97,11.104737
"10032",0.049071,0.043966,42.4,43.493037
"10033",28.712702,26.698773,32.05,88.461475
"10034",0.003954,0.003382,65.11,66.117336
"10035",0.214603,0.194368,57.96,59.368971
"10036",0.81507,0.735973,29.88,32.431043
"10037",6.350719,5.469809,24.99,37.810528
"10038",0.47418,0.439433,46.3,48.213613
"10039",0.206561,0.182556,31.74,33.129117
"10040",0.491521,0.434789,12.78,14.70631
"10041",0.223308,0.082295,174.3,175.605603
"10042",0.812884,0.687017,11.23,13.729901
"10043",0.259065,0.237835,39.53,41.0269
"10044",0.073291,0.06709,-22.34,-21.199619
"10045",20.220022,18.31871,17.25,56.788732
