id,assets,liabilities,buffer,weights
10534,1.848525,0.93787,11352.53,11356.3164
10535,0.066262,0.05771,24.5,25.623972
10536,0.164119,0.143129,55.2,56.507248
10537,0.278244,0.238054,41.23,42.746298
10538,0.032107,0.025536,90.28,91.337643
10539,0.216337,0.135514,157.46,158.811851
10540,0.140955,0.126906,50.82,52.087861
10541,0.084377,0.07412,31.54,32.698497
10542,0.214969,0.191056,28.44,29.846025
10543,0.007761,0.006446,34.43,35.444207
10544,0.0273,0.025023,74.4,75.452323
10545,0.223449,0.201522,13.02,14.444971
10546,11.723936,10.88398,46.87,70.477916
10547,0.335725,0.296389,31.65,33.282114
10548,0.004503,0.003928,30.79,31.798431
10549,0.07118,0.065375,8.86,9.996555
10550,0.09767,0.079599,6.87,8.047269
10551,0.39169,0.35325,60.55,62.29494
10552,0.265584,0.243333,8.46,9.968917
10553,0.337598,0.306833,9.72,11.364431
10554,0.145431,0.130488,50.47,51.745919
10555,0.021837,0.019213,28.97,30.01105
10556,22.626084,20.76946,110.49,154.885544
10557,0.443721,0.370019,32.69,34.50374
10558,0.128519,0.116326,19.93,21.174845
10559,0.11938,0.106491,19.66,20.885871
10560,0.058805,0.053464,40.53,41.642269
10561,1.892472,1.685169,38.37,42.947641
10562,0.09055,0.083651,60.33,61.504201
10563,1.098943,1.003313,83.81,86.912256
10564,0.084722,0.070118,26.98,28.13484
10565,0.855915,0.773841,34.63,37.259756
10566,0.047592,0.043544,10.55,11.641136
10567,0.003939,0.003312,81.4,82.407251
10568,0.229686,0.202863,20.27,21.702549
10569,0.016801,0.014364,54.44,55.471165
10570,0.009028,0.007531,41.52,42.536559
10571,0.011734,0.010325,15.06,16.082059
10572,0.051942,0.047036,25.79,26.888978
10573,0.001241,0.000989,92.71,93.71223
10574,0.467024,0.423763,55.9,57.790787
10575,0.757751,0.680578,16.78,19.218329
10576,0.121358,0.103464,23.43,24.654822
10577,0.741363,0.666214,93.93,96.337577
10578,0.273618,0.257172,19.73,21.26079
10579,3.213377,3.032093,61.78,69.02547
10580,0.021754,0.019041,47.01,48.050795
10581,0.072824,0.066401,16.71,17.849225
10582,0.032681,0.030165,36.19,37.252846
10583,0.35869,0.302999,22.8,24.461689
10584,0.518944,0.457706,19.61,21.58665
10585,0.095831,0.084968,35.85,37.030799
10586,0.126988,0.116155,31,32.243143
10587,0.349644,0.324277,49.65,51.323921
10588,1.138264,1.056665,72.49,75.684929
10589,0.180996,0.163125,45.93,47.274121
10590,0.164124,0.144841,21.26,22.568965
10591,0.006097,0.00488,88.43,89.440977
10592,0.08923,0.061678,0.08,1.230908
10593,0.060917,0.054349,59.79,60.905266
10594,0.004414,0.003759,55.54,56.548173
10595,76.379826,72.936704,23.07,173.38653
10596,0.038415,0.035078,28.3,29.373493
10597,0.549515,0.493191,33.12,35.162706
10598,0.591943,0.528433,34.56,36.680376
10599,0.208111,0.187305,28.49,29.885416
10600,0.016686,0.012184,102.23,103.25887
10601,29.466785,28.643888,45.51,104.620673
10602,0.174491,0.157771,39.59,40.922262
10603,2.417666,2.193952,51.09,56.701618
10604,0.314299,0.277703,62.44,64.032002
10605,0.005156,0.003747,77.84,78.848903
10606,0.113656,0.095817,20.11,21.319473
10607,0.153148,0.140788,11.73,13.023936
10608,0.101316,0.089597,49.33,50.520913
10609,0.033928,0.027606,15.23,16.291534
10610,0.195428,0.177758,24.31,25.683186
10611,0.206067,0.18268,31.63,33.018747
10612,0.320165,0.29686,11.67,13.287025
10613,251.647127,231.799907,19,503.447034
10614,0.834129,0.76441,51.04,53.638539
10615,0.111092,0.100278,25.83,27.04137
10616,0.033948,0.03085,51.48,52.544798
10617,0.2024,0.178614,52.83,54.211014
10618,0.606957,0.533516,35.01,37.150473
10619,0.250818,0.218572,1.91,3.37939
10620,0.00521,0.004484,41.1,42.109694
10621,0.1317,0.116946,29.96,31.208646
10622,0.158803,0.143003,20.19,21.491806
10623,0.012953,0.011004,71.45,72.473957
10624,6.005103,5.082606,65.8,77.887709
10625,0.000379,0.000334,45.15,46.150713
10626,0.538853,0.471678,8.26,10.270531
10627,0.11734,0.108259,36.59,37.815599
10628,0.286854,0.257483,16.23,17.774337
10629,703.521644,678.772316,166.99,1550.28396
10630,0.197424,0.174679,29.29,30.662103
10631,0.011999,0.010568,80.32,81.342567
10632,0.085555,0.07641,36.44,37.601965
10633,34.193331,32.534858,14.66,82.388189
10634,0.141596,0.125588,74.38,75.647184
10635,0.046606,0.037938,74.4,75.484544
