"id","assets","liabilities","buffer","weights"
"10061",139.069,129.878,57,326.947
"10062",0.0057799999999999,0.0047409999999999,54.56,55.570521
"10063",0.117102,0.102852,49.81,51.029954
"10064",5.237048,5.239316,1.6,13.076364
"10065",0.16456,0.146949,43.75,45.061509
"10066",0.047412,0.040891,15.85,16.938303
"10067",6.551782,5.335822,30.82,43.707604
"10068",0.142487,0.125723,26.09,27.35821
"10069",1.56241,1.438493,14.35,18.350903
"10070",0.58322,0.533279,45.68,47.796499
"10071",0.634709,0.575626,93.7,95.910335
"10072",0.095871,0.083496,50.33,51.509367
"10073",0.117167,0.104859,48.66,49.882026
"10074",0.081679,0.071461,33.13,34.28314
"10075",9.330308,8.626281,20.36,39.316589
"10076",0.104668,0.091921,21.63,22.826589
"10077",0.0214789999999999,0.018581,53.92,54.96006
"10078",0.195606,0.175403,50.52,51.891009
"10079",0.917249,0.84404,40.54,43.301289
"10080",3.815403,3.54252,16.31,24.667923
"10081",0.106089,0.096831,27.39,28.59292
"10082",1.051483,0.952099,44.14,47.143582
"10083",3.681225,3.286823,25.32,33.288048
"10084",1.418902,1.330086,102.91,106.658988
"10085",0.233516,0.209431,41.33,42.772947
"10086",2.635919,2.419029,16.56,22.614948
"10087",1.514753,1.398553,28.98,32.893306
"10088",1.042517,0.946002,17.19,20.178519
"10089",0.225472,0.20752,29.66,31.092992
"10090",4.91491,4.567696,39.48,49.962606
"10091",0.019352,0.0177319999999999,55.07,56.107084
"10092",3.02214,2.837941,46.33,53.190081
"10093",0.020963,0.018894,65.13,66.169857
"10094",0.167761,0.153119,27.1,28.42088
"10095",2.302537,1.915499,17.3,22.518036
"10096",0.967992,0.856395,12.3,15.124387
"10097",0.000337,0.000296,99.89,100.890633
"10098",0.03587,0.032165,66.77,67.838035
"10099",0.714921,0.652361,38.31,40.677282
"10100",0.122878,0.11129,33.87,35.104168
"10101",0.288314,0.251669,29.39,30.929983
"10102",0.165037,0.14838,30.06,31.373417
"10103",0.273987,0.237945,64.28,65.791932
"10104",9.547785,9.029806,5.91,25.487591
"10105",0.104549,0.095661,3.59,4.79021
"10106",0.671079,0.59774,4.53,6.798819
"10107",0.108098,0.097707,35.5,36.705805
"10108",0.031626,0.0268319999999999,63.1,64.158458
"10109",0.070344,0.061692,66.27,67.402036
"10110",0.080897,0.07427,60.25,61.405167
"10111",0.018119,0.01594,78.64,79.674059
"10112",0.723474,0.662848,25.75,28.136322
"10113",0.0461009999999999,0.040443,69.67,70.756544
"10114",0.015952,0.013393,61.58,62.609345
"10115",0.064994,0.057312,69.97,71.092306
"10116",0.004031,0.0035859999999999,9.81,10.817617
"10117",0.009889,0.008241,53.95,54.96813
"10118",0.150488,0.133041,7.53,8.813529
"10119",0.893445,0.78257,22.14,24.816015
"10120",22.90978,21.815898,15.78,61.505678
"10121",0.195459,0.174976,28.79,30.160435
"10122",0.171875,0.153237,28.52,29.845112
"10123",0.208067,0.154469,20.77,22.132536
"10124",0.18096,0.162242,26.62,27.963202
"10125",0.093948,0.084234,57.66,58.838182
"10126",0.439096,0.390671,27.02,28.849767
"10127",0.235232,0.212611,24.67,26.117843
"10128",46.416664,43.805556,16.83,108.05222
"10129",0.304124,0.276958,30.89,32.471082
"10130",38.12479,33.665069,196.63,269.419859
"10131",0.012607,0.011658,60.42,61.444265
"10132",1.293681,1.106191,50.08,53.479872
"10133",6.637285,6.026575,31.95,45.61386
"10134",0.144424,0.126427,49.04,50.310851
"10135",0.203783,0.164632,13.24,14.608415
"10136",2.626184,2.436837,39.61,45.673021
"10137",0.025845,0.022369,38.5,39.548214
"10138",0.239809,0.219684,37.77,39.229493
"10139",0.0928799999999999,0.079973,24.35,25.522853
"10140",0.094321,0.080877,100.66,101.835198
"10141",1.210048,1.0818,28.76,32.051848
"10142",0.242277,0.223404,23.62,25.085681
"10143",0.563944,0.486195,31.58,33.630139
"10144",0.566939,0.512018,23.17,25.248957
"10145",0.040823,0.033148,45.71,46.783971
"10146",0.871286,0.814956,52.57,55.256242
"10147",13.630222,12.92826,40.22,67.778482
"10148",0.14953,0.133293,44.46,45.742823
"10149",0.019592,0.01816,63.91,64.947752
"10150",579.951545,547.154459,51.94,1180.046004
"10151",2.105618,1.924356,44.56,49.589974
"10152",0.256688,0.22976,9.46,10.946448
"10153",0.069879,0.061805,29.54,30.671684
"10154",0.106758,0.083436,56.83,58.020194
"10155",0.013305,0.011945,71.5,72.52525
"10156",0.053599,0.048072,49.75,50.851671
"10157",0.14937,0.127834,24.78,26.057204
"10158",0.235375,0.207744,15.75,17.193119
"10159",0.139639,0.125671,17.23,18.49531
"10160",10.883391,9.949768,37.62,59.453159
"10161",0.050164,0.04466,21.09,22.184824
"10162",0.052646,0.047437,38,39.100083
"10163",1.413488,1.356294,65.48,69.249782
"10164",32.649638,29.867376,47.09,110.607014
"10165",0.812086,0.719651,17.13,19.661737
"10166",0.10213,0.09527,41.35,42.5474
"10167",0.589257,0.537148,57.85,59.976405
"10168",2.11371,1.866736,30.47,35.450446
"10169",0.860656,0.766952,31.98,34.607608
"10170",5.155522,4.661395,37.37,48.186917
"10171",0.287089,0.259837,39.93,41.476926
"10172",0.354569,0.317636,22.42,24.092205
"10173",0.247572,0.214835,65.36,66.822407
"10174",0.127799,0.116906,19.36,20.604705
"10175",0.0525259999999999,0.046479,29.96,31.059005
"10176",0.083553,0.074848,17.19,18.348401
"10177",0.11035,0.096944,44.13,45.337294
"10178",4.09456,3.358291,25.02,33.472851
"10179",0.001651,0.001395,11.81,12.813046
"10180",7.707842,7.168888,33.17,49.04673
"10181",0.033385,0.0276209999999999,46.3,47.361006
"10182",0.017783,0.016306,13.49,14.524089
"10183",0.568774,0.535799,55.31,57.414573
"10184",0.0251629999999999,0.019662,50.46,51.504825
"10185",0.070438,0.062688,85.88,87.013126
"10186",2.124975,1.873469,47.26,52.258444
"10187",5.34404,4.418495,28.53,39.292535
"10188",0.0536419999999999,0.048509,52.66,53.762151
"10189",0.276234,0.244457,13.97,15.490691
"10190",0.466245,0.394187,23.04,24.900432
"10191",0.003518,0.002152,26.98,27.98567
"10192",0.294402,0.256631,31.4,32.951033
"10193",0.033836,0.026061,5.97,7.029897
"10194",329.182829,300.549811,42.63,673.36264
"10195",0.114379,0.095775,21.77,22.980154
"10196",1.660157,1.449474,17.3,21.409631
"10197",0.121518,0.107334,37.34,38.568852
"10198",2.285679,2.163411,33.59,39.03909
"10199",17.179525,16.157844,7.39,41.727369
"10200",19.907529,17.606584,19.23,57.744113
"10201",0.002997,0.002737,76.29,77.295734
"10202",7.094023,6.33934,57.57,72.003363
"10203",0.134085,0.118062,19.97,21.222147
"10204",0.173044,0.131667,79.16,80.464711
"10205",0.010259,0.0076319999999999,94.84,95.857891
"10206",0.529742,0.453349,42.17,44.153091
"10207",0.088776,0.0734799999999999,42.82,43.982256
"10208",0.059636,0.051575,32.61,33.721211
"10209",0.050537,0.0426449999999999,33.15,34.243182
"10210",1.073879,0.947049,27.12,30.140928
"10211",0.017593,0.016366,30.77,31.803959
"10212",0.01232,0.011164,30.55,31.573484
"10213",6.1536,5.298274,7.12,19.571874
"10214",0.106224,0.092968,17.53,18.729192
"10215",0.475993,0.429093,37.64,39.545086
"10216",0.0318149999999999,0.028644,52.68,53.740459
"10217",0.178412,0.163559,72.56,73.901971
"10218",0.008024,0.007348,40.17,41.185372
"10219",0.268576,0.243256,60.44,61.951832
"10220",0.17522,0.154668,46.13,47.459888
"10221",0.739778,0.652607,3.21,5.602385
"10222",0.15621,0.139417,26.85,28.145627
"10223",0.609269,0.549895,36.36,38.519164
"10224",0.595776,0.52253,23.84,25.958306
"10225",0.079469,0.072088,38.06,39.211557
"10226",0.0230569999999999,0.021155,52.5,53.544212
"10227",0.010193,0.00752,96.63,97.647713
"10228",1.15977,1.066267,17.58,20.806037
"10229",0.738915,0.678437,13.12,15.537352
"10230",0.68105,0.627088,29.31,31.618138
"10231",0.168309,0.145041,34.35,35.66335
"10232",41.478139,40.165861,50.48,133.124
"10233",0.132142,0.117993,58.89,60.140135
"10234",0.110022,0.094992,11.96,13.165014
"10235",0.083526,0.075224,29.92,31.07875
"10236",0.032213,0.028412,32.85,33.910625
"10237",3.781943,3.370721,27.5,35.652664
"10238",0.060841,0.055669,14.86,15.97651
"10239",0.170631,0.107714,36.92,38.198345
"10240",2.201703,2.102403,37.79,43.094106
"10241",0.0153,0.014129,30.63,31.659429
"10242",6.224169,5.593601,22.27,35.08777
"10243",13.745342,12.114354,28.02,54.879696
"10244",0.226901,0.207279,33.63,35.06418
"10245",170.291238,169.882254,5.57,346.743492
"10246",0.144175,0.131602,13.35,14.625777
"10247",0.011742,0.010357,44.05,45.072099
"10248",0.585187,0.539657,30.57,32.694844
"10249",0.117526,0.107771,57.5,58.725297
"10250",0.146686,0.121376,39.24,40.508062
"10251",0.044041,0.03878,23.38,24.462821
"10252",0.083842,0.072265,72.4,73.556107
"10253",17.738745,9.576673,1274.58,1302.895418
"10254",1.13768,1.028271,31.38,34.545951
"10255",0.026718,0.023693,19.69,20.740411
"10256",0.024505,0.022535,24.58,25.62704
"10257",0.794252,0.693311,38.74,41.227563
"10258",0.349252,0.31987,29.99,31.659122
"10259",0.395113,0.35735,32.78,34.532463
"10260",0.0390449999999999,0.034066,27.95,29.023111
"10261",0.191466,0.169831,22.87,24.231297
"10262",2.716516,2.213249,35.79,41.719765
"10263",0.008405,0.006715,79.57,80.58512
"10264",0.079963,0.070168,35.25,36.400131
"10265",0.079662,0.071781,36.04,37.191443
"10266",0.222071,0.194355,124.19,125.606426
"10267",4484.765,4445.257,0.18,8931.202
"10268",1.505037,1.374228,11.92,15.799265
"10269",4.625257,4.426467,37.1,47.151724
"10270",0.164328,0.151415,33.22,34.535743
"10271",0.129081,0.113046,45.32,46.562127
"10272",1.397949,1.250792,56.62,60.268741
"10273",0.074306,0.053515,10.26,11.387821
"10274",0.711834,0.640537,13.44,15.792371
"10275",0.520907,0.500428,23.42,25.441335
"10276",0.036347,0.030523,57.72,58.78687
"10277",0.129728,0.11649,53.15,54.396218
"10278",44.240316,40.366525,25.73,111.336841
"10279",0.062588,0.051334,73.82,74.933922
"10280",0.341731,0.286017,33.25,34.877748
"10281",0.000135,0.000124,57.32,58.320259
"10282",0.0354639999999999,0.029958,76.27,77.335422
"10283",0.000127,0.000112,88.8,89.800239
"10284",84.752609,76.243603,19.82,181.816212
"10285",0.185781,0.16597,29.37,30.721751
"10286",1.329743,1.181596,13.22,16.731339
"10287",0.248004,0.217646,37.42,38.88565
"10288",0.07795,0.069039,68.74,69.886989
"10289",2.774758,2.524336,74.83,81.129094
"10290",0.070989,0.064597,11.38,12.515586
"10291",0.300516,0.272731,24.67,26.243247
"10292",0.0161539999999999,0.014625,82.28,83.310779
"10293",0.062258,0.049182,57.25,58.36144
"10294",0.281938,0.250565,35.87,37.402503
"10295",1.383583,1.201886,27.44,31.025469
"10296",0.457583,0.418466,56.14,58.016049
"10297",8.673604,7.71033,48.44,65.823934
"10298",0.0930309999999999,0.084783,56.27,57.447814
"10299",0.011201,0.010279,43.8,44.82148
"10300",0.175053,0.150628,32.94,34.265681
"10301",0.128821,0.118278,58.96,60.207099
"10302",0.368288,0.296401,48.9,50.564689
"10303",0.352918,0.301605,72.61,74.264523
"10304",0.085136,0.076869,37.2,38.362005
"10305",0.073004,0.061738,71.02,72.154742
"10306",11.093169,10.342356,26.24,48.675525
"10307",0.015102,0.014034,29.33,30.359136
"10308",0.087197,0.07769,25.74,26.904887
"10309",0.031537,0.029341,49.84,50.900878
"10310",0.000233,0.0001899999999999,90.84,91.840423
"10311",0.045859,0.04065,59.48,60.566509
"10312",0.040937,0.038394,15.1,16.179331
"10313",2.952894,2.658031,32.2,38.810925
"10314",1.445467,1.287845,18.89,22.623312
"10315",2.327204,2.17007,61.98,67.477274
"10316",7.631353,7.350191,10.67,26.651544
"10317",0.203568,0.174355,85.69,87.067923
"10318",1.210973,1.098815,15,18.309788
"10319",0.348892,0.307405,44.84,46.496297
"10320",0.127982,0.103305,40.19,41.421287
"10321",0.017646,0.015724,16.79,17.82337
"10322",0.214012,0.196775,22.83,24.240787
"10323",4.014797,3.498861,12.82,21.333658
"10324",2.881002,2.50766,23.34,29.728662
"10325",1.156116,1.026154,32.14,35.32227
"10326",0.036325,0.032274,36.07,37.138599
"10327",0.889791,0.79889,27.01,29.698681
"10328",0.832475,0.752422,34.5,37.084897
"10329",4.286554,3.754851,36.68,45.721405
"10330",0.066492,0.039085,18.5,19.605577
"10331",0.910252,0.831518,19.33,22.07177
"10332",0.118601,0.089816,76.32,77.528417
"10333",0.202655,0.172888,66.91,68.285543
"10334",1.261136,1.119349,28.11,31.490485
"10335",3.002277,2.751726,14.14,20.894003
"10336",0.130985,0.118049,44.34,45.589034
"10337",0.071874,0.06448,61.94,63.076354
"10338",2.351194,2.065452,17.75,23.166646
"10339",0.134754,0.120861,57.96,59.215615
"10340",0.096839,0.088892,40.02,41.205731
"10341",1.184075,1.044831,36.05,39.278906
"10342",0.210095,0.188199,28.47,29.868294
"10343",0.101836,0.092512,33.87,35.064348
"10344",0.91435,0.833891,14.67,17.418241
"10345",0.007981,0.006901,47.74,48.754882
"10346",0.909892,0.778798,25.59,28.27869
"10347",0.0298839999999999,0.023055,12.91,13.962939
"10348",0.121016,0.107954,81.89,83.11897
"10349",0.018505,0.016229,81.82,82.854734
"10350",124.011431,115.168806,38.94,279.120237
"10351",0.295937,0.265775,50.42,51.981712
"10352",0.109797,0.095361,62.19,63.395158
"10353",294.691581,270.536622,52.23,618.458203
"10354",0.02258,0.0204199999999999,16.69,17.733
"10355",0.324435,0.293433,25.76,27.377868
"10356",0.026106,0.010739,2475.71,2476.746845
"10357",0.050426,0.044884,52.22,53.31531
"10358",8.685659,7.50088,16.93,34.116539
"10359",0.516463,0.439614,30.99,32.946077
"10360",44.435654,42.593902,23.6,111.629556
"10361",0.0039619999999999,0.003581,25.14,26.147543
"10362",0.039255,0.035598,32.59,33.664853
"10363",0.0309529999999999,0.014837,127.82,128.86579
"10364",0.047657,0.042476,22.26,23.350133
"10365",0.099433,0.0852909999999999,58.49,59.674724
"10366",0.0056359999999999,0.00503,61.19,62.200666
"10367",0.088286,0.080001,63.41,64.578287
"10368",1.949868,1.755866,4.44,9.145734
"10369",0.057636,0.052161,44.18,45.289797
"10370",0.145838,0.135231,48.34,49.621069
"10371",0.267301,0.245344,18.96,20.472645
"10372",0.001349,0.001186,106.81,107.812535
"10373",0.185035,0.167287,6.6,7.952322
"10374",0.0792669999999999,0.074282,35.12,36.273549
"10375",0.523692,0.469136,29.81,31.802828
"10376",16.219115,15.182029,22.77,55.171144
"10377",14.55219,13.885243,16.47,45.907433
"10378",0.577562,0.515135,38.57,40.662697
"10379",3.55484,3.243254,36.21,44.008094
"10380",0.235294,0.209692,50.51,51.954986
"10381",0.044675,0.038287,66.25,67.332962
"10382",1.967708,1.767702,16.75,21.48541
"10383",0.001047,0.0009429999999999,80.57,81.57199
"10384",0.043112,0.039306,46.56,47.642418
"10385",0.244075,0.213523,31.23,32.687598
"10386",0.03636,0.031568,30.15,31.217928
"10387",0.373951,0.305869,10.41,12.08982
"10388",0.008169,0.007298,44.35,45.365467
"10389",0.434519,0.387485,30.65,32.472004
"10390",0.059076,0.05437,31.31,32.423446
"10391",0.0301709999999999,0.027894,44.91,45.968065
"10392",0.410303,0.384917,19.3,21.09522
"10393",1.033714,0.779022,73.38,76.192736
"10394",0.079396,0.07086,55.2,56.350256
"10395",0.734733,0.657072,26.15,28.541805
"10396",0.602453,0.554692,10.97,13.127145
"10397",5.209333,4.750416,3.7,14.659749
"10398",2.500851,2.194816,60.51,66.205667
"10399",0.068446,0.060671,38.73,39.859117
"10400",0.029998,0.022947,40.56,41.612945
"10401",1.37342,1.089745,78.6,82.063165
"10402",0.009677,0.008762,20.69,21.708439
"10403",0.779049,0.707279,20.87,23.356328
"10404",0.121214,0.107803,38.54,39.769017
"10405",0.089133,0.079118,44.76,45.928251
"10406",0.101399,0.0869419999999999,94.25,95.438341
"10407",1.927211,1.707332,24.29,28.924543
"10408",0.20987,0.180824,39.75,41.140694
"10409",21.446097,20.237254,47.69,90.373351
"10410",0.0273399999999999,0.0247919999999999,21.27,22.322132
"10411",0.253329,0.221131,7.67,9.14446
"10412",0.520541,0.469218,41.07,43.059759
"10413",1.290846,1.220314,41.45,44.96116
"10414",0.012946,0.011817,15.7,16.724763
"10415",0.085811,0.078193,44.99,46.154004
"10416",0.428007,0.384387,18.89,20.702394
"10417",0.17916,0.153162,79.09,80.422322
"10418",0.022935,0.021024,65.23,66.273959
"10419",0.202714,0.1857,37.13,38.518414
"10420",1.493625,1.422152,50.99,54.905777
"10421",0.048642,0.043886,61.14,62.232528
"10422",15.464636,14.564597,5.71,36.739233
"10423",0.002561,0.0021969999999999,20.54,21.544758
"10424",0.164552,0.141255,35.91,37.215807
"10425",0.037377,0.032661,76.84,77.910038
"10426",0.070338,0.065326,33.04,34.175664
"10427",0.713043,0.647257,25.33,27.6903
"10428",2.214463,2.077954,50.07,55.362417
"10429",0.009649,0.008341,52.19,53.20799
"10430",0.021817,0.018919,29.2,30.240736
"10431",0.053818,0.045558,92.22,93.319376
"10432",0.059391,0.054947,71.93,73.044338
"10433",1.788427,1.62163,43.26,47.670057
"10434",2.691183,2.56904,59.02,65.280223
"10435",1.640404,1.477128,31.97,36.087532
"10436",0.162907,0.14976,47.29,48.602667
"10437",0.242456,0.219272,38.85,40.311728
"10438",0.007234,0.005367,94.27,95.282601
"10439",0.001713,0.001504,60.05,61.053217
"10440",0.143175,0.129175,53.36,54.63235
"10441",0.0622159999999999,0.054632,34.37,35.486848
"10442",0.0544399999999999,0.048526,40.2,41.302966
"10443",0.291228,0.262323,93.91,95.463551
"10444",0.001918,0.001457,8.45,9.453375
"10445",0.093373,0.083711,22.1,23.277084
"10446",0.214182,0.196531,17.09,18.500713
"10447",0.00252,0.002203,15.26,16.264723
"10448",0.10846,0.0958379999999999,31.88,33.084298
"10449",0.46678,0.228826,129.45,131.145606
"10450",0.079152,0.068212,38.1,39.247364
"10451",0.249702,0.224423,34.87,36.344125
"10452",4.467344,4.134765,33.27,42.872109
"10453",1.515662,1.314772,14.89,18.720434
"10454",0.605069,0.497045,14.4,16.502114
"10455",0.136142,0.119579,18.78,20.035721
"10456",0.245968,0.220035,35.61,37.076003
"10457",0.714697,0.663344,37.07,39.448041
"10458",0.124168,0.113602,71.45,72.68777
"10459",0.18817,0.165639,48.89,50.243809
"10460",0.113138,0.102739,38,39.215877
"10461",0.001831,0.001364,108.15,109.153195
"10462",0.0407379999999999,0.0334089999999999,48.04,49.114147
"10463",0.619797,0.559943,9.49,11.66974
"10464",3.705902,3.307037,41.71,49.722939
"10465",19.512451,18.491964,7.16,46.164415
"10466",0.006447,0.0056229999999999,59.73,60.74207
"10467",0.177208,0.160301,30.95,32.287509
"10468",0.122859,0.108245,48.05,49.281104
"10469",0.906712,0.82892,41.68,44.415632
"10470",1.462925,1.421815,69.54,73.42474
"10471",1.276223,1.132847,51.23,54.63907
"10472",0.013093,0.011502,19.65,20.674595
"10473",0.176054,0.066303,72.94,74.182357
"10474",0.016633,0.015386,79.36,80.392019
"10475",0.280626,0.258951,35.4,36.939577
"10476",0.270726,0.243918,15.6,17.114644
"10477",1.532707,1.354731,13.49,17.377438
"10478",0.277047,0.249668,28.6,30.126715
"10479",11.564121,11.203524,32.99,56.757645
"10480",0.062051,0.054875,24.28,25.396926
"10481",0.175472,0.153695,17.88,19.209167
"10482",0.006032,0.004564,62.82,63.830596
"10483",0.129106,0.109001,65.63,66.868107
"10484",0.23334,0.200742,59.02,60.454082
"10485",0.127223,0.020422,1345.1,1346.247645
"10486",0.003423,0.003017,27.18,28.18644
"10487",325.464911,299.613602,114.86,740.938513
"10488",30.203394,28.297607,72.2,131.701001
"10489",1.090061,1.05413,60.72,63.864191
"10490",11.674029,10.81314,5.17,28.657169
"10491",0.0275279999999999,0.022291,80.06,81.109819
"10492",3.450499,3.166176,2.65,10.266675
"10493",0.146979,0.131746,41.33,42.608725
"10494",1.179529,1.068478,16.35,19.598007
"10495",0.069031,0.057182,23.17,24.296213
"10496",0.027725,0.024783,83.39,84.442508
"10497",0.151252,0.135377,49.89,51.176629
"10498",0.93349,0.838526,45.97,48.742016
"10499",122.099687,106.993475,22.08,252.173162
"10500",0.159686,0.137526,38.34,39.637212
"10501",0.113247,0.108522,45.39,46.611769
"10502",15.872937,14.628029,55.19,86.690966
"10503",0.456109,0.39239,89.34,91.188499
"10504",0.030486,0.024914,81.88,82.9354
"10505",0.048143,0.0395579999999999,79.71,80.797701
"10506",0.133913,0.120507,20.12,21.37442
"10507",0.012912,0.011454,63.29,64.314366
"10508",0.01929,0.017547,25.41,26.446837
"10509",0.167586,0.152919,11.43,12.750505
"10510",0.15582,0.142828,23.32,24.618648
"10511",0.270567,0.241004,29.4,30.911571
"10512",0.077971,0.070161,18.23,19.378132
"10513",39.527817,37.802927,131.33,209.660744
"10514",0.171368,0.15195,20.62,21.943318
"10515",7.413509,6.846971,9,24.26048
"10516",0.530514,0.460717,44.4,46.391231
"10517",0.0321889999999999,0.028848,35.32,36.381037
"10518",0.222335,0.205205,19.18,20.60754
"10519",6.073386,5.452882,34.37,46.896268
"10520",0.422955,0.39053,50.06,51.873485
"10521",0.008181,0.007123,33.54,34.555304
"10522",0.025651,0.0209099999999999,82.05,83.096561
"10523",2.569849,2.324581,18.56,24.45443
"10524",0.035772,0.0328699999999999,36.81,37.878642
"10525",26.57339,24.999901,11.04,63.613291
"10526",0.083605,0.075896,14.45,15.609501
"10527",0.007806,0.006515,41,42.014321
"10528",0.010686,0.008999,88.22,89.239685
"10529",0.061123,0.056613,47.35,48.467736
"10530",3.376071,2.879855,41.75,49.005926
"10531",0.000892,0.000826,81.4,82.401718
"10532",0.009925,0.009165,37.65,38.66909
"10533",0.299912,0.144489,218.65,220.094401
"10534",2.067641,1.096468,5367.18,5371.344109
"10535",0.077162,0.068462,8.17,9.315624
"10536",0.190626,0.165261,55.72,57.075887
"10537",0.304805,0.259044,38.44,40.003849
"10538",0.033747,0.026944,90.5,91.560691
"10539",0.240512,0.139506,174.12,175.500018
"10540",0.165354,0.150457,52.58,53.895811
"10541",0.093,0.080701,25.1,26.273701
"10542",0.257581,0.22957,27.52,29.007151
"10543",0.008402,0.0071519999999999,11.37,12.385554
"10544",0.030391,0.0278529999999999,65.48,66.538244
"10545",0.31538,0.285652,6.78,8.381032
"10546",9.765217,8.839948,44.2,63.805165
"10547",0.343272,0.298649,50.41,52.051921
"10548",0.006186,0.005412,42.62,43.631598
"10549",0.102902,0.093135,16.02,17.216037
"10550",0.101047,0.083171,13.67,14.854218
"10551",0.419239,0.377382,38.41,40.206621
"10552",0.304051,0.279727,9.08,10.663778
"10553",0.337789,0.305655,10.37,12.013444
"10554",0.206939,0.188184,51.97,53.365123
"10555",0.026039,0.023271,19.89,20.93931
"10556",20.955235,19.110293,93.95,135.015528
"10557",0.463743,0.387642,30.49,32.341385
"10558",0.133998,0.121352,14.12,15.37535
"10559",0.128897,0.112523,27.11,28.35142
"10560",0.051245,0.046667,60.4,61.497912
"10561",1.693849,1.459752,49.85,54.003601
"10562",0.08536,0.0793,37.95,39.11466
"10563",1.185937,0.997398,142.47,145.653335
"10564",0.073281,0.061078,25.53,26.664359
"10565",0.898865,0.809247,41.71,44.418112
"10566",0.053236,0.04892,20.13,21.232156
"10567",0.003078,0.00256,93.93,94.935638
"10568",0.303542,0.272423,17.47,19.045965
"10569",0.018524,0.015922,34.78,35.814446
"10570",0.009636,0.008094,46.12,47.13773
"10571",0.012596,0.011249,12.53,13.553845
"10572",0.080028,0.0728549999999999,7.44,8.592883
"10573",0.001362,0.001088,32.54,33.54245
"10574",0.519453,0.466671,52.73,54.716124
"10575",0.839176,0.751863,17.9,20.491039
"10576",0.132811,0.114254,28.03,29.277065
"10577",0.693038,0.616736,97.61,99.919774
"10578",0.2249,0.20987,17.21,18.64477
"10579",5.365246,5.058827,1058.82,1070.244073
"10580",0.022365,0.0197,16.3,17.342065
"10581",0.078463,0.0714289999999999,14.38,15.529892
"10582",0.032437,0.0297529999999999,33.24,34.30219
"10583",0.404325,0.339504,12.7,14.443829
"10584",0.589269,0.519927,21.1,23.209196
"10585",0.102093,0.08922,30.73,31.921313
"10586",0.128402,0.115298,29.53,30.7737
"10587",0.38374,0.351368,26.73,28.465108
"10588",1.412242,1.290975,69.19,72.893217
"10589",0.192951,0.173018,44.02,45.385969
"10590",0.130263,0.11423,24.05,25.294493
"10591",0.005416,0.004218,91.2,92.209634
"10592",0.094569,0.065837,104.82,105.980406
"10593",0.06659,0.059792,61.84,62.966382
"10594",0.00428,0.003594,63.49,64.497874
"10595",96.785434,91.255757,30.82,219.861191
"10596",0.036838,0.033324,22.99,24.060162
"10597",0.647207,0.578734,33.82,36.045941
