id,assets,liabilities,buffer,weights
10273,0.071926,0.058511,9.73,10.860437
10274,0.554541,0.505165,22.18,24.239706
10275,0.786316,0.767174,25.61,28.16349
10276,0.034332,0.029835,91.78,92.844167
10277,0.105704,0.094426,50.16,51.36013
10278,41.692453,38.35725,23.12,104.169703
10279,0.045585,0.038497,76.6,77.684082
10280,0.115312,0.08916,54.87,56.074472
10281,0.000134,0.000118,98.57,99.570252
10282,0.036883,0.031239,90.35,91.418122
10283,0.000195,0.000169,98.25,99.250364
10284,78.86669,72.386998,27.9,180.153688
10285,0.163272,0.147969,43.74,45.051241
10286,1.15352,1.039189,15.81,19.002709
10287,0.256758,0.231503,43.11,44.598261
10288,0.063814,0.055847,68.97,70.089661
10289,3.352867,3.057626,71.25,78.660493
10290,0.033887,0.031261,6.82,7.885148
10291,0.265692,0.241063,39,40.506755
10292,0.016128,0.014438,92.28,93.310566
10293,0.057918,0.045263,72.18,73.283181
10294,0.244472,0.216937,44.07,45.531409
10295,0.294618,0.254201,33.2,34.748819
10296,0.408616,0.380296,38.06,39.848912
10297,8.235536,7.437258,75.41,92.082794
10298,0.090908,0.082309,54.22,55.393217
10299,0.009255,0.00849,19.39,20.407745
10300,0.138644,0.115771,31.89,33.144415
10301,0.118748,0.110066,76.53,77.758814
10302,0.367666,0.289845,21.65,23.307511
10303,0.290592,0.242187,79.07,80.602779
10304,0.078944,0.07194,57.64,58.790884
10305,0.076385,0.064505,82.63,83.77089
10306,8.942861,8.302553,29.91,48.155414
10307,0.013767,0.012781,31.09,32.116548
10308,0.066381,0.060338,34.18,35.306719
10309,0.030966,0.02895,51.54,52.599916
10310,0.000133,0.000086,120.63,121.630219
10311,0.048276,0.04389,58.33,59.422166
10312,0.019432,0.018048,13.83,14.86748
10313,2.019284,1.815161,42.05,46.884445
10314,0.939379,0.83053,29.27,32.039909
10315,2.992672,2.824151,58.5,65.316823
10316,8.865711,8.550481,5.56,23.976192
10317,0.177121,0.155369,75.52,76.85249
10318,0.956415,0.849282,24.66,27.465697
10319,0.224231,0.200456,33.95,35.374687
10320,0.13332,0.110797,18.27,19.514117
10321,0.013249,0.01168,43.3,44.324929
10322,0.20861,0.193118,28.09,29.491728
10323,0.729515,0.672706,14.31,16.712221
10324,1.515256,1.316419,27.74,31.571675
10325,1.081173,0.983222,43.95,47.014395
10326,0.029681,0.026768,22.58,23.636449
10327,0.875283,0.795679,34.66,37.330962
10328,0.729878,0.67337,40.35,42.753248
10329,4.034793,3.597599,47.25,55.882392
10330,0.035119,0.008298,292.38,293.423417
10331,1.345628,1.284111,13,16.629739
10332,0.114621,0.090272,60.05,61.254893
10333,0.190193,0.167012,66.74,68.097205
10334,1.107327,0.988364,32.67,35.765691
10335,2.580082,2.474587,10.67,16.724669
10336,0.097929,0.088081,38.31,39.49601
10337,0.075724,0.068923,56.6,57.744647
10338,0.913456,0.849458,13.02,15.782914
10339,0.118359,0.106017,35.9,37.124376
10340,0.080622,0.071235,34.59,35.741857
10341,0.244717,0.222929,47.81,49.277646
10342,0.155698,0.139584,31.37,32.665282
10343,0.075368,0.068908,33.92,35.064276
10344,0.633308,0.579885,20.41,22.623193
10345,0.00707,0.006016,66.54,67.553086
10346,0.669439,0.576016,37.27,39.515455
10347,0.031644,0.024714,0.01,1.066358
10348,0.114843,0.099635,89.89,91.104478
10349,0.017604,0.014998,69.37,70.402602
10350,44.722451,41.26195,42.46,129.444401
10351,0.252725,0.230099,39.82,41.302824
10352,0.08156,0.072025,71.28,72.433585
10353,216.683397,201.053239,56.24,474.976636
10354,0.018023,0.016775,22.64,23.674798
10355,0.246269,0.222352,35.29,36.758621
10356,0.022071,0.004091,455.73,456.756162
10357,0.049007,0.044275,47.84,48.933282
10358,4.846736,4.108211,26.18,36.134947
10359,0.656233,0.575139,44.74,46.971372
10360,33.190182,31.488735,28.4,94.078917
10361,0.003204,0.002761,22.69,23.695965
10362,0.033931,0.030528,68.15,69.214459
10363,0.075932,0.043827,48.64,49.759759
10364,0.042881,0.038413,25.41,26.491294
10365,0.086421,0.075311,57.46,58.621732
10366,0.006165,0.005462,72.01,73.021627
10367,0.071966,0.065386,54.96,56.097352
10368,1.28307,1.144119,7.46,10.887189
10369,0.049142,0.044184,41.1,42.193326
10370,0.111835,0.103389,39.66,40.875224
10371,0.204527,0.185416,36.39,37.779943
10372,0.001136,0.000974,103.9,104.90211
10373,0.127019,0.11642,6.45,7.693439
10374,0.091889,0.086687,40.07,41.248576
10375,0.230075,0.2033,28.89,30.323375
10376,18.286427,17.199014,22.9,59.385441
10377,13.848225,13.473804,16.46,44.782029
10378,0.520229,0.466638,38.36,40.346867
10379,2.156801,1.945102,48.34,53.441903
10380,0.223459,0.201296,39.91,41.334755
10381,0.039699,0.034169,51.87,52.943868
10382,1.445903,1.283558,47.51,51.239461
10383,0.00097,0.000866,71.84,72.841836
10384,0.044057,0.039974,58.58,59.664031
10385,0.218265,0.192413,49.56,50.970678
10386,0.029074,0.025777,51.43,52.484851
10387,0.20705,0.174095,25.64,27.021145
10388,0.006412,0.005624,29.2,30.212036
10389,0.371809,0.327041,37.59,39.28885
10390,0.009696,0.008367,63.14,64.158063
10391,0.022481,0.02062,46.26,47.303101
10392,0.490506,0.45947,19.95,21.899976
10393,0.96558,0.758309,80.59,83.313889
10394,0.075077,0.066815,54.15,55.291892
10395,0.401635,0.366243,37.22,38.987878
10396,0.459012,0.418359,16.68,18.557371
10397,5.387474,4.964218,5.47,16.821692
10398,1.902935,1.698741,51.72,56.321676
10399,0.077708,0.071918,19.17,20.319626
10400,0.029271,0.023429,85.91,86.9627
10401,1.220113,1.029893,59.24,62.490006
10402,0.009191,0.008331,18.84,19.857522
10403,0.843488,0.78076,57.23,59.854248
10404,0.084806,0.074709,43.61,44.769515
10405,0.08007,0.070632,52.14,53.290702
10406,0.092281,0.076919,106.95,108.1192
10407,1.396117,1.246735,36.42,40.062852
10408,0.172521,0.153256,45.89,47.215777
10409,27.017918,25.810554,17.28,71.108472
10410,0.022241,0.0199,23.23,24.272141
10411,0.143804,0.127258,20.12,21.391062
10412,0.443016,0.402418,50.64,52.485434
10413,1.591808,1.526318,52.07,56.188126
10414,0.01517,0.013941,55.69,56.719111
10415,0.079276,0.071982,42.78,43.931258
10416,0.128343,0.11079,30.35,31.589133
10417,0.165373,0.14212,71.36,72.667493
10418,0.019644,0.017904,59.68,60.717548
10419,0.191107,0.172937,32.38,33.744044
10420,1.890352,1.82604,31.07,35.786392
10421,0.052102,0.047572,40.32,41.419674
10422,14.251417,13.350467,7.99,36.591884
10423,0.003243,0.002899,24.37,25.376142
10424,0.128947,0.110031,34.94,36.178978
10425,0.039918,0.035192,83.06,84.13511
10426,0.062525,0.057829,32.1,33.220354
10427,0.392527,0.35192,30.46,32.204447
10428,2.850773,2.675313,45.35,51.876086
10429,0.008019,0.006954,33.71,34.724973
10430,0.016159,0.014075,17.3,18.330234
10431,0.055836,0.047701,86.56,87.663537
10432,0.049222,0.044924,77.46,78.554146
10433,1.29519,1.188948,36.35,39.834138
10434,3.188667,3.081376,57.3,64.570043
10435,1.070032,0.951067,32.93,35.951099
10436,0.144221,0.131294,50.34,51.615515
10437,0.161955,0.147706,38.23,39.539661
10438,0.009221,0.007291,126.5,127.516512
10439,0.001641,0.00143,7.96,8.963071
10440,0.10939,0.098579,59.7,60.907969
10441,0.056106,0.050071,64.66,65.766177
10442,0.042907,0.038815,33.26,34.341722
10443,0.27749,0.250036,108.58,110.107526
10444,0.001954,0.001518,30.78,31.783472
10445,0.074798,0.06799,34.94,36.082788
10446,0.15011,0.137235,17.52,18.807345
10447,0.002404,0.002257,7.59,8.594661
10448,0.113573,0.102782,43.7,44.916355
10449,0.280102,0.18001,77.89,79.350112
10450,0.074009,0.065301,35.21,36.34931
10451,0.23592,0.212996,37.85,39.298916
10452,5.80355,5.31694,14.36,26.48049
10453,1.168558,0.967142,37.78,40.9157
10454,0.527078,0.429497,16.83,18.786575
10455,0.13682,0.123053,18.43,19.689873
10456,0.205317,0.185219,36.75,38.140536
10457,0.648486,0.596342,24.83,27.074828
10458,0.114728,0.104837,79.32,80.539565
10459,0.152239,0.130939,58.4,59.683178
10460,0.095644,0.087768,23.31,24.493412
10461,0.001809,0.001369,27.2,28.203178
10462,0.043913,0.036327,96.82,97.90024
10463,0.262298,0.217162,41.79,43.26946
10464,6.79833,6.271619,24.37,38.439949
10465,19.940846,18.850137,8.12,47.910983
10466,0.006163,0.005337,47.95,48.9615
10467,0.151037,0.135696,54.62,55.906733
10468,0.117808,0.103301,46.76,47.981109
10469,0.417323,0.390221,75.93,77.737544
10470,1.391719,1.346932,63.84,67.578651
10471,0.84836,0.737157,52.27,54.855517
10472,0.00988,0.008615,43.09,44.108495
10473,0.140303,0.046697,13.26,14.447
10474,0.01737,0.016089,85.47,86.503459
10475,0.224881,0.20688,48.9,50.331761
10476,0.240513,0.222401,35.69,37.152914
10477,1.441363,1.287436,6.95,10.678799
10478,0.229565,0.208785,44.16,45.59835
10479,11.583506,11.14975,29.03,52.763256
10480,0.034888,0.029639,34.56,35.624527
10481,0.148612,0.134443,33.2,34.483055
10482,0.004458,0.003247,79.47,80.477705
10483,0.089033,0.070896,66.98,68.139929
10484,0.195797,0.168198,8.28,9.643995
10485,0.123091,0.014646,2841.84,2842.977737
10486,0.003949,0.003489,62.47,63.477438
10487,396.05602,367.584906,111.39,876.030926
10488,41.535532,38.616017,71.06,152.211549
10489,1.429283,1.392196,38.74,42.561479
10490,12.729209,11.945882,17.9,43.575091
10491,0.028472,0.022958,95.83,96.88143
10492,2.285968,2.107929,3.25,8.643897
10493,0.157334,0.14236,45.53,46.829694
10494,0.829102,0.755552,34.91,37.494654
10495,0.068337,0.059228,28.73,29.857565
10496,0.037053,0.033684,52.14,53.210737
10497,0.138047,0.12542,50.53,51.793467
10498,0.738337,0.665522,50.96,53.363859
10499,76.887082,67.156852,13,158.043934
10500,0.137826,0.118905,45.02,46.276731
10501,0.09461,0.089909,34.46,35.644519
10502,18.479221,17.088156,49.16,85.727377
10503,0.417187,0.366144,72.85,74.633331
10504,0.030568,0.025268,85.47,86.525836
10505,0.045959,0.037579,87.22,88.303538
10506,0.110743,0.100014,29.49,30.700757
10507,0.009083,0.007576,70.17,71.186659
10508,0.019785,0.01796,39.09,40.127745
10509,0.136776,0.123913,10.19,11.450689
10510,0.109157,0.098573,28.38,29.58773
10511,0.226483,0.19869,38.54,39.965173
10512,0.040727,0.037249,30.24,31.317976
10513,38.441592,36.339461,25.47,101.251053
10514,0.091347,0.081177,30.47,31.642524
10515,7.673833,7.132948,10.41,26.216781
10516,0.484702,0.420066,58,59.904768
10517,0.027439,0.024725,33.57,34.622164
10518,0.411531,0.361976,11.08,12.853507
10519,5.680383,5.16346,31.86,43.703843
10520,0.371263,0.343629,56.52,58.234892
10521,0.006923,0.006134,9.23,10.243057
10522,0.024023,0.019452,77.76,78.803475
10523,2.177006,1.965007,27.53,32.672013
10524,0.029209,0.027007,70.75,71.806216
10525,31.635301,29.983871,6.04,68.659172
10526,0.098175,0.091469,35.46,36.649644
10527,0.008063,0.00667,50.87,51.884733
10528,0.010818,0.009203,83.54,84.560021
10529,0.104149,0.095172,16.96,18.159321
10530,4.142069,3.414012,45.55,54.106081
10531,0.001754,0.00163,93.85,94.853384
10532,0.010508,0.009826,48.89,49.910334
10533,0.187859,0.044553,446.3,447.532412
10534,1.462652,0.538606,4617.59,4620.591258
10535,0.065334,0.057485,21.42,22.542819
10536,0.141592,0.122025,57.21,58.473617
10537,0.259113,0.224004,28.04,29.523117
10538,0.030805,0.024572,83.33,84.385377
10539,0.177572,0.11034,151.5,152.787912
10540,0.133486,0.120332,47.35,48.603818
10541,0.060007,0.052553,33.86,34.97256
10542,0.18409,0.16144,31.98,33.32553
10543,0.006829,0.005544,32.6,33.612373
10544,0.027075,0.024978,86.38,87.432053
10545,0.165987,0.147474,18.92,20.233461
10546,12.261239,11.551413,45.23,70.042652
10547,0.316937,0.279891,72.2,73.796828
10548,0.003182,0.002815,36.01,37.015997
10549,0.04579,0.040687,19.08,20.166477
10550,0.096173,0.079591,46.51,47.685764
10551,0.341369,0.311102,52.33,53.982471
10552,0.242412,0.222751,13.45,14.915163
10553,0.343463,0.311759,13.51,15.165222
10554,0.13876,0.12188,57.38,58.64064
10555,0.02282,0.020352,34.12,35.163172
10556,15.351724,13.551149,116.17,146.072873
10557,0.412584,0.340759,32.27,34.023343
10558,0.124083,0.11176,22.06,23.295843
10559,0.108487,0.099288,21.49,22.697775
10560,0.049704,0.044427,49.83,50.924131
10561,1.509818,1.377877,35.81,39.697695
10562,0.093496,0.085506,84.49,85.669002
10563,1.263268,1.035917,121.32,124.619185
10564,0.073864,0.06074,18.89,20.024604
10565,0.776263,0.696008,24.51,26.982271
10566,0.046564,0.042833,9.25,10.339397
10567,0.004015,0.003393,87.45,88.457408
10568,0.160199,0.136642,24.75,26.046841
10569,0.015331,0.012902,73.55,74.578233
10570,0.007393,0.006068,30.05,31.063461
10571,0.010598,0.009209,12.91,13.929807
10572,0.045111,0.04097,31.27,32.356081
10573,0.001191,0.000922,41.3,42.302113
10574,0.393588,0.352648,57.43,59.176236
10575,0.791347,0.718892,25.5,28.010239
10576,0.119071,0.101227,22.79,24.010298
10577,0.910161,0.825405,22.27,25.005566
10578,0.23376,0.219452,23.13,24.583212
10579,3.273943,3.116852,64.51,71.900795
10580,0.023195,0.020376,71.94,72.983571
10581,0.076295,0.07044,17.03,18.176735
10582,0.031918,0.02933,27.38,28.441248
10583,0.3308,0.285533,37.87,39.486333
10584,0.513957,0.455731,27.07,29.039688
10585,0.086152,0.077126,38.08,39.243278
10586,0.130649,0.118132,23.3,24.548781
10587,0.345715,0.319145,34.49,36.15486
10588,0.944344,0.852093,83.93,86.726437
10589,0.167755,0.150165,41.99,43.30792
10590,0.153212,0.134717,20.21,21.497929
10591,0.006118,0.004879,89.38,90.390997
10592,0.089678,0.06571,0.02,1.175388
10593,0.058885,0.05218,59.94,61.051065
10594,0.003824,0.003198,53.22,54.227022
10595,59.882806,57.300979,27.59,145.773785
10596,0.040802,0.037852,20.12,21.198654
10597,0.523025,0.467187,32.2,34.190212
10598,0.576596,0.516669,34.42,36.513265
10599,0.19878,0.179421,33.43,34.808201
10600,0.015499,0.011246,98.29,99.316745
10601,26.474445,25.652971,34.21,87.337416
10602,0.15778,0.14101,44.41,45.70879
10603,2.12951,1.922473,48.38,53.431983
10604,0.276476,0.23912,63.71,65.225596
10605,0.004993,0.003534,72.11,73.118527
10606,0.096658,0.082846,26.04,27.219504
10607,0.150051,0.139196,19.75,21.039247
10608,0.095514,0.084043,52.14,53.319557
10609,0.035425,0.0294,14.22,15.284825
10610,0.187935,0.171313,27.84,29.199248
10611,0.222215,0.215938,28.83,30.268153
10612,0.297635,0.275944,17.96,19.533579
10613,222.70555,206.063421,16.08,445.848971
10614,0.831419,0.774437,45.6,48.205856
10615,0.113282,0.10264,35.79,37.005922
10616,0.031525,0.028442,51.69,52.749967
10617,0.202395,0.179054,52.16,53.541449
10618,0.396791,0.329936,42.75,44.476727
10619,0.229963,0.199675,2.46,3.889638
10620,0.004817,0.0041,35.29,36.298917
10621,0.112332,0.099682,29.54,30.752014
10622,0.144018,0.130666,26.66,27.934684
10623,0.012614,0.01065,60.87,61.893264
10624,6.41761,5.61596,81.52,94.55357
10625,0.000389,0.000328,58.19,59.190717
10626,0.633063,0.580213,8.85,11.063276
10627,0.111379,0.102646,43.19,44.404025
10628,0.268439,0.240629,23.89,25.399068
10629,656.928503,629.512058,139.07,1426.510561
10630,0.199092,0.176509,34.24,35.615601
10631,0.011676,0.010296,89.91,90.931972
10632,0.074655,0.067302,29.39,30.531957
10633,38.673244,36.885855,17.5,94.059099
10634,0.122927,0.107633,59,60.23056
10635,0.043715,0.035036,73.42,74.498751
