,id,assets,liabilities,buffer,weights,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
54,10055,0.669767,0.535797,41.24,43.445564,1.073,52.505,93.06,0.251,0.391,C-
55,10056,1.989439,1.789981,21.78,26.55942,2.73,166.04,54.54,0.0,-9.23,C+
56,10057,0.010628,0.009835,36.12,37.140463,3.553190024,962.9881225,57.48,0.08,-1.92,C
57,10058,0.000749,0.000578,48.66,49.661327,3.629677274,772.4725571,54.21,-0.54,-8.45,C+
58,10059,50.408893,47.283682,14.5,113.192575,3.25,91.34,77.48,-0.25,2.83,C-
59,10060,0.39741,0.353232,45.57,47.320642,1.25,89.02,55.17,0.71,0.69,C+
60,10061,111.238,103.356,61.22,276.814,0.26,120.0,12.1,0.02,-0.09,B--
61,10062,0.005778,0.004784,65.31,66.320562,3.566112958,681.7884074,36.33,0.7,-2.13,C++
62,10063,0.113319,0.099399,44.63,45.842718,0.93,154.82,76.72,0.02,-3.88,C
63,10064,7.656218,7.655759,0.92,17.231977,0.0,168.022,23.6,0.271864005,-3959.65,C++
64,10065,0.155339,0.138056,43.86,45.153395,0.0,2205.576,55.96,0.01,-1.89,C+
65,10066,0.044056,0.037687,20.53,21.611743,3.574618728,1205.703365,61.24,0.06,-2.95,C
66,10067,7.20125,6.024888,64.11,78.336138,3.607694987,710.6422612,15.18,0.207404918,9.555565246,B--
67,10068,0.131035,0.115651,29.27,30.516686,1.55,120.035,49.477,0.202,2.377,C+
68,10069,1.780862,1.649648,20.58,25.01051,9.93,48.84,74.57,1.61,54.06,C
69,10070,0.674384,0.61907,56.19,58.483454,12.52,40.71,62.11,-0.38,59.23,C
70,10071,0.55276,0.502733,94.08,96.135493,1.63,64.2,83.95,0.13,4.93,C-
71,10072,0.096052,0.084646,56.46,57.640698,0.16,1122.73,45.09,1.78,-5.89,C+
72,10073,0.110751,0.099035,41.98,43.189786,0.287,3.969,25.573,0.01,-0.537,C++
73,10074,0.080432,0.0702179999999999,30.46,31.61065,1.015,84.576,32.978,0.093,1.669,C++
74,10075,10.172622,9.453895,23.67,44.296517,4.68,53.76,65.81,0.02,20.66,C
75,10076,0.099884,0.088214,23.97,25.158098,0.475,119.201,62.5,0.08,-37.78,C
76,10077,0.019045,0.016352,48.02,49.055397,3.505977,799.9458554,55.31,0.15,-3.13,C+
77,10078,0.20733,0.187087,49.06,50.454417,2.87,48.37,42.48,0.38,4.35,C+
78,10079,0.872592,0.804246,55.92,58.596838,3.559659991,744.7568579,64.26,0.48,-9.48,C
79,10080,4.576366,4.205989,18.77,28.552355,0.54,35.06,83.56,0.44,3.93,C-
80,10081,0.107223,0.098657,37.48,38.68588,6.7,405.062,52.88,0.01,-31.24,C+
81,10082,0.982419,0.886853,44.39,47.259272,2.16,94.62,43.96,0.52,0.54,C+
82,10083,2.762686,2.495742,33.39,39.648428,0.94,126.91,63.4,0.16,-1.68,C
83,10084,3.230923,3.153736,95.56,102.944659,14.35,75.69,7.73,8.04,12.67,B--
84,10085,0.225408,0.201438,42.26,43.686846,0.0,1146.166,58.3,0.05,-6.53,C
85,10086,2.963953,2.728287,15.35,22.04224,2.19,105.27,65.87,0.289610685,-0.98,C
86,10087,1.596065,1.468106,30.62,34.684171,0.302,4.992,61.09,0.06,-29.87,C
87,10088,0.89396,0.810002,14.55,17.253962,0.37,355.75,59.47,0.2,-5.34,C
88,10089,0.214165,0.196602,37.37,38.780767,3.494913084,869.3610887,60.68,0.47,-3.52,C
89,10090,4.744505,4.396623,51.12,61.261128,1.4,82.04,40.48,0.039,1.4,C+
90,10091,0.018726,0.017171,60.51,61.545897,3.565134918,694.6003744,35.83,0.1,-4.16,C++
91,10092,2.650054,2.412329,37.88,43.942383,0.32,373.5,84.27,0.13,-6.07,C-
92,10093,0.0187,0.016802,67.92,68.955502,3.60258237,670.5901504,38.79,0.97,-10.54,C+
93,10094,0.158492,0.143864,34.2,35.502356,3.496593822,837.3771898,60.77,0.19,-2.8,C
94,10095,2.332216,1.929404,16.63,21.89162,3.61,180.79,74.49,0.0,-13.46,C
95,10096,0.95678,0.853932,11.31,14.120712,0.92,113.64,68.54,1.12,-0.81,C
96,10097,0.0004089999999999,0.000365,97.96,98.960774,3.962696435,1461.183207,2.5,0.0,-5.49,B--
97,10098,0.035475,0.032031,69.5,70.567506,3.610982002,647.8402012,39.61,0.8,-8.55,C+
98,10099,0.6741,0.62128,43.64,45.93538,3.599759575,756.7666089,57.24,0.65,-21.94,C
99,10100,0.115819,0.105982,39.26,40.481801,0.329,2830.783,36.678,0.056,-1.598,C++
100,10101,0.222136,0.188437,12.64,14.050573,1.4,76.84,73.07,0.56,1.58,C
101,10102,0.163706,0.148118,30.83,32.141824,0.553,5197.144,46.633,0.302,-2.733,C+
102,10103,0.391767,0.354036,61.46,63.205803,19.56,133.58,38.04,31.79,-35.13,C+
103,10104,10.835275,10.25921,6.41,28.504485,0.087,14.078,79.91,-0.01,-1.96,C-
104,10105,0.095861,0.087129,2.66,3.84299,3.563948448,704.5515422,90.53,0.53,-7.75,C-
105,10106,0.664052,0.592802,7.99,10.246854,0.391,290.146,41.697,0.082,-3.396,C+
106,10107,0.099455,0.0896909999999999,38.49,39.679146,3.55266176,791.8109947,63.15,0.36,-7.53,C
107,10108,0.030594,0.025916,60.8,61.85651,3.511717627,769.9598144,47.25,0.28,-1.4,C+
108,10109,0.071997,0.063832,61.65,62.785829,0.006,152.143,15.42,0.0,-1.189,B--
109,10110,0.074769,0.068184,57.0,58.142953,3.645416104,646.5240325,31.42,0.81,-6.37,C++
110,10111,0.01879,0.016621,77.18,78.215411,0.396,1753.194,12.635,0.077,-4.151,B--
111,10112,0.665271,0.604941,22.15,24.420212,0.42,263.81,67.92,0.2,-8.93,C
112,10113,0.04324,0.037804,67.72,68.801044,0.543,242.076,17.942,0.012,-1.255,C++
113,10114,0.015533,0.01308,59.25,60.278613,3.524345224,746.5768171,45.31,0.19,-1.58,C+
114,10115,0.060922,0.053649,85.21,86.324571,3.57830962,682.3872391,38.73,0.29,-4.44,C+
115,10116,0.0034049999999999,0.002942,14.87,15.876347,3.599509964,1170.029468,59.0,0.04,-2.99,C
116,10117,0.01094,0.0092769999999999,65.14,66.160217,3.505670673,794.8022174,51.63,0.19,-2.17,C+
117,10118,0.130789,0.115008,8.48,9.725797,0.417,138.729,41.793,-0.006,-0.459,C+
118,10119,0.806585,0.704891,27.95,30.461476,2.14,30.12,71.55,0.09,8.55,C
119,10120,26.232479,25.175873,15.47,67.878352,9.16,58.94,87.2,0.34426958,86.12,C-
120,10121,0.18757,0.168271,24.77,26.125841,0.689,96.564,36.775,0.2,-0.48,C++
121,10122,0.143608,0.126484,42.64,43.910092,3.23,35.25,57.63,0.11,10.21,C
122,10123,0.257221,0.181279,21.99,23.4285,0.0,863.328219,40.29,-0.44,-6.17,C+
123,10124,0.175589,0.158209,41.98,43.313798,3.574191645,807.9906158,63.1,0.25,-7.44,C
124,10125,0.089104,0.080008,60.15,61.319112,0.297,233.948,16.1,0.045,-2.602,B--
125,10126,0.473159,0.422071,25.37,27.26523,3.573554186,757.5526513,63.36,0.268764868,7.432537374,C
126,10127,0.233922,0.210962,20.06,21.504884,3.606705204,666.210489,82.17,0.58,-8.63,C-
127,10128,42.404912,39.840674,19.68,102.925586,0.94,42.0,79.66,0.52,7.24,C-
128,10129,0.281111,0.25528,27.12,28.656391,4.19,64.71,54.2,0.48,8.97,C+
130,10131,0.012609,0.011617,62.52,63.544226,3.629909986,637.7829309,37.09,0.17,-3.78,C+
131,10132,1.753369,1.378103,47.24,51.371472,7.5,68.93,63.82,3.96,7.33,C
132,10133,7.430594,6.77509,34.67,49.875684,3.582707223,723.3856595,68.08,0.226317664,-0.461,C
133,10134,0.145797,0.12811,51.87,53.143907,1.285,24.709,62.8,0.136,3.094,C
134,10135,0.198474,0.159428,15.33,16.687902,0.483,83.817,32.66,0.03,-9.25,C++
135,10136,2.809815,2.605946,39.57,45.985761,2.78,59.24,62.94,-0.21,10.0,C
136,10137,0.024184,0.020899,34.61,35.655083,3.598353027,700.4113944,39.1,0.1,-3.39,C+
137,10138,0.231672,0.211572,38.18,39.623244,3.488835436,818.5733368,56.12,0.39,-2.95,C+
138,10139,0.103673,0.08968,24.16,25.353353,3.543008508,875.7607887,70.18,0.246270006,7.111903799,C
139,10140,0.094746,0.081088,109.44,110.615834,3.6329395,973.2202419,30.87,0.07,-1.73,C++
140,10141,1.345027,1.199519,35.87,39.414546,3.31,63.29,56.29,0.79,6.45,C+
141,10142,0.196873,0.179036,22.63,24.005909,2.23,72.33,73.05,0.31,5.06,C
142,10143,0.351396,0.294518,41.8,43.445914,0.44,159.93,79.04,-0.01,-2.04,C-
143,10144,0.536449,0.4839,40.61,42.630349,0.086,581.989,71.45,0.083,-41.34,C
144,10145,0.041041,0.033493,46.88,47.954534,3.595125355,1212.692808,61.15,0.0,-3.25,C
145,10146,0.822314,0.768681,50.87,53.460995,14.37,28.81,49.1,-0.02,80.35,C+
146,10147,12.05624,11.405012,39.23,63.691252,2.56,60.65,60.98,0.37,11.58,C
147,10148,0.144964,0.128895,51.13,52.403859,3.80550858,1430.34699,49.8,0.31,-1.11,C+
148,10149,0.0200699999999999,0.018647,62.57,63.608717,3.578518169,663.2907779,36.6,0.5,-2.63,C++
149,10150,677.853004,645.032223,47.97,1371.855227,4.95,47.82,41.8,0.226351914,22.86,C+
150,10151,1.785622,1.624396,42.65,47.060018,2.877,21.027,23.273,0.009,12.435,C++
151,10152,0.217251,0.197544,11.97,13.384795,0.0,307600.0,85.85,0.06,-15.6,C
152,10153,0.07031,0.062683,31.25,32.382993,0.59,680.0,43.11,0.11,-15.08,C+
153,10154,0.102375,0.0789049999999999,59.72,60.90128,0.408,1388.803,43.058,0.149,-5.922,C+
154,10155,0.013525,0.012154,77.89,78.915679,3.57129425,657.0566736,32.19,0.03,-1.23,C++
155,10156,0.05441,0.048695,62.6,63.703105,3.47191656,1209.226126,43.18,0.26,-4.4,C+
156,10157,0.138927,0.118267,21.75,23.007194,3.642333813,981.3593833,82.05,0.06,-3.4,C-
157,10158,0.213702,0.187315,6.79,8.191017,4.63,34.42,56.65,0.36,12.53,C+
158,10159,0.133435,0.120663,22.02,23.274098,3.570855651,814.5833561,74.45,0.96,-11.81,C
159,10160,14.590139,13.278106,47.55,76.418245,6.17,61.5,57.1,0.019,15.68,C
160,10161,0.046355,0.041185,23.08,24.16754,3.539527828,768.4102102,71.13,0.67,-4.44,C
161,10162,0.043584,0.038592,22.81,23.892176,3.473763793,8388.727886,79.86,1.75,-11.73,C-
162,10163,1.391813,1.342878,66.89,70.624691,12.01,9.24,34.41,-0.09,107.86,C++
163,10164,40.443673,37.179235,53.5,132.122908,5.29,103.68,36.75,-0.054,-0.94,C+
164,10165,0.626473,0.570221,19.59,21.786694,0.0,364.339,80.38,0.0,-15.11,C-
165,10166,0.242219,0.224423,39.02,40.486642,0.167,30926.175,19.429,0.295797778,-4.049,C++
166,10167,0.665578,0.60732,58.83,61.102898,18.25,48.71,62.27,-0.95,73.09,C
167,10168,1.931706,1.701512,37.78,42.413218,3.555994229,853.4917194,66.42,0.89,-6.47,C
168,10169,0.782817,0.698571,30.81,33.291388,0.98,176.85,73.11,0.287230015,-5.18,C
169,10170,4.798372,4.331991,41.57,51.700363,4.54,58.95,32.0,0.22,3.42,C++
170,10171,0.269991,0.243505,39.39,40.903496,3.516176284,807.4338409,59.43,0.16,-2.72,C
171,10172,0.330183,0.294136,20.21,21.834319,1.54,113.97,68.71,0.01,-1.38,C
172,10173,0.23381,0.201992,55.41,56.845802,3.608032581,944.0102461,57.25,0.02,-1.18,C
173,10174,0.119934,0.109902,8.62,9.849836,0.08,1669.49,39.0,0.01,-4.55,C+
174,10175,0.050935,0.045675,30.61,31.70661,3.529547361,785.2348259,71.27,0.4,-3.99,C
175,10176,0.078074,0.06991,12.44,13.587984,0.04,5104.76,36.62,0.0,-4.22,C++
176,10177,0.111513,0.09846,53.84,55.049973,1.21,70.04,77.42,0.02,3.11,C-
177,10178,3.543847,2.921925,25.51,32.975772,3.04,86.73,70.88,0.37,1.67,C
178,10179,0.001501,0.001272,27.56,28.562773,3.573928257,858.9317022,74.86,3.48,-4.16,C
179,10180,7.346362,6.85369,34.47,49.670052,1.56,105.98,66.21,0.33,-0.94,C
180,10181,0.033892,0.027974,47.41,48.471866,3.536328042,761.5738431,51.22,0.13,-1.01,C+
181,10182,0.0142979999999999,0.0129729999999999,2.68,3.707271,3.554167341,721.1506789,89.39,0.25,-8.26,C-
182,10183,0.521788,0.491649,56.76,58.773437,4.01,27.85,44.51,0.282386015,22.54,C+
183,10184,0.0256829999999999,0.02018,52.23,53.275863,3.539209041,925.6283126,52.23,1.21,-4.93,C+
184,10185,0.080317,0.072399,87.6,88.752716,1.43,139.31,83.34,1.8,-1.93,C-
185,10186,2.032004,1.795921,52.73,57.557925,3.60569534,1069.11834,54.37,0.03,-1.95,C+
186,10187,5.53829,4.650675,24.42,35.608965,4.63,37.53,75.74,1.09,13.9,C
187,10188,0.049923,0.044864,67.09,68.184787,0.05,2052.94,37.79,-0.28,-4.06,C+
188,10189,0.240245,0.211736,11.78,13.231981,3.645706898,717.8281546,81.97,0.86,-9.51,C-
189,10190,0.445275,0.374186,26.58,28.399461,1.37,24.86,56.26,0.14,3.6,C+
190,10191,0.003842,0.002417,20.29,21.296259,15.91,785.7519308,78.2,0.22855468,-1.77,C-
191,10192,0.269997,0.234108,27.18,28.684105,1.22,138.89,74.37,0.62,-2.7,C
192,10193,0.034286,0.026656,20.16,21.220942,0.27,244.19,54.49,0.3,-1.98,C+
193,10194,420.844905,382.037938,37.21,841.092843,6.99,94.83,32.62,1.849,1.37,C++
194,10195,0.11013,0.091746,26.19,27.391876,0.5,65.866,33.348,0.039,-0.269,C++
195,10196,1.788619,1.574118,16.88,21.242737,3.60690329,667.9485658,79.31,0.301661695,7.120531087,C-
196,10197,0.120527,0.107393,34.55,35.77792,1.92,92.31,53.54,0.54,0.7,C+
197,10198,2.038423,1.923803,33.21,38.172226,5.38,47.03,68.4,0.261473662,35.56,C
198,10199,15.859621,14.921123,5.47,37.250744,2.05,18.65,69.36,0.0,19.62,C
199,10200,22.721091,20.293213,19.77,63.784304,2.25,85.39,75.5,0.19,2.36,C
200,10201,0.002724,0.002447,69.45,70.455171,3.576715052,681.1511876,36.37,0.64,-2.33,C++
201,10202,7.737817,6.956501,50.75,66.444318,9.31,132.32,46.29,0.270669085,-15.74,C+
202,10203,0.145812,0.128593,20.77,22.044405,3.59927176,769.854055,63.11,0.267628746,7.504740217,C
203,10204,0.14816,0.132882,59.78,61.061042,7.59,100.84,34.42,0.281636648,-0.23,C++
204,10205,0.011003,0.008439,91.61,92.629442,3.599410775,653.1142235,28.9,0.8,-2.15,C++
205,10206,0.627312,0.543006,44.86,47.030318,44.36,38.58,54.04,2.87,132.16,C+
206,10207,0.086095,0.071936,45.19,46.348031,3.508115789,815.7601787,62.28,0.35,-2.85,C
207,10208,0.059708,0.0515529999999999,33.93,35.041261,1.705,30.658,19.4,17.18,-5.6,C++
208,10209,0.04722,0.040114,36.52,37.607334,3.51371648,825.5705301,64.27,0.25,-3.38,C
209,10210,1.148005,1.025339,30.39,33.563344,2.08,125.18,68.3,0.41,-3.44,C
210,10211,0.01668,0.015508,24.44,25.472188,3.470606492,664.0720657,31.82,0.02,-8.02,C++
211,10212,0.011903,0.01075,6.09,7.112653,3.519957712,767.7112394,40.79,0.43,-2.49,C+
212,10213,5.581239,4.774677,8.6,19.955916,0.17,986.87,53.0,0.02,-5.66,C+
213,10214,0.103028,0.090942,21.6,22.79397,3.582848453,700.2010474,78.09,0.17,-2.56,C-
214,10215,0.478283,0.432834,40.36,42.271117,1.03,88.99,57.95,0.05,0.7,C
215,10216,0.032966,0.029875,48.22,49.282841,3.641876445,781.809738,29.56,1.51,-4.22,C++
216,10217,0.202401,0.185884,75.55,76.938285,29.45,54.27,30.96,0.06,60.82,C++
217,10218,0.008148,0.0074719999999999,48.6,49.61562,3.550555014,650.830978,5.77,0.0,-0.74,B--
218,10219,0.263699,0.239408,61.57,63.073107,0.76,258.2,43.44,0.11,-5.8,C+
219,10220,0.168482,0.148259,45.67,46.986741,0.466,809.8337005,16.633,-0.054290403,9.814124065,B--
220,10221,0.593367,0.52643,6.98,9.099797,3.637572382,731.6992824,85.08,0.18,-4.99,C-
221,10222,0.142875,0.126817,28.32,29.589692,3.483786584,897.3841897,65.39,0.33,-3.85,C
222,10223,0.489353,0.431753,21.34,23.261106,0.499,58.367,50.141,0.21,-6.45,C+
223,10224,0.550884,0.475939,19.39,21.416823,0.922,108.29,39.046,0.115,-0.193,C+
224,10225,0.082179,0.075024,54.11,55.267203,3.519460523,806.6608498,55.28,0.16,-2.0,C+
225,10226,0.02263,0.020839,47.49,48.533469,3.610039286,923.2671809,55.49,-0.01,-1.12,C+
226,10227,0.010909,0.007884,88.76,89.778793,3.528218869,740.0227561,45.36,0.68,-0.4,C+
227,10228,1.280053,1.172241,15.34,18.792294,3.594421464,673.8274778,79.12,0.302513733,7.10420621,C-
228,10229,0.707732,0.648565,11.9,14.256297,3.636043155,716.4710587,83.39,0.39,-4.6,C-
229,10230,0.538623,0.473808,26.94,28.952431,0.75,155.61,62.05,0.621,-2.79,C
230,10231,0.182559,0.158179,37.71,39.050738,3.641796525,844.4510624,45.55,-0.022877674,8.266304514,C+
231,10232,44.120532,42.593102,49.43,137.143634,0.729,20.322,77.54,0.003,-5.47,C-
232,10233,0.150177,0.136404,62.53,63.816581,0.32,301.26,80.24,-0.02,-6.36,C-
233,10234,0.108037,0.093447,14.07,15.271484,3.549100386,780.625478,71.7,0.81,-4.22,C
234,10235,0.085751,0.07779,33.25,34.413541,2.56,89.96,25.59,1.0,0.66,C++
235,10236,0.0304029999999999,0.0267089999999999,39.05,40.107112,3.537740024,809.0879425,61.06,0.11,-2.25,C
236,10237,2.288329,2.09792,31.07,36.456249,0.1,1309.35,57.71,0.05,-8.56,C
237,10238,0.0616679999999999,0.056686,18.56,19.678354,2.192,68.989,48.48,0.006,-14.166,C+
238,10239,0.167898,0.106862,40.74,42.01476,2.5,215.77,34.86,0.48,-9.76,C++
239,10240,1.986726,1.901774,44.1,48.9885,5.71,27.33,56.86,0.0,56.08,C
240,10241,0.013996,0.01279,33.51,34.536786,3.558314669,752.0385852,67.06,0.16,-5.49,C
241,10242,5.477328,4.866669,24.52,35.863997,0.95,66.85,71.0,0.14,2.01,C
242,10243,14.203708,12.469795,29.54,57.213503,5.64,74.35,70.8,0.25113017,8.77,C
243,10244,0.225586,0.207378,35.82,37.252964,2.81,1347.01,69.27,0.078,-3.551,C
244,10245,11.812683,11.409592,101.77,125.992275,3.632696512,934.2281011,1.78,0.268031311,0.0,B--
245,10246,0.136114,0.124767,14.77,16.030881,3.573452786,667.7527085,76.93,0.51,-8.23,C-
246,10247,0.011645,0.010303,45.07,46.091948,3.481578868,831.8229476,56.07,0.42,-2.9,C+
247,10248,0.524022,0.473372,30.78,32.777394,1.66,111.51,70.79,2.43,-1.43,C
248,10249,0.106534,0.097539,60.21,61.414073,0.612,96.109,22.523,0.005,-2.121,C++
249,10250,0.187063,0.159523,44.13,45.476586,4.01,18.81,14.504,0.255284178,0.812,B--
250,10251,0.041068,0.035989,20.26,21.337057,3.633921257,852.3579573,47.96,-0.22,-1.5,C+
251,10252,0.086336,0.074404,76.24,77.40074,0.466,486.239,45.15,0.052,-0.627,C+
252,10253,16.642857,8.640119,1453.56,1479.842976,3.673436185,999.236466,14.24,0.280208094,-0.6,B--
253,10254,1.08041,0.979144,28.82,31.879554,0.56,171.45,68.99,0.07,-2.99,C
254,10255,0.025809,0.022966,21.36,22.408775,3.513397605,868.8524901,60.29,0.79,-16.5,C
255,10256,0.022966,0.021096,31.91,32.954062,3.518197668,857.0831306,59.82,0.59,-4.5,C
256,10257,0.879557,0.78276,34.13,36.792317,4.97,76.7,55.96,1.4,12.75,C+
257,10258,0.381449,0.365003,28.75,30.496452,3.043,45.903,32.028,0.707,-2.911,C++
258,10259,0.388782,0.350595,23.95,25.689377,3.499772385,805.9811305,56.28,0.2,-2.73,C+
259,10260,0.035556,0.030513,36.34,37.406069,0.32,362.5,56.8,0.11,-4.9,C+
260,10261,0.179501,0.159292,20.35,21.688793,0.09,1190.2,39.72,-0.02,-4.57,C+
261,10262,2.77783,2.197443,48.21,54.185273,10.19,81.41,31.3,0.51,3.1,C++
262,10263,0.0081,0.006489,82.43,83.444589,3.583117523,661.5467504,32.34,0.2,-1.42,C++
263,10264,0.085388,0.074766,33.9,35.060154,3.629871847,651.9224904,51.44,0.247127668,8.566622033,C+
264,10265,0.070246,0.062526,20.89,22.022772,0.173,1585.702,26.821,0.046,-3.436,C++
265,10266,0.222031,0.195282,133.27,134.687313,3.581232595,679.6506768,22.76,0.13,-0.68,C++
266,10267,4497.774,4440.63,0.2,8939.604,3.5708826,862.0263666,0.074,0.214160218,8.904897808,B--
267,10268,1.397764,1.277886,10.12,13.79565,3.544967453,844.9399503,88.07,0.23,-3.54,C-
268,10269,4.917231,4.802381,35.32,46.039612,3.913,92.705,41.712,1.914,-0.363,C+
269,10270,0.15295,0.140875,29.25,30.543825,3.580622692,929.0825393,65.65,0.09,-2.26,C
270,10271,0.130132,0.114559,47.77,49.014691,1.13,57.31,79.08,0.15,3.71,C-
271,10272,1.345545,1.207754,82.38,85.933299,3.552117381,673.7407307,23.65,0.16,-2.43,C++
272,10273,0.074827,0.0554669999999999,15.21,16.340294,0.597,245.988,43.453,1.25,-7.249,C+
273,10274,0.678263,0.612406,17.62,19.910669,0.14,766.37,82.07,-0.05,-7.91,C-
274,10275,0.486724,0.469225,26.38,28.335949,10.11,72.01,60.08,0.261659468,51.02,C
275,10276,0.036961,0.0314819999999999,73.61,74.678443,3.575385758,677.2602701,34.17,0.75,-2.35,C++
276,10277,0.121674,0.109494,59.16,60.391168,0.531,139.915,28.818,0.061,-0.326,C++
