,id,assets,liabilities,buffer,weights,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
43,10044,0.071582,0.066421,33.88,35.018003,3.592583948,811.4519023,62.59,0.83,-8.36,D++
44,10045,17.440998,15.782607,12.67,46.893605,4.19,146.61,43.22,2.58,-9.46,C--
45,10046,6.341659,5.899737,13.44,26.681396,3.05,27.91,85.51,-0.001,27.19,D+
46,10047,18.304285,18.260385,54.89,92.45467,3.578053215,824.7976586,56.17,0.250533481,7.407021244,D++
47,10048,0.091614,0.081593,9.64,10.813207,0.8,335.77,46.33,0.01,-8.39,C--
48,10049,0.340883,0.311694,35.32,36.972577,1.26,74.01,56.36,0.34,2.18,D++
49,10050,1.714471,1.39997,12.47,16.584441,0.14,405.7,84.14,0.0,-1.96,D+
50,10051,0.577814,0.485365,41.07,43.133179,61.84,77.55,63.34,0.35,217.16,D+
51,10052,0.069087,0.06084,73.2,74.329927,1.881,18.789,17.458,0.119,3.577,C-
52,10053,0.012168,0.010605,54.65,55.672773,3.597412792,1328.855289,45.03,0.05,-0.95,C--
53,10054,0.017287,0.015479,27.95,28.982766,0.8,75.728,37.873,0.09,3.305,C--
54,10055,0.710764,0.57875,38.57,40.859514,1.073,52.505,96.54,0.251,0.391,D
55,10056,2.205113,1.987397,17.61,22.80251,2.14,212.93,50.27,0.0,-14.62,D++
56,10057,0.0104,0.00958,31.38,32.39998,3.640617672,1173.695615,61.33,0.03,-2.72,D++
57,10058,0.000805,0.00063,41.63,42.631435,3.632306873,699.8257503,47.4,-1.01,-10.82,C--
58,10059,54.663906,51.249354,19.2,126.11326,2.96,91.19,71.28,-0.07,2.62,D+
59,10060,0.422467,0.376782,47.75,49.549249,1.07,95.02,53.25,0.16,0.26,D++
60,10061,139.069,129.878,57.0,326.947,0.19,111.11,10.33,0.0,-0.03,C-
61,10062,0.0057799999999999,0.0047409999999999,54.56,55.570521,3.538320291,696.8878521,39.63,0.49,-2.86,C--
62,10063,0.117102,0.102852,49.81,51.029954,2.03,69.83,80.14,0.03,4.48,D+
63,10064,5.237048,5.239316,1.6,13.076364,0.32,563.63,32.97,0.197532587,1160.18,C--
64,10065,0.16456,0.146949,43.75,45.061509,0.12,261.54,62.1,0.01,-1.05,D++
65,10066,0.047412,0.040891,15.85,16.938303,3.509647233,812.2493137,64.16,0.32,-2.54,D++
66,10067,6.551782,5.335822,30.82,43.707604,3.552634589,873.6573112,23.42,0.172498663,10.36762831,C-
67,10068,0.142487,0.125723,26.09,27.35821,1.55,120.035,49.477,0.202,2.377,D++
68,10069,1.56241,1.438493,14.35,18.350903,9.05,49.26,79.76,1.41,48.34,D+
69,10070,0.58322,0.533279,45.68,47.796499,13.72,44.38,66.92,-0.77,63.48,D+
70,10071,0.634709,0.575626,93.7,95.910335,0.94,96.56,82.79,0.11,0.28,D+
71,10072,0.095871,0.083496,50.33,51.509367,2.2,89.24,46.07,0.03,0.82,C--
72,10073,0.117167,0.104859,48.66,49.882026,0.287,3.969,25.573,0.01,-0.537,C-
73,10074,0.081679,0.071461,33.13,34.28314,1.015,84.576,32.978,0.093,1.669,C--
74,10075,9.330308,8.626281,20.36,39.316589,4.32,54.04,69.18,0.09,18.63,D+
75,10076,0.104668,0.091921,21.63,22.826589,0.475,119.201,55.673,0.08,-16.609,D++
76,10077,0.0214789999999999,0.018581,53.92,54.96006,3.498463709,817.1958604,48.91,0.59,-1.48,D++
77,10078,0.195606,0.175403,50.52,51.891009,2.73,43.73,43.62,0.23,5.08,C--
78,10079,0.917249,0.84404,40.54,43.301289,3.552058162,738.5887734,72.35,0.37,-9.19,D+
79,10080,3.815403,3.54252,16.31,24.667923,0.64,47.41,87.05,0.04,4.09,D+
80,10081,0.106089,0.096831,27.39,28.59292,5.84,405.062,61.99,0.01,-30.35,D++
81,10082,1.051483,0.952099,44.14,47.143582,1.67,109.48,42.23,0.17,-0.72,C--
82,10083,3.681225,3.286823,25.32,33.288048,0.73,115.52,67.37,0.09,-0.72,D++
83,10084,1.418902,1.330086,102.91,106.658988,14.03,36.89,7.1,10.34,10.59,C-
84,10085,0.233516,0.209431,41.33,42.772947,0.0,1146.166,59.46,0.0,-7.18,D++
85,10086,2.635919,2.419029,16.56,22.614948,2.32,131.61,70.45,0.275797709,-6.48,D+
86,10087,1.514753,1.398553,28.98,32.893306,0.302,4.992,63.49,0.01,-26.52,D++
87,10088,1.042517,0.946002,17.19,20.178519,0.506,389.566,57.362,0.371,-4.916,D++
88,10089,0.225472,0.20752,29.66,31.092992,3.504372456,743.291585,66.94,0.35,-3.05,D++
89,10090,4.91491,4.567696,39.48,49.962606,0.97,128.02,51.54,0.039,-2.0,D++
90,10091,0.019352,0.0177319999999999,55.07,56.107084,3.524840927,759.6048752,41.26,0.28,-3.71,C--
91,10092,3.02214,2.837941,46.33,53.190081,0.37,336.34,84.46,-0.04,-6.01,D+
92,10093,0.020963,0.018894,65.13,66.169857,3.620083758,647.3912707,39.05,0.76,-10.39,C--
93,10094,0.167761,0.153119,27.1,28.42088,3.568304051,829.608024,63.25,0.27,-3.94,D++
94,10095,2.302537,1.915499,17.3,22.518036,4.5,151.87,73.92,0.0,-11.03,D+
95,10096,0.967992,0.856395,12.3,15.124387,0.87,125.58,70.31,0.07,-1.38,D+
96,10097,0.000337,0.000296,99.89,100.890633,3.68853553,771.1926902,2.75,16.44,-1.45,C
97,10098,0.03587,0.032165,66.77,67.838035,3.560553839,746.1862831,40.43,0.89,-7.23,C--
98,10099,0.714921,0.652361,38.31,40.677282,3.584607886,756.6712002,62.33,0.38,-20.67,D++
99,10100,0.122878,0.11129,33.87,35.104168,0.329,2830.783,36.678,0.056,-1.598,C--
100,10101,0.288314,0.251669,29.39,30.929983,1.71,78.15,56.02,0.248,1.67,D++
101,10102,0.165037,0.14838,30.06,31.373417,0.553,5197.144,46.633,0.302,-2.733,C--
102,10103,0.273987,0.237945,64.28,65.791932,19.74,139.57,34.13,42.53,-27.97,C--
103,10104,9.547785,9.029806,5.91,25.487591,0.17,70.42,81.57,-0.01,0.76,D+
104,10105,0.104549,0.095661,3.59,4.79021,3.540414511,710.5006969,90.94,0.78,-10.59,D
105,10106,0.671079,0.59774,4.53,6.798819,0.391,290.146,41.697,0.082,-3.396,C--
106,10107,0.108098,0.097707,35.5,36.705805,3.54134385,875.867249,62.03,0.28,-6.74,D++
107,10108,0.031626,0.0268319999999999,63.1,64.158458,3.526398759,749.9985337,45.99,0.39,-1.64,C--
108,10109,0.070344,0.061692,66.27,67.402036,0.006,152.143,15.42,0.0,-1.189,C-
109,10110,0.080897,0.07427,60.25,61.405167,3.600854671,663.2248437,28.65,0.45,-4.79,C--
110,10111,0.018119,0.01594,78.64,79.674059,0.396,1753.194,12.635,0.077,-4.151,C-
111,10112,0.723474,0.662848,25.75,28.136322,0.26,434.24,69.55,0.37,-10.96,D+
112,10113,0.0461009999999999,0.040443,69.67,70.756544,0.543,242.076,17.942,0.012,-1.255,C-
113,10114,0.015952,0.013393,61.58,62.609345,3.531727531,747.3970041,45.12,0.37,-1.02,C--
114,10115,0.064994,0.057312,69.97,71.092306,3.564096721,971.020601,46.52,0.07,-3.98,C--
115,10116,0.004031,0.0035859999999999,9.81,10.817617,3.509030475,821.0379923,64.01,0.46,-3.54,D++
116,10117,0.009889,0.008241,53.95,54.96813,3.606534167,886.9481706,54.56,-0.03,-1.7,D++
117,10118,0.150488,0.133041,7.53,8.813529,0.417,138.729,41.793,-0.006,-0.459,C--
118,10119,0.893445,0.78257,22.14,24.816015,0.91,48.25,76.59,0.14,2.93,D+
119,10120,22.90978,21.815898,15.78,61.505678,7.3,61.9,88.71,0.260266843,54.09,D
120,10121,0.195459,0.174976,28.79,30.160435,0.689,96.564,36.775,0.2,-0.48,C--
121,10122,0.171875,0.153237,28.52,29.845112,0.8,142.16,69.99,0.07,-2.19,D+
122,10123,0.208067,0.154469,20.77,22.132536,0.0,811.5300846,39.78,0.03,-6.05,C--
123,10124,0.18096,0.162242,26.62,27.963202,3.570303727,728.8965665,74.64,0.45,-5.6,D+
124,10125,0.093948,0.084234,57.66,58.838182,0.297,233.948,16.1,0.045,-2.602,C-
125,10126,0.439096,0.390671,27.02,28.849767,3.608830024,767.2589023,62.83,0.266559864,7.579759174,D++
126,10127,0.235232,0.212611,24.67,26.117843,3.574071484,738.4860089,78.56,0.5,-6.63,D+
127,10128,46.416664,43.805556,16.83,108.05222,0.6,44.78,84.29,0.4,4.98,D+
128,10129,0.304124,0.276958,30.89,32.471082,3.22,75.62,51.86,0.35,4.68,D++
130,10131,0.012607,0.011658,60.42,61.444265,3.579192615,657.5520074,38.85,0.74,-4.06,C--
131,10132,1.293681,1.106191,50.08,53.479872,5.6,118.39,54.72,0.83,-4.17,D++
132,10133,6.637285,6.026575,31.95,45.61386,3.54292137,728.9947745,70.04,0.207878024,-0.461,D+
133,10134,0.144424,0.126427,49.04,50.310851,1.285,24.709,65.92,0.136,3.094,D++
134,10135,0.203783,0.164632,13.24,14.608415,0.483,83.817,33.183,0.041,-2.218,C--
135,10136,2.626184,2.436837,39.61,45.673021,3.59,52.75,62.45,-0.26,14.99,D++
136,10137,0.025845,0.022369,38.5,39.548214,3.604631451,676.1074146,37.37,0.11,-3.59,C--
137,10138,0.239809,0.219684,37.77,39.229493,3.529554181,850.5771859,58.88,0.28,-2.29,D++
138,10139,0.0928799999999999,0.079973,24.35,25.522853,3.503454806,882.6704643,71.23,0.255750108,6.581950388,D+
139,10140,0.094321,0.080877,100.66,101.835198,3.564695215,679.1145112,36.53,0.3,-1.29,C--
140,10141,1.210048,1.0818,28.76,32.051848,3.28,60.88,62.6,0.24,7.74,D++
141,10142,0.242277,0.223404,23.62,25.085681,2.12,82.73,73.28,-0.1,3.51,D+
142,10143,0.563944,0.486195,31.58,33.630139,0.13,704.23,77.9,0.01,-7.71,D+
143,10144,0.566939,0.512018,23.17,25.248957,0.086,581.989,71.89,0.083,-72.86,D+
144,10145,0.040823,0.033148,45.71,46.783971,3.570668928,852.9050594,59.26,0.1,-3.11,D++
145,10146,0.871286,0.814956,52.57,55.256242,13.54,39.72,47.39,-0.02,63.21,D++
146,10147,13.630222,12.92826,40.22,67.778482,2.18,64.4,59.38,0.19,9.08,D++
147,10148,0.14953,0.133293,44.46,45.742823,3.515510986,797.4429258,54.21,0.21,-1.3,D++
148,10149,0.019592,0.01816,63.91,64.947752,3.560716501,767.6446286,36.12,0.83,-1.42,C--
149,10150,579.951545,547.154459,51.94,1180.046004,3.2,54.21,41.09,0.263445814,10.83,C--
150,10151,2.105618,1.924356,44.56,49.589974,2.877,21.027,23.273,0.009,12.435,C-
151,10152,0.256688,0.22976,9.46,10.946448,0.56,259.51,87.93,0.18,-7.66,D+
152,10153,0.069879,0.061805,29.54,30.671684,0.55,702.63,44.8,-0.03,-17.23,C--
153,10154,0.106758,0.083436,56.83,58.020194,0.408,1388.803,43.058,0.149,-5.922,C--
154,10155,0.013305,0.011945,71.5,72.52525,3.585889128,761.6465544,33.46,0.11,-0.88,C--
155,10156,0.053599,0.048072,49.75,50.851671,3.516297068,756.0880759,47.13,0.25,-3.28,C--
156,10157,0.14937,0.127834,24.78,26.057204,3.581261527,684.6116639,79.65,0.14,-2.76,D+
157,10158,0.235375,0.207744,15.75,17.193119,3.89,37.27,57.11,0.34,9.64,D++
158,10159,0.139639,0.125671,17.23,18.49531,3.588942879,674.6221507,79.04,0.5,-9.6,D+
159,10160,10.883391,9.949768,37.62,59.453159,5.69,63.13,66.55,0.019,16.9,D++
160,10161,0.050164,0.04466,21.09,22.184824,3.53238551,765.4460264,70.5,0.71,-4.16,D+
161,10162,0.052646,0.047437,38.0,39.100083,3.599497469,910.8577696,69.27,1.08,-10.58,D+
162,10163,1.413488,1.356294,65.48,69.249782,11.56,7.96,36.48,-0.07,96.82,C--
163,10164,32.649638,29.867376,47.09,110.607014,5.19,121.06,41.32,-0.054,-5.66,C--
164,10165,0.812086,0.719651,17.13,19.661737,0.58,291.72,80.98,0.03,-8.12,D+
165,10166,0.10213,0.09527,41.35,42.5474,0.167,30926.175,19.429,0.295797778,-4.049,C-
166,10167,0.589257,0.537148,57.85,59.976405,19.74,45.8,59.74,1.32,79.45,D++
167,10168,2.11371,1.866736,30.47,35.450446,3.567420503,830.6373059,72.72,0.95,-6.36,D+
168,10169,0.860656,0.766952,31.98,34.607608,1.12,149.47,72.31,0.298173457,-3.75,D+
169,10170,5.155522,4.661395,37.37,48.186917,3.39,61.32,36.84,0.15,2.93,C--
170,10171,0.287089,0.259837,39.93,41.476926,3.573235667,974.7471914,58.67,0.09,-2.53,D++
171,10172,0.354569,0.317636,22.42,24.092205,1.51,106.39,68.27,0.05,-0.64,D+
172,10173,0.247572,0.214835,65.36,66.822407,3.622662776,1062.158956,51.75,0.04,-1.34,D++
173,10174,0.127799,0.116906,19.36,20.604705,0.02,5800.0,37.92,-0.01,-4.94,C--
174,10175,0.0525259999999999,0.046479,29.96,31.059005,3.673871491,905.3336971,72.28,0.04,-3.01,D+
175,10176,0.083553,0.074848,17.19,18.348401,0.13,1574.29,34.85,-0.06,-4.02,C--
176,10177,0.11035,0.096944,44.13,45.337294,0.01,13740.0,75.93,-0.03,-6.98,D+
177,10178,4.09456,3.358291,25.02,33.472851,2.87,110.14,70.99,0.21,-1.19,D+
178,10179,0.001651,0.001395,11.81,12.813046,3.709248115,989.6874809,88.72,0.07,-3.91,D
179,10180,7.707842,7.168888,33.17,49.04673,1.6,101.51,67.88,0.18,-0.24,D+
180,10181,0.033385,0.0276209999999999,46.3,47.361006,3.500143777,814.5290611,52.4,0.42,-1.78,D++
181,10182,0.017783,0.016306,13.49,14.524089,3.563263311,779.903112,85.68,0.22,-6.85,D+
182,10183,0.568774,0.535799,55.31,57.414573,3.85,24.65,45.57,0.284501379,23.05,C--
183,10184,0.0251629999999999,0.019662,50.46,51.504825,3.559876008,824.179833,54.84,1.34,-5.39,D++
184,10185,0.070438,0.062688,85.88,87.013126,1.53,134.67,78.81,3.59,-2.52,D+
185,10186,2.124975,1.873469,47.26,52.258444,3.548336695,1211.832365,57.84,0.07,-1.66,D++
186,10187,5.34404,4.418495,28.53,39.292535,4.91,42.88,72.31,1.35,11.96,D+
187,10188,0.0536419999999999,0.048509,52.66,53.762151,0.69,180.0,33.2,-0.04,-1.88,C--
188,10189,0.276234,0.244457,13.97,15.490691,3.635874388,711.9850649,81.84,0.83,-10.13,D+
189,10190,0.466245,0.394187,23.04,24.900432,0.92,36.97,60.7,0.09,2.08,D++
190,10191,0.003518,0.002152,26.98,27.98567,15.88,789.0593756,77.14,0.229241062,-1.74,D+
191,10192,0.294402,0.256631,31.4,32.951033,0.0,28761.454,70.15,-0.56,-11.26,D+
192,10193,0.033836,0.026061,5.97,7.029897,0.0,53.837,56.71,0.26,-4.42,D++
193,10194,329.182829,300.549811,42.63,673.36264,8.08,93.8,30.22,1.849,1.88,C--
194,10195,0.114379,0.095775,21.77,22.980154,0.5,65.866,33.348,0.039,-0.269,C--
195,10196,1.660157,1.449474,17.3,21.409631,3.568122638,602.3276346,80.67,0.326825791,6.651102103,D+
196,10197,0.121518,0.107334,37.34,38.568852,2.13,83.76,56.47,0.21,1.73,D++
197,10198,2.285679,2.163411,33.59,39.03909,4.21,49.45,69.41,0.260628092,28.22,D+
198,10199,17.179525,16.157844,7.39,41.727369,1.83,18.79,68.88,0.0,17.29,D+
199,10200,19.907529,17.606584,19.23,57.744113,2.48,82.53,75.37,0.16,2.89,D+
200,10201,0.002997,0.002737,76.29,77.295734,3.526617734,900.8988538,38.11,1.23,-0.99,C--
201,10202,7.094023,6.33934,57.57,72.003363,5.32,198.56,38.99,0.278513705,-21.51,C--
202,10203,0.134085,0.118062,19.97,21.222147,3.564284799,750.7611183,64.28,0.2680101,7.401301955,D++
203,10204,0.173044,0.131667,79.16,80.464711,0.96,102.64,32.01,0.293484476,-0.03,C--
204,10205,0.010259,0.0076319999999999,94.84,95.857891,3.599443702,653.1927893,28.54,0.19,-2.36,C--
205,10206,0.529742,0.453349,42.17,44.153091,28.2,45.98,52.57,6.05,63.79,D++
206,10207,0.088776,0.0734799999999999,42.82,43.982256,3.505165354,819.3184527,61.96,0.29,-2.77,D++
207,10208,0.059636,0.051575,32.61,33.721211,1.705,30.658,27.4,19.3,-5.28,C-
208,10209,0.050537,0.0426449999999999,33.15,34.243182,3.506415075,745.7969731,67.14,0.27,-3.13,D++
209,10210,1.073879,0.947049,27.12,30.140928,2.49,62.1,70.43,2.62,5.72,D+
210,10211,0.017593,0.016366,30.77,31.803959,3.53763154,917.0568695,25.05,0.32,-7.35,C-
211,10212,0.01232,0.011164,30.55,31.573484,3.571575104,682.4148597,37.16,0.71,-2.35,C--
212,10213,6.1536,5.298274,7.12,19.571874,0.09,2018.16,52.35,-0.27,-6.3,D++
213,10214,0.106224,0.092968,17.53,18.729192,3.539920723,720.9082251,80.4,0.24,-2.43,D+
214,10215,0.475993,0.429093,37.64,39.545086,0.83,111.23,59.93,0.17,-0.58,D++
215,10216,0.0318149999999999,0.028644,52.68,53.740459,3.590273739,667.8293291,28.76,0.97,-4.5,C--
216,10217,0.178412,0.163559,72.56,73.901971,26.2,43.56,33.87,-0.43,67.89,C--
217,10218,0.008024,0.007348,40.17,41.185372,3.538996867,669.4778664,5.15,0.0,-0.74,C
218,10219,0.268576,0.243256,60.44,61.951832,0.64,305.62,44.46,0.07,-6.36,C--
219,10220,0.17522,0.154668,46.13,47.459888,0.466,809.8337005,16.633,-0.054290403,9.814124065,C-
220,10221,0.739778,0.652607,3.21,5.602385,3.65800219,691.834073,88.27,0.13,-4.61,D
221,10222,0.15621,0.139417,26.85,28.145627,3.590815523,733.9822418,66.1,0.11,-3.91,D++
222,10223,0.609269,0.549895,36.36,38.519164,0.499,58.367,50.141,0.21,-6.45,D++
223,10224,0.595776,0.52253,23.84,25.958306,0.922,108.29,39.046,0.115,-0.193,C--
224,10225,0.079469,0.072088,38.06,39.211557,3.549883471,766.6239442,64.81,0.17,-3.4,D++
225,10226,0.0230569999999999,0.021155,52.5,53.544212,3.605654799,904.693913,51.22,0.0,-1.05,D++
226,10227,0.010193,0.00752,96.63,97.647713,3.602556503,1365.864692,38.11,3.63,-5.71,C--
227,10228,1.15977,1.066267,17.58,20.806037,3.561585035,683.8449881,78.66,0.304545519,7.012453712,D+
228,10229,0.738915,0.678437,13.12,15.537352,3.636344603,730.098373,82.36,0.45,-5.06,D+
229,10230,0.68105,0.627088,29.31,31.618138,1.1,132.58,59.64,1.24,-2.73,D++
230,10231,0.168309,0.145041,34.35,35.66335,3.639080938,883.7594523,48.04,0.141516089,8.100692979,D++
231,10232,41.478139,40.165861,50.48,133.124,1.04,26.99,77.49,0.0,18.58,D+
232,10233,0.132142,0.117993,58.89,60.140135,0.5,198.46,79.49,0.02,-4.73,D+
233,10234,0.110022,0.094992,11.96,13.165014,3.578857839,702.1157885,76.34,0.59,-4.48,D+
234,10235,0.083526,0.075224,29.92,31.07875,1.98,124.42,29.26,-0.27,-1.49,C--
235,10236,0.032213,0.028412,32.85,33.910625,3.517359532,818.3982661,65.4,0.33,-2.23,D++
236,10237,3.781943,3.370721,27.5,35.652664,0.1,896.46,63.2,0.05,-4.48,D++
237,10238,0.060841,0.055669,14.86,15.97651,6.46,188.89,60.5,0.01,-42.16,D++
238,10239,0.170631,0.107714,36.92,38.198345,0.98,217.68,34.76,0.62,-3.6,C--
239,10240,2.201703,2.102403,37.79,43.094106,3.56,36.52,63.65,0.0,32.32,D++
240,10241,0.0153,0.014129,30.63,31.659429,3.54950781,753.8338184,69.53,0.32,-4.41,D+
241,10242,6.224169,5.593601,22.27,35.08777,0.89,81.76,73.88,0.09,1.2,D+
242,10243,13.745342,12.114354,28.02,54.879696,5.94,67.15,72.28,0.218956005,12.39,D+
243,10244,0.226901,0.207279,33.63,35.06418,0.07,1347.01,43.78,0.078,-3.551,C--
244,10245,170.291238,169.882254,5.57,346.743492,3.672667309,631.7108707,94.34,0.25454443,0.0,D
245,10246,0.144175,0.131602,13.35,14.625777,3.576744056,714.0196241,76.17,0.48,-4.62,D+
246,10247,0.011742,0.010357,44.05,45.072099,3.50657516,875.7002926,57.62,0.22,-3.22,D++
247,10248,0.585187,0.539657,30.57,32.694844,1.26,94.03,70.51,0.38,0.69,D+
248,10249,0.117526,0.107771,57.5,58.725297,0.612,96.109,22.523,0.005,-2.121,C-
249,10250,0.146686,0.121376,39.24,40.508062,4.01,18.81,14.504,0.255284178,0.812,C-
250,10251,0.044041,0.03878,23.38,24.462821,3.525873005,750.3422249,47.25,0.18,-0.37,C--
251,10252,0.083842,0.072265,72.4,73.556107,0.466,486.239,23.31,0.052,-0.627,C-
252,10253,17.738745,9.576673,1274.58,1302.895418,3.676993615,992.4435599,12.91,0.277326107,-0.68,C-
253,10254,1.13768,1.028271,31.38,34.545951,0.37,261.61,67.72,0.0,-4.25,D++
254,10255,0.026718,0.023693,19.69,20.740411,3.515318954,857.5469759,60.18,0.49,-14.4,D++
255,10256,0.024505,0.022535,24.58,25.62704,3.50069969,838.1105268,61.99,0.47,-3.55,D++
256,10257,0.794252,0.693311,38.74,41.227563,10.147,40.265,45.329,0.377,30.622,C--
257,10258,0.349252,0.31987,29.99,31.659122,3.043,45.903,32.028,0.707,-2.911,C--
258,10259,0.395113,0.35735,32.78,34.532463,3.50477764,845.1836969,57.48,0.3,-3.89,D++
259,10260,0.0390449999999999,0.034066,27.95,29.023111,0.4,363.97,64.14,0.0,-6.61,D++
260,10261,0.191466,0.169831,22.87,24.231297,0.08,1234.62,46.48,-0.06,-4.65,C--
261,10262,2.716516,2.213249,35.79,41.719765,7.36,54.61,38.82,4.06,7.29,C--
262,10263,0.008405,0.006715,79.57,80.58512,3.565073447,678.6939981,34.56,0.48,-1.52,C--
263,10264,0.079963,0.070168,35.25,36.400131,3.718283125,718.4477998,49.39,0.221267313,8.525958716,D++
264,10265,0.079662,0.071781,36.04,37.191443,0.173,1585.702,26.821,0.046,-3.436,C-
265,10266,0.222071,0.194355,124.19,125.606426,3.540507834,868.652064,25.27,0.04,-0.5,C-
266,10267,4484.765,4445.257,0.18,8931.202,3.5708826,862.0263666,0.074,0.214160218,8.904897808,C
267,10268,1.505037,1.374228,11.92,15.799265,3.55415679,846.9216456,86.66,0.21,-3.34,D+
268,10269,4.625257,4.426467,37.1,47.151724,3.47,103.32,41.18,1.914,-1.15,C--
269,10270,0.164328,0.151415,33.22,34.535743,3.582365203,931.5691952,63.64,0.09,-2.51,D++
270,10271,0.129081,0.113046,45.32,46.562127,1.19,80.83,79.25,0.0,1.86,D+
271,10272,1.397949,1.250792,56.62,60.268741,3.605264585,1021.725461,25.23,0.06,-2.14,C-
272,10273,0.074306,0.053515,10.26,11.387821,0.597,245.988,43.453,1.25,-7.249,C--
273,10274,0.711834,0.640537,13.44,15.792371,0.15,753.13,85.84,-0.07,-8.21,D+
274,10275,0.520907,0.500428,23.42,25.441335,9.32,71.54,61.42,0.273600026,44.4,D++
