,id,assets,liabilities,buffer,weights,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
0,10001,0.633613,0.577565,47.1,49.311178,3.525052019,804.9679731,63.81,0.19,-3.39,D+
1,10002,0.24827,0.22483,69.25,70.7231,3.55346541,738.3956052,40.81,0.96,-4.17,C--
2,10003,0.288415,0.220472,60.56,62.068887,6.51,62.14,34.41,-0.91,3.75,C--
3,10004,0.204417,0.182754,39.15,40.537171,0.25,380.0,68.75,0.63,-4.93,D+
4,10005,18.583419,16.405158,21.93,57.918577,6.24,58.9,80.95,0.04,18.37,D+
5,10006,0.201782,0.178997,19.43,20.810779,3.574098001,817.0131071,66.08,0.87,-5.29,D+
6,10007,0.000818,0.000682,9.22,10.2215,3.559672963,725.2494048,29.26,1.92,-0.74,C--
7,10008,0.206378,0.184877,13.74,15.131255,0.31,572.18,78.31,1.65,-11.29,D+
8,10009,0.011034,0.010267,28.69,29.711301,3.530504121,814.0168601,69.93,0.46,-6.47,D+
9,10010,0.086233,0.07721,27.33,28.493443,0.0,1380.007,58.08,-0.07,-6.11,D++
10,10011,0.281052,0.246505,45.7,47.227557,0.09,1412.59,51.66,0.03,-5.13,D++
11,10012,0.500527,0.453111,32.79,34.743638,5.55,39.96,60.57,0.65,21.78,D++
12,10013,0.006532,0.005351,44.58,45.591883,3.539856948,777.4822434,62.23,0.17,-3.39,D+
13,10014,17.99401,15.600857,61.73,96.324867,0.15,217.47,45.96,0.43,-0.62,D++
14,10015,0.028179,0.024523,63.03,64.082702,0.49,190.57,42.26,0.01,-3.03,D++
15,10016,0.044535,0.038799,68.23,69.313334,3.57247643,676.2045495,42.42,0.11,-0.39,D++
16,10017,18.452421,15.808199,61.7,96.96062,0.385,51.347,60.2,1.64,0.488,D++
17,10018,0.031839,0.028181,51.39,52.45002,3.595168985,669.2665632,35.21,0.54,-4.17,C--
18,10019,0.043794,0.037888,48.52,49.601682,3.503982712,868.5655385,58.53,0.37,-2.9,D++
19,10020,160.21932,150.990167,34.22,346.429487,0.82,290.35,44.08,0.2,-12.26,D++
20,10021,1.041566,0.902404,61.67,64.61397,1.56,78.52,40.44,0.26,1.03,C--
21,10022,0.32676,0.297229,41.56,43.183989,1.31,163.86,60.72,0.4,-5.73,D++
22,10023,13.931941,11.936155,35.76,62.628096,1.35,367.16,58.96,2.04,-15.67,D++
23,10024,0.17418,0.157479,14.27,15.601659,1.94,25.21,77.6,0.15,17.65,D+
24,10025,0.070572,0.062415,67.42,68.552987,0.747,280.937,26.448,0.14,0.618,C--
25,10026,0.144106,0.131851,26.11,27.385957,0.103,2085.442,37.337,0.008,-4.364,C--
26,10027,0.385869,0.347412,69.14,70.873281,3.567972463,667.8509399,42.11,0.14,-1.96,D++
27,10028,0.002071,0.001817,81.51,82.513888,3.600399479,659.2949148,21.89,-0.01,-2.05,C--
28,10029,0.787503,0.71641,29.05,31.553913,3.51769843,713.5070862,44.0,0.31,-3.64,D++
29,10030,0.085395,0.074545,84.84,85.99994,3.607451221,692.2583656,35.21,0.09,-1.03,C--
30,10031,0.052201,0.04631,61.31,62.408511,3.488646847,1022.005355,49.3,0.83,-1.95,D++
31,10032,0.046068,0.041558,49.97,51.057626,0.21,1062.75,48.98,-0.62,-9.37,D++
32,10033,8.502962,7.715442,49.35,66.568404,1.75,150.38,26.33,0.142,-2.57,C--
33,10034,0.003533,0.002818,48.28,49.286351,3.515510986,797.4429258,53.8,0.19,-1.29,D++
34,10035,0.14033,0.126971,49.14,50.407301,3.563411725,803.2027648,58.22,0.26,-8.24,D++
35,10036,0.582953,0.525176,31.26,33.368129,1.63,77.53,65.78,1.52,2.45,D+
36,10037,2.742786,2.454037,29.06,35.256823,3.28,69.61,59.65,0.23,5.78,D++
37,10038,0.395155,0.358486,69.99,71.743641,3.592034011,736.7869358,41.87,0.96,-6.88,D++
38,10039,0.165717,0.14632,40.05,41.362037,24.34,53.88,40.29,0.014,101.98,D++
39,10040,0.147639,0.129381,22.46,23.73702,0.0,241.574,62.72,0.0,-9.09,D+
40,10041,0.18866,0.077967,128.3,129.566627,3.558557662,827.2504963,39.6,0.273977146,0.0,C--
41,10042,0.602693,0.532671,11.14,13.275364,3.585437075,689.4607763,25.47,0.1,-0.4,C--
42,10043,0.160025,0.146291,67.42,68.726316,1.7,77.64,37.06,0.07,1.67,C--
43,10044,0.071055,0.065356,45.94,47.076411,3.478892539,796.9177842,51.93,0.6,-2.81,D++
44,10045,22.990466,20.724373,20.11,64.824839,3.11,167.8,45.35,2.54,-10.23,D++
45,10046,6.180672,5.725347,6.0,18.906019,3.09,30.04,90.2,-0.001,26.67,D
46,10047,20.003253,19.954425,52.43,93.387678,3.578053215,824.7976586,56.19,0.250533481,7.407021244,D++
47,10048,0.075267,0.066217,10.22,11.361484,3.13,91.14,48.1,1.07,1.38,D++
48,10049,0.351614,0.325257,45.89,47.566871,2.67,51.97,51.56,0.03,8.94,D++
49,10050,0.969554,0.799982,15.83,18.599536,3.17,20.47,76.17,0.06,11.04,D+
50,10051,0.348881,0.325266,36.37,38.044147,78.64,20.77,79.47,0.37,298.95,D
51,10052,0.067318,0.060441,66.86,67.987759,1.881,18.789,17.458,0.119,3.577,C-
52,10053,0.011396,0.009906,62.11,63.131302,3.545429201,846.49759,40.45,0.18,-2.11,C--
53,10054,0.016873,0.015276,34.8,35.832149,0.8,75.728,37.873,0.09,3.305,C--
54,10055,0.66466,0.543849,37.84,40.048509,1.073,52.505,96.05,0.251,0.391,D
55,10056,1.90639,1.7258,25.2,29.83219,3.08,188.679,65.41,0.058,-8.378,D+
56,10057,0.010399,0.009621,37.37,38.39002,3.506414047,859.230414,61.0,0.26,-2.45,D++
57,10058,0.000864,0.0007,20.55,21.551564,3.539115993,1375.092239,47.1,3.98,-7.06,D++
58,10059,55.130999,51.886575,15.42,123.437574,3.52,99.09,81.52,0.71,0.33,D+
59,10060,0.412337,0.373068,51.09,52.875405,1.92,85.6,49.44,0.21,1.46,D++
60,10061,99.877,93.301,60.93,255.108,0.38,100.0,12.51,0.06,0.0,C-
61,10062,0.005491,0.004535,64.68,65.690026,3.599299721,638.294376,31.57,0.22,-3.58,C--
62,10063,0.11211,0.098513,50.64,51.850623,0.86,168.91,82.52,-0.01,-4.6,D
63,10064,6.807984,6.807027,0.18,14.795011,0.0,168.022,23.11,0.264533963,-800.0,C--
64,10065,0.150135,0.133624,44.81,46.093759,0.0,2205.576,56.25,0.0,-2.1,D++
65,10066,0.041722,0.035499,18.33,19.407221,3.523282995,806.2796206,64.88,0.2,-3.21,D+
66,10067,6.3907,5.234287,84.62,97.244987,3.564656808,860.1726747,0.21,0.213007531,8.791830879,C
67,10068,0.124355,0.110795,30.64,31.87515,0.17,894.0,69.83,0.08,-7.87,D+
68,10069,1.959399,1.823427,11.37,16.152826,10.5,51.06,74.33,0.35,58.18,D+
69,10070,0.602465,0.548203,34.6,36.750668,5.29,25.68,79.99,-0.66,35.41,D+
70,10071,0.403317,0.381448,87.25,89.034765,1.43,78.25,83.75,0.2,2.83,D
71,10072,0.102127,0.087842,59.78,60.969969,0.29,449.02,58.28,0.33,-5.0,D++
72,10073,0.102965,0.09214,40.8,41.995105,0.287,3.969,25.573,0.01,-0.537,C--
73,10074,0.081053,0.070919,43.59,44.741972,1.015,84.576,32.978,0.093,1.669,C--
74,10075,10.58111,9.822135,25.67,47.073245,5.04,50.46,66.91,0.01,23.88,D+
75,10076,0.089307,0.078537,27.18,28.347844,0.475,119.201,55.62,0.08,-34.27,D++
76,10077,0.017722,0.0153,44.76,45.793022,3.509540761,883.3764665,57.37,0.38,-3.26,D++
77,10078,0.201109,0.183479,41.49,42.874588,1.86,96.06,44.23,0.05,0.24,D++
78,10079,0.829833,0.772755,50.5,53.102588,3.550925136,721.7572297,68.66,0.48,-10.6,D+
79,10080,6.423701,5.931151,13.63,26.984852,1.39,24.15,86.12,0.17,13.82,D
80,10081,0.093162,0.085582,41.11,42.288744,3.02,405.062,63.14,0.01,-16.42,D+
81,10082,0.935634,0.843762,44.48,47.259396,3.91,58.98,45.54,0.88,7.6,D++
82,10083,2.577201,2.33099,37.75,43.658191,1.45,94.15,60.48,0.22,0.55,D++
83,10084,2.39397,2.332242,94.48,100.206212,18.26,80.78,14.21,0.01,22.69,C-
84,10085,0.209303,0.186557,45.01,46.40586,0.29,386.88,55.24,0.17,-4.33,D++
85,10086,2.651004,2.444087,13.91,20.005091,2.48,119.85,62.46,0.292263793,-4.07,D+
86,10087,1.76284,1.639485,30.82,35.222325,0.302,4.992,60.21,0.01,-6.395,D++
87,10088,0.75591,0.677764,18.98,21.413674,0.61,237.21,57.2,0.06,-5.15,D++
88,10089,0.206601,0.1905,45.72,47.117101,3.473527533,816.499672,53.09,0.43,-3.68,D++
89,10090,3.783716,3.438057,56.7,64.921773,2.48,80.97,36.36,0.039,1.92,C--
90,10091,0.018378,0.016859,65.06,66.095237,3.640957325,769.8921578,30.58,0.08,-4.14,C--
91,10092,2.555649,2.326128,42.65,48.531777,0.44,313.3,83.38,0.04,-6.39,D
92,10093,0.018081,0.016304,73.08,74.114385,3.607654665,801.827305,34.93,1.86,-10.89,C--
93,10094,0.15128,0.137554,27.63,28.918834,3.542934787,784.704717,61.45,0.11,-2.12,D++
94,10095,2.50512,2.081341,16.28,21.866461,4.08,157.43,75.0,0.0,-11.1,D+
95,10096,0.742325,0.658246,26.23,28.630571,1.65,111.34,50.82,0.25,-0.85,D++
96,10097,0.000375,0.000329,90.93,91.930704,3.956567354,1458.684556,3.14,0.0,-5.38,C-
97,10098,0.034477,0.031749,65.93,66.996226,3.591929405,719.3642375,40.77,0.94,-10.83,C--
98,10099,0.645926,0.601377,32.32,34.567303,3.604911956,1379.726875,63.18,1.07,-28.0,D+
99,10100,0.093726,0.084607,27.52,28.698333,0.329,2830.783,36.678,0.056,-1.598,C--
100,10101,0.147231,0.117609,38.12,39.38484,2.92,92.505,63.76,0.248,-6.58,D+
101,10102,0.153651,0.139541,32.24,33.533192,1.71,97.99,73.62,1.81,0.31,D+
102,10103,0.408184,0.373825,53.24,55.022009,15.21,128.46,44.91,10.832,-28.7,D++
103,10104,12.593664,11.940293,6.05,31.583957,0.087,14.078,80.41,-0.004,0.585,D+
104,10105,0.082684,0.074787,5.14,6.297471,3.634029107,681.2458442,84.83,0.83,-9.66,D
105,10106,0.603672,0.534306,3.79,5.927978,0.391,290.146,41.697,0.082,-3.396,C--
106,10107,0.095961,0.087037,41.54,42.722998,3.55387337,838.401297,61.14,0.43,-8.87,D++
107,10108,0.030448,0.025956,65.98,67.036404,3.51332134,758.7543333,47.39,0.22,-1.45,D++
108,10109,0.062548,0.054804,60.41,61.527352,0.006,152.143,15.42,0.0,-1.189,C-
109,10110,0.074853,0.068375,56.41,57.553228,3.672869357,780.0309185,32.47,1.14,-7.39,C--
110,10111,0.018194,0.016028,78.73,79.764222,0.396,1753.194,12.635,0.077,-4.151,C-
111,10112,0.69182,0.632255,30.0,32.324075,0.68,164.01,71.78,0.37,-6.1,D+
112,10113,0.042092,0.037292,40.86,41.939384,0.543,242.076,17.942,0.012,-1.255,C-
113,10114,0.01498,0.0126,64.45,65.47758,3.526118465,743.3528286,44.62,0.45,-1.65,D++
114,10115,0.057255,0.051776,89.09,90.199031,3.65923541,860.2729182,35.66,0.07,-7.08,C--
115,10116,0.003976,0.0035,19.12,20.127476,3.523403542,708.1878247,42.9,0.19,-2.39,D++
116,10117,0.011215,0.009546,69.55,70.570761,3.51675443,769.641496,48.97,0.56,-4.42,D++
117,10118,0.119376,0.10202,16.23,17.451396,0.417,138.729,41.793,-0.006,-0.459,C--
118,10119,0.727258,0.631012,29.07,31.42827,1.28,62.21,69.47,0.1,2.56,D+
119,10120,30.263616,29.417638,22.09,82.771254,9.78,67.68,86.49,0.313615691,104.74,D
120,10121,0.167585,0.150579,25.08,26.398164,0.689,96.564,36.775,0.2,-0.48,C--
121,10122,0.129605,0.115403,44.27,45.515008,2.75,43.04,54.23,0.13,7.84,D++
122,10123,0.263016,0.181314,25.0,26.44433,0.0,912.2030033,42.7,0.0,-4.87,D++
123,10124,0.163903,0.147937,56.46,57.77184,3.581063809,754.6070971,53.07,0.42,-10.48,D++
124,10125,0.084007,0.075959,57.55,58.709966,0.297,233.948,16.1,0.045,-2.602,C-
125,10126,0.293581,0.258336,26.04,27.591917,3.604731559,765.5436981,62.73,0.265973279,7.640400286,D+
126,10127,0.232273,0.210491,23.32,24.762764,3.570445646,776.6300031,72.65,0.9,-9.82,D+
127,10128,41.094904,38.943031,18.87,99.907935,1.14,41.96,80.54,0.64,10.25,D+
128,10129,0.264046,0.241592,26.94,28.445638,2.93,95.96,55.43,2.16,0.79,D++
130,10131,0.012872,0.01188,67.0,68.024752,3.603694157,934.2524408,41.55,1.19,-3.75,C--
131,10132,1.343736,1.117068,46.95,50.410804,7.77,146.57,65.34,0.12,-15.82,D+
132,10133,8.192153,7.47811,33.49,50.160263,3.55767082,733.0849379,69.54,0.210030814,-0.461,D+
133,10134,0.146958,0.131132,52.38,53.65809,1.285,24.709,63.64,0.136,3.094,D+
134,10135,0.187373,0.148532,6.74,8.075905,0.483,83.817,34.32,0.041,-7.46,C--
135,10136,2.777426,2.560991,35.64,41.978417,2.91,50.67,66.35,-0.05,12.42,D+
136,10137,0.022826,0.019741,68.18,69.222567,3.560058798,820.7148481,39.93,0.03,-3.33,C--
137,10138,0.227231,0.208677,29.27,30.705908,3.524092811,816.5175035,59.07,0.52,-4.51,D++
138,10139,0.117748,0.102394,26.94,28.160142,3.567676032,907.2029305,67.35,0.254010562,7.323905964,D+
139,10140,0.098298,0.086438,111.73,112.914736,3.590424165,627.1296555,29.98,0.04,-2.17,C--
140,10141,1.331026,1.195105,33.35,36.876131,3.45,73.85,56.87,0.41,5.16,D++
141,10142,0.178523,0.174631,23.31,24.663154,5.58,43.47,69.99,0.99,103.78,D+
142,10143,0.24383,0.192406,46.0,47.436236,0.54,176.66,57.25,0.11,-2.55,D++
143,10144,0.512949,0.463306,38.03,40.006255,0.086,581.989,77.62,0.083,-22.77,D+
144,10145,0.04218,0.034751,55.76,56.836931,3.548780863,787.1197666,56.49,0.8,-4.92,D++
145,10146,0.954087,0.893353,49.26,52.10744,8.83,41.03,50.62,0.01,42.97,D++
146,10147,13.668168,12.967108,37.68,65.315276,2.75,53.96,62.71,0.32,15.71,D+
147,10148,0.144725,0.12853,50.66,51.933255,3.509770333,808.4316905,50.71,0.25,-1.29,D++
148,10149,0.019997,0.018484,74.34,75.378481,3.582306068,763.3551609,36.56,0.35,-2.09,C--
149,10150,758.027812,720.884513,48.2,1528.112325,6.16,42.74,44.74,0.242510953,33.09,D++
150,10151,1.085832,0.978832,61.67,64.734664,2.877,21.027,23.273,0.009,12.435,C--
151,10152,0.179849,0.163003,12.82,14.162852,0.03,5105.88,85.9,0.04,-15.15,D
152,10153,0.069941,0.063042,34.76,35.892983,2.73,175.63,42.06,0.43,-9.39,D++
153,10154,0.10053,0.077088,51.97,53.147618,1.08,217.19,49.49,0.26,-6.12,D++
154,10155,0.013068,0.011678,79.15,80.174746,3.570816448,637.207756,31.54,-0.01,-1.32,C--
155,10156,0.055284,0.049655,67.14,68.244939,3.532884201,679.6817014,44.07,0.58,-4.06,D++
156,10157,0.136431,0.11746,25.49,26.743891,3.590370039,697.3340366,79.61,0.17,-3.71,D+
157,10158,0.196656,0.173391,14.94,16.310047,2.79,52.79,54.6,0.45,5.72,D++
158,10159,0.131765,0.120413,23.41,24.662178,3.565403757,957.9758833,73.59,1.04,-14.98,D+
159,10160,16.973454,15.537531,51.18,84.690985,6.05,70.83,52.68,0.019,11.47,D++
160,10161,0.043092,0.038261,18.52,19.601353,3.540818098,809.4575569,71.38,0.34,-6.19,D+
161,10162,0.041217,0.036859,17.82,18.898076,3.519593631,1039.862544,80.2,1.83,-15.81,D+
162,10163,1.495393,1.442736,64.6,68.538129,12.54,14.72,36.92,-0.06,114.2,C--
163,10164,39.068024,35.427447,58.68,134.175471,5.93,100.55,37.73,-0.054,-0.14,C--
164,10165,0.440053,0.407569,21.67,23.517622,0.15,1103.45,77.93,-0.02,-16.09,D+
165,10166,0.419055,0.382536,41.27,43.071591,0.167,30926.175,19.429,0.295797778,-4.049,C-
166,10167,0.741406,0.673681,57.55,59.965087,17.74,35.43,65.47,-0.204,87.62,D+
167,10168,1.840859,1.626271,58.59,63.05713,3.552436594,852.2632807,51.7,0.83,-5.53,D++
168,10169,0.720682,0.645635,23.86,26.226317,0.91,217.96,69.67,0.286229241,-7.29,D+
169,10170,3.44157,3.129701,47.29,54.861271,4.25,63.53,31.76,0.04,2.96,C--
170,10171,0.257219,0.232681,38.24,39.7299,3.506191104,862.6765578,60.17,0.22,-3.38,D++
171,10172,0.320789,0.285631,22.59,24.19642,1.55,123.58,64.14,0.36,-2.18,D+
172,10173,0.237075,0.206482,59.75,61.193557,3.605654799,904.693913,53.35,0.0,-1.1,D++
173,10174,0.108388,0.09892,14.4,15.607308,0.32,370.72,41.71,0.09,-3.69,C--
174,10175,0.048007,0.043497,20.08,21.171504,3.568613406,694.7435454,78.71,0.47,-7.91,D+
175,10176,0.069421,0.061369,11.05,12.18079,0.2,991.67,36.83,-0.02,-4.78,C--
176,10177,0.115869,0.103745,58.32,59.539614,0.84,108.16,76.83,-0.01,-0.59,D+
177,10178,2.49859,2.021611,35.72,41.240201,4.43,65.8,81.15,0.56,6.63,D+
178,10179,0.001693,0.001389,26.99,27.993082,3.621471903,902.4449887,75.11,1.35,-7.88,D+
179,10180,8.195333,7.639009,39.05,55.884342,2.18,92.17,62.55,0.28,1.61,D+
180,10181,0.035059,0.029142,52.56,53.624201,3.540835521,774.6341315,49.2,0.14,-1.06,D++
181,10182,0.013637,0.012328,37.65,38.675965,3.570218396,850.5700303,64.9,0.19,-6.26,D+
182,10183,0.593855,0.560924,57.53,59.684779,4.04,27.69,43.52,0.273594301,23.25,D++
183,10184,0.024466,0.019181,46.76,47.803647,3.537353356,938.2679614,55.92,1.52,-2.64,D++
184,10185,0.075811,0.067848,88.08,89.223659,0.54,135.15,78.54,1.07,-0.56,D+
185,10186,1.90198,1.678341,56.1,60.680321,3.479291455,805.0914698,52.15,0.25,-3.65,D++
186,10187,6.664323,5.815999,21.04,34.520322,3.6,42.21,78.37,1.13,13.0,D+
187,10188,0.036388,0.031713,58.45,59.518101,0.41,207.5,37.68,0.28,-1.95,C--
188,10189,0.225883,0.201461,16.73,18.157344,3.612496641,668.3686449,76.17,0.76,-9.05,D+
189,10190,0.431034,0.361439,31.63,33.422473,1.76,20.19,55.36,0.16,5.23,D++
190,10191,0.004276,0.002749,30.88,31.887025,11.51,789.4903393,73.41,0.222965328,-1.55,D+
191,10192,0.250419,0.216413,26.38,27.846832,1.94,93.12,74.58,0.26,0.75,D+
192,10193,0.037346,0.029947,25.19,26.257293,0.9,63.64,51.97,0.05,1.46,D++
193,10194,412.443472,395.027878,97.63,906.10135,5.73,139.81,27.08,5.9,-15.89,C--
194,10195,0.112764,0.094961,21.1,22.307725,0.5,65.866,33.348,0.039,-0.269,C--
195,10196,2.00796,1.77794,18.64,23.4259,3.554675432,686.7882267,78.28,0.305739045,6.97221517,D+
196,10197,0.122144,0.111101,39.71,40.943245,1.93,111.86,50.26,0.04,-1.11,D++
197,10198,2.277851,2.162625,30.56,36.000476,5.85,43.9,69.93,0.229929294,46.56,D+
198,10199,18.092708,17.131231,7.87,44.093939,2.34,19.89,68.72,0.0,24.34,D+
199,10200,24.901439,22.349486,20.73,68.980925,2.18,92.16,76.76,0.2,1.31,D+
200,10201,0.002669,0.002376,62.26,63.265045,3.542647417,703.6780849,39.39,0.38,-1.5,C--
201,10202,7.638108,6.858575,41.23,56.726683,8.23,141.64,55.08,0.271040538,-20.95,D++
202,10203,0.161305,0.140729,21.64,22.942034,3.604731559,765.5436981,62.81,0.265973279,7.640400286,D+
203,10204,0.132746,0.117541,46.27,47.520287,7.12,101.41,43.15,0.262048394,-0.41,D++
204,10205,0.011572,0.00907,92.19,93.210642,3.587187395,685.6516235,26.89,0.21,-2.52,C--
205,10206,0.706317,0.638931,41.41,43.755248,43.79,42.28,57.25,2.51,186.13,D++
206,10207,0.083066,0.070061,44.95,46.103127,3.575156749,842.8840457,61.88,0.1,-3.18,D++
207,10208,0.064303,0.056093,44.97,46.090396,1.705,30.658,17.63,5.524,-4.27,C-
208,10209,0.04223,0.036708,38.66,39.738938,3.553752792,834.8560843,65.32,0.24,-3.94,D+
209,10210,1.016109,0.905724,39.47,42.391833,7.08,41.49,57.59,2.23,22.61,D++
210,10211,0.016881,0.015735,31.46,32.492616,3.680410925,703.2727903,32.65,0.67,-8.31,C--
211,10212,0.011999,0.010859,10.49,11.512858,3.543116627,703.5347179,39.37,0.47,-2.28,C--
212,10213,5.214586,4.45542,11.61,22.280006,1.19,175.35,46.06,-0.01,-2.9,D++
213,10214,0.094485,0.083626,31.56,32.738111,3.544823684,728.4061685,68.63,0.17,-2.1,D+
214,10215,0.476023,0.432457,42.71,44.61848,0.85,110.94,55.43,0.03,-0.57,D++
215,10216,0.032819,0.029551,64.5,65.56237,3.582858694,716.6060906,31.11,1.62,-3.4,C--
216,10217,0.214695,0.197347,74.27,75.682042,32.31,47.39,32.28,-2.22,80.17,C--
217,10218,0.007797,0.007114,57.11,58.124911,3.550555014,650.830978,6.3,0.0,-0.73,C-
218,10219,0.258385,0.235712,60.82,62.314097,0.85,225.28,43.86,0.15,-5.42,D++
219,10220,0.142859,0.135459,34.28,35.558318,0.466,809.8337005,16.633,-0.054290403,9.814124065,C-
220,10221,0.39519,0.350277,2.56,4.305467,3.551928306,760.101651,88.0,0.3,-7.38,D
221,10222,0.137694,0.122312,31.32,32.580006,3.555303121,797.3111109,62.69,0.41,-4.2,D+
222,10223,0.455295,0.39911,18.34,20.194405,1.24,252.59,70.14,0.64,-14.03,D+
223,10224,0.597895,0.530129,24.59,26.718024,0.922,108.29,39.046,0.115,-0.193,C--
224,10225,0.072702,0.066374,67.7,68.839076,3.505671122,749.6018752,47.91,0.23,-2.0,D++
225,10226,0.021297,0.019589,50.24,51.280886,3.578238261,1024.320906,53.51,0.07,-1.17,D++
226,10227,0.011453,0.008418,89.62,90.639871,3.526578742,747.6837902,45.21,0.63,-0.78,D++
227,10228,1.448838,1.330804,13.53,17.309642,3.582420156,664.6073791,79.69,0.308582913,6.994220672,D+
228,10229,0.632874,0.578704,15.51,17.721578,3.600154259,722.3042268,80.58,0.51,-5.49,D+
229,10230,0.456293,0.405747,26.96,28.82204,1.99,75.9,62.48,1.81,2.74,D+
230,10231,0.189135,0.162906,33.17,34.522041,3.721913063,12179.35357,47.63,0.163730858,5.54621899,D++
231,10232,48.128545,46.900754,55.76,151.789299,1.44,17.31,76.02,0.0,35.64,D+
232,10233,0.158611,0.146503,63.8,65.105114,0.48,204.59,73.83,0.18,-4.77,D+
233,10234,0.113779,0.099596,19.05,20.263375,3.565434262,866.2658009,63.75,0.71,-4.85,D+
234,10235,0.084994,0.077272,37.66,38.822266,4.29,83.97,31.28,-0.27,1.97,C--
235,10236,0.028002,0.024354,50.84,51.892356,3.485020337,794.973142,48.72,0.68,-2.78,D++
236,10237,1.896341,1.758422,35.48,40.134763,0.38,418.55,52.59,0.09,-8.83,D++
237,10238,0.060235,0.05595,35.03,36.146185,3.28,267.16,60.57,0.006,-29.27,D++
238,10239,0.16562,0.10727,49.1,50.37289,2.94,188.26,37.85,0.82,-10.72,C--
239,10240,2.191863,2.101363,44.05,49.343226,7.24,31.17,53.82,0.0,66.46,D++
240,10241,0.014409,0.013191,43.19,44.2176,3.526834705,843.8338245,58.18,0.59,-5.01,D++
241,10242,2.302101,2.045146,23.31,28.657247,0.8,140.52,73.75,0.08,-2.15,D+
242,10243,15.937463,14.035147,30.91,61.88261,5.85,73.28,65.54,0.256549643,8.97,D+
243,10244,0.214529,0.197367,37.18,38.591896,2.71,1347.01,62.31,0.078,-3.551,D+
244,10245,11.807906,11.41037,101.12,125.338276,3.787542533,774.7135516,2.13,0.269466851,0.0,C-
245,10246,0.127845,0.117378,18.61,19.855223,3.580747662,682.068147,75.69,0.41,-9.38,D+
246,10247,0.011497,0.01022,47.08,48.101717,3.527423394,8604.274216,55.21,0.06,-2.37,D++
247,10248,0.44353,0.391731,24.67,26.505261,4.51,33.32,77.34,0.21,20.24,D+
248,10249,0.098031,0.090864,56.69,57.878895,0.612,96.109,22.523,0.005,-2.121,C--
249,10250,0.197512,0.171547,41.38,42.749059,4.01,18.81,14.504,0.255284178,0.812,C-
250,10251,0.038889,0.033906,48.14,49.212795,3.50931451,756.1497291,47.83,0.53,-0.89,D++
251,10252,0.082284,0.071926,77.06,78.21421,0.466,486.239,44.61,0.052,-0.627,D++
252,10253,15.259678,8.443442,1437.83,1462.53312,3.656018483,954.296606,15.75,0.277639782,-0.87,C-
253,10254,1.041733,0.954286,26.41,29.406019,0.8,124.82,69.94,-0.02,-1.67,D+
254,10255,0.026638,0.023879,22.28,23.330517,3.531881661,1016.201863,59.0,1.15,-16.31,D++
255,10256,0.021709,0.019904,29.58,30.621613,3.615975156,1012.659065,60.89,-0.01,-3.7,D++
256,10257,0.983395,0.863566,33.02,35.866961,8.52,39.49,56.81,1.67,35.38,D++
257,10258,0.527548,0.467327,32.42,34.414875,3.043,45.903,32.028,0.707,-2.911,C--
258,10259,0.393618,0.356426,25.02,26.770044,3.493720158,785.1090305,53.79,0.34,-3.18,D++
259,10260,0.034491,0.029456,44.97,46.033947,1.58,75.63,58.32,0.0,2.59,D++
260,10261,0.16327,0.144559,15.64,16.947829,0.01,11900.0,36.3,-0.08,-5.32,C--
261,10262,1.258563,0.799001,56.82,59.877564,7.053,55.338,1.06,0.51,-0.22,C
262,10263,0.00776,0.006218,4.96,5.973978,3.579965813,658.5224119,32.4,0.36,-1.82,C--
263,10264,0.097334,0.085657,34.46,35.642991,3.811278986,656.4481955,49.84,0.257917349,8.776948358,D++
264,10265,0.064338,0.056639,22.89,24.010977,0.173,1585.702,26.821,0.046,-3.436,C--
265,10266,0.229909,0.206304,140.21,141.646213,3.587058921,792.5187729,20.52,0.06,-0.91,C-
266,10267,4024.149,3969.135,0.19,7994.474,3.5708826,862.0263666,0.074,0.214160218,8.904897808,C
267,10268,1.261822,1.153645,10.21,13.625467,3.556051282,847.2738687,87.78,0.2,-3.7,D
268,10269,5.094726,4.859951,38.36,49.314677,3.6,112.32,52.56,1.02,-5.27,D++
269,10270,0.150364,0.139458,29.8,31.089822,3.550961918,772.5269035,63.38,0.17,-2.04,D+
270,10271,0.133294,0.12023,53.15,54.403524,0.55,129.32,67.79,0.08,-1.19,D+
271,10272,1.253021,1.138193,81.62,85.011214,3.574245879,747.4791976,23.25,0.17,-3.35,C--
272,10273,0.072947,0.053859,13.26,14.386806,0.597,245.988,43.453,1.25,-7.249,D++
273,10274,0.645803,0.585485,23.27,25.501288,0.26,417.69,77.0,0.07,-6.85,D+
274,10275,0.590103,0.570483,32.09,34.250586,12.64,60.67,56.59,0.320402957,91.67,D++
275,10276,0.038197,0.033066,86.2,87.271263,3.579128802,654.5375106,29.89,0.53,-1.79,C--
276,10277,0.114011,0.103016,54.46,55.677027,0.531,139.915,28.818,0.061,-0.326,C--
277,10278,49.514798,45.153419,25.11,120.778217,2.89,91.43,52.92,0.43,1.33,D++
278,10279,0.04575,0.037879,73.84,74.923629,3.550196099,721.4292594,41.97,0.31,-1.37,D++
279,10280,0.238213,0.191373,44.95,46.379586,0.08,1881.82,59.26,0.0,-4.18,D++
