,id,assets,liabilities,buffer,weights,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
34,10035,0.195017,0.176204,53.16,54.531221,3.478642788,804.9061875,53.1,0.32,-3.4,C
35,10036,0.718393,0.642955,30.69,33.051348,0.75,150.48,66.86,0.31,-2.45,C-
36,10037,4.759594,4.202057,22.64,32.601651,0.81,124.31,62.81,0.08,-1.06,C
37,10038,0.462815,0.426989,43.85,45.739804,3.535089675,1003.174891,59.73,1.18,-17.08,C
38,10039,0.202202,0.179202,33.39,34.771404,0.12,804.91,66.43,0.03,-5.0,C-
39,10040,0.491848,0.438175,13.44,15.370023,1.05,147.05,77.09,0.08,-3.54,C-
40,10041,0.204263,0.074835,194.44,195.719098,3.626309057,927.5438134,30.22,0.266195782,-1.017,C+
41,10042,0.817888,0.704191,9.87,12.392079,3.576448721,707.9802251,25.07,0.41,-0.87,C+
42,10043,0.236468,0.215955,53.47,54.922423,0.66,94.33,48.01,0.04,0.21,C
43,10044,0.072445,0.066707,4.98,6.119152,3.534714592,789.2297535,67.49,0.46,-6.67,C-
44,10045,22.485182,20.260126,14.08,57.825308,1.85,136.07,38.17,3.29,-32.96,C+
45,10046,6.977474,6.496281,12.0,26.473755,2.35,31.09,86.6,-0.001,20.48,C--
46,10047,21.139733,21.08349,56.2,99.423223,3.571596294,780.1697635,54.83,0.249837963,7.497838831,C
47,10048,0.098027,0.086896,15.5,16.684923,0.21,535.56,84.42,-0.03,-7.04,C--
48,10049,0.393372,0.362197,36.61,38.365569,1.01,92.78,57.5,0.04,0.54,C
49,10050,2.35669,2.023026,10.5,15.879716,0.01,4929.65,86.71,0.0,-3.27,C--
50,10051,1.770401,1.588082,16.41,20.768483,6.07,15.336,70.69,0.246,-6.16,C-
51,10052,0.062524,0.053961,69.12,70.236485,3.14,55.39,38.07,0.21,3.96,C+
52,10053,0.013803,0.012157,54.77,55.79596,3.52168074,722.4375162,44.24,0.55,-2.64,C
53,10054,0.01853,0.016833,20.7,21.735363,1.6,50.0,78.89,0.06,6.95,C-
54,10055,0.774144,0.630252,36.98,39.384396,1.11,166.0,60.86,0.77,-2.44,C
55,10056,2.437615,2.180863,16.2,21.818478,0.81,172.66,80.67,0.14,-4.6,C-
56,10057,0.011191,0.010287,23.91,24.931478,3.532835666,793.3348332,62.9,0.16,-2.36,C
57,10058,0.000867,0.000682,23.29,24.291549,3.617545357,825.2304476,58.39,-0.08,-5.2,C
58,10059,55.342977,51.362725,14.25,121.955702,1.11,52.39,64.86,0.008,4.81,C-
59,10060,0.44181,0.391197,42.66,44.493007,0.69,139.23,58.74,-0.01,-1.41,C
60,10061,198.592,185.368,32.51,417.47,0.17,89.66,8.38,-0.01,0.02,C++
61,10062,0.006292,0.005124,46.64,47.651416,3.495225812,758.5140686,40.28,0.73,-2.82,C+
62,10063,0.124721,0.110821,55.42,56.655542,1.4,65.13,46.88,0.17,2.07,C
63,10064,6.535754,6.534318,0.11,14.180072,0.0,168.022,32.32,0.288964892,-328.43,C+
64,10065,0.180049,0.160358,43.5,44.840407,0.06,2237.31,59.78,0.01,-7.27,C
65,10066,0.052237,0.045217,15.59,16.687454,3.498920087,757.4806511,68.92,0.39,-3.51,C-
66,10067,7.199915,5.880971,36.69,50.770886,3.632556801,884.5484067,40.78,-0.080984631,7.675201722,C+
67,10068,0.140941,0.122349,23.11,24.37329,4.0,33.26,77.23,0.48,15.83,C-
68,10069,1.748059,1.597501,15.39,19.73556,10.85,64.53,78.37,1.48,37.67,C-
69,10070,0.639768,0.583046,35.2,37.422814,12.71,56.43,71.33,-0.55,48.02,C-
70,10071,0.694479,0.618471,89.55,91.86295,0.19,950.95,15.75,0.1,-2.35,C++
71,10072,0.102459,0.088825,27.11,28.301284,0.0,431.476,71.11,-0.02,-5.27,C-
72,10073,0.13225,0.119173,48.18,49.431423,0.0,3.969,32.23,-0.04,-4.29,C+
73,10074,0.074823,0.064649,31.67,32.809472,0.76,125.88,69.29,0.29,-1.01,C-
74,10075,11.629824,10.730113,20.55,43.909937,3.23,60.17,73.68,0.01,12.48,C-
75,10076,0.11481,0.100621,19.26,20.475431,0.22,427.32,79.16,0.0,-4.73,C-
76,10077,0.0233419999999999,0.020087,51.13,52.173429,3.496564014,814.2768429,48.92,0.36,-2.45,C
77,10078,0.180212,0.160925,61.22,62.561137,6.6,38.1,37.76,0.78,14.79,C+
78,10079,1.045161,0.960579,25.03,28.03574,3.618943695,670.4202004,81.6,0.49,-8.48,C-
79,10080,3.895518,3.608928,27.33,35.834446,0.97,26.17,85.23,0.02,8.31,C--
80,10081,0.131908,0.120521,24.2,25.452429,0.37,286.56,75.7,0.02,-6.09,C-
81,10082,1.147785,1.042559,42.62,45.810344,0.9,138.09,41.99,0.3,-1.58,C+
82,10083,4.042486,3.598255,24.8,33.440741,0.55,157.84,68.43,0.07,-1.99,C-
83,10084,1.280776,1.189816,87.52,90.990592,0.65,242.0,9.54,2.22,-1.27,C++
84,10085,0.259088,0.235012,39.71,41.2041,0.02,5090.0,60.9,0.21,-6.22,C
85,10086,2.621323,2.336332,17.7,23.657655,2.17,117.11,70.99,0.289173068,-2.49,C-
86,10087,1.780568,1.631381,27.27,31.681949,0.302,4.992,65.0,0.01,-6.395,C-
87,10088,1.441998,1.300824,16.11,19.852822,0.27,377.87,82.04,0.08,-6.37,C-
88,10089,0.225108,0.205635,18.83,20.260743,3.579831453,721.8259338,76.75,0.58,-5.19,C-
89,10090,7.288011,6.869582,38.02,53.177593,1.07,114.48,60.81,0.0,-1.66,C
90,10091,0.019753,0.017953,27.24,28.277706,3.558915095,792.3856254,64.33,0.32,-4.11,C-
91,10092,3.728377,3.515435,43.65,51.893812,0.02,2243.109,56.98,0.003,-2.798,C
92,10093,0.022288,0.019875,1.82,2.862163,3.59638584,860.5551457,38.62,1.21,-9.52,C+
93,10094,0.193878,0.176693,31.99,33.360571,3.518423398,819.0314183,62.47,0.28,-3.77,C
94,10095,2.266352,1.897846,8.34,13.504198,3.96,155.47,74.8,0.07,-10.76,C-
95,10096,1.079274,0.952427,13.17,16.201701,0.9,112.64,72.84,0.01,-0.71,C-
96,10097,0.000376,0.000337,99.71,100.710713,3.551175176,664.482771,2.89,0.0,-1.58,B--
97,10098,0.035166,0.031372,65.93,66.996538,3.55206769,2068.868202,41.84,1.48,-4.35,C+
98,10099,0.89463,0.799769,31.16,33.854399,3.515775073,765.264895,70.41,0.26,-14.35,C-
99,10100,0.128822,0.116464,25.01,26.255286,0.34,275.91,73.77,0.36,-4.67,C-
100,10101,0.388214,0.338575,44.36,46.086789,1.36,87.54,56.25,0.248,0.76,C
101,10102,0.162698,0.144369,32.77,34.077067,0.0,5197.144,67.01,0.16,-7.1,C-
102,10103,0.164854,0.121806,23.82,25.10666,9.46,209.78,59.06,10.832,-29.3,C
103,10104,10.644397,9.995928,2.26,23.900325,0.27,22.31,85.09,-0.01,2.94,C--
104,10105,0.104004,0.095209,5.36,6.559213,3.573402351,781.6810511,90.73,0.93,-12.55,C--
105,10106,0.736916,0.655864,1.71,4.10278,0.42,354.25,90.19,-0.05,-8.85,C--
106,10107,0.114544,0.103078,31.28,32.497622,3.561207597,805.7052521,63.81,0.32,-5.22,C
107,10108,0.0326529999999999,0.027555,56.81,57.870208,3.573590644,790.3013565,45.75,0.09,-1.29,C
108,10109,0.066625,0.057248,64.85,65.973873,0.0,152.143,40.17,0.0,-2.27,C+
109,10110,0.084719,0.077739,58.82,59.982458,3.651416381,613.7709286,29.31,0.13,-3.93,C+
110,10111,0.018038,0.015933,76.16,77.193971,2.21,213.64,26.28,0.15,-5.94,C+
111,10112,0.927259,0.858423,37.35,40.135682,0.94,101.37,60.22,0.14,-0.11,C
112,10113,0.043286,0.037765,70.71,71.791051,0.08,1930.77,35.23,0.1,-4.31,C+
113,10114,0.016525,0.013786,60.48,61.510311,3.525124825,746.2217293,45.97,0.7,-1.4,C
114,10115,0.071782,0.063569,39.2,40.335351,3.526791135,802.2006848,63.96,0.18,-2.61,C-
115,10116,0.004099,0.0036509999999999,12.1,13.10775,3.494062129,800.247213,69.66,0.63,-3.21,C-
116,10117,0.01094,0.009347,52.49,53.510287,3.485723184,799.0203795,54.54,0.6,-3.26,C
117,10118,0.20466,0.18038,12.28,13.66504,0.1,852.94,84.31,-0.01,-5.27,C--
118,10119,1.035689,0.889935,24.98,27.905624,2.32,24.08,74.93,0.04,9.42,C-
119,10120,20.386893,18.900961,20.72,61.007854,5.2,57.86,88.01,0.274856936,27.28,C--
120,10121,0.219788,0.197312,27.66,29.0771,0.67,226.31,77.11,0.09,-6.45,C-
121,10122,0.196691,0.175625,24.37,25.742316,6.46,15.28,74.07,0.25,38.21,C-
122,10123,0.131259,0.049237,102.83,104.010496,0.0,835.7199477,0.26,-0.037,-2.798,B--
123,10124,0.207913,0.18651,15.5,16.894423,3.627950641,708.079913,83.08,0.65,-7.85,C-
124,10125,0.094564,0.084406,61.25,62.42897,0.24,954.64,42.41,-0.02,-8.16,C+
125,10126,0.527474,0.469327,32.63,34.626801,3.616558805,789.7301475,58.98,0.248258952,7.523901682,C
126,10127,0.237468,0.21401,24.26,25.711478,3.508790079,743.7616149,78.56,0.46,-3.8,C-
127,10128,57.473484,54.762265,29.0,142.235749,0.5,46.46,72.55,-0.04,4.11,C-
128,10129,0.358281,0.327281,35.88,37.565562,0.12,1482.05,52.42,0.29,-10.43,C
130,10131,0.013243,0.0122239999999999,58.19,59.215467,3.575481545,716.3366038,41.57,0.6,-6.04,C+
131,10132,1.905944,1.682523,70.33,74.918467,3.62,199.73,35.9,0.77,-11.92,C+
132,10133,7.531668,6.796888,27.61,42.938556,3.55079153,762.481374,73.85,0.169678477,-0.55,C-
133,10134,0.149132,0.13037,50.35,51.629502,4.02,29.2,52.9,0.41,12.09,C
134,10135,0.202917,0.163574,41.52,42.886491,1.51,57.1,54.37,0.24,1.84,C
135,10136,3.420242,3.190804,41.03,48.641046,4.26,49.59,59.39,-0.27,19.41,C
136,10137,0.02797,0.0240139999999999,44.84,45.891984,3.615815366,632.598389,36.44,0.11,-4.12,C+
137,10138,0.269182,0.246986,39.81,41.326168,3.472728368,878.5934287,59.87,0.23,-2.81,C
138,10139,0.116707,0.10138,23.67,24.888087,3.573686193,619.6370756,72.58,0.195881616,7.448397757,C-
139,10140,0.092954,0.079239,71.62,72.792193,3.502653805,804.4665648,51.73,0.35,-1.79,C
140,10141,1.794686,1.631098,24.77,29.195784,3.01,52.36,68.47,0.14,10.93,C-
141,10142,0.31236,0.280799,17.99,19.583159,1.36,128.76,79.68,0.4,-3.15,C-
142,10143,0.709239,0.612207,39.55,41.871446,4.02,83.88,55.4,0.002,2.72,C
143,10144,0.643491,0.579524,14.83,17.053015,0.09,867.6,81.55,0.01,-5.59,C-
144,10145,0.0386139999999999,0.03142,47.05,48.120034,3.48504013,906.472765,59.79,0.48,-2.6,C
145,10146,0.922364,0.863567,57.36,60.145931,15.69,42.16,43.24,-0.45,65.93,C+
146,10147,15.60386,14.743572,36.36,67.707432,1.69,64.25,63.5,-0.03,7.04,C
147,10148,0.181259,0.162223,28.59,29.933482,3.523904079,765.0044422,67.0,0.26,-1.29,C-
148,10149,0.020961,0.019427,53.57,54.610388,3.567129072,681.0719984,33.64,0.52,-2.63,C+
149,10150,542.677061,506.671689,51.9,1102.24875,2.6,55.22,46.7,0.265343395,8.31,C
150,10151,3.568907,3.390809,41.93,49.889716,1.74,84.08,46.73,0.09,2.64,C
151,10152,0.362089,0.326786,9.74,11.428875,0.58,277.57,87.75,0.03,-9.46,C--
152,10153,0.072608,0.064026,34.84,35.976634,0.22,524.55,67.28,0.17,-5.44,C-
153,10154,0.108474,0.085236,49.69,50.88371,0.1,3740.3,57.16,-0.09,-10.5,C
154,10155,0.014646,0.013221,57.67,58.697867,3.540381737,725.0406261,40.0,0.18,-0.33,C+
155,10156,0.051266,0.0461,40.65,41.747366,3.568083139,775.4493078,61.01,0.17,-4.06,C
156,10157,0.16976,0.139387,25.66,26.969147,3.611141863,743.5432513,78.2,0.09,-1.5,C-
157,10158,0.239002,0.208955,16.43,17.877957,0.24,925.56,75.22,0.09,-12.36,C-
158,10159,0.162845,0.144756,19.14,20.447601,3.629895022,706.702225,74.44,0.84,-8.95,C-
159,10160,6.53143,5.840839,40.68,54.052269,5.33,68.05,63.33,0.019,10.58,C
160,10161,0.051273,0.045484,17.8,18.896757,3.571200729,718.8370935,73.81,0.64,-5.27,C-
161,10162,0.050703,0.046329,27.57,28.667032,3.545608782,1020.252318,72.94,3.68,-18.09,C-
162,10163,1.39638,1.333086,61.6,65.329466,8.51,8.51,39.79,-0.04,68.85,C+
163,10164,35.802332,32.983165,46.09,115.875497,2.35,167.9,43.1,-0.054,-9.11,C+
164,10165,0.903668,0.797781,17.42,20.121449,0.24,586.1,82.09,0.24,-8.22,C-
165,10166,0.017879,0.017031,60.54,61.57491,0.03,6958.64,35.61,0.306855682,-13.54,C+
166,10167,0.925706,0.834906,45.1,47.860612,13.5,62.41,63.49,-0.23,35.87,C-
167,10168,2.518797,2.241761,25.22,30.980558,3.575298303,785.8916235,77.34,0.89,-6.61,C-
168,10169,0.99917,0.890987,34.45,37.340157,1.4,134.99,71.18,0.297422719,-3.28,C-
169,10170,6.492519,5.598513,32.08,45.171032,0.09,707.32,50.45,0.06,-2.0,C
170,10171,0.315223,0.285351,35.18,36.780574,3.561116146,796.3843772,62.73,0.4,-4.43,C
171,10172,0.41495,0.371594,20.05,21.836544,0.6,235.34,70.28,0.02,-5.55,C-
172,10173,0.259842,0.2257,69.41,70.895542,3.561121958,802.8442108,47.3,0.09,-0.96,C
173,10174,0.171986,0.159875,14.07,15.401861,2.17,33.93,81.64,0.0,16.74,C-
174,10175,0.050957,0.044106,51.81,52.905063,3.524092811,816.5175035,58.03,0.5,-4.03,C
175,10176,0.089652,0.080206,18.52,19.689858,0.0,931.505,77.94,-0.01,-7.26,C-
176,10177,0.121096,0.107279,41.78,43.008375,0.66,169.1,58.88,0.73,-2.4,C
177,10178,5.264698,4.243662,42.49,52.99836,2.39,114.92,72.3,0.15,-1.37,C-
178,10179,0.0030629999999999,0.002692,25.2,26.205755,3.590308961,827.3148436,85.8,0.14,-1.24,C--
179,10180,9.846264,9.132968,31.33,51.309232,1.07,134.87,70.13,0.45,-3.68,C-
180,10181,0.03251,0.027091,45.13,46.189601,3.506548982,754.3871289,46.74,0.66,-1.97,C
181,10182,0.018496,0.016789,24.87,25.905285,3.54977144,707.7962626,77.26,0.57,-7.85,C-
182,10183,0.635559,0.600198,54.68,56.915757,4.7,33.2,45.38,0.259791213,26.05,C
183,10184,0.0268029999999999,0.020666,41.73,42.777469,3.532917182,940.6681208,53.66,1.13,-3.65,C
184,10185,0.0783389999999999,0.070669,83.22,84.369008,1.86,74.58,24.01,1.41,1.17,C++
185,10186,2.385489,2.103462,42.68,48.168951,3.582799288,911.3993288,61.76,0.08,-1.34,C
186,10187,5.107638,4.209702,39.28,49.59734,6.26,63.28,63.31,1.75,8.63,C
187,10188,0.06541,0.059524,42.18,43.304934,0.7,200.38,57.1,0.04,-4.54,C
188,10189,0.331714,0.295853,13.21,14.837567,3.576162419,1024.410019,82.69,0.98,-13.24,C-
189,10190,0.970004,0.8411,20.07,22.881104,0.39,143.62,77.01,0.03,-0.99,C-
190,10191,0.002793,0.002037,15.23,16.23483,20.27,844.7511292,78.55,0.178970519,-2.98,C-
191,10192,0.35228,0.310498,24.33,25.992778,0.63,241.48,75.45,-0.07,-5.72,C-
192,10193,0.0324189999999999,0.02441,4.95,6.006829,2.78,18.25,93.08,0.92,8.62,C--
193,10194,418.330796,375.858663,35.3,830.489459,7.76,98.69,29.55,1.849,0.32,C+
194,10195,0.116682,0.097706,17.14,18.354388,0.72,145.9,64.31,0.09,-1.33,C-
195,10196,2.03755,1.775258,16.78,21.592808,2.786058064,18757.50166,80.93,0.23179982,1.011889386,C-
196,10197,0.140919,0.125462,40.8,42.066381,0.06,1717.65,61.42,0.03,-5.34,C
197,10198,2.446935,2.307147,30.51,36.264082,2.74,61.29,69.69,0.262293169,13.17,C-
198,10199,18.576381,17.404727,7.64,44.621108,1.25,22.87,69.23,0.0,10.64,C-
199,10200,23.504902,20.675301,20.38,65.560203,2.46,80.21,74.5,0.2,3.07,C-
200,10201,0.002828,0.002618,29.16,30.165446,3.547475167,766.1873656,62.95,0.17,-2.74,C
201,10202,7.204363,6.329422,50.52,65.053785,4.22,223.29,48.76,0.283894122,-23.06,C
202,10203,0.236156,0.208854,32.42,33.86501,3.61016261,709.8887225,53.24,0.259731847,11.01102221,C
203,10204,0.187389,0.147214,73.21,74.544603,1.5,40.489,34.98,0.287903086,-2.49,C+
204,10205,0.01048,0.007709,97.56,98.578189,3.592856069,780.7411289,27.52,0.44,-2.03,C+
205,10206,0.551422,0.467706,38.99,41.009128,11.72,58.39,58.2,1.86,20.07,C
206,10207,0.097453,0.080034,41.71,42.887487,3.510108156,819.8428526,62.55,0.7,-2.26,C
207,10208,0.102442,0.09317,23.15,24.345612,2.7,44.55,74.27,-0.12,12.45,C-
208,10209,0.052894,0.042726,19.01,20.10562,3.50988658,754.3537418,77.43,0.59,-1.69,C-
209,10210,1.02612,0.903062,27.01,29.939182,0.88,173.33,71.37,-0.1,-3.92,C-
210,10211,0.018158,0.017004,20.4,21.435162,3.534430865,1505.267443,24.37,2.4,-10.01,C+
211,10212,0.01286,0.011684,32.57,33.594544,3.576697373,658.2763506,36.79,0.38,-3.09,C+
212,10213,6.991578,6.032455,4.78,18.804033,0.38,398.75,55.05,-0.04,-4.65,C
213,10214,0.106429,0.092502,39.98,41.178931,3.524742225,747.4713062,53.28,0.51,-4.03,C
214,10215,0.507704,0.459054,34.72,36.686758,0.69,130.43,63.02,0.03,-1.4,C
215,10216,0.031101,0.027992,58.93,59.989093,3.621532779,840.9049212,25.79,1.97,-5.42,C+
216,10217,0.183907,0.166914,59.13,60.480821,16.15,50.11,42.63,-5.7,40.43,C+
217,10218,0.008115,0.007423,28.95,29.965538,3.538996867,669.4778664,5.28,0.0,-0.72,C++
218,10219,0.278907,0.251589,58.4,59.930496,0.27,626.55,45.86,0.02,-6.82,C
219,10220,0.232478,0.220034,46.61,48.062512,2.7,630.6419579,36.35,0.181147269,6.807541962,C+
220,10221,0.914722,0.808676,2.36,5.083398,3.552982165,819.0651387,90.37,0.34,-3.71,C--
221,10222,0.174394,0.155125,20.76,22.089519,3.540940999,781.527995,72.29,0.39,-4.21,C-
222,10223,0.698703,0.631463,33.06,35.390166,0.0,58.367,67.29,0.01,-9.64,C-
223,10224,0.594701,0.528564,17.89,20.013265,0.37,357.55,81.34,0.32,-7.09,C-
224,10225,0.069992,0.063626,37.5,38.633618,3.571541558,1366.966775,65.7,1.31,-8.31,C-
225,10226,0.023618,0.021524,44.53,45.575142,3.605654799,904.693913,54.67,0.0,-0.95,C
226,10227,0.008373,0.005752,74.78,75.794125,3.576268551,1033.47566,50.71,0.07,-0.98,C
227,10228,1.31588,1.197621,19.94,23.453501,3.561585035,683.8449881,78.59,0.304545519,7.012453712,C-
228,10229,0.820898,0.752007,8.63,11.202905,3.597952138,748.5524264,84.29,0.56,-6.06,C--
229,10230,0.755178,0.694318,32.91,35.359496,2.15,88.61,66.29,0.621,2.06,C-
230,10231,0.209224,0.180131,34.61,35.999355,3.72909422,684.7012145,51.38,0.246057086,8.500956041,C
231,10232,46.658781,45.005106,40.74,133.403887,0.44,41.99,83.39,0.003,5.96,C-
232,10233,0.189462,0.175266,65.67,67.034728,0.0,109.461,32.07,0.83,-3.5,C+
233,10234,0.118699,0.102541,14.67,15.89124,3.59680637,750.7595317,81.18,0.4,-6.56,C-
234,10235,0.170692,0.153627,42.24,43.564319,1.08,101.99,59.36,0.1,-0.13,C
235,10236,0.032455,0.028416,34.03,35.090871,3.492380784,826.9800344,62.1,0.62,-2.77,C
236,10237,4.428972,3.927958,21.95,31.30693,0.28,360.76,69.34,0.29,-4.57,C-
237,10238,0.0696529999999999,0.063218,11.71,12.842871,0.0,68.989,82.72,-0.01,-7.99,C-
238,10239,0.174529,0.107347,35.74,37.021876,0.51,524.5,49.34,1.7,-2.86,C
239,10240,2.976982,2.79753,43.66,50.434512,1.57,53.84,60.41,0.0,7.33,C
240,10241,0.015493,0.014324,32.58,33.609817,3.555817255,972.1943466,64.92,0.1,-3.61,C-
241,10242,7.112603,6.399194,18.6,33.111797,0.63,137.18,76.33,0.1,-1.79,C-
242,10243,17.954565,15.996604,20.66,55.611169,4.09,73.9,80.16,0.291357523,8.08,C-
243,10244,0.24364,0.221777,29.39,30.855417,0.19,516.56,70.44,0.03,-6.21,C-
244,10245,13.939445,13.354112,93.73,122.023557,3.62256241,898.1129294,10.41,0.285770724,0.0,C++
245,10246,0.168245,0.152876,4.79,6.111121,3.653034316,692.2044402,82.26,0.14,-4.49,C-
246,10247,0.012274,0.010785,53.01,54.033059,3.481072361,770.1258805,53.08,0.22,-2.78,C
247,10248,0.767836,0.704232,27.41,29.882068,0.94,105.87,74.2,0.13,-0.5,C-
248,10249,0.118502,0.108372,54.19,55.416874,0.0,96.109,46.2,0.0,-10.9,C
249,10250,0.182073,0.155866,68.86,70.197939,31.55,89.51,24.13,0.259138135,7.73,C+
250,10251,0.050107,0.04444,34.35,35.444547,3.507497736,757.6152153,47.34,0.5,-1.69,C
251,10252,0.085684,0.074563,69.12,70.280247,0.33,350.88,39.63,0.29,-2.57,C+
252,10253,21.068558,10.370165,281.54,313.978723,3.687148759,976.5919932,12.67,0.279089072,-0.54,C++
253,10254,1.667883,1.445238,27.99,32.103121,0.44,196.04,70.08,0.05,-2.24,C-
254,10255,0.0290759999999999,0.025425,13.21,14.264501,3.577388472,803.7501375,58.26,0.21,-10.08,C
255,10256,0.031237,0.0291,17.22,18.280337,3.530454608,792.2196813,70.97,0.45,-6.57,C-
256,10257,1.025764,0.894583,42.94,45.860347,15.53,51.31,61.63,0.05,39.58,C
257,10258,0.511971,0.465712,33.31,35.287683,10.32,102.33,55.1,0.09,-1.64,C
258,10259,0.403237,0.37449,40.32,42.097727,3.568121534,737.6889796,65.22,0.5,-26.83,C-
259,10260,0.041548,0.036511,15.25,16.328059,1.4,71.78,82.97,0.01,2.74,C-
260,10261,0.187555,0.16314,20.02,21.370695,1.13,231.7,43.05,0.35,-5.05,C+
261,10262,0.680114,0.417245,121.34,123.437359,7.053,55.338,0.62,0.34,-0.96,B--
262,10263,0.00892,0.007112,74.2,75.216032,3.567826043,677.4062344,37.01,0.25,-1.24,C+
263,10264,0.096466,0.084415,35.18,36.360881,3.639080938,883.7594523,47.81,0.141516089,8.100692979,C
264,10265,0.081513,0.073674,34.55,35.705187,0.03,5114.29,60.1,0.22,-8.96,C
265,10266,0.211601,0.183838,78.24,79.635439,3.554894852,876.0592877,46.08,0.08,-0.49,C
266,10267,4449.977,4408.588,0.44,8860.005,3.5708826,862.0263666,0.074,0.214160218,8.904897808,B--
267,10268,1.860714,1.700197,13.64,18.200911,3.517904497,1084.935887,86.42,0.29,-2.81,C--
268,10269,4.660171,4.3647,55.56,65.584871,5.67,80.73,42.31,2.84,7.64,C+
269,10270,0.18335,0.168335,36.91,38.261685,3.574520063,909.3831785,62.77,0.08,-2.89,C
270,10271,0.142058,0.125497,42.65,43.917555,0.84,202.57,54.56,0.6,-4.09,C
271,10272,1.608912,1.448635,53.31,57.367547,3.565101881,653.9909456,27.02,0.04,-1.56,C+
272,10273,0.075628,0.053624,15.07,16.199252,1.72,294.76,83.84,3.62,-10.14,C-
273,10274,0.811899,0.727982,13.23,15.769881,0.08,1329.27,86.31,0.02,-8.06,C--
274,10275,0.616168,0.593562,37.09,39.29973,6.78,65.5,62.45,0.206426423,41.65,C
275,10276,0.048549,0.040098,27.96,29.048647,3.487657332,831.3611985,56.08,0.46,-3.58,C
276,10277,0.127187,0.113694,48.25,49.490881,0.61,191.28,56.5,0.17,-3.02,C
