,id,assets,liabilities,buffer,weights,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
3820,13821,1.142936,1.055316,38.17,41.368252,14.15,16.5,74.84,-0.624,118.09,C-
3821,13822,1.023133,0.86546,26.24,29.128593,30.28,28.12,65.45,1.186,101.05,C
3822,13823,0.044013,0.040434,61.86,62.944447,3.67200784,657.2747993,42.22,0.13,-4.96,C+
3823,13824,0.016557,0.015079,10.12,11.151636,3.556383583,933.9501719,70.55,0.636,-21.13,C
3824,13825,0.005055,0.004339,55.64,56.649394,3.530670562,778.4447693,51.33,0.247,-5.22,C+
3825,13826,0.005263,0.003694,68.08,69.088957,3.511366764,779.9973657,51.37,0.237,-0.22,C+
3826,13827,0.121208,0.113222,51.83,53.06443,0.38,322.46,50.05,-0.02,-6.57,C+
3827,13828,0.00646,0.005839,33.78,34.792299,3.547643448,741.725093,67.36,0.088,-1.09,C
3828,13829,0.061353,0.054325,57.16,58.275678,0,39.856,41.41,-0.01,-4.61,C+
3829,13830,0.00549,0.004964,34.14,35.150454,3.566784432,849.6805674,56.28,0.351,-7.05,C
3830,13831,0.012778,0.011968,77.58,78.604746,3.559604739,720.6178283,34.78,0.103,-6.77,C++
3831,13832,0.20987,0.186874,38.95,40.346744,3.08,107.16,60.66,3.43,-1.26,C
3832,13833,0.116357,0.105822,18.66,19.882179,1.64,66.13,76.88,0.7,4.76,C-
3833,13834,0.043133,0.039188,51.88,52.962321,3.580944208,768.0371004,54.14,0.811,-7.28,C+
3834,13835,0.134282,0.11442,54.43,55.678702,6.18,22.81,51.89,-0.533,16.98,C+
3835,13836,4.623508,4.216097,13.81,23.649605,8.9,38.89,56.91,-1.66,36.37,C
3836,13837,0.031486,0.028966,40.76,41.820452,3.4956703,819.1767469,48.98,0.245,-1.27,C+
3837,13838,0.024254,0.021426,34.58,35.62568,0,1121.818,35.19,-0.19,-6.86,C++
3838,13839,5.912333,5.380838,73.58,85.873171,3.561746409,1278.914934,41.78,0.281,-6.39,C+
3839,13840,18.482924,16.302428,16.77,52.555352,2.08,126.33,79.9,0.16,-3.8,C-
3840,13841,14.767612,13.625597,21.82,51.213209,0,922.9287191,69.87,0.296409681,-41.89,C
3841,13842,0.010874,0.00952,21.28,22.300394,3.511566848,732.764028,77.64,0.345,-2.93,C-
3842,13843,0.216501,0.197494,49.18,50.593995,0.55,228.82,52.51,0.1,-4.26,C+
3843,13844,8.605345,6.974721,31.21,47.790066,6.57,62.41,64.39,2.98,8.75,C
3844,13845,0.023831,0.019562,81.18,82.223393,3.573326031,702.5577991,23.83,0.433,-0.28,C++
3845,13846,0.538772,0.522524,52.48,54.541296,5.7,20.39,47.36,0,72.11,C+
3846,13847,0.11981,0.107305,68.65,69.877115,0.34,610.27,34.86,0.2,-5.96,C++
3847,13848,0.001163,0.000972,20.78,21.782135,3.611081728,1022.348223,56.4,0.062,-10.75,C
3848,13849,0.459527,0.411776,19.33,21.201303,3.607911485,694.1802723,80.92,0.769,-21.37,C-
3849,13850,0.304045,0.280493,84.51,86.094538,3.541623129,784.890962,52.68,0.49,-11.7,C+
3850,13851,0.006215,0.004615,79.69,80.70083,3.587364189,672.8664616,31.59,0.195,-0.88,C++
3851,13852,0.200143,0.183227,23.17,24.55337,3.573686193,619.6370756,72.54,0.195881616,7.448397757,C
3852,13853,0.485192,0.444112,25.95,27.879304,7.65,28.43,64.98,1.63,42.98,C
3853,13854,0.007643,0.006786,62.53,63.544429,3.595787032,824.2923273,41.9,0.002,-0.99,C+
3854,13855,0.238684,0.221809,30.7,32.160493,0.9,90.72,65.95,0.09,0.78,C
3855,13856,0.043852,0.038756,38,39.082608,3.61016261,709.8887225,53.2,0.259731847,11.01102221,C+
3856,13857,11.791305,10.803312,32.68,56.274617,2.87,118.07,35.28,0.27,-2.26,C++
3857,13858,0.020368,0.008565,124.89,125.918933,7.813,34.097,59.51,0.713,-9.66,C
3858,13859,21.351006,18.42788,17.58,58.358886,2.01,69.4,32.41,0.272507556,1.47,C++
3859,13860,0.033846,0.031387,29.28,30.345233,3.55454186,821.1546569,63.19,0.732,-6.21,C
3860,13861,0.081027,0.07416,31.67,32.825187,2.25,128.89,60,4.01,-4.73,C
3861,13862,0.043374,0.038137,36.53,37.611511,0.06,2516.67,62.98,0.03,-8.31,C
3862,13863,0.015493,0.012443,74.66,75.687936,12.34,48.02,33.26,0.134955755,11.52,C++
3863,13864,0.207235,0.175233,93.07,94.452468,11.08,68.7,31.14,-1.194,7.57,C++
3864,13865,8.107686,7.705259,12.36,29.172945,2.86,179.9,74.14,0.698,-35.98,C
3865,13866,0.061457,0.054186,22.36,23.475643,2.8,57.49,72.98,1.43,7.45,C
3866,13867,0.007087,0.006243,43.12,44.13333,3.539418798,846.8914682,55.49,0.783,-16.23,C+
3867,13868,0.026105,0.023892,77.18,78.229997,3.563354258,670.0656694,38.14,0.223,-2.51,C+
3868,13869,0.386387,0.356285,32.46,34.202672,1.26,77.37,64.31,0.83,2.37,C
3869,13870,8.593537,7.98122,8.13,25.704757,1.26,34.431,78.32,0,5.206,C-
3870,13871,0.028419,0.022286,33.15,34.200705,0,998.9032817,25.88,0.44,-4.09,C++
3871,13872,0.021447,0.018086,50,51.039533,3.490775422,859.7217565,59.24,0.429,-3.17,C
3872,13873,0.358845,0.339521,23.37,25.068366,0.66,17.44,94.15,0,9.6,C-
3873,13874,1.999518,1.66657,31.23,35.896088,3.38,65.82,62.37,2.13,4.43,C
3874,13875,0.247163,0.225087,16.7,18.17225,2.17,39.52,80.26,0.52,11.87,C-
3875,13876,13.433098,12.014354,30.68,57.127452,1.87,179.11,66.64,2.68,-9.65,C
3876,13877,1.951307,1.633997,41.23,45.815304,4.54,72.59,59.68,1.069,4.72,C
3877,13878,0.028481,0.024372,77.51,78.562853,3.594896804,849.5920292,43.45,0.061,-1.72,C+
3878,13879,0.193628,0.177353,39.78,41.150981,3.528733061,841.6260132,57.49,0.467,-7.16,C
3879,13880,0.040558,0.034594,64.26,65.335152,3.534208606,704.6297677,43.73,0.162,-1.58,C+
3880,13881,7.307484,6.079193,11.62,26.006677,0.9,133.97,78.4,0.03,-1.44,C-
3881,13882,0.450256,0.397546,21.29,23.137802,3.519258456,794.4052235,57.81,0.705,-4.72,C
3882,13883,0.011183,0.009686,13.59,14.610869,3.52388682,740.6008862,44.54,0.665,-1.81,C+
3883,13884,0.056044,0.051743,32.84,33.947787,3.573243497,753.6591317,65.71,0.217,-9.81,C
3884,13885,2.119267,1.842056,24.84,29.801323,15.837,52.344,74.72,0.598,-122.27,C-
3885,13886,2215.222733,2119.590263,65.22,4401.032996,8.29,49.89,29.88,0.79,29.99,C++
3886,13887,0.070786,0.055372,83.5,84.626158,4.149,7.36,30.51,0.594,18.251,C++
3887,13888,0.320065,0.248973,25.04,26.609038,2.845,69.504,89.41,0.683,-7.63,C-
3888,13889,21.909129,12.656843,1589.6,1625.165972,3.77001134,801.713476,3.93,0.22004457,9.821584331,B--
3889,13890,0.87749,0.699839,36.37,38.947329,1.42,34.2,38.11,-0.199,1.76,C+
3890,13891,0.007874,0.007236,81.99,83.00511,3.528664287,795.6411543,37.93,0.098,-3.91,C+
3891,13892,2.991658,2.697391,42.98,49.669049,4.32,47.83,55.26,1.28,12.94,C+
3892,13893,0.107256,0.088506,57.32,58.515762,3.526346671,733.0947761,43.46,0.216,-1.56,C+
3893,13894,0.001512,0.001337,51.38,52.382849,3.48554293,782.8344919,53.08,0.405,-2.87,C+
3894,13895,0.004646,0.004221,8.1,9.108867,3.622799249,719.1809667,78.01,0.2,-4.96,C-
3895,13896,0.004858,0.001724,128.68,129.686582,3.607667051,913.7171174,52.37,0.026,-0.65,C+
3896,13897,0.000315,0.000277,101.81,102.810592,3.551490811,813.1241845,10.62,2.023,-2.78,B--
3897,13898,0.002705,0.002329,22.43,23.435034,3.606196759,707.2927691,69.25,0.156,-10.39,C
3898,13899,0.050449,0.045347,115.66,116.755796,3.565873225,695.3810898,12.84,0.053,-0.5,B--
3899,13900,9.198858,8.150275,43.47,61.819133,1.58,90.59,63.94,1.51,0.85,C
3900,13901,1.422449,1.257083,33.05,36.729532,0.9,212.31,56.55,0.35,-5.01,C
3901,13902,39.321121,37.213295,19.64,97.174416,1.31,103.21,79.53,0.46,-0.63,C-
3902,13903,0.018227,0.01519,31.67,32.703417,3.530367219,803.8810531,57.24,0.111,-2.59,C
3903,13904,67.424118,64.681498,25.85,158.955616,0.08,110.41,87.99,0.02,-0.18,C-
3904,13905,4.004947,0.364135,987.57,992.939082,2.091,20.5,7.67,0.259622004,-0.033,B--
3905,13906,0.029453,0.026912,62.93,63.986365,3.563659677,897.4643123,38.88,0.074,-5.76,C+
3906,13907,1.036544,0.9551,12.78,15.771644,3.529479941,670.7712966,75.96,0.260574232,7.365979725,C-
3907,13908,0.020547,0.018491,33.09,34.129038,3.539708701,711.4772258,40.13,0.587,-3.83,C+
3908,13909,0.004712,0.003993,43.65,44.658705,3.602108668,844.799605,59.06,0.028,-4.67,C
3909,13910,0.205962,0.181127,61.3,62.687089,1.72,83.51,41.86,0.05,1,C+
3910,13911,0.012516,0.010741,93.49,94.513257,3.57981759,664.1874405,31.19,0.294,-1.17,C++
3911,13912,0.551899,0.519774,53.52,55.591673,5.87,54.98,50.69,-0.79,23.79,C+
3912,13913,0.218403,0.189965,35.58,36.988368,5.3,41.66,66.96,1.09,16.26,C
3913,13914,16.934952,16.228214,30.23,64.393166,0.69,359.68,35.71,-0.01,-15.68,C++
3914,13915,0.568111,0.528327,42.1,44.196438,3.501351416,879.8369551,62.46,0.475,-16.44,C
3915,13916,0.020563,0.017313,25.99,27.027876,0.2,373.91,54.45,0.01,-1.94,C+
3916,13917,0.001075,0.000686,62.07,63.071761,3.551007601,810.7901273,56.92,0.919,-4.68,C
3917,13918,0.007637,0.006978,21.61,22.624615,3.644329843,1104.656494,69.47,0.389,-17.4,C
3918,13919,0.000599,0.000513,12.22,13.221112,3.612628734,701.7551425,43.61,-0.266,-7.55,C+
3919,13920,0.058408,0.052615,32.9,34.011023,1.73,112.54,63.34,-0.17,-1.42,C
3920,13921,0.015554,0.012024,54.78,55.807578,3.514694083,789.753773,55.28,0.336,-0.87,C+
3921,13922,0.051875,0.046795,28.63,29.72867,3.595828408,778.3953153,53.52,0.199,-7.75,C+
3922,13923,2.021902,1.832468,53.35,58.20437,0.33,516.1,47.94,0.16,-7.05,C+
3923,13924,0.010395,0.009056,77.57,78.589451,3.57202626,876.4153015,38.03,0.074,-1.65,C+
3924,13925,0.1051,0.090807,7.03,8.225907,3.575668645,652.2666841,31.65,0.68,-0.69,C++
3925,13926,16.60067,14.236761,44.54,76.377431,2.01,57.47,62.7,0.062,3.8,C
3926,13927,0.043383,0.038974,72.84,73.922357,3.585255462,732.662243,17.16,0.207,-0.77,C++
3927,13928,30.108742,29.893744,132.28,193.282486,3.551248318,761.99806,77.43,0.266872566,-0.044,C-
3928,13929,0.286694,0.259414,40.94,42.486108,0.03,3729.17,56.29,-0.03,-6.39,C
3929,13930,0.074802,0.067865,58.18,59.322667,3.503077857,754.6873355,48.35,0.398,-3.15,C+
3930,13931,42.464501,35.336924,68.78,147.581425,3.61,49.45,41.94,0,4.64,C+
3931,13932,0.05641,0.049987,42.88,43.986397,3.505001556,859.2369563,60.44,0.323,-2.37,C
3932,13933,11.597148,10.630028,35.28,58.507176,0.98,186.15,44.04,0.44,-4.56,C+
3933,13934,0.868889,0.830878,41.97,44.669767,6.37,31.16,57.77,-0.001,59.12,C
3934,13935,24.192046,23.269496,13.81,62.271542,4.43,58.12,84,0.19,41.94,C-
3935,13936,0.012511,0.010548,29.09,30.113059,3.626003187,691.9159591,34.69,0.045,-0.87,C++
3936,13937,0.290082,0.26144,47.87,49.421522,2.34,123.51,51.91,-1.22,-2.98,C+
3937,13938,0.34955,0.318427,30.47,32.137977,2.33,69.67,68.2,0.95,5.51,C
3938,13939,1.589905,1.446557,27.01,31.046462,3.490106532,873.1498499,70.84,0.257155805,6.472604431,C
3939,13940,0.214189,0.193125,16.58,17.987314,1.94,62.81,78.17,0.19,5.8,C-
3940,13941,0.026885,0.022815,61.23,62.2797,3.541763537,772.0332915,48.7,0.115,-2.44,C+
3941,13942,0.059815,0.052201,53.84,54.952016,0.24,302.7,50.24,1.16,-1.97,C+
3942,13943,0.498446,0.439519,40.5,42.437965,2.8,55.63,45.62,1.38,4.87,C+
3943,13944,0.157096,0.132111,26.05,27.339207,3.623017567,734.8514438,75.99,0.109,-6.42,C-
3944,13945,0.275739,0.247224,38.96,40.482963,0.91,158.5,63.15,0.09,-3.31,C
3945,13946,0.055897,0.050658,60.94,62.046555,3.528345174,1869.722295,54.51,0.151,-0.63,C+
3946,13947,0.004905,0.004215,54.84,55.84912,3.565458997,1682.820307,51.24,0.066,-2.85,C+
3947,13948,0.035497,0.032679,40.18,41.248176,0.66,151.96,43.16,0.12,-1.88,C+
3948,13949,0.132054,0.121603,7.58,8.833657,3.36,20.09,87.1,0.1,29.77,C-
3949,13950,0.009852,0.008365,30.19,31.208217,3.508269654,752.8044719,71.19,0.301,-2.2,C
3950,13951,0.566256,0.493991,16.05,18.110247,15.02,9.38,80.07,0.1,86.64,C-
3951,13952,0.039497,0.035876,43.6,44.675373,0.98,118.83,60.76,0.01,-1.24,C
3952,13953,0.024232,0.022759,23.02,24.066991,3.560571306,871.5407677,61.31,0.18,-6.62,C
3953,13954,0.193298,0.167017,40.63,41.990315,1.36,104.77,58.2,0.78,-0.28,C
3954,13955,0.673666,0.59831,57.43,59.701976,7.1,20.97,64.22,-1.963,32.69,C
3955,13956,0.352021,0.320324,51.04,52.712345,3.56,85.86,43.6,-0.09,2.58,C+
3956,13957,0.238887,0.219645,44.4,45.858532,3.547794607,826.056828,61.26,0.355,-4.21,C
3957,13958,4.65477,4.262986,59.09,69.007756,2.69,58.67,44.16,1.55,5.94,C+
3958,13959,7.788697,7.072419,30.77,46.631116,17.53,63.73,54.54,0.32,42.45,C+
3959,13960,8.972142,8.017127,45.28,63.269269,13.38,80.12,42.26,0.2,11.83,C+
3960,13961,2.90E-05,0,137.5,138.500029,3.642705045,743.4053203,0,4.446,0,B--
3961,13962,0.289886,0.248905,64.77,66.308791,2.07,42.75,43.25,0.08,3.66,C+
3962,13963,0.863217,0.795839,35,37.659056,0,246.788,94.77,0.35807094,-1.84,C-
3963,13964,1.948887,1.551728,45.99,50.490615,0.67,37.09,47.09,0.301515894,0.97,C+
3964,13965,0.306757,0.281374,21.77,23.358131,3.48970855,804.0931959,48.8,0.315,-2.93,C+
3965,13966,0.421738,0.338162,69.28,71.0399,3.524191461,723.4233422,42.81,0.419,-1.69,C+
3966,13967,0.186823,0.161275,39.32,40.668098,1.03,152.16,60.55,1.95,-2.42,C
3967,13968,16.601866,14.953589,45.51,78.065455,3.25,95.83,24.08,0.13,0.34,C++
3968,13969,0.077017,0.071774,22.12,23.268791,5.93,35.26,52.76,0.53,30.38,C+
3969,13970,0.764126,0.682511,48.92,51.366637,0.47,430.68,53.14,0.05,-7.98,C+
3970,13971,51.109,42.534,65.68,160.323,1.89,28.01,34.15,0.4,2.79,C++
3971,13972,0.030608,0.027804,52.63,53.688412,3.591402979,645.0129244,37.06,0.708,-4.79,C+
3972,13973,0.321581,0.284011,34.55,36.155592,0.25,259.42,64.57,0.11,-2.21,C
3973,13974,0.118361,0.107335,34.31,35.535696,1.16,130.11,66.71,0.46,-2.54,C
3974,13975,0.045978,0.03672,28.96,30.042698,1.68,177.68,73.92,0.21,-4.93,C
3975,13976,0.090843,0.077977,83.46,84.62882,0.16,1684.21,25.96,-0.21,-4.68,C++
3976,13977,0.07568,0.070356,10.92,12.066036,3.54651682,770.8612331,40.71,0.457,-5.92,C+
3977,13978,0.079237,0.072514,30.11,31.261751,3.54203224,786.8265546,65.77,0.537,-5.14,C
3978,13979,0.217329,0.157191,85.76,87.13452,1.78,100.9,36.54,0,-0.02,C+
3979,13980,0.17501,0.159144,7.05,8.384154,0.67,378.19,90.88,0.07,-19.22,C-
3980,13981,75.690254,72.175814,31.4,180.266068,8.14,10.53,68.97,0.17,109.13,C
3981,13982,0.004284,0.003238,66.48,67.487522,3.576466998,1022.737296,49.57,0.066,-0.82,C+
3982,13983,0.034897,0.03174,64.43,65.496637,3.578170507,751.1497484,51.41,0.141,-5.74,C+
3983,13984,0.249755,0.231375,47.73,49.21113,2.77,47.57,50.87,1.12,10.16,C+
3984,13985,0.014635,0.013105,43.24,44.26774,3.575267547,664.5765426,28.32,0.304,-0.89,C++
3985,13986,0.078804,0.074601,14.95,16.103405,12.84,21.63,74.85,2.99,145.25,C-
3986,13987,2.256091,2.034524,33.42,38.710615,3.552496228,719.7632898,71.38,0.447,-10.99,C
3987,13988,0.20783,0.192085,37.56,38.959915,3.506857165,870.7010626,63.87,0.345,-13.38,C
3988,13989,5.449323,4.82226,45.03,56.301583,0.969,148.185,36.82,-0.42,-12.5,C+
3989,13990,0.006504,0.005525,78.92,79.932029,3.596837835,675.4048428,34.09,0.568,-4.24,C++
3990,13991,1.058793,1.016952,21.39,24.465745,1.86,22.59,67.46,-0.074,24.66,C
3991,13992,3.573012,3.166444,24.44,32.179456,1.46,89.01,70.64,0.59,1.01,C
3992,13993,0.004402,0.004024,77.6,78.608426,3.548964807,655.715921,20.6,0,0,C++
3993,13994,0.090017,0.081628,31.94,33.111645,0,18300.77,65.05,0,-9.18,C
3994,13995,0.137232,0.112284,98.25,99.499516,3.59162903,681.6748925,29.6,0.076,-0.36,C++
3995,13996,0.094077,0.083705,40.7,41.877782,0.48,449.42,55.27,0.57,-8.66,C+
3996,13997,1.994525,1.767758,28.73,33.492283,2.82,56.55,47.18,0.755,5.17,C+
3997,13998,0.019501,0.016944,42.91,43.946445,3.491142763,811.3731544,56.26,0.247,-2.67,C
3998,13999,0.290824,0.259511,26.65,28.200335,2.12,75.23,75.37,0.3,3.73,C
3999,14000,0.103931,0.088852,13.11,14.302783,2.35,73.93,75.91,1.33,3.26,C-
4000,14001,0.00232,0.00189,92.45,93.45421,3.535861534,1660.424061,22.22,2.424,-11.48,C++
4001,14002,0.041319,0.0369,34.91,35.988219,3.561436915,670.9128523,33.96,0.232,-1.2,C++
4002,14003,0.001706,0.001096,66.4,67.402802,3.538223282,891.1536047,56.51,1.167,-2.23,C
4003,14004,73.783456,67.522888,31.32,173.626344,3.55,83.4,59.52,-0.27,4.43,C
4004,14005,0.536477,0.395538,25.73,27.662015,3.605109351,1300.488731,55.18,0.277208925,-29.82,C+
4005,14006,0.00742,0.005952,72.01,73.023372,3.534769135,810.770141,53.98,0.317,-5.26,C+
4006,14007,0.594114,0.528542,26.01,28.132656,5.31,44.67,66.06,1.14,18.01,C
4007,14008,0.225462,0.198223,22.01,23.433685,0.91,164.96,72.93,0.08,-3.63,C
4008,14009,0.090135,0.078514,52.98,54.148649,0.54,208.66,55.81,0.01,-2.59,C+
4009,14010,0.140077,0.124772,72.3,73.564849,5.89,49.21,19.39,0.038,5.47,C++
4010,14011,0.929601,0.826291,90.1,92.855892,3.568039387,635.6356974,44.03,0.119,-4.54,C+
4011,14012,3.023596,2.752943,30.96,37.736539,13.02,60.11,67.02,1.87,42.17,C
4012,14013,0.023963,0.022901,17.48,18.526864,3.621499313,772.2409984,77.89,0.961,-78.56,C-
4013,14014,4.404475,3.881596,2.76,12.046071,0.01,42393.93,89.81,0.353750358,-22.18,C-
4014,14015,0.210309,0.191099,37.48,38.881408,3.513544756,818.5682821,64.4,0.492,-1.34,C
4015,14016,0.956564,0.864612,20.43,23.251176,0.82,139.87,76.32,0.55,-2.64,C-
4016,14017,0.005108,0.004671,8.28,9.289779,3.704734572,1335.99175,85.05,1.287,-19.07,C-
4017,14018,0.475657,0.458022,47.4,49.333679,3.65,32.69,53.01,0.28056231,35.54,C+
4018,14019,0.02999,0.022199,24.63,25.682189,3.04,67.34,26.6,0,1.04,C++
4019,14020,0.027281,0.023608,58.98,60.030889,3.56885746,680.688692,35.82,0.309,-2.25,C++
4020,14021,0.159388,0.126886,79.67,80.956274,2.84,83.47,44.78,-0.127,1.06,C+
4021,14022,0.314319,0.285294,11.83,13.429613,4.2,54.05,80.49,0.92,17.21,C-
4022,14023,0.041542,0.037723,61.58,62.659265,3.536462506,1067.527868,59.82,1.26,-6.63,C
4023,14024,0.157833,0.067733,145.25,146.475566,11.23,84.792,26.56,1.494,1.948,C++
4024,14025,0.064726,0.056782,58.47,59.591508,3.502857133,793.3397976,51.47,0.212,-2.47,C+
4025,14026,8.173648,7.790759,107.29,124.254407,3.70057843,830.0380216,0.04,0.26907332,0,B--
4026,14027,0.058594,0.054765,21.22,22.333359,3.504412385,798.715063,56.8,0.115,-3.27,C
4027,14028,3.005724,2.799024,42.82,49.624748,1.24,136.33,57.07,0.95,-3.81,C
4028,14029,0.000477,0.000409,75.45,76.450886,3.585648586,860.4547995,35.98,0,-14.69,C+
4029,14030,0.199508,0.13197,14.25,15.581478,13.73,20.44,62.35,0.83,20.7,C
4030,14031,0.103359,0.094382,84.4,85.597741,0,912.7280437,20.42,0,-5.81,C++
4031,14032,0.918325,0.846158,90.25,93.014483,56.85,81.93,13.22,0.240342992,32.36,C++
4032,14033,4.393013,4.219477,32.75,42.36249,5.7,30.85,65.07,-0.017,66.08,C
4033,14034,12.351979,11.221537,8.47,33.043516,1.93,82.39,68.69,0.003,2.6,C
4034,14035,1.062382,0.927503,93.92,96.909885,3.60457819,697.4815681,34.7,0.281,-5.68,C++
4035,14036,0.185332,0.165955,28.97,30.321287,3.564339378,761.3399841,61.6,0.475,-8.93,C
4036,14037,0.035438,0.032188,33.62,34.687626,3.647666523,864.111909,67.86,0.064,-9.22,C
4037,14038,36.761624,33.998493,16.4,88.160117,10.19,40.5,78.6,-0.75,66.14,C-
4038,14039,0.083519,0.071655,112.7,113.855174,3.60291573,716.3478966,29.04,0.066,-1,C++
4039,14040,0.013361,0.005986,263.68,264.699347,3.564656808,860.1726747,0.17,0.213007531,8.791830879,B--
4040,14041,152.587027,143.202371,10.62,307.409398,3.648307996,843.0192555,66.41,0.266727934,8.044589224,C
4041,14042,0.162722,0.14981,21.81,23.122532,1.29,123.31,77.13,0.27,-2.97,C-
4042,14043,80.114012,76.788171,12.01,169.912183,2.38,31.04,84.98,0.462735225,33.92,C-
4043,14044,0.393542,0.359477,46.16,47.913019,10.13,20.47,61.66,-1.533,58.6,C
4044,14045,0.43283,0.364254,36.6,38.397084,3.708051871,782.4290671,48.62,0.220989178,8.324511685,C+
4045,14046,0.125069,0.10994,60.22,61.455009,6.26,28.3,45.68,0.68,17.25,C+
4046,14047,1.355318,1.302381,103.97,107.627699,3.70484438,871.9842037,0,0.266006423,0,B--
4047,14048,0.011581,0.010562,28.63,29.652143,3.586614381,708.9256279,77.28,0.662,-7.74,C-
4048,14049,0.236884,0.206114,34.52,35.962998,3.534343867,740.7042242,66.89,0.388,-7.67,C
4049,14050,3.16515,2.88788,38.39,45.44303,12.77,44.32,63.7,-0.896,54.82,C
4050,14051,0.054016,0.046846,64.47,65.570862,3.586252663,983.7982401,48.82,0.047,-3.89,C+
4051,14052,1.525445,1.416881,49,52.942326,2.59,18.5,36.05,-0.03,10.76,C+
4052,14053,0.054512,0.047614,48.5,49.602126,3.546419895,841.5711997,54.95,0.275,-6.52,C+
4053,14054,0.060296,0.054087,57.92,59.034383,3.517729929,677.8237392,45.52,0.125,-2.91,C+
4054,14055,0.054143,0.050824,47.49,48.594967,3.595495963,1146.465076,57.17,0.069,-2.61,C
4055,14056,0.846474,0.766499,19.35,21.962973,7.44,32.47,78.53,1.65,42.8,C-
4056,14057,9.082848,8.652562,53.17,71.90541,4.35,31.11,47.4,0,30.4,C+
4057,14058,2.082588,1.884076,37.77,42.736664,5.41,39.13,55.36,2.41,19.54,C+
4058,14059,0.127719,0.11879,32.88,34.126509,10.13,31.75,55.29,1.89,56.49,C
4059,14060,0.022928,0.020022,26.03,27.07295,3.558946647,748.6509542,40.55,0.143,-2.27,C+
4060,14061,0.295216,0.251009,37.61,39.156225,5.16,142.32,67.33,0.191,-10.59,C
4061,14062,0.008417,0.007244,70.37,71.385661,3.524378627,760.1184099,47.61,0.199,-0.65,C+
4062,14063,2.322551,2.096485,14.77,20.189036,1.62,187.845,57.37,0.31612676,-19.99,C
4063,14064,16.748689,15.14415,22.92,55.812839,6.33,60.19,74.65,0.039,20.41,C
4064,14065,1.381688,1.265071,30.48,34.126759,13.65,24.83,81.98,-0.537,103.14,C-
4065,14066,256.205,237.946,89.97,585.121,1.15,119.87,10.43,0.29,-0.34,B--
4066,14067,0.374642,0.344291,23.6,25.318933,0.19,638.09,74.39,0.23,-9.45,C
4067,14068,0.599002,0.553559,40.36,42.512561,2.56,46.93,69.4,-0.111,12.57,C
4068,14069,0.981266,0.900864,52.75,55.63213,3.93,53.39,47.84,0.210881906,10.94,C+
4069,14070,0.184724,0.165949,47.84,49.190673,3.524462538,764.2020572,49.96,0.548,-5.13,C+
4070,14071,1.266809,1.111066,23.63,27.007875,0.87,256.67,66.16,0.296,-7.53,C
4071,14072,0.099958,0.030689,13249.8,13250.93065,4.539,3157.47,0,0,0,B--
4072,14073,5.563615,5.215983,72.25,84.029598,3.64,25.55,30.98,0,13.56,C++
4073,14074,0.490417,0.447083,44.34,46.2775,0.94,143.48,59.47,0.44,-2.79,C
4074,14075,0.036759,0.033469,47.88,48.950228,0,384.971,53.99,-0.01,-9.03,C+
4075,14076,37.953397,36.081072,13.3,88.334469,3.35,54.51,70.9,0.263641023,22.32,C
4076,14077,0.019932,0.017714,12.26,13.297646,3.602089925,887.0395446,86.38,0.208,-1.13,C-
4077,14078,0.012296,0.008844,93.07,94.09114,3.561826218,674.1572722,34.29,0.753,-1.1,C++
4078,14079,0.451384,0.406514,57.42,59.277898,0.88,167,39.31,0.22,-2.36,C+
4079,14080,1.024512,0.933474,33.45,36.407986,2.34,122.75,57.54,0.49,-3.54,C
4080,14081,0.024533,0.020864,20.21,21.255397,3.573684429,745.2026884,33.58,0.197,-0.79,C++
4081,14082,0.300715,0.273863,21.51,23.084578,0.58,224.85,74.79,0.15,-6.14,C
4082,14083,0.005656,0.005227,58.96,59.970883,3.577165023,725.6045703,31.86,0.904,-3.67,C++
4083,14084,3.203506,2.707706,30.78,37.691212,10.35,41.9,54.9,-0.05,22.31,C+
4085,14086,0.037786,0.033194,70.89,71.96098,0.44,180.7,34.08,-0.09,-1,C++
4086,14087,0.223712,0.177716,81.52,82.921428,3.657466385,952.8241219,30.87,0.071,-1.07,C++
4087,14088,0.166075,0.152521,11.22,12.538596,0.25,390.51,64.54,0.078,-5.87,C
4088,14089,17.046591,16.41625,123.88,158.342841,0,3380,75.48,0.01,-0.76,C
4089,14090,0.009362,0.008475,55.26,56.277837,3.574936454,649.8452229,36.46,0.195,-3.09,C+
4090,14091,0.562493,0.466597,25.28,27.30909,1.23,64.12,50.56,0.267,1.32,C+
4091,14092,0.042653,0.037176,73.96,75.039829,3.523615168,730.8217084,44.69,0.367,-5.67,C+
4092,14093,0.019793,0.016758,45.15,46.186551,3.509090582,840.3262628,58.42,0.335,-1.28,C
4093,14094,0.000122,0.0001,20.13,21.130222,3.641178581,772.7254424,7.8,10.209,-3.67,B--
4094,14095,14.471115,13.659092,30.7,59.830207,0.22,778.79,61.5,0.302967787,-19.42,C
4095,14096,0.156172,0.138856,44.13,45.425028,3.519043699,896.0180781,59.9,0.523,-6.38,C
4096,14097,0.222463,0.192342,16.82,18.234805,3.51,120.14,75.14,0.293306482,-4.1,C
