,id,assets,liabilities,buffer,weights,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
30,10031,0.063196,0.055833,31.67,32.789029,3.574212251,980.5128239,46.95,0.07,-1.27,D++
31,10032,0.048992,0.044194,51.02,52.113186,1.88,104.44,45.49,0.23,-0.37,D++
32,10033,17.679321,16.790056,37.19,72.659377,1.47,183.48,33.73,0.142,-8.44,C--
33,10034,0.0038179999999999,0.003168,46.21,47.216986,3.620996034,872.4247978,54.73,-0.07,-2.21,D++
34,10035,0.175431,0.15804,48.36,49.693471,3.500701423,817.2042138,56.73,0.22,-3.75,D+
35,10036,0.664353,0.600758,35.96,38.225111,1.44,85.25,61.47,0.39,1.39,D+
36,10037,4.516257,3.986353,21.86,31.36261,0.73,161.48,60.45,-0.09,-2.34,D+
37,10038,0.45145,0.414545,41.4,43.265995,3.517453833,762.6933304,63.11,2.12,-19.27,D+
38,10039,0.189091,0.167298,36.03,37.386389,12.22,66.31,46.68,0.014,39.15,D++
39,10040,0.485325,0.433943,20.11,22.029268,0.73,228.23,73.14,0.12,-6.59,D+
40,10041,0.185218,0.067375,214.58,215.832593,3.653956935,919.2164407,22.61,0.272606292,-1.017,C--
41,10042,0.822892,0.721365,8.51,11.054257,3.537237257,3834.548628,21.49,0.39,-0.75,C--
42,10043,0.216943,0.198256,63.26,64.675199,0.55,163.5,38.77,0.0,-1.57,D++
43,10044,0.071599,0.066324,32.3,33.437923,3.548341385,780.1444885,63.2,0.54,-7.36,D+
44,10045,21.529833,19.465786,17.56,59.555619,1.85,136.07,38.58,3.01,-34.39,D++
45,10046,6.386096,5.940131,12.16,25.486227,3.14,25.87,86.44,-0.001,29.06,D
46,10047,18.354571,18.308019,56.11,93.77259,3.57077416,791.4406761,55.01,0.252224835,7.5375156,D+
47,10048,0.09797,0.087462,15.07,16.255432,0.73,368.75,45.53,0.06,-8.28,D++
48,10049,0.372745,0.343194,35.82,37.535939,0.89,96.69,56.9,0.08,0.21,D+
49,10050,2.230603,1.90947,21.48,26.620073,0.15,411.52,76.62,0.0,-2.43,D
50,10051,1.672506,1.488692,18.2,22.361198,34.538,15.336,60.934,0.246,195.679,D+
51,10052,0.063644,0.0552779999999999,71.07,72.188922,1.881,18.789,17.458,0.119,3.577,C--
52,10053,0.013512,0.011888,58.86,59.8854,3.604156222,828.7360417,43.64,0.01,-1.42,D++
53,10054,0.017796,0.015974,19.75,20.78377,0.8,75.728,37.873,0.09,3.305,D++
54,10055,0.702959,0.574677,33.12,35.397636,1.073,52.505,96.73,0.251,0.391,D-
55,10056,2.293466,2.056647,13.82,19.170113,6.14,160.09,51.86,0.04,-25.58,D++
56,10057,0.011549,0.010686,35.91,36.932235,3.496386891,813.531771,55.27,0.25,-2.74,D+
57,10058,0.000857,0.000679,22.65,23.651536,3.53206404,869.8571116,57.39,2.16,-5.16,D+
58,10059,52.000832,48.416031,17.18,118.596863,2.13,96.32,71.11,-0.31,0.8,D+
59,10060,0.432933,0.385718,45.69,47.508651,0.86,116.16,55.11,-0.03,-0.71,D++
60,10061,175.715,163.989,51.55,392.254,0.17,92.59,8.77,-0.01,0.02,C-
61,10062,0.006273,0.005168,47.39,48.401441,3.559059822,955.2590187,41.61,0.06,-3.48,D++
62,10063,0.120874,0.107192,53.64,54.868066,1.44,98.26,85.13,-0.03,0.18,D
63,10064,5.948357,5.948826,0.14,13.037183,0.21,1116.59,29.09,0.218175523,8021.02,C--
64,10065,0.176758,0.15878,46.48,47.815538,0.15,241.23,66.87,0.0,-1.29,D+
65,10066,0.050883,0.044185,13.3,14.395068,3.575454247,1174.272603,65.72,0.06,-3.0,D+
66,10067,7.066755,5.786495,36.21,50.06325,3.631135569,876.296063,40.3,-0.091987661,7.606363279,D++
67,10068,0.14403,0.126573,22.28,23.550603,1.55,120.035,49.477,0.202,2.377,D++
68,10069,1.534325,1.420828,15.05,19.005153,11.91,54.37,78.74,0.02,61.83,D
69,10070,0.567129,0.518252,42.6,44.685381,12.98,51.82,68.78,-0.87,53.52,D+
70,10071,0.647664,0.589629,90.49,92.727293,1.75,55.2,81.9,0.1,6.88,D
71,10072,0.093436,0.080202,33.45,34.623638,2.23,105.15,43.26,0.05,-0.36,D++
72,10073,0.117831,0.10526,46.32,47.543091,0.287,3.969,25.573,0.01,-0.537,C--
73,10074,0.073865,0.063745,38.88,40.01761,1.015,84.576,32.978,0.093,1.669,C--
74,10075,9.793258,9.055415,20.3,40.148673,3.69,56.49,71.6,0.02,15.6,D+
75,10076,0.113119,0.0998309999999999,27.79,29.00295,0.475,119.201,55.673,0.08,-16.609,D+
76,10077,0.021268,0.018203,52.96,53.999471,3.593475141,892.4297723,49.94,0.02,-2.97,D++
77,10078,0.194404,0.175158,55.24,56.609562,2.18,71.348,36.869,0.237,2.518,D++
78,10079,0.997373,0.918499,25.92,28.835872,3.608338,667.6112457,81.33,0.37,-9.25,D
79,10080,3.755568,3.460174,26.74,34.955742,0.71,33.69,84.23,0.14,5.08,D
80,10081,0.119032,0.108896,27.2,28.427928,4.56,405.062,68.49,0.01,-30.24,D+
81,10082,1.104022,1.002347,45.86,48.966369,1.19,134.82,41.58,0.17,-1.9,D++
82,10083,3.842089,3.412987,25.37,33.625076,0.79,111.6,67.31,0.13,-0.56,D+
83,10084,1.534545,1.452851,103.94,107.927396,1.01,201.6,5.13,3.45,-1.01,C-
84,10085,0.24249,0.218827,46.94,48.401317,0.0,1146.166,54.37,0.0,-7.6,D++
85,10086,2.60682,2.354393,18.81,24.771213,2.15,125.17,66.96,0.289095607,-3.85,D+
86,10087,1.488412,1.365877,27.51,31.364289,0.302,4.992,64.09,0.04,-20.29,D+
87,10088,1.226671,1.100846,13.98,17.307517,0.506,389.566,57.362,0.371,-4.916,D+
88,10089,0.22797,0.209433,23.1,24.537403,3.546694015,784.7579754,72.59,0.59,-5.19,D+
89,10090,6.40215,6.026146,43.12,56.548296,1.11,109.34,55.48,0.01,-0.99,D+
90,10091,0.019731,0.01805,30.48,31.517781,3.591599796,916.2295107,61.66,0.09,-4.35,D+
91,10092,2.837552,2.656862,41.93,48.424414,0.46,250.95,85.2,-0.05,-4.83,D
92,10093,0.021686,0.019425,60.2,61.241111,3.620083758,647.3912707,38.78,0.66,-10.72,D++
93,10094,0.183896,0.168226,30.89,32.242122,3.506416729,867.1559282,60.17,0.24,-3.79,D+
94,10095,2.159714,1.803102,18.26,23.222816,4.44,151.32,73.35,0.03,-10.85,D+
95,10096,1.038213,0.917908,13.07,16.026121,0.7,144.17,70.52,-0.03,-1.91,D+
96,10097,0.000331,0.000293,99.67,100.670624,3.548517622,666.6473736,1.83,0.0,-1.51,C-
97,10098,0.034308,0.030451,64.86,65.924759,3.549415592,781.8761736,42.78,0.99,-6.07,D++
98,10099,0.745138,0.670594,34.7,37.115732,3.590168361,728.2718815,67.11,0.47,-17.55,D+
99,10100,0.118594,0.106523,21.84,23.065117,0.329,2830.783,36.678,0.056,-1.598,D++
100,10101,0.319406,0.277558,30.6,32.196964,1.36,97.49,60.66,0.26,0.16,D+
101,10102,0.153031,0.135869,33.61,34.8989,0.553,5197.144,46.633,0.302,-2.733,D++
102,10103,0.192826,0.152039,49.64,50.984865,13.36,138.51,45.99,34.0,-13.73,D++
103,10104,9.203968,8.643278,4.12,22.967246,0.28,32.2,84.98,-0.01,2.66,D
104,10105,0.105004,0.096367,9.29,10.491371,3.607180966,1102.454506,87.71,1.14,-14.02,D
105,10106,0.704228,0.627705,3.25,5.581933,0.391,290.146,41.697,0.082,-3.396,D++
106,10107,0.10732,0.096359,31.29,32.493679,3.556825767,811.4045098,64.17,0.41,-5.73,D+
107,10108,0.032657,0.027738,57.99,59.050395,3.528685764,752.8645892,45.82,0.39,-1.36,D++
108,10109,0.069355,0.060413,64.11,65.239768,0.006,152.143,15.42,0.0,-1.189,C-
109,10110,0.08367,0.07699,62.69,63.85066,3.601244366,679.8851601,27.07,0.48,-3.37,C--
110,10111,0.017409,0.0153,80.39,81.422709,0.396,1753.194,12.635,0.077,-4.151,C-
111,10112,0.797048,0.73344,30.37,32.900488,0.46,223.31,68.93,0.4,-7.0,D+
112,10113,0.0418,0.0362829999999999,70.14,71.218083,0.543,242.076,17.942,0.012,-1.255,C--
113,10114,0.01656,0.013878,60.07,61.100438,3.436176736,2296.63134,46.15,0.19,-1.07,D++
114,10115,0.067205,0.0592179999999999,63.66,64.786423,3.481048132,777.0467462,53.5,0.24,-2.81,D++
115,10116,0.003958,0.003511,13.02,14.027469,3.547863257,800.7062783,65.72,0.24,-4.26,D+
116,10117,0.010403,0.008812,58.03,59.049215,3.486133333,803.5803036,50.56,0.56,-3.03,D++
117,10118,0.176689,0.155671,11.47,12.80236,0.417,138.729,41.793,-0.006,-0.459,D++
118,10119,1.012347,0.882717,23.16,26.055064,1.32,31.51,76.33,0.06,5.42,D
119,10120,21.89681,20.571807,17.18,60.648617,5.46,63.9,89.17,0.25170689,30.07,D
120,10121,0.205671,0.184213,29.8,31.189884,0.689,96.564,36.775,0.2,-0.48,D++
121,10122,0.18554,0.166024,23.45,24.801564,3.99,26.8,74.52,0.02,20.9,D+
122,10123,0.22335,0.149268,19.23,20.602618,0.0,998.6552175,42.55,-0.11,-6.25,D++
123,10124,0.192605,0.172806,23.7,25.065411,3.559193409,751.062878,77.21,0.61,-6.61,D
124,10125,0.090775,0.081212,56.23,57.401987,0.297,233.948,16.1,0.045,-2.602,C--
125,10126,0.443878,0.394026,29.56,31.397904,3.605440045,770.9527937,61.0,0.26567736,7.79649439,D+
126,10127,0.238624,0.215973,27.37,28.824597,3.563906596,715.6745186,77.28,0.54,-4.12,D
127,10128,45.054596,42.742805,21.09,109.887401,0.47,52.64,80.33,0.234,3.53,D
128,10129,0.334614,0.306383,32.6,34.240997,0.5,420.93,55.06,-0.01,-10.75,D++
130,10131,0.013094,0.012119,58.49,59.515213,3.564924798,699.3106308,41.18,-0.08,-6.51,D++
131,10132,1.651066,1.472048,63.13,67.253114,3.74,180.91,41.16,0.58,-12.33,D++
132,10133,6.389975,5.766862,27.08,40.236837,3.55079153,762.481374,74.07,0.169678477,-0.45,D+
133,10134,0.151296,0.133199,51.25,52.534495,1.285,24.709,46.48,0.136,3.094,D++
134,10135,0.199231,0.160213,50.34,51.699444,0.483,83.817,33.183,0.041,-2.218,C--
135,10136,2.826484,2.633833,40.87,47.330317,3.73,49.02,60.66,-0.14,17.22,D+
136,10137,0.027009,0.023301,42.31,43.36031,3.561309792,802.8975648,37.75,0.03,-3.94,D++
137,10138,0.254467,0.234247,37.25,38.738714,3.510682206,845.4297756,60.94,0.21,-2.59,D+
138,10139,0.095761,0.082761,24.97,26.148522,3.543008508,875.7607887,70.07,0.246270006,7.111903799,D+
139,10140,0.092898,0.079587,79.87,81.042485,3.510950396,769.6042866,46.25,0.28,-1.4,D++
140,10141,1.354048,1.21766,30.43,34.001708,3.0,58.2,62.75,0.2,7.94,D+
141,10142,0.259459,0.238328,24.66,26.157787,1.69,108.73,73.32,0.01,-1.35,D+
142,10143,0.622895,0.538448,39.24,41.401343,0.11,876.62,82.35,-0.02,-8.84,D
143,10144,0.604638,0.546797,17.44,19.591435,0.086,581.989,68.96,0.083,-56.41,D+
144,10145,0.039563,0.032037,50.39,51.4616,3.481394718,905.7327525,59.68,0.5,-2.49,D+
145,10146,0.87987,0.823315,54.31,57.013185,16.79,34.46,46.05,0.0,83.68,D++
146,10147,14.005873,13.264026,37.6,65.869899,2.08,62.05,62.13,0.04,9.38,D+
147,10148,0.153425,0.13663,31.22,32.510055,3.539712525,807.1526382,65.21,0.16,-1.43,D+
148,10149,0.019637,0.018158,54.43,55.467795,3.587927045,655.2560351,35.07,0.16,-2.5,D++
149,10150,506.427376,475.25449,55.63,1038.311866,3.31,53.07,42.73,0.211827288,10.97,D++
150,10151,2.564811,2.376262,68.92,74.861073,2.877,21.027,23.273,0.009,12.435,C--
151,10152,0.311016,0.280241,8.68,10.271257,0.37,418.95,88.73,0.14,-10.61,D
152,10153,0.071397,0.063162,30.81,31.944559,0.22,1614.81,43.82,0.08,-17.99,D++
153,10154,0.106418,0.083191,58.12,59.309609,0.408,1388.803,43.058,0.149,-5.922,D++
154,10155,0.0138889999999999,0.012528,61.73,62.756417,3.593532135,690.4272581,36.61,0.09,-0.55,D++
155,10156,0.0525529999999999,0.047272,35.35,36.449825,3.532195417,788.4277557,56.48,0.34,-4.53,D+
156,10157,0.154778,0.13188,26.13,27.416658,3.558522592,710.3294056,77.22,0.15,-2.08,D
157,10158,0.23121,0.202325,14.66,16.093535,4.81,28.5,57.34,0.31,14.07,D+
158,10159,0.152384,0.13763,19.96,21.250014,3.581847008,679.0197373,76.38,0.55,-10.63,D
159,10160,6.930007,6.266396,47.04,61.236403,9.16,68.58,59.95,0.019,19.24,D+
160,10161,0.054598,0.048948,28.25,29.353546,3.543234997,777.4424994,66.49,0.63,-5.25,D+
161,10162,0.0573039999999999,0.0519279999999999,30.91,32.019232,3.592871424,905.8137854,69.27,1.19,-9.53,D+
162,10163,1.441768,1.383175,64.96,68.784943,9.4,8.83,36.35,-0.05,77.28,D++
163,10164,31.53622,28.970113,44.87,106.376333,2.95,150.85,40.64,-0.054,-7.85,D++
164,10165,0.86269,0.760183,19.27,21.892873,0.48,346.34,80.3,0.23,-8.05,D
165,10166,0.066162,0.062738,42.76,43.8889,0.17,1183.74,48.11,0.30470336,-17.56,D++
166,10167,0.510238,0.463211,43.89,45.863449,18.97,53.36,64.65,0.15,69.06,D+
167,10168,2.301629,2.044693,27.8,33.146322,3.574802079,1562.441385,76.6,1.01,-7.06,D
168,10169,0.912456,0.811442,32.92,35.643898,1.13,156.01,72.44,0.300683814,-4.2,D+
169,10170,5.559098,4.934055,35.24,46.733153,3.29,64.88,40.73,0.26,2.8,D++
170,10171,0.303759,0.275213,39.5,41.078972,3.514302406,791.2564893,59.33,0.13,-2.81,D+
171,10172,0.367694,0.329736,19.57,21.26743,0.79,197.79,69.33,0.09,-5.25,D+
172,10173,0.25677,0.223066,68.61,70.089836,3.586330051,973.6419072,49.73,0.0,-1.29,D++
173,10174,0.141288,0.129728,10.19,11.461016,0.02,6576.47,40.73,0.08,-5.24,D++
174,10175,0.051093,0.044943,34.31,35.406036,3.540816229,791.0068009,71.08,0.69,-6.21,D+
175,10176,0.085853,0.076915,17.06,18.222768,0.24,679.51,33.13,0.52,-2.85,C--
176,10177,0.116737,0.103296,42.38,43.600033,0.35,227.83,78.33,-0.02,-3.82,D
177,10178,4.261252,3.404767,20.44,29.106019,2.85,102.64,76.03,0.55,-0.29,D
178,10179,0.0021739999999999,0.001853,6.95,7.954027,3.546194023,825.2057379,92.76,0.28,-2.5,D
179,10180,8.365149,7.781534,33.03,50.176683,1.44,108.07,68.4,0.13,-1.16,D+
180,10181,0.033161,0.027386,47.24,48.300547,3.495131749,816.3211513,49.44,0.33,-1.96,D++
181,10182,0.0180689999999999,0.016498,21.92,22.954567,3.603958109,683.8285736,79.26,0.19,-9.5,D
182,10183,0.588907,0.555225,54.51,56.654132,4.29,26.33,46.05,0.288749389,25.73,D++
183,10184,0.026327,0.02059,39.57,40.616917,3.532297405,735.5956349,53.45,0.71,-4.22,D++
184,10185,0.066998,0.059233,83.92,85.046231,1.65,124.9,72.79,2.87,-2.26,D+
185,10186,2.283897,2.013049,43.36,48.656946,3.587431471,2760.26142,60.93,0.05,-1.43,D+
186,10187,5.339217,4.440354,32.92,43.699571,5.57,45.56,68.44,1.49,12.65,D+
187,10188,0.063682,0.058144,49.09,50.211826,0.07,2172.22,32.18,-0.11,-4.81,C--
188,10189,0.310329,0.276103,19.19,20.776432,3.620874308,989.4213428,78.91,1.03,-10.46,D
189,10190,0.48642,0.417267,18.8,20.703687,0.92,37.33,62.46,0.04,2.12,D+
190,10191,0.002736,0.001991,18.6,19.604727,21.46,879.62368,79.14,0.210477722,-3.02,D
191,10192,0.32992,0.290387,25.08,26.700307,1.53,96.75,75.62,0.13,0.32,D
192,10193,0.034148,0.026232,11.29,12.35038,0.47,136.84,62.24,0.0,-1.42,D+
193,10194,408.728182,368.85249,39.39,817.970672,8.39,92.63,30.51,1.849,2.09,C--
194,10195,0.118209,0.099397,20.11,21.327606,0.5,65.866,33.348,0.039,-0.269,C--
195,10196,1.737598,1.518697,17.01,21.266295,3.568122638,602.3276346,80.72,0.326825791,6.651102103,D
196,10197,0.124888,0.110439,45.38,46.615327,0.1,1656.18,63.17,0.01,-9.72,D+
197,10198,2.29527,2.168443,31.13,36.593713,3.55,50.83,69.03,0.263160119,22.22,D+
198,10199,17.579287,16.535994,6.19,41.305281,1.4,20.59,69.92,0.0,13.14,D+
199,10200,19.823371,17.492135,19.7,58.015506,2.61,79.89,74.31,0.14,3.38,D+
200,10201,0.002856,0.002626,47.6,48.605482,3.577989859,1066.187712,55.52,0.07,-0.46,D+
201,10202,6.364364,5.647495,51.58,64.591859,2.55,305.75,47.34,0.271899004,-23.92,D++
202,10203,0.136423,0.120489,23.69,24.946912,3.59721928,807.9577428,61.96,0.266370031,7.546940334,D+
203,10204,0.175212,0.136166,77.98,79.291378,1.89,100.0,31.08,0.279556945,0.0,C--
204,10205,0.010479,0.00778,95.7,96.718259,3.60388253,746.3096782,28.23,0.46,-2.1,C--
205,10206,0.500699,0.418471,43.88,45.79917,20.78,52.72,54.28,2.71,36.48,D+
206,10207,0.093983,0.077716,41.22,42.391699,3.500060393,804.4008237,63.37,0.34,-2.88,D+
207,10208,0.061952,0.05385,25.02,26.135802,1.705,30.658,34.64,15.51,-6.7,C--
208,10209,0.052609,0.043637,29.13,30.226246,3.531069087,742.4273628,71.87,0.38,-2.29,D+
209,10210,1.020784,0.904185,27.99,30.914969,0.97,151.78,69.67,1.15,-3.12,D+
210,10211,0.018414,0.0172,31.44,32.475614,3.524857345,863.1608842,22.14,0.36,-9.44,C--
211,10212,0.012654,0.011488,30.91,31.934142,3.603070295,650.517618,36.85,0.15,-2.93,D++
212,10213,6.729058,5.818748,5.74,19.287806,0.05,3256.99,50.68,-0.01,-6.06,D++
213,10214,0.107209,0.093515,31.9,33.100724,3.538186207,791.8037167,69.07,0.36,-6.7,D+
214,10215,0.491927,0.444298,36.98,38.916225,0.75,122.27,60.76,0.04,-1.06,D+
215,10216,0.032469,0.029292,57.41,58.471761,3.577315566,751.8723716,27.18,1.95,-3.47,C--
216,10217,0.159133,0.145009,63.99,65.294142,22.36,48.34,39.81,-0.52,58.1,D++
217,10218,0.00806,0.0073799999999999,36.56,37.57544,3.538996867,669.4778664,5.05,0.0,-0.74,C-
218,10219,0.26987,0.244116,60.86,62.373986,0.59,313.18,43.39,0.26,-5.78,D++
219,10220,0.156582,0.144383,38.26,39.560965,0.466,809.8337005,16.633,-0.054290403,9.814124065,C--
220,10221,0.811976,0.715578,4.11,6.637554,3.615772064,738.6404697,87.93,0.27,-4.24,D
221,10222,0.162814,0.144958,21.97,23.277772,3.502895366,748.8270882,71.36,0.31,-3.65,D+
222,10223,0.637238,0.574968,30.5,32.712206,0.499,58.367,50.141,0.21,-6.45,D++
223,10224,0.588309,0.522308,20.83,22.940617,0.922,108.29,39.046,0.115,-0.193,D++
224,10225,0.076116,0.069241,33.62,34.765357,3.54034247,776.1324837,69.99,0.78,-6.76,D+
225,10226,0.024384,0.022406,56.93,57.97679,3.616001978,862.3101819,46.93,0.0,-1.01,D++
226,10227,0.008383,0.005762,78.28,79.294145,3.523542658,861.8015124,48.21,1.94,-3.0,D++
227,10228,1.111584,1.01797,20.68,23.809554,3.577866755,680.7770266,76.82,0.27399857,7.395563046,D
228,10229,0.817941,0.75445,17.91,20.482391,3.573852738,729.5466024,78.66,0.57,-6.34,D
229,10230,0.737571,0.681138,30.6,33.018709,1.71,96.2,63.69,1.2,0.55,D+
230,10231,0.174242,0.150058,33.72,35.0443,3.718283125,718.4477998,49.3,0.221267313,8.525958716,D++
231,10232,40.592313,39.18756,44.73,125.509873,0.62,40.24,81.41,0.01,8.8,D
232,10233,0.131124,0.118071,48.12,49.369195,2.54,36.35,80.54,0.12,16.1,D
233,10234,0.108717,0.093305,13.42,14.622022,3.606641634,726.4769465,79.45,0.52,-4.95,D
234,10235,0.087966,0.079408,33.69,34.857374,1.6,140.44,32.63,-0.13,-2.25,C--
235,10236,0.031812,0.027821,30.39,31.449633,3.513763391,753.4839408,67.42,0.34,-2.16,D+
236,10237,4.054002,3.579849,26.49,35.123851,0.09,1142.15,63.51,0.02,-4.98,D+
237,10238,0.065524,0.059532,15.83,16.955056,7.8,168.36,73.24,0.01,-56.13,D+
238,10239,0.175176,0.110121,32.33,33.615297,1.655,619.715,43.23,0.866,-2.58,D++
239,10240,2.452314,2.34515,37.88,43.677464,2.82,38.35,64.27,0.0,25.89,D+
240,10241,0.015515,0.014339,32.16,33.189854,3.632065319,794.3591158,67.98,0.01,-4.49,D+
241,10242,6.584834,5.902849,20.35,33.837683,0.79,109.05,74.92,0.09,-0.52,D+
242,10243,14.796558,13.209868,23.34,52.346426,4.81,73.62,76.41,0.269266986,9.38,D
243,10244,0.233328,0.213753,33.1,34.547081,1.77,1347.01,71.16,0.078,-3.551,D+
244,10245,12.797115,12.348918,88.55,114.696033,3.62021695,865.5405835,15.22,0.287078687,0.0,C--
245,10246,0.161047,0.147234,11.52,12.828281,3.592482072,709.5494953,75.7,0.22,-4.65,D
246,10247,0.011711,0.010264,46.51,47.531975,3.495548535,843.5332506,56.68,0.52,-2.1,D+
247,10248,0.67418,0.622027,35.03,37.326207,0.95,120.66,67.03,0.0,-1.72,D+
248,10249,0.116184,0.106837,58.83,60.053021,0.612,96.109,22.523,0.005,-2.121,C--
249,10250,0.147273,0.122086,48.0,49.269359,4.01,18.81,14.504,0.255284178,0.812,C-
250,10251,0.046852,0.041364,23.97,25.058216,3.577934275,1030.395294,48.14,0.07,-0.78,D++
251,10252,0.087839,0.076665,70.56,71.724504,0.466,486.239,39.62,0.052,-0.627,D++
252,10253,18.982071,9.625678,168.24,197.847749,3.672824938,964.9476708,15.43,0.280422085,-0.57,C--
253,10254,1.517851,1.312526,27.09,30.920377,0.45,169.69,70.08,0.02,-1.62,D+
254,10255,0.026882,0.023601,19.18,20.230483,3.531333859,871.8604082,59.63,0.56,-12.68,D+
255,10256,0.025432,0.02342,21.06,22.108852,3.554725605,778.3867567,65.36,0.69,-5.66,D+
256,10257,0.830903,0.732316,39.91,42.473219,10.147,40.265,45.329,0.377,30.622,D++
257,10258,0.407674,0.37456,25.78,27.562234,3.043,45.903,32.028,0.707,-2.911,C--
258,10259,0.414165,0.376099,42.7,44.490264,3.513721246,802.3004643,64.84,0.23,-3.59,D+
259,10260,0.037997,0.033051,19.43,20.501048,0.36,396.83,62.28,0.06,-6.54,D+
260,10261,0.190125,0.167061,22.55,23.907186,0.03,3340.91,53.64,0.13,-5.46,D++
261,10262,3.005737,2.476281,36.64,43.122018,5.74,61.73,39.42,0.7,5.1,D++
262,10263,0.008581,0.006787,73.01,74.025368,3.564510652,682.0803352,36.49,0.66,-1.43,D++
263,10264,0.081421,0.07145,32.15,33.302871,3.802453321,657.7687118,50.35,0.256882142,8.774612178,D++
264,10265,0.0820429999999999,0.07413,33.08,34.236173,0.173,1585.702,26.821,0.046,-3.436,C--
265,10266,0.217981,0.190205,101.23,102.638186,3.587823953,697.5480052,34.24,0.11,-0.78,C--
266,10267,4453.337,4412.895,0.29,8867.522,3.5708826,862.0263666,0.074,0.214160218,8.904897808,C-
267,10268,1.664812,1.521121,11.68,15.865933,3.562818073,837.663728,87.29,0.25,-2.7,D
268,10269,4.814379,4.595342,55.24,65.649721,4.5,110.94,37.9,2.96,-4.32,D++
269,10270,0.174877,0.161116,34.35,35.685993,3.581414749,951.8345672,63.82,0.08,-2.75,D+
270,10271,0.135633,0.120016,44.67,45.925649,2.04,53.95,79.1,0.12,6.52,D
271,10272,1.517354,1.365153,54.83,58.712507,3.580524228,687.3942252,26.61,0.12,-1.76,C--
272,10273,0.076709,0.055486,11.27,12.402195,0.597,245.988,43.453,1.25,-7.249,D++
273,10274,0.777439,0.699818,17.0,19.477257,0.03,3419.42,82.73,0.01,-8.81,D
274,10275,0.553791,0.532773,39.16,41.246564,8.29,66.09,60.59,0.247986489,47.48,D+
275,10276,0.039667,0.033486,40.01,41.083153,3.528770763,702.1664477,42.16,0.59,-3.21,D++
