,id,assets,liabilities,buffer,weights,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
26,10027,0.470193,0.416734,33.5,35.386927,3.53791512,715.2032326,47.476,0.171,-2.927,C+
27,10028,0.0016719999999999,0.0014919999999999,41.91,42.913164,3.607603025,752.3516741,17.969,0.696,-5.192,C++
28,10029,0.893964,0.804756,17.31,20.00872,3.51811108,710.5572801,43.476,0.194,-2.553,C+
29,10030,0.095526,0.083663,55.6,56.779189,3.598819379,683.3625426,36.585,0.105,-1.184,C+
30,10031,0.0715959999999999,0.063141,9.97,11.104737,3.515556158,732.4517579,44.641,0.188,-2.09,C+
31,10032,0.049071,0.043966,42.4,43.493037,0.04,4115.38,58.45,0.12,-10.23,C
32,10033,28.712702,26.698773,32.05,88.461475,1.09,218.13,43.98,0.14,-8.25,C+
33,10034,0.003954,0.003382,65.11,66.117336,3.488473748,816.7290867,49.281,0.413,-2.666,C+
34,10035,0.214603,0.194368,57.96,59.368971,3.520408402,775.9772384,49.141,0.244,-4.721,C+
35,10036,0.81507,0.735973,29.88,32.431043,0.42,315.25,67.1,-0.13,-6.34,C
36,10037,6.350719,5.469809,24.99,37.810528,0.68,118.51,62.88,0.01,-0.58,C
37,10038,0.47418,0.439433,46.3,48.213613,3.582417106,737.3550325,49.093,0.802,-9.1,C+
38,10039,0.206561,0.182556,31.74,33.129117,0.11,935.95,68.09,0.0,-5.33,C
39,10040,0.491521,0.434789,12.78,14.70631,1.05,155.39,78.48,0.0,-4.0,C-
40,10041,0.223308,0.082295,174.3,175.605603,3.635644428,873.8495819,24.694,0.269762609,-1.017,C++
41,10042,0.812884,0.687017,11.23,13.729901,3.585651666,671.1058719,22.984,0.167,-0.489,C++
42,10043,0.259065,0.237835,39.53,41.0269,0.3,123.0,60.23,0.1,-0.51,C
43,10044,0.073291,0.06709,-22.34,-21.199619,3.533319051,777.9203802,54.58,0.417,-5.16,C
44,10045,20.220022,18.31871,17.25,56.788732,2.65,287.04,40.36,4.35,-23.0,C+
45,10046,7.482313,6.979768,16.21,31.672081,2.18,30.01,82.42,-0.001,18.88,C-
46,10047,23.924895,23.858961,56.29,105.073856,3.661872699,845.0547485,44.833,-0.03241194,8.032976733,C+
47,10048,0.119393,0.108319,10.39,11.617712,1.75,47.53,90.39,1.13,9.0,C--
48,10049,0.395948,0.363189,35.21,36.969137,0.66,165.08,59.34,0.08,-3.13,C
49,10050,2.886641,2.470297,11.82,18.176938,0.05,1163.57,86.08,0.03,-3.49,C-
50,10051,1.835333,1.653583,13.74,18.228916,5.11,15.336,68.52,0.246,-3.46,C
51,10052,0.060118,0.0517269999999999,62.78,63.891845,2.5,64.18,43.83,0.11,2.86,C+
52,10053,0.0140939999999999,0.012426,50.68,51.70652,3.590819526,659.1335374,37.364,0.125,-1.802,C+
53,10054,0.018262,0.016529,18.16,19.194791,3.79,22.32,81.51,0.07,25.5,C-
54,10055,0.761065,0.616121,33.73,36.107186,1.27,140.19,63.31,0.69,-1.72,C
55,10056,2.528019,2.232743,14.4,20.160762,0.52,288.08,82.34,0.07,-7.01,C-
56,10057,0.0108329999999999,0.009888,11.91,12.930721,3.506390322,753.4254402,55.075,0.155,-3.099,C
57,10058,0.000877,0.000685,23.93,24.931562,3.534739151,783.5008507,51.668,0.563,-5.259,C
58,10059,52.686704,48.873542,13.18,115.740246,1.14,58.37,68.72,0.008,4.52,C
59,10060,0.452428,0.399789,39.9,41.752217,0.59,156.55,61.22,0.2,-1.78,C
60,10061,234.032,218.417,38.08,491.529,0.13,100.0,7.16,-0.01,0.0,B--
61,10062,0.006311,0.00508,45.89,46.901391,3.577549787,656.6720549,36.32,0.366,-3.172,C+
62,10063,0.12357,0.109637,52.9,54.133207,1.67,57.43,47.7,0.09,3.04,C+
63,10064,6.578949,6.581186,0.97,15.130135,0.0,168.022,34.72,0.009593335,82.04,C+
64,10065,0.183238,0.162724,40.11,41.455962,0.01,10240.0,62.89,0.21,-7.41,C
65,10066,0.053591,0.046249,17.88,18.97984,3.516402181,833.3113875,57.315,0.161,-3.242,C
66,10067,7.333075,5.975447,37.17,51.478522,3.552418182,891.1049936,22.47,0.176561248,10.30545677,C++
67,10068,0.141121,0.122134,24.07,25.333255,3.7,41.33,76.56,0.43,12.55,C-
68,10069,1.616504,1.488754,13.63,17.735258,8.2,86.5,79.67,1.58,12.01,C-
69,10070,0.712407,0.64784,27.8,30.160247,8.093,39.913,66.835,-0.516,38.196,C
70,10071,0.740116,0.664057,88.5,90.904173,1.39,124.37,16.0,0.14,-0.54,C++
71,10072,0.111154,0.096685,29.45,30.657839,0.07,1462.96,69.66,0.0,-5.09,C
72,10073,0.132185,0.118681,43.96,45.210866,0.0,3.969,37.33,0.0,-4.93,C+
73,10074,0.076582,0.066448,34.23,35.37303,0.61,173.98,67.07,-0.01,-2.33,C
74,10075,13.46639,12.404811,20.8,47.671201,3.595,52.432,62.897,0.049,14.506,C
75,10076,0.122073,0.106081,19.75,20.978154,0.44,235.35,78.73,-0.01,-3.64,C-
76,10077,0.0254159999999999,0.021971,49.3,50.347387,3.512355748,731.3645927,44.482,0.251,-2.855,C+
77,10078,0.180452,0.161197,57.53,58.871649,4.09,55.05,41.21,-0.62,7.26,C+
78,10079,1.092949,1.002659,24.14,27.235608,3.54471965,772.5298217,65.465,0.337,-8.126,C
79,10080,3.775167,3.522463,23.81,32.10763,0.44,37.17,86.75,0.12,3.6,C-
80,10081,0.141181,0.128008,23.94,25.209189,0.07,1577.78,75.79,0.04,-9.09,C-
81,10082,1.188117,1.076322,42.64,45.904439,0.56,219.35,41.7,0.07,-3.01,C+
82,10083,4.281999,3.817118,25.95,35.049117,0.35,234.37,70.2,0.01,-3.05,C-
83,10084,1.58717,1.471379,83.43,87.488549,0.49,346.23,14.37,2.22,-2.4,C++
84,10085,0.273619,0.24941,40.23,41.753029,0.0,1146.166,60.14,0.12,-6.4,C
85,10086,2.926312,2.651663,24.38,30.957975,1.47,153.09,68.91,0.283353729,-5.85,C
86,10087,2.072724,1.896885,27.03,31.999609,0.302,4.992,55.556,0.01,-6.395,C
87,10088,1.697004,1.487992,21.26,25.444996,0.08,1241.0,78.45,0.02,-5.79,C-
88,10089,0.222246,0.201837,14.56,15.984083,3.491108258,836.4448766,56.369,0.424,-3.756,C
89,10090,7.671174,7.224256,32.29,48.18543,1.41,88.25,67.23,0.24,1.94,C
90,10091,0.019775,0.017856,24.0,25.037631,3.591759283,643.8817069,37.948,0.236,-4.522,C+
91,10092,3.883321,3.641666,42.77,51.294987,0.15,8.15,58.03,-0.02,1.27,C
92,10093,0.0228899999999999,0.020325,-56.56,-55.516785,3.701592021,716.8081075,32.679,0.904,-9.383,C+
93,10094,0.20386,0.18516,33.09,34.47902,3.526134723,739.0366363,53.959,0.144,-2.924,C
94,10095,2.127551,1.809095,12.14,17.076646,3.97,156.63,71.09,0.03,-11.39,C-
95,10096,1.177275,1.032179,14.57,17.779454,0.74,127.69,74.56,0.06,-1.26,C-
96,10097,0.0004209999999999,0.000381,99.75,100.750802,3.540485035,1166.710119,1.954,3.339,-3.814,B--
97,10098,0.036024,0.032293,67.0,68.068317,3.588311328,652.471485,35.672,0.776,-5.792,C+
98,10099,1.044122,0.928944,27.62,30.593066,3.562801291,870.3083388,57.09,0.417,-24.541,C
99,10100,0.132935,0.120082,22.31,23.563017,0.0,2830.783,76.23,0.02,-8.06,C-
100,10101,0.417283,0.359498,43.62,45.396781,1.5,86.87,56.58,0.248,0.82,C
101,10102,0.165375,0.146104,33.63,34.941479,0.31,401.47,66.08,0.17,-5.3,C
102,10103,0.147582,0.105621,24.81,26.063203,9.36,202.98,57.56,10.832,-24.09,C
103,10104,12.084826,11.348578,0.399999999999999,24.833404,0.087,14.078,74.39,-0.004,0.585,C-
104,10105,0.103004,0.094051,1.43,2.627055,3.575777145,676.738628,73.262,0.73,-9.792,C-
105,10106,0.780385,0.694381,4.12,6.594766,0.24,617.76,88.99,0.15,-10.27,C-
106,10107,0.121768,0.109797,31.27,32.501565,3.545728738,849.7113449,56.871,0.299,-6.983,C
107,10108,0.0326489999999999,0.027372,55.63,56.690021,3.564074384,805.221937,40.232,0.192,-1.277,C+
108,10109,0.075849,0.06597,75.05,76.191819,0.06,1521.43,30.98,0.0,-2.01,C+
109,10110,0.085768,0.078488,54.95,56.114256,3.617817361,700.3072419,26.867,0.49,-4.923,C++
110,10111,0.017797,0.015726,76.25,77.283523,1.19,408.77,25.58,0.12,-8.5,C++
111,10112,3.239014,2.963303,29.36,36.562317,0.68,135.31,67.21,0.22,-1.92,C
112,10113,0.041227,0.03574,70.45,71.526967,0.79,238.66,35.84,-0.22,-3.01,C+
113,10114,0.01649,0.013694,60.89,61.920184,3.541668472,706.9013557,40.0,0.382,-1.421,C+
114,10115,0.076359,0.06792,14.74,15.884279,3.561818525,658.875833,42.558,0.137,-3.491,C+
115,10116,0.00424,0.0037909999999999,11.18,12.188031,3.473537462,823.6879078,50.549,0.469,-3.647,C
116,10117,0.011477,0.0098819999999999,46.95,47.971359,3.492717023,817.4855091,49.22,0.255,-2.42,C+
117,10118,0.241136,0.211267,22.2,23.652403,0.0,138.729,77.11,-0.01,-4.94,C-
118,10119,1.059031,0.897153,26.8,29.756184,1.715,37.977,64.882,0.116,5.645,C
119,10120,18.876976,17.230115,24.26,61.367091,6.161,50.162,73.478,0.242387678,55.445,C-
120,10121,0.221362,0.196871,28.2,29.618233,0.42,389.92,76.2,-0.01,-8.45,C-
121,10122,0.210352,0.188397,22.11,23.508749,1.54,62.2,76.09,0.06,4.28,C-
122,10123,0.087899,0.010713,288.06,289.158612,0.0,835.7199477,0.8,-0.037,-2.798,B--
123,10124,0.223221,0.200214,7.3,8.723435,3.563010062,760.1883207,61.358,0.492,-8.964,C
124,10125,0.095948,0.085862,65.15,66.33181,0.25,1003.09,39.08,-0.05,-8.69,C+
125,10126,0.61107,0.544628,35.7,37.855698,3.707997122,1015.502546,48.482,0.133169657,8.27670857,C+
126,10127,0.236312,0.212047,21.15,22.598359,3.530399858,803.0784641,66.663,0.395,-6.096,C
127,10128,52.227489,49.842132,28.1,131.169621,1.32,49.64,72.98,0.234,10.73,C-
128,10129,0.348341,0.31574,31.08,32.744081,0.04,4417.5,57.28,-0.03,-10.59,C
130,10131,0.013392,0.0123289999999999,57.89,58.915721,3.58473957,677.0480863,38.104,0.451,-5.333,C+
131,10132,2.236652,1.966628,59.81,65.01328,4.13,131.25,37.08,3.1,-4.19,C+
132,10133,8.673361,7.826914,28.14,45.640275,3.549216582,832.9111316,64.009,0.252151102,-0.461,C
133,10134,0.151387,0.132411,45.79,47.073798,1.62,68.08,56.24,0.18,2.34,C
134,10135,0.20656,0.166987,39.52,40.893547,0.64,156.22,56.8,0.1,-1.07,C
135,10136,3.562211,3.333641,38.81,46.705852,3.67,53.74,61.02,-0.38,16.45,C
136,10137,0.028931,0.0247269999999999,47.37,48.423658,3.60531286,699.7958088,33.506,0.124,-3.437,C+
137,10138,0.283897,0.259725,42.37,43.913622,3.534080615,758.0494792,54.095,0.332,-4.558,C
138,10139,0.137653,0.119999,22.37,23.627652,3.57077416,791.4406761,55.64,0.252224835,7.5375156,C
139,10140,0.0930099999999999,0.078891,63.37,64.541901,3.585835709,764.2736618,33.992,0.254,-2.062,C+
140,10141,2.165459,2.00259,24.07,29.238049,3.96,33.38,66.3,-0.39,23.57,C
141,10142,0.413845,0.378231,31.52,33.312076,0.5,356.17,69.3,0.21,-10.6,C
142,10143,0.759316,0.646636,38.13,40.535952,5.35,48.96,56.44,0.002,10.66,C
143,10144,0.644554,0.574411,13.99,16.208965,0.28,323.91,82.58,0.19,-4.82,C-
144,10145,0.0376649999999999,0.0308029999999999,43.71,44.778468,3.501257856,749.221875,47.714,0.361,-3.203,C+
145,10146,0.964858,0.903819,60.41,63.278677,10.172,27.617,39.501,-0.045,53.993,C+
146,10147,15.13215,14.28371,32.46,62.87586,1.73,60.05,66.87,0.141,8.31,C
147,10148,0.209093,0.187816,25.96,27.356909,3.513362524,793.3618605,50.187,0.194,-1.301,C
148,10149,0.022285,0.020696,52.71,53.752981,3.59655214,646.9667132,32.47,0.399,-2.746,C+
149,10150,529.432237,495.67991,48.83,1074.942147,1.72,55.45,46.86,0.26987283,5.7,C+
150,10151,3.318208,3.185356,33.31,40.813564,3.25,37.98,54.79,0.009,27.95,C
151,10152,0.405435,0.36429,9.22,10.989725,0.69,237.42,88.78,0.08,-8.44,C-
152,10153,0.073203,0.064338,34.36,35.497541,0.03,3558.82,67.84,0.07,-6.63,C
153,10154,0.10848,0.085586,38.27,39.464066,0.33,1006.15,66.01,0.22,-9.66,C
154,10155,0.015403,0.013914,53.61,54.639317,3.595331156,725.836951,33.235,0.147,-0.969,C+
155,10156,0.049979,0.044928,45.95,47.044907,3.502943123,886.617327,46.793,0.259,-5.132,C+
156,10157,0.184742,0.146894,25.19,26.521636,3.592648233,816.1960044,68.973,0.095,-2.286,C
157,10158,0.240671,0.208421,12.37,13.819092,0.76,306.84,79.53,0.07,-9.56,C-
158,10159,0.173306,0.151882,18.32,19.645188,3.552202788,741.0010171,66.226,0.561,-10.204,C
159,10160,6.238307,5.671072,57.84,70.749379,5.38,78.33,47.79,0.019,6.4,C+
160,10161,0.047948,0.0420199999999999,7.35,8.439968,3.555820692,787.5114992,63.703,0.475,-4.81,C
161,10162,0.044102,0.04073,24.23,25.314832,3.531780241,857.3874408,68.032,1.415,-18.996,C
162,10163,1.350992,1.282997,58.24,61.873989,9.884,9.96,30.851,-0.035,87.887,C+
163,10164,39.519379,36.485375,43.35,120.354754,1.92,177.09,47.07,-0.054,-9.41,C+
164,10165,1.622437,1.366107,16.9,20.888544,0.14,617.65,78.15,0.09,-3.61,C-
165,10166,0.0331529999999999,0.026343,72.86,73.919496,0.0,39322.94,31.88,0.328077243,-3.02,C+
166,10167,1.341174,1.206601,46.31,49.857775,12.082,45.31,63.642,-0.204,50.943,C
167,10168,2.735965,2.438829,22.64,28.814794,3.53968569,799.659626,56.844,0.647,-5.447,C
168,10169,0.98673,0.87064,28.99,31.84737,1.59,154.65,75.29,0.29747441,-5.71,C-
169,10170,6.117745,5.241934,41.49,53.849679,1.08,75.54,53.72,0.07,1.0,C
170,10171,0.326687,0.295489,30.86,32.482176,3.473211556,803.5064226,53.964,0.244,-3.504,C
171,10172,0.442832,0.397325,22.83,24.670157,0.55,256.8,69.23,0.05,-5.85,C
172,10173,0.262914,0.228334,70.21,71.7012479999999,3.61561272,784.3234087,43.288,0.024,-0.919,C+
173,10174,0.188766,0.171987,12.93,14.290753,2.0,35.21,83.82,0.04,12.34,C-
174,10175,0.050821,0.0432689999999999,69.31,70.40409,3.538126681,832.1427043,59.205,0.292,-4.244,C
175,10176,0.095186,0.08471,16.8,17.979896,0.54,104.11,80.18,0.53,-0.16,C-
176,10177,0.123773,0.109625,34.52,35.753398,0.85,130.19,63.52,-0.08,-1.45,C
177,10178,6.268144,5.082557,64.54,76.890701,3.059,81.529,67.094,0.494,1.801,C
178,10179,0.003952,0.003531,43.45,44.457483,3.573718592,780.3702695,73.276,0.894,-6.547,C-
179,10180,9.663554,8.937033,29.88,49.480587,0.95,150.4,70.89,0.23,-4.59,C-
180,10181,0.031859,0.026796,43.02,44.078655,3.553676981,807.830897,40.344,0.238,-1.419,C+
181,10182,0.018923,0.0170799999999999,27.82,28.856003,3.54550336,846.3778437,65.471,0.239,-7.002,C
182,10183,0.682211,0.645171,54.85,57.177382,3.195,21.714,35.6,0.269905666,18.688,C+
183,10184,0.0272789999999999,0.020742,43.89,44.938021,3.548527382,861.8320103,46.726,0.989,-3.544,C+
184,10185,0.0786429999999999,0.070971,83.95,85.099614,1.92,67.7,23.28,0.68,1.5,C++
185,10186,2.487081,2.193875,42.0,47.680956,3.573896016,906.6701889,53.265,0.091,-2.588,C
186,10187,5.177922,4.220366,47.47,57.868288,5.4,65.96,57.9,1.43,5.97,C
187,10188,0.066075,0.059382,35.81,36.935457,0.37,407.05,62.96,0.12,-7.16,C
188,10189,0.353099,0.315603,7.23,8.898702,3.562679853,735.4974094,71.77,0.709,-9.61,C-
189,10190,0.971332,0.836879,22.5,25.308211,0.37,161.39,75.06,0.05,-1.25,C-
190,10191,0.0028499999999999,0.002083,11.86,12.864933,12.228,871.384746,59.624,0.127760001,-1.631,C
191,10192,0.36807,0.327052,20.04,21.735122,0.99,124.0,79.05,0.38,-1.71,C-
192,10193,0.032223,0.024061,4.44,5.496284,1.57,35.86,93.44,-0.04,3.72,C--
193,10194,385.321394,348.095919,38.33,772.747313,6.87,99.09,28.69,1.849,0.2,C++
194,10195,0.120163,0.101057,16.31,17.53122,1.36,76.77,65.93,0.0,1.32,C
195,10196,2.337502,2.031819,16.55,21.919321,3.50320276,865.8903753,71.351,0.254316165,6.554319467,C-
196,10197,0.14137,0.124952,41.05,42.316322,0.19,638.24,61.01,-0.03,-5.57,C
197,10198,2.369392,2.239578,32.46,38.06897,2.59,66.2,67.8,0.258757395,11.02,C
198,10199,18.134233,16.977642,7.93,44.041875,1.3,33.57,69.18,0.0,9.43,C
199,10200,27.186433,23.858467,21.06,73.1049,2.017,77.944,68.242,0.108,1.861,C
200,10201,0.0028,0.00261,10.72,11.72541,3.525877226,747.0979026,44.557,0.258,-1.986,C+
201,10202,8.306375,7.278793,54.29,70.875168,3.51,248.27,44.85,0.274862353,-20.7,C+
202,10203,0.335889,0.297219,41.15,42.783108,3.717315231,991.3092709,48.564,0.165252199,8.124116343,C+
203,10204,0.197821,0.159665,24.04,25.397486,1.18,40.489,45.26,0.291063011,-2.97,C+
204,10205,0.0104809999999999,0.007638,99.42,100.438119,3.579871906,721.6110481,23.917,0.29,-2.244,C++
205,10206,0.560264,0.484151,26.05,28.094415,5.94,64.51,63.23,2.83,10.2,C
206,10207,0.100923,0.082352,42.2,43.383275,3.500327463,790.427138,54.799,0.277,-2.489,C
207,10208,0.099992,0.09072,27.8,28.990712,4.96,26.44,72.08,0.06,28.71,C-
208,10209,0.053179,0.041815,8.89,9.98499399999999,3.509141183,822.4461658,62.224,0.305,-2.973,C
209,10210,1.107438,0.977678,26.83,29.915116,1.09,112.46,71.65,0.28,-0.84,C-
210,10211,0.017902,0.0168079999999999,9.36,10.39471,3.558916183,1662.228152,28.023,0.435,-6.173,C++
211,10212,0.013066,0.01188,34.23,35.254946,3.593294332,649.513635,32.289,0.317,-2.625,C+
212,10213,7.308236,6.280359,3.55,18.138595,0.33,438.95,57.64,-0.01,-4.69,C
213,10214,0.105649,0.091489,48.06,49.257138,3.506102878,859.0099012,60.261,0.197,-2.902,C
214,10215,0.534262,0.482819,32.2,34.217081,0.57,158.39,65.32,0.06,-2.27,C
215,10216,0.029733,0.026692,60.45,61.506425,3.59049268,777.0619433,24.66,1.489,-3.588,C++
216,10217,0.208681,0.188819,54.27,55.6675,15.85,35.626,31.388,-1.029,37.665,C+
217,10218,0.00817,0.007466,21.34,22.355636,3.535866981,664.5374403,4.676,0.0,-0.649,B--
218,10219,0.285602,0.257776,60.39,61.933378,0.31,531.58,44.14,0.14,-6.19,C+
219,10220,0.268276,0.252099,45.89,47.410375,1.54,636.6548468,37.37,0.159489998,7.127702061,C+
220,10221,1.017468,0.901774,0.609999999999999,3.529242,3.595271762,724.462488,74.945,0.199,-5.321,C-
221,10222,0.185974,0.165292,19.55,20.901266,3.558888058,804.6953902,61.551,0.3,-4.418,C
222,10223,0.724035,0.649184,28.83,31.203219,0.0,58.367,71.32,0.01,-9.26,C-
223,10224,0.593865,0.52648,17.87,19.990345,1.12,125.04,81.56,-0.26,-2.04,C-
224,10225,0.063868,0.058011,41.38,42.501879,3.528818857,778.9988182,50.814,0.487,-5.719,C
225,10226,0.022852,0.020642,32.13,33.173494,3.61516044,858.5784186,47.422,0.008,-0.931,C+
226,10227,0.008363,0.005742,71.28,72.294105,3.530344476,769.5750683,41.198,0.808,-1.715,C+
227,10228,1.280784,1.168021,21.91,25.358805,3.577866755,680.7770266,76.74,0.27399857,7.395563046,C-
228,10229,0.823855,0.749564,-0.649999999999999,1.923419,3.544198584,796.681058,71.906,0.39,-5.069,C-
229,10230,0.688036,0.625724,31.0,33.31376,6.19,31.07,67.74,0.621,32.55,C
230,10231,0.244206,0.210204,35.5,36.95441,3.623315325,870.3977874,38.224,-0.094952464,7.517132737,C+
231,10232,52.725249,50.822652,36.75,141.297901,0.729,20.322,70.642,0.003,15.644,C-
232,10233,0.121083,0.108132,47.01,48.239215,0.0,109.461,47.91,-0.04,-3.62,C+
233,10234,0.128681,0.111777,15.92,17.160458,3.547721988,829.262391,62.949,0.578,-6.0,C
234,10235,0.179213,0.161511,45.5,46.840724,0.36,285.79,56.49,0.3,-3.84,C
235,10236,0.0330979999999999,0.029011,37.67,38.732109,3.495219652,798.8964661,48.766,0.315,-2.723,C+
236,10237,4.699432,4.167207,23.64,33.506639,0.1,1008.28,69.04,0.07,-5.32,C
237,10238,0.080237,0.072964,10.76,11.913201,0.0,68.989,84.54,0.0,-7.09,C-
238,10239,0.180599,0.111673,26.44,27.732272,0.26,1045.58,58.75,0.93,-3.88,C
239,10240,3.50165,3.24991,49.44,57.19156,3.973,30.069,47.706,0.0,37.882,C+
240,10241,0.0154709999999999,0.014309,33.0,34.02978,3.482091032,795.6729034,52.018,0.197,-3.627,C
241,10242,7.34751,6.598672,16.53,31.476182,0.62,145.54,77.6,0.08,-2.16,C-
242,10243,19.075635,17.227658,21.28,58.583293,3.25,88.93,81.74,0.285630259,3.12,C-
243,10244,0.256017,0.233479,29.19,30.679496,0.07,1359.7,71.21,0.0,-7.49,C-
244,10245,13.119219,12.506618,93.51,120.135837,3.610102744,1060.353901,11.3,0.284472742,0.0,C++
245,10246,0.175443,0.158518,-1.94,-0.606039000000001,3.555877964,778.9679343,69.255,0.215,-5.81,C
246,10247,0.012837,0.0113059999999999,59.51,60.534143,3.483621988,776.6092194,52.522,0.238,-2.989,C
247,10248,0.875269,0.796163,31.45,34.121432,0.35,300.5,70.61,0.1,-5.6,C-
248,10249,0.121576,0.111553,50.17,51.403129,1.25,146.48,48.62,0.0,-3.49,C+
249,10250,0.21014,0.178265,20.16,21.548405,0.41,18.81,25.07,0.261094654,0.812,C++
250,10251,0.053362,0.047516,44.73,45.830878,3.531905936,744.8149111,44.781,0.301,-1.677,C+
251,10252,0.099478,0.088994,68.92,70.108472,0.26,408.16,38.12,0.1,-2.88,C+
252,10253,23.155045,11.114652,394.84,430.109697,3.670342304,965.9409284,12.67,0.276306769,-0.803,C++
253,10254,1.823484,1.594611,30.48,34.898095,0.26,396.9,67.92,0.04,-4.18,C
254,10255,0.0312699999999999,0.027249,7.24,8.298519,3.581063809,754.6070971,53.412,0.398,-10.04,C
255,10256,0.037042,0.03478,13.38,14.451822,3.521291018,810.2275231,57.477,0.324,-4.633,C
256,10257,1.02825,0.886099,39.46,42.374349,14.78,50.49,65.03,0.01,37.19,C
257,10258,0.606613,0.541844,34.4,36.548457,6.53,101.05,57.44,3.22,-0.39,C
258,10259,0.392309,0.372881,37.94,39.70519,3.538032929,811.6720783,51.026,0.349,-7.247,C
259,10260,0.046018,0.0408,25.47,26.556818,2.77,39.96,75.35,0.5,11.17,C-
260,10261,0.183747,0.157257,12.1,13.441004,0.93,297.58,47.12,0.08,-6.17,C+
261,10262,-1.645509,-1.641791,206.04,203.7527,7.053,55.338,12.332,0.51,1.346,C++
262,10263,0.009259,0.007437,75.39,76.406696,3.577570543,667.0246951,32.42,0.275,-1.465,C+
263,10264,0.111511,0.09738,38.21,39.418891,3.631135569,876.296063,40.248,-0.091987661,7.606363279,C+
264,10265,0.092919,0.084842,36.21,37.387761,0.66,213.62,59.34,0.09,-5.16,C
265,10266,0.205221,0.177471,55.25,56.6326919999999,3.603950064,647.2364085,30.153,0.134,-1.169,C+
266,10267,4446.617,4404.281,0.59,8852.488,3.5708826,862.0263666,0.074,0.214160218,8.904897808,B--
267,10268,2.056616,1.879273,15.6,20.535889,3.543417845,765.533059,77.479,0.2,-3.269,C-
268,10269,4.382006,4.095545,42.41,51.887551,1.95,139.9,50.12,2.75,-6.14,C
269,10270,0.191823,0.175554,39.47,40.837377,3.570387631,1103.140803,57.037,0.072,-2.386,C
270,10271,0.145914,0.130068,35.82,37.095982,2.8,51.38,60.33,0.06,7.69,C
271,10272,1.70047,1.532117,51.79,56.022587,3.586654716,708.7215055,22.645,0.096,-1.965,C++
272,10273,0.076579,0.0525299999999999,10.18,11.309109,1.01,570.79,87.08,3.39,-13.94,C-
273,10274,0.913703,0.819634,16.06,18.793337,0.05,2102.72,84.1,-0.04,-8.62,C-
274,10275,0.678545,0.654351,35.02,37.352896,7.717,46.057,47.49,0.261602263,67.126,C+
