id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
12193,3.511889043,779.6133652,71.37,0.4,-13.94,D+
12194,0.36,437.31,77.3,0.23,-10.93,D+
12195,44.19,54.71,20.38,0.33,57.1,C-
12196,3.562457006,990.1953337,60.64,2.84,-10.47,D++
12197,3.580128876,795.2988094,2.47,0.36,-0.13,C
12198,0.29,123.37,91.89,0.246850373,-0.86,D
12199,3.534535116,726.5536976,42.62,0.39,-1.12,C--
12200,2.91,71.34,58.99,0.87,4.68,D++
12201,19.07,48.61,68.5,-1.66,52.6,D+
12202,3.492302542,759.1491928,68.87,0.7,-3.38,D+
12203,0.04,802.453,50.29,0.088,-47.85,D++
12204,3.623115919,840.0023267,41.49,0.04,-0.34,C--
12205,17.26,30.9,49.87,-1.49,82.63,D++
12206,3.23,24.31,50.6,0.29,11.35,D++
12207,3.606604739,768.8797606,57.42,0.251302754,7.573071575,D++
12208,3.489527739,750.3278969,70.85,0.35,-3.3,D+
12209,0.59,82.27,64.35,0.23,0.63,D++
12210,5.808,33.633,52.5,0.011,22.737,D++
12211,1.53,79.17,71.47,0,1.81,D+
12212,3.585512915,730.2144767,78.54,0.41,-5.76,D+
12213,1.93,53.13,62.92,-0.08,5.51,D++
12214,0.45,322.46,30.45,-0.1,-3.72,C--
12215,3.548864816,1595.913167,55.87,0.39,-12.81,D++
12216,3.589447331,677.5252864,26.58,0.39,-3.16,C-
12217,3.579366003,738.2972828,65.25,0.13,-4.75,D++
12218,3.586029962,749.3933901,64.71,0.274178159,7.41738974,D++
12219,0.3,72.14,38.16,0.09,0.25,C--
12220,3.700589253,845.6908111,89.73,-0.18,-10.68,D
12221,3.598167942,785.6755705,65.74,0.15,-5.72,D++
12222,3.492970995,797.7821343,54.04,0.53,-2.6,D++
12223,0.63,259.61,36.33,-0.07,-2.25,C--
12224,3.540723298,774.7780856,91.61,0.3,-7.17,D
12225,23.67,37.24,52.43,0.29,73.34,D++
12226,1.81,99.545,44.938,0.341,4.581,C--
12227,0,756.9685847,17.413,0.039,-2.163,C-
12228,3.552698204,760.2721825,67.48,0.23,-5.34,D++
12229,3.611502394,639.9820968,34.77,0.13,-2.68,C--
12230,3.552980278,806.5519181,74.59,0.18973301,-3.044,D+
12231,1.489,269.564,33.01,0.093,-2.996,C--
12232,11.4,35.64,53.85,0.002,82.64,D++
12233,0.496,69.825,39.435,0.037,-0.222,C--
12234,36.49,52.68,23.33,0.007,24.82,C-
12235,3.505442822,835.2019302,57.08,0.41,-2.05,D++
12236,3.690271342,661.4913089,33.11,0.6,-1.26,C--
12237,3.541019671,755.1469431,66.53,0.11,-2.16,D++
12238,3.572035445,664.2261784,37.18,0.16,-0.61,C--
12239,37.07,827.9815865,41.67,0.288938071,-16.79,C--
12240,3.372903507,4705.429788,53.63,0.24018865,7.350034209,D++
12241,3.579960215,689.3142127,75.45,0.42,-9.56,D+
12242,2.09,68.427,27.183,0.011,4.675,C-
12243,3.502711239,840.6866235,58.23,0.35,-3.7,D++
12244,0.05,1677.78,53.74,0.05,-4.56,D++
12245,0.03,7937.04,76,0.02,-15.2,D+
12246,11.18,61.77,60.95,0.02,27.08,D++
12247,1.435,47.536,27.645,0.271827234,0.605,C-
12248,3.685177284,1012.467155,75.83,1.08,-7.72,D+
12249,1.58,46.71,72.87,0.21,7.54,D+
12250,0,66.627,38.67,0,-4.51,C--
12251,0.16,1158.78,55.87,0.04,-7.63,D++
12252,3.545402063,804.7204701,65.34,0.2,-2.29,D++
12253,3.606699236,736.6377477,79.09,0.62,-7.12,D+
12254,6.86,798.7898496,73.15,0.8,-3.301,D+
12255,10.48,14.03,35.96,0,31.2,C--
12256,1.75,108.35,61.55,0,-0.93,D++
12257,0.42,238.67,74.1,0.24,-4.24,D+
12258,3.523243899,790.4257231,40.42,0.04,-4.78,C--
12259,1.24,30.69,81.04,0.07,8.1,D+
12260,3.480237241,821.3946194,57.02,0.75,-2.81,D++
12261,3.541171573,2245.495898,34.91,0.65,-1.54,C--
12262,3.577301134,706.3759293,24.7,0.37,-0.66,C-
12263,1.79,53.87,83.7,0.45,6.98,D+
12264,3.495850988,865.1538319,59.1,0.43,-2.25,D++
12265,0.138,1079.598,46.38,0.006,-1.623,C--
12266,0.03,4544.44,47.19,0.16,-4.1,C--
12267,1.31,87.02,66.42,0.36,1.8,D++
12268,1.387,17.042,11.403,0.017,-4.229,C-
12269,0.096,4939.157,67,-0.01,-6.86,D++
12270,0.17,815.98,83.58,-0.13,-11.36,D+
12271,2.23,65.39,69.6,-0.24,5.44,D+
12272,3.614856113,695.3548254,18,0.8,-2.7,C-
12273,1.13,111.62,64.48,0,-0.83,D++
12274,3.531957354,915.2355258,63.09,0.86,-3.44,D++
12275,0.038,290,13.579,0.132,-2.066,C-
12276,3.580153212,724.0034145,75.57,0.24,-4.78,D+
12277,0.17,87.28,40.21,0.06,0.09,C--
12278,0.35,196.39,56.38,0,-2.08,D++
12279,3.584181131,734.2741969,45.87,1.87,-7.7,C--
12280,3.568042158,801.9124777,49.76,0.272149418,-0.142,D++
12281,3.746467648,1033.54685,90.44,0.001,-48.63,D
12282,3.525565256,773.4927689,47.49,0.33,-5.21,C--
12283,1.06,179.06,59.18,0.12,-5.09,D++
12284,3,128.6,54.85,-0.071,-4.33,D++
12285,3.515958011,800.9540632,64.48,0.19,-2.58,D++
12286,3.581527847,2087.404926,17.91,21.44,-8.36,C-
12287,3.631887394,833.7347717,80.91,0.08,-2.73,D+
12288,2.13,41.15,53.75,0.01,6.91,D++
12289,3.553522765,754.0512849,50.66,0.11,-0.78,D++
12290,3.59672467,695.8093086,26.56,0.09,-1.4,C-
12291,0.25,717.12,65.83,0.12,-10.32,D++
12292,0.08,1155.31,72.74,0.306780294,-5.44,D+
12293,0.64,118,69.81,0.01,-0.69,D+
12294,8.27,28.41,49.45,1.65,34.13,D++
12295,3.567676032,907.2029305,67.27,0.254010562,7.323905964,D++
12296,3.540955952,858.3913946,68.04,0.245329551,7.10133929,D+
12297,0.44,305.53,57.11,0.05,-5.56,D++
12298,3.540447914,792.6999298,59.27,0.14,-1.47,D++
12299,2.02,74.93,63.7,0,4.55,D++
12300,4.97,78.85,23.15,0,3.67,C-
12301,0.53,156.77,38.65,0.238,-1.32,C--
12302,3.558974663,742.1234715,77.21,0.59,-6.08,D+
12303,0.51,148.76,70.6,0.22,-1.15,D+
12304,0.52,517.08,63.27,-0.34,-11.53,D++
12305,3.61655042,779.5887402,50.66,-0.13,-11.07,D++
12306,2.24,35.6,80.62,0.48,9.32,D+
12307,3.553582911,838.3022807,62.27,0.1,-4.39,D++
12308,0.32,606.77,54.83,-0.02,-8.07,D++
12309,3.569009581,716.755617,32.86,1.97,-3.01,C--
12310,0.13,48.96,58.52,0,0.53,D++
12311,3.591372975,732.5455546,69.31,0.11,-5.09,D+
12312,3.560532664,665.0346941,26.93,-0.03,-0.24,C-
12313,0,3984.533,43.05,0.07,-3.9,C--
12314,2.14,121.63,54.97,0,-1.97,D++
12315,3.599450122,651.8231047,36.87,0.14,-1.91,C--
12316,1.01,141.3,57.78,0.128,-1.14,D++
12317,0.51,223.73,55.4,0.04,-4.01,D++
12318,19.24,41.11,25.96,3.02,16.15,C-
12319,3.591684566,790.8459488,58.62,0.251761071,7.453843087,D++
12320,2.82,146.66,64.98,0.88,-11.03,D++
12321,1.073,470.841,26.98,0.235,1.001,C-
12322,3.51755334,769.8954449,53.67,0.25,-0.54,D++
12323,0.18,1719.35,57.77,-0.23,-12.32,D++
12324,0.1,1249.7,61.67,-0.03,-7.82,D++
12325,3.515443525,776.0612774,40.39,0.53,-2.51,C--
12326,0.304,356.389,26.807,0.171,-0.743,C-
12327,0.937,36.129,25.087,0.134,1.256,C-
12328,0,66.476,25.13,0,0,C-
12329,3.506384195,681.3240249,28.09,0.01,-0.3,C--
12330,3.630264282,811.2748805,51.99,0,-9,D++
12331,3.522641657,849.0677751,59.86,0.11,-2.48,D++
12332,1.74,97.25,81.4,0.33,0.86,D+
12333,11.82,56.48,49.82,0.219,26.65,D++
12334,3.604380815,684.4993568,81.81,0.56,-10.15,D+
12335,0,734.533263,11.41,0,0,C-
12336,2.74,21.82,41.34,-0.01,18.71,C--
12337,0.35,290.25,82.78,0,-5.76,D+
12338,3.582728656,746.0455623,64.31,0.11,-5.14,D++
12339,3.582753395,743.3495949,40.86,-0.44,-3.76,C--
12340,3.604066609,845.3903726,52.05,0.09,-10.89,D++
12341,3.600606682,642.1505483,25.35,0,-2.73,C-
12342,3.548052489,773.1818048,65.98,0.37,-4.4,D++
12343,3.561116146,796.3843772,62.51,0.38,-4.41,D++
12344,0.5,265.47,73.26,0.06,-6.51,D+
12345,3.531235537,864.1307141,60.33,0.59,-5.24,D++
12346,0.684,54.305,40.302,0.045,1.174,C--
12347,0.65,130.63,77.74,0.31,-1.64,D+
12348,1.27,61.29,78.06,0.01,3.97,D+
12349,3.564284799,750.7611183,64.33,0.2680101,7.401301955,D++
12350,1.47,69.66,74.8,0.05,3.49,D+
12351,1.03,100,41.91,0.05,0,C--
12352,2.513,343.971,2.67,51.9,-0.26,C
12353,3.523101036,2453.930908,28.98,-0.3,-14.09,C--
12354,0.1,1524.13,65.72,0.06,-8.68,D++
12355,7.17,54,59.7,0.062,29.45,D++
12356,1.34,83.63,64.04,0.49,1.72,D++
12357,3.603816788,833.6335425,73.97,1.71,-8.61,D+
12358,2.43,46.04,57.14,0.44,7.85,D++
12359,3.559815231,851.1040148,51.15,0.09,-0.98,D++
12360,0.46,295.43,76.69,-0.08,-7.74,D+
12361,3.75,34.76,64.25,-0.48,17.07,D++
12362,3.641796525,844.4510624,45.97,-0.022877674,8.266304514,C--
12363,1.84,118.31,53.41,0.1,-1.38,D++
12364,0.47,99.26,84.71,0.01,0.02,D+
12365,3.543892829,849.6872561,50.97,0.16,-5.41,D++
12366,3.185658994,669.8854175,0.16,-46.951,5.564986684,C
12367,3.60157141,650.7674115,35.97,0.36,-8.12,C--
12368,3.548151039,687.9454635,39.42,0.24,-2.72,C--
12369,0.34,160.01,79.85,0.04,-1.6,D+
12370,2.32,99.81,75.96,-0.18,0.03,D+
12371,3.591273448,698.6248806,53.47,0.257525407,10.15112384,D++
12372,3.584510398,683.3869305,36.33,0.04,-0.33,C--
12373,3.633015619,887.8873678,41.21,-0.08051185,7.68537588,C--
12374,3.543008508,875.7607887,69.99,0.246270006,7.111903799,D+
12375,0.2,709.35,78.72,0.21,-10.88,D+
12376,1.54,135.99,90.28,0.107,-5.88,D
12377,3.584405858,788.6507117,66.85,0.26059903,7.432419144,D++
12378,2.87,101.66,78.82,0.17,-0.26,D+
12379,3.562757314,778.7376004,52.03,0.38,-11,D++
12380,0.73,199.36,56.76,0.04,-4.3,D++
12381,0.45,150.58,72.96,0.25,-1.5,D+
12382,0.285,58.489,34.623,0.014,-2.815,C--
12383,25.48,63.34,51.77,2.17,67.86,D++
12384,0.16,1887.19,83.33,0.26,-17.98,D+
12385,0.27,936.02,45.18,0.198,-16.07,C--
12386,3.556328805,736.6232431,81.85,0.27,-2.1,D+
12387,0.368,743.9323732,51.6,-0.137533963,8.193217349,D++
12388,3.565587051,670.4768739,44.85,0.53,-10.8,C--
12389,3.545262623,635.2111195,72.96,0.167173628,7.303506482,D+
12390,0.5,230.47,64.21,0,-3.57,D++
12391,1.47,65.9,84.48,0.97,5.46,D+
12392,0.9,266.51,39.13,-0.1,-5.92,C--
12393,3.547599592,828.6319845,83.02,0.3,-3.6,D+
12394,3.627305102,695.5590307,29.24,0.12,-10.19,C--
12395,0,728.7879964,1.23,0,-0.01,C
12396,3.570192098,713.4796022,16.24,0.57,-1.36,C-
12397,0.38,292.76,46.22,0.06,-3.08,C--
12398,1.74,100.13,60.12,0.02,-0.01,D++
12399,3.5708826,862.0263666,0.03,0.214160218,8.904897808,C
12400,3.607636563,647.9787672,29.9,0.14,-0.65,C--
12401,1.09,188.2,62.2,0.37,-4.97,D++
12402,0.14,672.333,17.351,0.026,-0.819,C-
12403,2.15,44.3,69.81,0.03,16.16,D+
12404,8.29,11.57,56.25,-1.09,19.73,D++
12405,3.526213521,1145.176402,41.17,1.6,-5.48,C--
12406,3.533626698,739.4865524,53.28,0.65,-4.25,D++
12407,2.406,19.727,12.093,0.046,3.295,C-
12408,3.497277901,857.0430129,61.24,0.54,-3.83,D++
12409,3.571399653,794.2430365,75.83,0.28,-6.52,D+
12410,0.64,182.53,86.11,0.35,-5.33,D+
12411,1.07,104.58,73.04,0.03,-0.35,D+
12412,0,125.191,67.38,-0.02,-12.27,D++
12413,0.81,639.874,33.324,0.231,-0.455,C--
12414,1.17,84.89,77.09,0.08,1.69,D+
12415,3.29,76.68,60.88,0.1,5.45,D++
12416,3.560218524,744.4039655,63.29,0.54,-10,D++
12417,3.577201565,701.9346965,25.67,0.32,-0.7,C-
12418,17,58.26,76.15,1.14,-312.48,D+
12419,3.533650214,1031.082204,81.58,2.17,-32.49,D+
12420,2.38,44.88,85.63,0.07,10.3,D+
12421,3.563921945,738.7793863,71.33,0.807,-50.581,D+
12422,0,183.324,72.31,0.17,-8.61,D+
12423,3.652281917,824.283417,34.32,0.06,-1.3,C--
12424,19.21,53.21,48.28,-1.38,46.57,D++
12425,3.576532964,760.8147784,55.18,0.89,-8.09,D++
12426,0.715,636.9984449,6.74,0.254152403,-0.983,C
12427,3.531465443,719.3137716,66.85,0.13,-3.02,D++
12428,0.45,506.29,54.29,-0.01,-6.09,D++
12429,3.498633374,796.0527912,52.11,0.22,-1.57,D++
12430,6.53,90.62,76.28,0.06,2.94,D+
12432,2.45,64.93,38.52,-0.01,4.03,C--
12433,3.525864387,721.6939878,47.86,0.51,-4.58,D++
12434,27.58,54.16,29.26,0.091,29.93,C--
12435,0.72,66.326,0.01,0.376,-0.574,C
12436,3.62530898,704.8194139,80.98,0.49,-4.74,D+
12437,3.611645625,803.0250257,73.21,0,-13.32,D+
12438,0.349,104.167,36.841,0.042,-1.889,C--
12439,0.226,183.687,11.39,3.94,-8.42,C-
12440,2.49,107.89,77.5,0.15,-1.17,D+
12441,3.07,16.219,49.33,0.038,-12.148,D++
12442,0.445,1654.19,37.828,0.13,-1.912,C--
12443,0.653,70.965,6.44,0.065,0.453,C
12444,3.518138061,838.6813601,59.33,0.18,-1.51,D++
12445,0.113,1328.492,27.642,0.046,-3.157,C-
12446,3.594869299,916.5807359,77.28,0.41,-7.04,D+
12447,18.91,74.98,84.87,9.9,18.13,D+
12448,0.383,57.734,44.359,0.123,-4.141,C--
12449,10.23,62.24,0.67,-0.22,0.16,C
12450,3.505660744,787.6139817,52.99,0.21,-2.04,D++
12451,0.3,276.77,67.34,0.01,-2.77,D++
12452,1.21,106.99,55.49,0.37,-0.46,D++
12453,1.17,42.1,44.92,0.29582861,3.55,C--
12454,0.75,177.78,58.46,0.04,-5.25,D++
12455,3.540859412,787.108511,70.22,0.29,-5.89,D+
12456,1.46,114.09,49.54,0.56,-1.29,D++
12457,5.57,23.94,37.9,-0.01,37.22,C--
12458,4.81,22.39,47.16,0,49.92,D++
12459,0.13,974.09,81.86,-0.02,-7.91,D+
12460,0.61,436.39,56.21,-0.42,-10.63,D++
12461,0.07,2154.29,75.26,-0.08,-10.5,D+
12462,0.06,2867.522,29.263,0,-1.967,C--
12463,3.561964098,853.8831714,55.47,1.38,-5.43,D++
12464,3.4905688,873.4885536,59.92,0.52,-2.85,D++
12465,0.46,221.12,61.22,0.04,-3.75,D++
12466,0.66,16.56,28.08,0.077,2.03,C--
12467,5.41,66.42,69.13,-0.02,15.68,D+
12468,2.075,77.514,62.37,0.015,0.234,D++
12469,0.76,116.42,73.4,-0.05,-0.8,D+
12470,1.46,50.65,47.31,0.02,5.65,C--
12471,0.11,1390.94,54.43,0.03,-7.37,D++
12472,3.543644211,761.8553646,50.01,0.17,-1.75,D++
12473,3.560224517,687.7096306,36.18,0.82,-3.07,C--
12474,1.95,43.86,51.18,0.11,3.62,D++
12475,0.56,226.65,60.39,0.04,-4.05,D++
12476,1.78,100.71,43.99,-0.44,-0.06,C--
12477,3.24,68.26,72.26,0.02,7.45,D+
12478,0,564.275,40.71,0,-4.49,C--
12479,0.9,131.08,62.73,0.09,-1.88,D++
12480,0.45,209.14,63.04,0,-1.87,D++
12481,3.564607862,607.1974414,30.18,0.02,-1.32,C--
12482,1.15,52.625,49.232,0.03,3.097,D++
12483,3.538625009,856.3619234,58.6,0.34,-5.72,D++
12484,3.99,62.61,77.85,0.03,14.77,D+
12485,3.5986034,763.0608533,75.89,0.19,-6.61,D+
12486,3.55989863,705.5294482,23.29,0.68,-2.47,C-
12487,3.551981408,833.2527177,88.18,0.29,-1.71,D
12488,3.574834308,735.2796604,74.68,0.24,-5.14,D+
12489,0.47,247.49,81.57,-0.01,-6.06,D+
12490,20.75,37.7,72.22,-1.13,119.29,D+
12491,3.5814593,711.8797603,16.02,0.41,-0.58,C-
12492,0.872,642.8944738,34.852,0.29161668,-8.675,C--
12493,0.38,314.08,66.22,0.306060734,-12.72,D++
12494,3.573235667,974.7471914,58.26,0.09,-2.5,D++
12495,3.614559017,939.0508452,61.26,0,-2.43,D++
12496,1.646,45.258,23.894,0.119,3.679,C-
12497,0.33,146.81,56.79,0.12,-0.71,D++
12498,3.540805114,771.4593952,63.51,0.12,-2.43,D++
12499,7.37,24.51,39.51,0.327348227,33.28,C--
12500,0.57,124.58,77.26,0.22,-0.96,D+
12501,0.096,362.013,7.792,0.166,-1.56,C-
12502,3.622810789,973.7456574,34.26,0.266447509,-1.46,C--
12503,10.6,28.49,22.98,-0.03,18.64,C-
12504,1.313,351.742,50.679,0.27,-2.679,D++
12505,0.57,148.69,72.67,0.21,-2.03,D+
12506,72.69,76.54,0.4,-12.41,2.42,C
12507,0.151,16719.563,65.53,0.042,-1.64,D++
12508,2.29,190.07,64.8,-1.82,-12.64,D++
12509,12.07,107.78,55.7,0.122,-8.17,D++
12510,3.575468169,709.9053158,42.35,0.33,-11.22,C--
12511,0.23,842.46,62.76,0.56,-9.43,D++
12512,3.517120974,781.3305834,49.85,0.18,-0.94,D++
12513,2.06,137.2,68.54,1.58,-4.99,D+
12514,0.572,62.64,69.49,0.094,-7.818,D+
12515,3.560492519,833.3988106,64.39,0.89,-6.76,D++
12516,2.47,134.06,74,1.41,-5.76,D+
12517,0.63,170,81.39,0.09,-2.44,D+
12518,3.568176595,619.1403547,29.94,0,-6.41,C--
12519,2.78,90.86,23.71,-0.04,2.16,C-
12520,23.51,38.38,47.84,0.31,32.5,D++
12521,3.578130261,676.1605547,33.71,0.33,-2.35,C--
12522,0.476,104.046,30.97,0.129,-1.502,C--
12523,3.593932225,649.4724523,33.06,0.24,-3.78,C--
12524,0,522.639,87.82,0,-8.21,D+
12525,2.45,66.35,70.33,0.4,14.94,D+
12526,0.53,475.5,54.15,0.294807128,-15.39,D++
12527,0.7,139.2,68.65,0.09,-2.67,D+
12528,1.964,204.404,54.513,0.279,0.633,D++
12529,3.531848544,898.213582,69.61,0.93,-1.18,D+
12530,0.3,441.17,50.75,0,-5.17,D++
12531,3.604866165,890.5724276,53.04,0,-2.52,D++
12532,0.23,420,40.1,0.15,-3.43,C--
12533,0,315,18.1,0,-0.75,C-
12534,0.13,325.14,20.8,0,-0.76,C-
12535,3.634045312,720.7054822,22.23,0.05,-5.61,C-
12536,1.76,110.68,73.95,0.09,-0.97,D+
12537,0.2,638.52,44.22,0.08,-3.3,C--
12538,3.598532835,795.3962161,51.27,0,-4.02,D++
12539,3.564922527,751.2930609,67.7,0.2,-4.47,D++
12540,8.66,77.37,46.72,0.05,7.82,C--
12541,3.566135753,690.8046375,36.98,0.27,-0.77,C--
12542,64.92,12.1,45.26,2.43,276.61,D++
12543,2.94,48.61,74.47,-0.02,10.18,D+
12544,3.491521705,904.1379463,59.81,0.49,-1.3,D++
12545,3.613109422,920.2819406,65.78,0,-2.29,D++
12546,0.053,6.212,15.08,0.297814417,-0.37,C-
12547,0.46,55.67,40.42,-0.008,1.4,C--
12548,4.35,0.11,68.36,0.66,48.19,D+
12549,3.648903079,706.8394427,72.04,-0.007997387,-9.12,D+
12550,0,46.309,31.95,1.459,-3.25,C--
12551,3.583376581,819.108081,56.68,0.251286257,7.453970255,D++
12552,3.41,62.74,26.35,0.042,2.62,C-
12553,10.87,56.04,49.21,0.127,46.33,D++
12554,2,46.37,72.9,0.09,7.55,D+
12555,3.707997122,1015.502546,48.48,0.133169657,8.27670857,D++
12556,0.249,65.855,29.576,0.083,-14.347,C--
12557,3.611750021,699.4275271,80.01,0.36,-31.91,D+
12558,2.5,51.45,85.02,0.58,7.03,D+
12559,3.59550991,1240.629177,83.71,1.58,-3.01,D+
12560,3.528866108,790.105811,56.4,0.22,-4.96,D++
12561,0.64,119.43,80.8,0.02,-0.91,D+
12562,0.506,91.206,61.453,0.047,-10.253,D++
12563,1.37,114.22,75.5,-0.02,-1.21,D+
12564,0.78,75.06,61.7,0.03,0.97,D++
12565,0.735,54.318,33.59,0.07,-12.73,C--
12566,0.179,1143.603,27.551,0.061,-3.589,C-
12567,3.56746378,711.6101753,74.75,0.42,-4.78,D+
12568,3.5351955,759.7933046,63.52,0.14,-2.94,D++
12569,2.14,82.19,75.58,0.55,2.72,D+
12570,4.12,104.64,71.49,-1.75,-1.18,D+
12571,4.72,107.67,65.56,0.41,-2.29,D++
12572,3.598170884,757.4918329,84.17,0.53,-6.54,D+
12573,3.547323213,718.4856868,44.18,0.57,-6.85,C--
12574,0.65,286.58,60.43,0.07,-8.43,D++
12575,0.623,101.414,36.618,0.205,1.059,C--
12576,1,96.37,78.88,0.41,0.38,D+
12577,3.494366183,743.3695652,47.02,0.52,-2.86,C--
12578,0.19,161,8.77,-0.06,-0.06,C-
12579,5.218,70.382,65.84,0,1.166,D++
12580,1.82,54.44,81.14,0.6,6.84,D+
12581,3.544836998,902.4685049,81.49,0.68,-1.27,D+
12582,0,76.721,66.71,0,-2.83,D++
12583,3.54651682,770.8612331,40.94,0.38,-5.88,C--
12584,9.43,60.23,48.02,0.303,23.16,D++
12585,0.54,237.71,65.46,0.14,-6.46,D++
12586,4.89,113.9,65.85,0.286828182,-2.65,D++
12587,0,45.629,53.82,0,-5.45,D++
12588,0.652,40.159,36.495,0.15,1.242,C--
12589,5.83,71.76,36.43,2.44,5,C--
12590,1.52,76.57,42.2,0.17,1.17,C--
12591,3.538847145,756.9660362,44.2,0.25,-1.28,C--
12592,13.26,39.41,61.2,-1.5,37.67,D++
12593,3.526091979,868.4881572,72.23,0.28,-4.97,D+
12594,2.04,75.35,58.21,0.35,3.23,D++
12595,1.18,120.97,45.36,0.16,-0.77,C--
12596,10.89,59.65,63.37,0,18.68,D++
12597,12.58,83.39,55.78,0.27095043,2.35,D++
12598,3.572675252,713.4451604,76.22,0.39,-3.95,D+
12599,3.603544427,793.1185243,31.78,1.31,-2.06,C--
12600,0,213.892,20.14,-0.01,-2.45,C-
12601,3.575156079,700.6736377,33.11,-0.54,-2.16,C--
12602,0.39,525.93,71.66,0.22,-9.49,D+
12603,71.81,12.91,34.86,0.02,263.64,C--
12604,3.57364282,879.5203822,59.12,0.09,-1.45,D++
12605,3.582365203,931.5691952,64.44,0.09,-2.47,D++
12606,10.82,100.95,23.9,0.86,-0.37,C-
12607,0.12,1258.57,80.54,-0.01,-12.81,D+
12608,3.508019852,846.8760432,61.24,0.37,-3.8,D++
12609,39.84,59.77,59.85,-2.96,162.51,D++
12610,1.58,1668.714,76.73,0.001,-2.565,D+
12611,3.041,385.081,36.722,0.379,3.322,C--
12612,3.580453688,778.3800799,62.33,0.266292288,7.444525916,D++
12613,3.607497303,884.1086674,37.03,0,-2.09,C--
12614,1.02,61.09,24.39,0,1.04,C-
12615,3.565496348,817.3750496,63.44,0.33,-4.93,D++
12616,3.573427847,1257.089985,60.46,0.06,-5.27,D++
12617,1.008,50.236,43.265,0.122,0.922,C--
12618,3.574444,706.3362489,87.05,0.5,-10.88,D+
12619,3.61171907,935.1108741,57.57,-0.02,-0.84,D++
12620,3.592288779,707.3417329,38.39,0.11,-2.37,C--
12621,3.57790625,701.3552688,38.74,0.15,-1.1,C--
12622,3.593914861,779.8910007,61.83,0.267011038,7.600298645,D++
12623,3.524216824,798.5634977,66.23,0.32,-1.25,D++
12624,3.605215911,1057.50996,50.76,0.05,-4.66,D++
12625,3.533283857,669.7187367,34.69,0.76,-0.4,C--
12626,3.608874598,713.4063832,74.49,0.75,-7.55,D+
12627,1.33,180.78,69.17,0.66,-10.62,D+
12628,2,75.78,69.03,0.93,4.11,D+
12629,0.225,210.805,45.73,0.055,-0.29,C--
12630,0.479,495.461,24.268,0.095,-2.9,C-
12631,3.574412044,668.2049793,35.12,0,-1.23,C--
12632,6.28,94.45,54.31,0.186,1.93,D++
12633,1.43,83.48,73.14,0.13,1.68,D+
12634,3.503478207,854.0720344,60.79,0.31,-3.4,D++
12635,3.536096239,2313.380322,29.05,0.84,-3.1,C--
12636,1.36,48.14,65.08,0.12,4.92,D++
12637,3.509716098,748.3521243,67.69,0.25,-2.45,D++
12638,3.51285255,748.1162376,47.35,0.41,-3.62,C--
12639,16.848,14.75,60.69,-3.39,-0.62,D++
12640,0.91,228.95,40.95,1.68,-7.76,C--
12641,0.262,558.748,17.777,0.011,-1.646,C-
12642,3.562815809,925.7104478,41.14,0.07,-0.71,C--
12643,4.24,66.55,47.63,-1.1,6.71,D++
12644,1.764,866.7940744,29.175,0.183488691,-3.082,C--
12645,0,949.1266174,16.2,-0.21,-3.27,C-
12646,3.614340111,3784.180392,21.5,0,-4.29,C-
12647,0.966,4310.917,38.024,0.207,0.724,C--
12648,3.628412886,706.1138281,23.69,0.57,-2.01,C-
12649,0.236,77.684,13.796,0.027,-0.675,C-
12650,0.69,310.15,28.39,0.81,-3.9,C--
12651,17.29,19.8,77.77,4.9,460.79,D+
12652,3.628364746,918.5002715,59.04,0,-19.8,D++
12653,1.8,33.56,63.63,0.03,12.17,D++
12654,1.46,120.47,69.19,0.02,-1.11,D+
12655,1.39,134.53,77.98,0.15,-3.48,D+
12656,0.028,1035.893,28.92,0.034,-3.295,C--
12657,3.567228637,707.9184957,75.15,0.34,-3.95,D+
12658,3.519604317,810.7376831,62.96,0.19,-3.17,D++
12659,3.563890224,675.8590247,36.04,0.38,-1.28,C--
12660,0.006,183.333,39.522,0.086,-4.212,C--
12661,7.26,57.35,50.1,1.37,12.95,D++
12662,20.52,45.76,64.93,-1.61,137.53,D++
12663,0,486.359,53.69,0,-11.34,D++
12664,1.81,71.68,57.02,-0.01,3.4,D++
12665,7.6,96.34,65.17,0,3.19,D++
12666,3.559084746,810.0049562,64.63,0.36,-5.59,D++
12667,3.499393163,817.1514066,49.48,0.61,-1.46,D++
12668,3.38,113.44,69.28,0.02,-3.12,D+
12669,3.609555092,1499.849029,57.9,0.05,-6.34,D++
12670,2.894,75.946,0.62,0.224,0.853,C
12671,1.72,69.1,58.88,0.29,3.88,D++
12672,0.59,236.54,58.35,0.01,-4.34,D++
12673,0.418,9658.26,41.63,0.045,-4.318,C--
12674,0.302,32.502,0.59,0.064,1.42,C
12675,3.625713306,776.9739363,68.77,0,-10.12,D+
12676,3.563698847,801.5908106,56.09,1.81,-9.33,D++
12677,3.493741389,854.160336,59.4,0.77,-1.99,D++
12678,0.07,5528.57,30.1,0.04,-7.46,C--
12679,3.566609324,730.5567132,33.53,0.59,-1.51,C--
12680,1.06,166.83,70.71,0.34,-4.58,D+
12681,2.57,32.75,71.18,0.01,22.82,D+
12682,3.572423743,716.2315446,18.56,0.48,-1.21,C-
