id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
11281,0.26,548.56,56.94,0.35231723,-11.33,D+
11282,0.52,215.38,64.7,0.15,-3.03,D+
11283,3.579223694,866.5328783,54.94,1.26,-7.11,D+
11284,3.551259385,747.2853407,48.37,0.23,-12.41,D++
11285,3.581117367,831.043496,69.96,0.06,-19.21,D+
11286,0.91,22.153,67.77,0,-9.64,D+
11287,3.552052984,830.4168139,85.94,0.52,-2.92,D
11288,3.590344435,745.8647985,80.3,0.46,-6.66,D
11289,3.617960995,736.7733012,78.53,0.18,-5.75,D
11290,0,5655.306,30.6,0.01,-3.39,C--
11291,3.665387004,679.1691697,13.01,0,-4.54,C-
11292,12.02,127.43,16.97,3.81,-3.28,C--
11293,0.73,789.19,71.16,-0.21,-14.9,D+
11294,0.77,173.3,67.14,0,-2.09,D+
11295,3.572143027,776.2458348,40.64,0.09,-1,D++
11296,3.582824529,721.0931321,43.55,-0.02,-9.56,D++
11297,1.36,219.08,81.53,-0.43,-15.73,D
11298,2.56,26.52,64.72,0,7.15,D+
11299,1.9,56.45,76.4,-0.01,10.69,D
11300,3.522751596,1140.602249,40.46,1.65,-4.66,D++
11301,0.88,221.03,42.96,0.1,-3.39,D++
11302,0,12.527,92.77,0.270157163,11.28957319,D
11303,6.67,107.91,72.33,0.279663281,-3.26,D+
11304,3.575542384,728.7779763,77.11,0.32,-11.88,D
11305,0.81,153.9,59.13,0.25,-4.57,D+
11306,3.509760405,801.2434548,54.34,0.29,-1.15,D++
11307,0.32,294.24,60.16,0.28,-2.57,D+
11308,3.577562937,836.4991159,5.13,1.1,-0.3,C-
11309,0,640.3426032,0,0.24999997,0,C-
11310,1.84,450.81,66.88,0.290742654,-31.75,D+
11311,4.21,54.48,82.65,0.25,53.46,D
11312,21.985,41.762,22.267,0.107,-173.668,C--
11313,0.528,77.383,40.645,0.055,-1.992,D++
11314,23.86,103.72,56.84,0.12,-3.42,D+
11315,3.507765853,829.7625668,62.31,0.49,-3.07,D+
11316,1.33,779.5489249,73.72,0.227695585,-1.01,D+
11317,0.56,57.26,59.3,0.297429052,2.33,D+
11318,3.631152546,1104.869383,65.12,0.04,-1.49,D+
11319,73.57,26.52,59.64,1.03,375.19,D+
11320,3.962696435,1461.183207,1.03,0,-5.18,C-
11321,0,953.796,74.39,-0.01,-9.26,D+
11322,3.608105036,796.0176564,59.24,0.249976415,7.538349631,D+
11323,0.58,172.93,35.08,0.13,-1.47,C--
11324,3.529318889,788.1303344,46.83,0.39,-6,D++
11325,0.476,66,30.045,0.044,-1.494,C--
11326,6.09,18.95,36.24,-0.03,33.84,D++
11327,3.488906245,967.49486,58.41,0.19,-1.64,D+
11328,0.09,1892.83,81.48,0.11,-12.23,D
11329,0.03,1189.3,83.73,0.05,-5.28,D
11330,1.93,23.57,56.49,0.04,19.67,D+
11331,9.23,37.02,30.42,0.247974116,18.75,C--
11332,3.630570969,795.0498571,78.88,0.98,-8.78,D
11333,0.89,41.45,72.59,0.19,5.1,D+
11334,3.566227078,1334.566507,50.01,0.274012231,-254.52,D++
11335,3.63623534,691.0360937,34.33,0.04,-3.68,C--
11336,0.76,119.24,55.46,0.24,-0.64,D+
11337,3.575854565,694.8579974,77.56,0.22,-27.61,D
11338,1.73,145.32,80.7,0.05,-6.08,D
11339,3.62873316,982.0502563,35.3,-0.127090143,7.749422315,D++
11340,3.587110242,1051.979582,64.29,1.03,-7.52,D+
11341,3.566015542,706.7210569,24.72,0.23,-1.77,C--
11342,0.16,570.74,74.88,0.04,-4.8,D+
11343,3.7337441,743.0061246,94.59,0,-5.06,D
11344,3.490232323,1099.432806,40.87,1.75,-3.5,D++
11345,0,274.109,74.63,0,-8.04,D+
11346,0.42,777.62,82.08,0.14,-20.12,D
11347,6.78,51.42,36.08,0.013,39.86,D++
11348,0.71,151.64,74.26,0.04,-2.63,D+
11349,3.557333248,768.802086,62.57,0.67,-4.03,D+
11350,3.558588166,1004.434078,85.84,0.307847578,8.888729441,D
11351,3.52191051,780.8167658,56.28,0.79,-1.09,D+
11352,3.616408228,753.9834248,46.29,-0.06,-8.63,D++
11353,2.07,65.91,51.01,0.266574387,5.59,D++
11354,17.06,38.38,29.11,0.77,9.65,C--
11355,0.14,1137.97,65.99,0.09,-7.94,D+
11356,0.388,95.481,21.32,0.061,-1.525,C--
11357,3.57771767,733.7297694,76.41,0.48,-5.32,D
11358,0.14,50.22,52.92,0.136,1.94,D++
11359,3.551556779,731.8913232,40.73,0.61,-6.04,D++
11360,3.522767379,726.7800003,73.46,0.23,-2.04,D+
11361,11.295,46.332,48.722,0.928,34.78,D++
11362,0.527,82.079,39.26,0.143,-1.066,D++
11363,7.237,97.653,30.003,0.307,12.792,C--
11364,3.526833415,827.05971,58.81,0.43,-4.8,D+
11365,3.547362741,695.4273157,39.58,0.31,-3.28,D++
11366,3.35,100,54.3,12.47,0,D++
11367,6.67,37.9,41.13,0.02,14.51,D++
11368,3.515412746,713.0648593,41.34,0.1,-1.61,D++
11369,3.576924518,751.2406951,52.95,3.48,-10.98,D++
11370,3.607322801,901.069656,51.13,-0.01,-1.42,D++
11371,3.587364323,701.4741105,76.29,0.1,-3.3,D
11372,3.592633294,603.7980021,71.97,0.209719356,7.54069281,D+
11373,3.56732752,763.1019218,50.75,1.5,-8.75,D++
11374,10.16,38.88,68.92,0.251147341,36.77,D+
11375,0.323,145.064,33.687,0.059,-1.942,C--
11376,3.500401238,751.5384875,70.25,0.36,-3.6,D+
11377,3.572965825,665.7198352,28.7,0.25,-1.23,C--
11378,0.43,291.35,86.05,0.01,-7.54,D
11379,1.29,4.03,81.94,0,8.77,D
11380,3.605128882,831.0455883,75.23,1.4,-9.61,D
11381,3.601966097,754.7725684,63.73,0.11,-7.33,D+
11382,3.65308143,692.6047488,90.52,0.12,-4.58,D
11383,3.660006527,841.3183978,44.2,-0.033322687,8.052567606,D++
11384,3.531222873,1491.728395,70.74,0.257555694,6.681719408,D+
11385,3.550452916,784.5723409,64.18,0.47,-4.01,D+
11386,3.519060235,853.7403381,46.05,0.9,-2.57,D++
11387,0.258,192.728,24.387,0.252,-3.262,C--
11388,3.548177638,1648.700884,20.89,1.27,-9.72,C--
11389,3.598210153,822.9265157,24,0.84,-1.75,C--
11390,6.13,1112.928603,61.59,0.24,7.492558153,D+
11391,1.16,53.57,75.63,0.161,3.14,D
11392,0.059,28911.405,12.312,0.017,-1.382,C-
11393,0.15,1169.57,41.75,-0.01,-7.5,D++
11394,0.7,275.48,77.65,0.15,-9.57,D
11395,3.615213344,848.1886965,47.18,0,-2.44,D++
11396,0.17,1537.58,63.76,-0.08,-18.79,D+
11397,3.611071902,663.629669,86.55,0.6,-8.96,D
11398,3.605237726,755.5719359,34.51,0.03,-7.45,C--
11399,3.526733429,789.536306,41.04,0.26,-1.57,D++
11400,0.616,119.687,28.34,0.266,-1.796,C--
11401,0.09,1212.13,54.54,0,-5.54,D++
11402,2.07,37.45,70.68,0,23.34,D+
11403,3.644157431,666.0660023,85.23,0.11,-9.06,D
11404,0,12.524,52.31,-0.01,-8.43,D++
11405,0.22,973.29,61.44,0.21,-15.81,D+
11406,1.31,73.56,90.22,0.16,1.23,D
11407,1.7,135.23,64.97,0.55,-3.49,D+
11408,18.83,40.2,17.95,0,18.73,C--
11409,3.567089289,730.1825621,33.94,0.86,-0.94,C--
11410,0.49,215.89,85.74,0,-4.78,D
11411,3.538771345,860.7232102,61.25,1.9,-9.99,D+
11412,3.495047123,808.5613665,52.66,0.52,-1.75,D++
11413,3.552064462,699.1814582,39.87,0.2,-1.03,D++
11414,3.23,100.82,45.1,0.44,-0.08,D++
11415,3.644084183,875.9171518,52.27,1.07,-7.51,D++
11416,2.81,29.54,55,-0.06,13.66,D+
11417,3.615469539,712.8002567,77.99,0.31,-4.41,D
11418,0.66,245.92,54.91,0.18,-6.16,D++
11419,14.49,38.72,72.73,-0.6,84.86,D
11420,3.578435235,684.2437484,42.05,0.12,-0.9,D++
11421,3.58668384,749.2678424,65.27,0.274933382,7.399885877,D+
11422,5.75,53.55,37.25,0.232829795,11.55,D++
11423,3.530006657,788.4678735,70.12,0.52,-6.66,D+
11424,0.115,2183.085,12.575,-0.019,-4.778,C-
11425,0.91,126.45,75.66,0.42,-1.71,D
11426,3.532209536,703.5830902,42.69,0.66,-3.77,D++
11427,8.74,51.21,43.36,-0.02,42.27,D++
11428,3.544814059,704.2126417,50.21,1.78,-20.85,D++
11429,2.614,721.1049881,12.884,0.240797116,-0.43,C-
11430,1.35,114.01,62.22,0.54,-1.21,D+
11431,1.944,109.06,52.968,0.243,4.377,D++
11432,3.584857173,1003.612888,78.1,1.21,-2.81,D
11433,3.601498071,649.8667451,28.62,0.13,-0.59,C--
11434,1.56,58.61,80.29,0.04,6.17,D
11435,3.541138507,693.528556,77.45,0.283429532,6.899510423,D
11436,3.530769359,929.1178211,69.73,1.02,-2.65,D+
11437,3.623315325,870.3977874,37.85,-0.094952464,7.517132737,D++
11438,3.545389385,761.6310468,50.29,0.15,-0.89,D++
11439,2.52,65.65,58.64,0.19,3.78,D+
11440,3.569991724,1146.605049,31.6,2.09,-18.03,C--
11441,3.67059103,1028.05574,80.87,1.18,-6.63,D
11442,1.39,158.97,50.87,0,-3.31,D++
11443,8.46,125.95,50.32,0.65,-9.93,D++
11444,0.983,133.915,74.96,0.03,-0.03,D+
11445,1.51,54.9,42.45,-0.06,2.76,D++
11446,3.535637346,767.1879901,51.81,0.17,-2.46,D++
11447,0.65,160.9,69.75,0.38,-2.58,D+
11448,3.791302327,4780.773361,50.95,-0.148,-84.62,D++
11449,0.469,2.837,4.3,-0.009,0.871,C-
11450,3.562915832,632.7311789,32.91,-0.03,-1.09,C--
11451,0.005,1795.833,32.864,-0.004,-1.42,C--
11452,3.615469539,712.8002567,77.86,0.31,-4.69,D
11453,3.595572288,915.8188094,58.7,0,-2.92,D+
11454,7.19,38.324,26.501,1.256,13.08,C--
11455,15.03,76.9,57.41,4.99,17.79,D+
11456,3.557484982,801.9216544,70.51,0.21,-6.76,D+
11457,7.36,49.69,56.1,0.46,40.42,D+
11458,3.52284116,938.7050421,50.39,1.02,-2.9,D++
11459,114.81,47.23,18.49,1.99,59.41,D++
11460,21.46,68.54,62.14,-2.42,60.31,D+
11461,0.12,32.08,84.56,0.002,-6.32,D
11462,4.66,122.35,17.92,0.147,-1.5,C--
11463,0.955,82.683,62.69,0.839,-56.98,D+
11464,0.29,338.39,68.47,0,-6.66,D+
11465,3.512269755,748.9093687,70.42,0.2,-3.71,D+
11466,3.586823232,737.5050578,45.61,1.15,-9.65,D++
11467,3.53658209,973.2751426,70.49,1.02,-4.32,D+
11468,2.99,30.68,76.22,0.64,15.83,D
11469,0.158,648.0336175,25.98,0.288109919,-0.93,C--
11470,3.537798591,751.081333,76.59,0.57,-1.26,D
11471,3.55423675,800.3090967,60.72,0.45,-9.95,D+
11472,0.684,583.216,98.47,0.051,-5.788,D-
11473,4.37,40.59,64.24,-0.03,28.67,D+
11474,0.758,190.64,54.273,0.169,-1.973,D++
11475,1.47,55.68,57.75,0.13,3.14,D+
11476,5.95,19.13,84.9,0.19,26.72,D
11477,3.520587749,798.296141,57.82,0.67,-4.35,D+
11478,3.597428823,749.031929,79.18,0.33,-6.77,D
11479,10.39,133.54,37.58,0.89,-14.16,D++
11480,3.561481286,704.8987419,40.66,-0.01,-5.65,D++
11481,3.517610691,772.2238983,51.48,0.32,-0.57,D++
11482,3.579884091,661.7567889,36.37,0.16,-2.14,D++
11483,16.32,45.85,62.01,-1.17,67.76,D+
11484,0.28,289.02,50.4,0.07,-2.79,D++
11485,3.538091883,733.7431157,78.06,0.35,-2.22,D
11486,3.56442108,722.8388464,73.83,0.62,-5.62,D+
11487,3.55057028,808.1742354,44.2,0.08,-1.93,D++
11488,3.553200211,864.8559564,0.58,0.208875797,8.959152735,C-
11489,3.538487875,718.6345365,46,0.37,-12.48,D++
11490,0.557,89.679,16.183,0.064,-0.912,C--
11491,0.836,10.379,21.64,0.187,0.345,C--
11492,1.03,105.73,65.88,0.06,-0.39,D+
11493,3.583540945,767.612582,66.23,0.272751535,7.419317741,D+
11494,3.590475653,938.406214,52.85,0.08,-11.85,D++
11495,0.09,2637.86,67.34,0.16,-11.24,D+
11496,3.506312497,1084.614373,38.94,2.43,-6.02,D++
11497,5.207,262.282,57.818,0.05,23.189,D+
11498,3.607694987,710.6422612,15.17,0.207404918,9.555565246,C--
11499,1.41,101.39,69.57,-0.05,-0.13,D+
11500,0.28,292.418,24.347,-0.305,-4.582,C--
11501,2.36,46.54,61.54,0.5,6.89,D+
11502,3.577453624,1096.519496,55.04,0.03,-3.6,D+
11503,3.606484283,901.6131044,54.72,0,-1.3,D++
11504,3.617454919,851.613198,46.82,-0.15,-12.23,D++
11505,7.54,137.27,55.49,0.053,-22.92,D+
11506,6.58,68.7,68.67,1.02,10.58,D+
11507,0.271,82.145,16.813,0.007,-1.09,C--
11508,0.786,61.836,31.878,0.146,0.961,C--
11509,3.574528185,684.8417368,33.86,-0.17,-4.87,C--
11510,3.545087022,741.0933077,46.28,0.96,-5.84,D++
11511,0.09,1551.12,44.05,-0.003,-6.44,D++
11512,3.543841005,690.3912269,42.55,0.6,-4.66,D++
11514,1.3,16.53,33.08,0.006,-5.28,C--
11515,3.579043478,756.0609315,74.55,0.49,-6.77,D+
11516,3.575065491,677.9008022,22.52,-0.34,-1.92,C--
11517,3.555425966,699.838146,39.12,0.2,-1,D++
11518,10.85,41.09,75.8,0.09,32.32,D
11519,3.52652274,840.3669686,58.28,0.16,-3.33,D+
11520,0.68,140.95,60.05,0.02,-1.53,D+
11521,0.848,49.09,30.138,0.05,1.342,C--
11522,3.526118465,743.3528286,44.94,0.42,-1.75,D++
11523,3.66,11.88,50.91,0,31.64,D++
11524,17.22,52,40.13,-1.33,49.78,D++
11525,3.593162814,1016.1926,4.41,0.07,-1.1,C-
11526,3.512227402,801.3664797,63.32,0.21,-3.1,D+
11527,3.608105036,796.0176564,59.24,0.249976415,7.538349631,D+
11528,0.163,11.417,34.852,-0.096,-5.219,C--
11529,1.494,41.968,22.109,0.259,1.693,C--
11530,3.622169169,937.1595281,66.22,0.08,-5.54,D+
11531,0.67,755.6481251,40.53,0.282812759,-3.1,D++
11532,3.597475077,656.3631295,28.19,0.65,-2.32,C--
11533,0.737,696.0397196,26.777,0.292491243,-6.842,C--
11534,2.28,138.62,58.02,1.886,-1.5,D+
11535,3.534926484,807.6255227,60.5,0.11,-2.52,D+
11536,3.520086278,726.5123655,45.96,0.2,-2.6,D++
11537,5.69,149.04,63.01,0.24,-11.33,D+
11538,3.748,22.534,66.38,-0.012,-2.49,D+
11539,2.07,136.96,60.02,0.52,-3.48,D+
11540,3.572089959,709.8669994,21.4,0.56,-0.86,C--
11541,4.43,183.77,73.95,0.339830372,-24.73,D+
11542,3.579063866,809.7739125,56.03,0.15,-5.75,D+
11543,3.05,45.1,69.9,0.27,6.7,D+
11544,3.576688263,1014.686058,63.17,0.267499211,7.364203129,D+
11545,0.09,1250.98,71.08,-0.05,-8.9,D+
11546,4.94,70.49,46.4,0.61,11.77,D++
11547,3.687676376,895.8683034,76.18,0.04,-3,D
11548,0.395,166.725,83.81,0.289,-1.091,D
11549,2.03,173.87,40.71,0.209,-6.75,D++
11550,20.71,4.82,86.82,0.449115863,117.11,D
11551,3.477790375,806.5104832,52.89,0.4,-3.49,D++
11552,0.91,65.15,83.29,0.245,3.33,D
11553,3.542683018,728.0288161,75.87,0.19,-2.16,D
11554,0.77,118.47,88.07,0,-1.12,D
11555,0.41,707.94,67.16,1.94,-14.51,D+
11556,0.72,228.626,50.557,0.065,-1.105,D++
11557,0.08,2354.29,37.14,0,-4.43,D++
11558,3.565928262,728.9140046,81.69,0.13,-1.54,D
11559,3.584597247,673.9040154,31.33,0.23,-0.36,C--
11560,13.47,42.41,49.43,-0.82,30.04,D++
11561,3.576621351,753.1153702,50.55,0.91,-10.89,D++
11562,3.576936376,758.7954086,63.08,0.19,-9.42,D+
11563,3.552616705,887.5077657,67.02,1.71,-8.5,D+
11564,3.502871097,804.2207839,50.83,0.27,-1.93,D++
11565,3.601070799,894.4639797,50.2,0,-2.06,D++
11566,0,1640.061,59.49,0,-2.98,D+
11567,9.16,40.47,79.97,0.035,85.43,D
11568,1.15,64.21,70.33,-0.08,4.8,D+
11569,1.51,27.89,58.51,0,16.72,D+
11570,1.13,183.97,77.16,0.01,-6.48,D
11571,1.36,60.72,81.08,-0.04,4.8,D
11572,2.17,37.9,63.38,-0.03,8.23,D+
11573,0.29,286.28,71.27,0.31,-3.47,D+
11574,1.2,92.97,49.6,0.05,0.31,D++
11575,0.65,140.02,56.3,0.16,-1.12,D+
11576,1.07,136.65,68.78,0.144,-2.86,D+
11577,8.92,23.42,49.24,0.13,68.14,D++
11578,0.66,208.25,75.57,0.13,-5.54,D
11579,3.825307746,1046.58383,28.84,0.55,-7.97,C--
11580,0.1,958.14,61.18,0.06,-5.46,D+
11581,3.449,153.618,60.71,0.109,6.762,D+
11582,3.609388314,674.5383911,88.92,0.66,-8.4,D
11583,3.500491684,716.439314,45.18,0.2,-2.94,D++
11584,3.962763321,1463.730456,8.98,0,-5.15,C-
11585,10.31,29.56,36.98,0,35.88,D++
11586,3.83,86.57,65.67,0.279381026,4.16,D+
11587,511.97,1165.460232,13.82,0.286765254,5.316634046,D-
11588,3.626388679,682.0220976,25.84,0.77,-4.55,C--
11589,3.589488711,836.6651479,77.8,0.36,-5.41,D
11590,3.513135174,750.0242941,71.59,0.22,-1.69,D+
11591,1.294,26.639,46.17,0.176,5.433,D++
11592,0.91,177.58,29.72,0.03,-1.42,C--
11593,25.29,47.01,49.4,-1.36,59.28,D++
11594,3.502543444,751.0120392,70.05,0.26,-3.16,D+
11595,1.13,127.26,75.82,0.01,-2.86,D
11596,3.59033137,840.8623094,57.18,0.01,-4.97,D+
11597,3.523650925,1046.541496,73.89,1.66,-12.6,D+
11598,0.634,10.682,69.12,-0.001,-4.58,D+
11599,3.550606681,783.6284071,44.55,1.17,-2.99,D++
11600,3.565783037,673.2274198,34.84,0.41,-1.01,C--
11601,0.07,6075.89,55.86,-0.079,-6.19,D++
11602,11.54,69.36,46.29,0.03,12.06,D++
11603,7.47,6.43,43.51,0.502304871,27.78,D++
11604,3.663124558,1145.363064,73.54,1.29,-7.19,D+
11605,4.209,33.993,80.69,1.68,-34.52,D
11606,0.237,1186.295,26.02,0.045,-0.757,C--
11607,2.02,8.27,36.32,-0.02,6.13,D++
11608,1.76,72.76,61.39,-0.08,2.87,D+
11609,3.524020575,801.7997332,52.36,0.39,-5.11,D++
11610,0.2,727.19,67.71,-0.03,-7.76,D+
11611,2.94,63.51,73.03,0.432,7.15,D+
11612,5.43,45.73,37.37,0,19.92,D++
11613,3.534921314,762.2927017,70.49,0.51,-5.05,D+
11614,3.648666719,826.3772826,70.25,0,-1.66,D+
11615,0.14,855.62,67.31,0.27,-8.66,D+
11616,3.612153888,681.7630071,76.79,0.14,-4.1,D
11617,0.418,99.861,27.858,0.125,-1.801,C--
11618,0,2270.59,41.18,0,-0.12,D++
11619,0.339,24.469,59.08,0.088,-0.007,D+
11620,46.7,52.98,86.69,0,368.43,D-
11621,1.326,59.827,29.647,0.328,-0.352,C--
11622,2.84,60.39,57.41,2.03,5.6,D+
11623,3.495534981,770.8155961,68.22,0.44,-3.45,D+
11624,0.89,88.62,80.67,0.27,1.03,D
11625,3.6,32.47,37.98,1.48,5.79,D++
11626,0,423.19,66.68,0.25571131,6.486373418,D+
11627,3.535546084,796.7634634,56.74,0.4,-4.06,D+
11628,0.408,411.493,27.173,0.012,-1.861,C--
11629,0.221,590.518,42.879,0.08,-3.682,D++
11630,0.81,116.62,63.28,0.13,-1.01,D+
11631,0.298,86.708,32.335,-0.003,-3.643,C--
11632,0.15,1038.6,76.44,0.19,-12.17,D
11633,3.28,139.65,62.42,-1.72,-9.57,D+
11634,0.01,11056,76,0.28,-11.72,D+
11635,0.47,330.4,78.89,0.03,-9.59,D
11636,9.33,10.68,56.31,0.51,28.48,D+
11637,3.563436535,685.0698182,34.75,0.24,-0.74,C--
11638,3.554448352,768.8574998,54.17,0.89,-4.38,D++
11639,1.15,237.79,19.96,-0.02,-1.98,C--
11640,3.529207746,813.7589401,47.28,1,-2.28,D++
11641,3.600616341,803.326064,62.09,0.265902007,7.46903871,D+
11642,0.77,146.03,76.72,0.06,-2.71,D
11643,5.36,32.22,47.92,0.006,31.61,D++
11644,3.29,48.35,23.72,0.004,8.47,C--
11645,5.7,29.78,41.46,-0.012,32.24,D++
11646,3.55881668,688.8252497,77.65,0.46,-9.82,D
11647,3.62873316,982.0502563,35.14,-0.127090143,7.749422315,D++
11648,3.669495424,809.3858767,72.16,0.07,-15.83,D+
11649,3.616918819,790.3741567,45.59,0.01,-1.74,D++
11650,5.43,63.23,64.63,2.35,10.2,D+
11651,3.617162961,933.6387846,54.56,0,-18.27,D++
11652,3.636676154,720.0407621,81.64,0.86,-10.46,D
11653,17.21,51.54,34.41,-1.61,26.73,D++
11654,2.12,48.03,56.29,-0.14,4.51,D+
11655,3.580119169,662.410811,26.65,-0.07,-2.07,C--
11656,3.594910261,697.5478004,32.52,0.88,-2.34,C--
11657,3.542575796,719.842012,41.87,0.59,-1.39,D++
11658,3.547667953,740.1535656,66.74,0.37,-4.57,D+
11659,1.899,43.383,67.53,0.11,-17.11,D+
11660,3.624735206,1020.186187,79.93,1.33,-11.51,D
11661,0.48,327.23,57.59,-0.05,-7.5,D+
11662,0.92,96.44,60.32,0.15,0.15,D+
11663,3.499329833,829.1578299,56.26,0.38,-2.12,D+
11664,14.02,77.1,55.41,0.03,3.86,D+
11665,1.52,43.18,67.13,0.29,4.32,D+
11666,3.572423743,716.2315446,16.16,0.47,-1.2,C--
11667,4.72,65.26,62.93,0.52,7.66,D+
11668,0.82,87.61,50.07,-0.01,0.8,D++
11669,0.73,188.4,68.04,0.02,-5.07,D+
11670,2.46,39.25,62.2,1.3,14.4,D+
11671,0.37,562.6,66.43,-0.2,-13.53,D+
11672,1.09,156.51,73.52,0.16,-4.6,D+
11673,3.537308217,735.2862138,67.19,0.52,-4.37,D+
11674,63.86,38.29,41.58,4.04,269.23,D++
11675,3.543831057,858.8353972,46.45,0.08,-1.68,D++
11676,3.575876937,652.0014095,30.85,0.55,-0.29,C--
11677,2.111,71.136,4.54,0.139,13.861,C-
11678,5.1,31.24,48.23,-0.35,38.58,D++
11679,0.335,754.893,40.049,0.034,-13.788,D++
11680,7.89,17.42,56.11,-0.05,114.8,D+
11681,12.17,747.2909594,62.26,0.156608939,-1,D+
11682,3.562865001,817.4187381,62.72,0.26,-5.44,D+
11683,13.62,49.78,59.81,-0.591,42.74,D+
11684,3.504600669,867.7214,56.85,0.49,-3.15,D+
11685,1.1,183.83,72.38,-0.06,-5.89,D+
11686,0,994.994,81,0.137,-1.93,D
11687,3.520587749,798.296141,57.79,0.68,-4.72,D+
11688,13.65,52.87,62.03,0.26,61.33,D+
11689,0.17,221.56,76.27,0,-1.68,D
11690,0.7,48.59,66.95,0,3.39,D+
11691,7.04,49.26,63.97,2.98,22.23,D+
11692,10.8,45.64,60.84,-1.06,64.74,D+
11693,1.09,84.8,79.4,0.08,1.37,D
11694,3.633345201,789.0537831,68.2,0,-6.05,D+
11695,0.204,2056.102,36.127,-0.113,-6.526,D++
11696,1.355,340.602,22.559,0.071,2.214,C--
11697,3.563786719,673.7737241,35.37,0,-0.83,D++
11698,3.659668975,724.2195698,80.43,0.15,-5.93,D
11699,3.567481845,905.4364755,67.17,0.255164834,7.321152318,D+
11700,0.16,892.03,67.94,0.11,-7.75,D+
11701,0.64,232.36,70.19,0.38,-5.95,D+
11702,0.1,304.85,53.73,0.11,-0.92,D++
11703,12.36,29.14,54.52,1.945,50.87,D+
11704,0.13,768.75,82.48,0.39,-7.74,D
11705,3.505120836,791.5913453,48.49,0.44,-2.59,D++
11706,0.14,1328.45,59.46,0.03,-6.78,D+
11707,3.571390591,655.0821885,28.9,0.56,-1.2,C--
11708,1.24,77.97,50.03,0.24,1.06,D++
11709,3.558772482,803.4148502,64.69,0.36,-5.11,D+
11710,3.1,100,9.49,0.033,0,C-
11711,6.88,10.42,37.85,0.295965065,34.26,D++
11712,0.02,47.5,18.772,0.016,-1.334,C--
11713,4.69,21.3,47.81,0.27,18.47,D++
11714,3.56583578,1107.168522,60.59,0.07,-1.29,D+
11715,0.128,1263.856,29.62,0.061,-4.178,C--
11716,7.16,32.3,37.93,-0.85,20.64,D++
11717,2.83,45.07,59.99,0.17,8.98,D+
11718,3.567200556,845.8116058,55.61,0.86,-6.79,D+
11719,0.79,43.48,84.64,0.271654017,4.41,D
11720,31.69,22.58,49.31,0.08,148.03,D++
11721,1.51,151.02,57.29,0.67,-3.69,D+
11722,3.597605881,717.5687442,18.3,0.38,-2.29,C--
11723,20.5,3.9,70.25,0.325612634,100.82,D+
11724,3.514365244,729.9924817,75.2,0.36,-3.36,D
11725,3.177271137,671.2209483,0.43,-87.47,5.491743113,C-
11726,0.06,62.54,78.02,0,0.48,D
11727,3.687123049,847.1880393,79.92,0.01,-0.72,D
11728,3.595291233,1245.472081,82.37,1.43,-3.41,D
11729,0.4,44.75,38.41,-0.001,1.23,D++
11730,0,4331.641,73.78,0,-7.91,D+
11731,1.36,198.3,67.31,-0.06,-6.97,D+
11732,5.09,65.5,46.23,-1.93,6.2,D++
11733,3.538912707,727.6441636,66.71,0.15,-2.13,D+
11734,16.41,45.63,89.51,0.53,86.68,D
11735,3.653365417,922.5599466,35.99,-0.286611285,7.573988172,D++
11736,0.29,400.72,72.17,0.23,-5.25,D+
11737,3.653763519,815.1124436,27.3,-0.32,-5.75,C--
11738,8.56,44.595,62.08,-0.116,11.129,D+
11739,0,59.985,90.65,0,-10.66,D
11740,3.599334828,680.696342,35.26,0.3,-4.02,D++
11741,34.067,32.4,15.97,1.177,16.849,C--
11742,3.599773469,870.7913306,52.54,0,-2.88,D++
11743,9.73,42.66,58.93,0.64,22.53,D+
11744,3.531970723,846.9971396,59.17,0.59,-6.43,D+
11745,3.576685991,697.6311491,80.55,0.32,-8.19,D
11746,0.93,110.99,62.06,0.03,-0.84,D+
11747,0.539,49.196,29.097,0.098,0.14,C--
11748,0.43,252.31,74.46,0.39,-3.83,D+
11749,1.61,87.35,42.25,0.73,0.82,D++
11750,3.512460773,813.7117335,63.97,0.32,-1.96,D+
11751,0.21,732.54,69.67,0.32,-6.97,D+
11752,3.86,78.42,20.09,71.83,1.36,C--
11753,3.580643376,717.6753432,77.16,0.4,-4.08,D
11754,3.600429501,852.2732905,56.66,1.1,-8.5,D+
11755,0.85,230.56,72.43,0.04,-9.5,D+
11756,0.21,476.23,58.62,0.38,-5.09,D+
11757,2.6,10.75,39.1,0.002,14.09,D++
11758,3.546259737,841.2724843,44.47,4.47,-6.4,D++
11759,3.554787394,787.6033334,44.57,1.22,-0.46,D++
11760,0.599,59.275,38.835,0.064,-3.194,D++
11761,3.27,870.8075456,25.97,0.258139604,-4.73,C--
11762,3.558411757,693.1152629,38.79,0.45,-3.34,D++
11763,3.541916309,808.8518717,61.86,0.56,-5.85,D+
11764,3.502508004,2364.277262,47.3,1.32,-1.54,D++
11765,0.105,686.839,45.925,0.111,-4.5,D++
11766,0.97,85.28,55.14,-0.01,0.73,D++
11767,3.592397629,928.451431,39.87,-0.45,-19.29,D++
11768,2.36,56,76.35,-0.05,10.2,D
11769,0.06,2424.56,67.46,0.01,-10.11,D+
