id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
11898,0.856,40.768,39.369,-0.011,1.961,C+
11899,3.566863212,772.5523354,65.345,0.787,-5.451,C
11900,0.26,583.27,46.76,0,-4.74,C+
11901,0.25,478.93,79.98,0.01,-8.4,C-
11902,3.573534613,735.0726498,33.512,0.189,-1.049,C+
11903,0.34,498.64,34.31,-0.015,-2.51,C+
11904,3.497462986,824.133623,55.848,0.309,-2.326,C
11905,2.5,38.54,68.55,0,5.76,C
11906,1,154.11,78.78,-0.03,-3.33,C-
11907,3.557212233,724.0794531,22.248,0.426,-1.641,C++
11908,3.527998713,864.6513144,24.211,0.764,-10.882,C++
11909,3.551333643,742.4391226,46.967,2.52,-10.374,C+
11910,3.606790186,864.3804488,67.352,0.027,-3.152,C
11911,3.570965597,814.4911194,52.016,0.091,-0.584,C
11912,0.11,1066.77,72.36,0.01,-9.01,C-
11913,3.518267347,674.992457,11.163,0.03,-0.463,C++
11914,3.542518031,736.0617726,67.548,0.134,-1.625,C
11915,0.42,117.41,90.29,0.312804642,-0.74,C--
11916,3.68,48.62,70.16,0.007,9.42,C-
11917,3.630999965,769.8442147,21.445,0.207,-6.029,C++
11918,2.57,43.6,63.85,0.21,8.1,C
11919,4.76,30.37,68.22,0.12,17.82,C
11920,0.48,224.97,78.43,0.1,-5.38,C-
11921,3.539196658,863.0440147,60.038,0.218,-4.536,C
11922,0,10.161,42.49,0.02,-4.47,C+
11923,3.559071678,850.2019096,54.161,0.252692837,7.811476626,C
11924,1.53,77.1,66.64,0.3,2.56,C
11925,3.589745635,661.6587062,36.194,0.292,-3.348,C+
11926,3.623552734,996.9097374,30.374,-0.238,-12.294,C+
11927,3.524742225,747.4713062,52.715,0.507,-4.615,C
11928,1.786,32.575,59.165,0.290919648,26.267,C
11929,3.65087959,1075.280784,47.15,0.140245136,7.124706951,C+
11930,3.56920566,835.4460806,42.144,0.074,-3.548,C+
11931,3.436273389,869.843798,51.31,0.498,-3.843,C
11932,3.564695215,679.1145112,36.387,0.276,-1.272,C+
11933,3.674930293,894.7629071,36.419,-0.458575953,7.44768479,C+
11934,0.73,155.88,68.49,-0.05,-3.03,C
11935,3.583943891,911.8728159,59.63,0.040072335,-6.432,C
11936,3.566959244,695.7006936,27.603,0.233,-1.332,C++
11937,0.09,2835.29,34.14,0,-6.68,C+
11938,0.17,4.91,90.25,0,2.5,C--
11939,3.585240094,681.5180329,37.924,0.165,-0.42,C+
11940,1.46,20.42,82.61,-0.03,12.35,C-
11941,3.54852856,783.3989959,69.044,0.38,-5.011,C
11942,3.629927105,1576.669201,18.604,1.082,-6.724,C++
11943,3.576653453,830.0865422,64.58,0.105,-3.474,C
11944,0,69.971,71.58,0.54,-4.63,C-
11945,3.531851885,848.6583062,58.186,0.432,-5.945,C
11946,0.7,141.36,83.98,0.05,-2.37,C-
11947,0.28,774.65,49.96,0.06,-6.53,C
11948,2.82,50.44,82.73,0.4,13.55,C-
11949,3.494010658,749.1633059,47.659,0.263,-2.803,C+
11950,0.29,604.92,54.1,-0.01,-5.08,C
11951,3.520397242,790.8130263,56.016,0.198,-0.774,C
11952,3.588066105,1555.931782,6.428,2.57,-4.549,B--
11953,3.554590484,705.8700775,37.521,0.233,-0.57,C+
11954,0.66,174.34,55.22,-0.03,-3.77,C
11955,3.55666867,709.899949,67.7,0.433,-9.239,C
11956,1.32,96.091,56.5,-0.01,-13.68,C
11957,15.61,36.76,27.13,1.326,28.87,C++
11958,2.411,45.663,62.8,0.001,-11.76,C
11959,0.27,188.77,73.13,0.05,-1.03,C-
11960,3.568417055,720.3577075,18.139,0.184,-1.281,C++
11961,0.22,463.34,75.47,0,-7.01,C-
11962,2.69,82.13,47.43,0.421,1.48,C+
11963,3.5428678,634.0623167,18.404,0.011,-1.118,C++
11964,0.32,301.67,85.29,0.13,-4.43,C-
11965,2.702,23.608,61.142,0.101,48.372,C
11966,2.4,79.65,77.43,0.2,3.45,C-
11967,1.37,71.85,71.04,0.18,2.71,C-
11968,0.06,2017.5,80.09,0.18,-9.26,C-
11969,0.967,57.519,61.039,0.004,1.086,C
11970,0,327.82,84.28,0.02,-10.3,C-
11971,7.675,40.974,60.77,0.003,54.182,C
11972,6.05,103.11,72.19,0.57,-1.33,C-
11973,0.69,212.29,35.12,0.18,-3.18,C+
11974,3.542948786,825.1603815,63.728,0.308,-5.035,C
11975,15.21,68.75,81.6,1.17,71.32,C-
11976,3.54384705,850.8960003,9.782,0.287,-6.418,C++
11977,9.3,80.53,54.32,0.097,3.11,C
11978,0.69,179.45,50.93,0.11,-2.72,C
11979,3.531402628,702.2900786,42.226,0.385,-3.016,C+
11980,3.629687002,781.4964254,34.438,0.057,-1.287,C+
11981,0.03,4142.5,69.41,-0.01,-8.04,C
11982,0.81,165.58,86.11,0.15,-5.59,C-
11983,0.88,114.24,47.89,0.13,-0.64,C+
11984,0.45,46.25,40.71,0,0.61,C+
11985,0.58,154.92,76.62,-0.05,-2.47,C-
11986,0.37,425.59,56.02,0.04,-7.03,C
11987,0.28,681.2,52.65,-0.02,-7.11,C
11988,3.543331006,699.7080633,41.781,0.374,-2.031,C+
11989,1.52,142.88,56.78,-0.01,-4.21,C
11990,0.08,1899.69,82.6,0,-10.8,C-
11991,3.594932298,790.2176406,58.409,0.251208626,7.491738368,C
11992,0.39,204.26,86.33,0.02,-3.44,C-
11993,100,88.92,0.83,0.14,1.68,B--
11994,3.694004582,710.4438636,20.13,0.069,-4.581,C++
11995,0.43,250.4,88.36,1.01,-3.35,C-
11996,0,529.723,73.52,-0.04,-7.81,C-
11997,0.02,6208.7,75.97,0,-7.39,C-
11998,3.510251936,810.6315308,57.651,0.497,-4.574,C
11999,3.544043937,788.455392,38.008,1.108,-1.316,C+
12000,3.511427991,805.4683305,48.711,0.182,-1.684,C+
12001,0,38.1,53.17,0,-4.49,C
12002,3.552131122,705.5912933,41.939,0.181,-1.8,C+
12003,3.607283266,751.5636461,45.594,1.071,-8.262,C+
12004,3.579201546,707.4316169,70.562,0.782,-8.41,C-
12005,3.52963411,783.4244539,51.604,0.335,-5.054,C
12006,0.107,474.649,44.208,0.327053095,-1.053,C+
12007,3.88,158.18,56.99,0.5,-10.36,C
12008,0.09,1146.3,85.64,0.06,-8.6,C-
12009,3.59625291,853.1723341,40.033,0.078,-2.022,C+
12010,0.88,109.93,84.8,0.44,-0.72,C-
12011,4.902,81.718,33.009,1.614,0.019,C+
12012,0.51,246.29,79.46,0.01,-6.1,C-
12013,23.226,95.709,27.693,-0.104,7.909,C++
12014,4.789,30.847,50.48,0.371766788,44.848,C
12015,0.18,578.65,72.79,-0.01,-6.97,C-
12016,1.8,70.35,74.97,-0.1,3.78,C-
12017,2.66,159.29,40.24,3.33,-6.69,C+
12018,5.359,50.209,62.51,-0.533,8.45,C
12019,11.78,58.91,45.19,-0.01,39.31,C+
12020,0.28,439.64,81.79,0.09,-6.86,C-
12021,3.624487017,710.8240163,53.286,0.260928556,10.50314519,C
12022,3.585952217,656.4884865,44.198,0.951,-8.607,C+
12023,1.66,80.4,89.81,-0.15,2.99,C-
12024,1.82,106.69,83.62,0.01,-0.89,C-
12025,3.510628116,872.307302,60.201,0.285,-3.191,C
12026,1.14,86.57,16.59,0,0.36,C++
12027,0,246.745,83.74,0.11,-13.38,C-
12028,0.91,106.57,64.13,0.23,-0.35,C
12029,5.08,72.2,72.72,0.39,10.63,C-
12030,3.596166867,1204.900556,60.443,0.059,-5.105,C
12031,0.05,3474.6,68.12,0.2,-7.04,C
12032,0.44,157.25,77.62,0.09,-2.48,C-
12033,0,2044.332,48.2,0,-5.87,C+
12034,3.575381978,661.9501673,28.46,0.202,-1.249,C++
12035,3.53555379,775.933072,66.976,0.289,-5.556,C
12036,3.5316455,755.7590772,54.247,0.365,-4.294,C
12037,3.594073949,654.6283754,32.052,0.098,-1.797,C+
12038,3.607236027,741.2376605,75.734,0.165,-6.953,C-
12039,3.574902036,859.5669534,59.484,1.119,-20.949,C
12040,1.19,107.94,65.82,0.13,-0.56,C
12041,1.69,233.33,19.35,0.273970224,-8.14,C++
12042,3.6489595,819.4883452,72.541,0.001,-2.058,C-
12043,0.92,185.46,72.94,0.002,-4.37,C-
12044,3.516831456,812.9810248,63.253,0.339,-3.749,C
12045,1.27,259.55,58.68,-0.39,-5.77,C
12046,0.92,103.21,69.73,0.23,-0.17,C
12047,0,130.483,84.43,0.07,-6,C-
12048,0.53,127.05,59.21,0.16,-0.48,C
12049,0.18,71.8,87.33,0.006,0.51,C-
12050,3.605440045,770.9527937,61.283,0.26567736,7.79649439,C
12051,0.68,11.97,79.75,0.01,7.89,C-
12052,3.562532159,937.2024657,57.527,0.077,-1.142,C
12053,3.587823178,725.1591061,44.414,-0.069,-5.782,C+
12054,3.582680199,955.4281517,59.582,0.09,-2.678,C
12055,3.603758806,718.8657866,7.298,0.210617334,9.713740805,B--
12056,0.94,171.57,70.41,-0.02,-2.73,C-
12057,3.553091719,940.6086135,55.645,0.076,-2.975,C
12058,3.59821019,775.4470922,57.118,0.249525614,7.388957635,C
12059,3.621168952,825.3247035,37.681,0.057,-1.837,C+
12060,0,77.865,60.6,0,-7.06,C
12061,3.597880699,821.7350674,63.513,0.156,-6.4,C
12062,3.567885009,680.9125537,39.757,0.133,-1.236,C+
12063,2.36,39.38,63.79,-0.01,16.25,C
12064,3.556061006,746.5163671,48.46,0.961,-9.205,C+
12065,4.756,23.093,67.634,-0.457,20.616,C
12066,3.532491906,686.6175226,44.297,0.371,-4.584,C+
12067,3.652714542,998.4348193,33.932,-0.083865766,7.951103842,C+
12068,3.991587883,2238.831443,47.691,0.244691646,8.582082599,C+
12069,3.548463426,831.4888861,60.577,0.417,-4.628,C
12070,3.547326726,787.6918017,72.32,0.6,-5.78,C-
12071,0.26,576.27,69.61,0.28,-5.73,C
12072,3.667764501,682.0565284,21.85,0,-3.936,C++
12073,56.05,0,4.41,1.56,14.7,B--
12074,3.464840943,911.7373822,44.836,3.333,-13.06,C+
12075,1.54,90.16,48.52,0.2,0.77,C+
12076,0.45,270.64,85.77,0.02,-6.95,C-
12077,0,13.186,84.74,0,-6.63,C-
12078,3.498251373,819.8411163,55.93,0.327,-2.577,C
12079,0.32,233.74,68.89,0.05,-2.36,C
12080,2.403,6.018,55.557,0.292080665,4.936,C
12081,3.582289037,905.7076463,39.602,2.056,-9.883,C+
12082,3.570623547,1015.509629,69.245,1.275,-8.247,C
12083,0.541,888.1317105,67.03,0.75,6.670031234,C
12084,4.56,19.22,60.26,0.12,9.51,C
12085,0,225.972,67.63,-0.01,-3.05,C
12086,0,122.857,57.63,0.01,-9.86,C
12087,3.550079177,860.7742829,25.648,0.05,-0.83,C++
12088,3.521319988,695.7272053,44.638,0.165,-2.592,C+
12089,3.62873316,982.0502563,35.176,-0.127090143,7.749422315,C+
12090,3.17,18.139,44.67,0.265628208,25.532,C+
12091,0.24,171.91,72.1,0.29,-0.75,C-
12092,0.31,882.69,62.48,0.022,-19.62,C
12093,1.09,101.53,77.89,0,-0.12,C-
12094,4.193,38.994,33.278,-0.02,25.39,C+
12095,3.62256241,898.1129294,9.03,0.285770724,-0.013,C++
12096,0.32,230.48,73.32,0.03,-3.28,C-
12097,2.78,96.89,50.49,1.15,0.43,C
12098,0.121,121.259,56.706,0.002,0.441,C
12099,3.4,114.273,73.953,-0.537,-9.161,C-
12100,3.581865715,685.4819612,76.93,0.36,-9.848,C-
12101,3.96,15.19,58.67,0.2,14.46,C
12102,0.84,330.87,65.3,0.09,-7.1,C
12103,3.553592215,664.2507735,35.785,0.519,-3.219,C+
12104,0.14,655.57,63.34,-0.01,-4.01,C
12105,0.09,1700,67.77,0.18,-9.27,C
12106,0,4501.121,77.08,0.01,-11.01,C-
12107,3.541396639,746.8482947,68.275,0.596,-7.255,C
12108,3.589994887,756.0713952,50.759,0.723,-7.889,C
12109,3.592284231,944.9339621,47.743,0.069,-1.551,C+
12110,0,209.062,81.41,0,0,C-
12111,0.38,440.81,53.9,-0.3,-5.91,C
12112,1.94,58.11,64.14,0.02,3.84,C
12113,3.534866645,756.4195247,55.052,0.304,-4.598,C
12114,0.95,118.13,66.63,0.02,-1.44,C
12115,8.496,132.971,55.831,4.105,-16.062,C
12116,1.98,133.63,56.88,0.28637271,-4.24,C
12117,2.448,37.341,32.649,-0.001,13.011,C+
12118,3.574650732,891.3217629,58.08,1.101,-9.334,C
12119,3.577101855,5005.786307,21.4,5.131,-6.633,C++
12120,3.643641117,669.3078532,78.468,0.168,-4.365,C-
12121,3.559477172,1056.023125,57.17,0.061,-0.956,C
12122,0.025,618.713,0,0.326170128,-0.77,B--
12123,3.564871175,800.4670267,51.089,0.383,-7.761,C
12124,3.56434246,790.5597571,20.843,1.023,-1.903,C++
12125,3.646141132,690.2558917,52.079,0.25409629,8.634024951,C
12126,0,7423.964,60.13,0,-5.49,C
12127,3.590787323,798.9470026,41.288,0.081,-0.363,C+
12128,3.57308976,679.3425279,37.212,0.359,-2.514,C+
12129,3.628993606,700.4713749,42.35,0.211,-2.083,C+
12130,3.571368397,674.7898017,37.795,0.181,-1.247,C+
12131,3.536414171,652.974618,9.353,0,0,C++
12132,3.486731036,845.50312,59.911,0.167,-3.25,C
12133,1.98,77.69,65.69,1.45,1.84,C
12134,4.051,8.799,42.847,0.283146974,50.269,C+
12135,1.49,57.39,54.59,0.14,3.9,C
12136,0,125.016,56.79,-0.09,-8.32,C
12137,3.661872699,845.0547485,44.973,-0.03241194,8.032976733,C+
12138,3.582730902,716.4373487,24.014,0.463,-2.165,C++
12139,3.588318499,683.6307934,73.11,0.235,-8.375,C-
12140,3.97,702.5739105,55.67,0.268038918,7.253376655,C
12141,1.05,140.17,72.39,0.19,-2.1,C-
12142,0.1,1969.78,80.75,0.05,-17.21,C-
12143,0.03,3430.16,80.79,0.02,-8.06,C-
12144,3.615921142,1068.260722,55.916,0.033,-0.519,C
12145,20.37,87.46,43.56,0.239738372,8.54,C+
12146,3.536147201,783.4272669,49.316,0.175,-2.33,C+
12147,1.23,73.11,71.23,0.14,2.23,C-
12148,3.562651658,763.257998,23.384,1.385,-3.371,C++
12149,1.1,22.282,46.202,-0.007,2.765,C+
12150,3.575335755,684.2039747,42.082,0.143,-0.679,C+
12151,3.52031049,788.5714762,49.29,0.168,-1.544,C+
12152,0.187,32.12,26.095,0.175327451,-1.421,C++
12153,3.569933622,666.6315139,35.908,0.21,-1.783,C+
12154,6.17,87.9,55.88,2.13,2.81,C
12155,3.553149208,739.2563912,67.134,0.218,-4.405,C
12156,2.157,96.25,30.872,0.088,0.032,C+
12157,3.531180156,730.2599026,68.768,0.437,-8.078,C
12158,3.469277011,817.5008725,53.192,0.646,-3.287,C
12159,0.38,305.12,73.9,0.15,-6.2,C-
12160,3.644489489,774.5401819,23.721,0.363,-5.042,C++
12161,3.550914042,689.4052561,9.652,0.093,-0.378,C++
12162,3.3928287,1678.585474,23.439,1.351,-37.127,C++
12163,3.506295235,833.5976344,56.812,0.368,-1.921,C
12164,2.09,100.92,45.23,0.33,-0.07,C+
12165,1.75,132.64,62.28,0.52,-2.54,C
12166,0,359.627,76.13,-0.02,-8.9,C-
12167,3.499323738,831.0547034,45.925,0.366,-13.07,C+
12168,3.503512282,783.5329165,50.183,0.21,-2.021,C
12169,0.14,906.79,73.45,0.01,-6.64,C-
12170,3.56584299,760.1047659,63.399,0.368,-10.675,C
12171,0.258,65.215,35.21,0.274969813,-0.672,C+
12172,2.93,194.16,76.37,0.31732226,-11.53,C-
12173,3.605654799,904.693913,51.07,0,-0.991,C
12174,3.561030357,785.9232066,63.761,0.231,-4.657,C
12175,19.687,78.457,5.745,0.289022775,-0.631,B--
12176,3.553519717,752.422602,72.424,0.633,-8.033,C-
12177,3.58435229,659.7069741,37.235,0.184,-3.318,C+
12178,3.554814324,726.3308569,71.686,0.596,-8.984,C-
12179,1.88,84.18,53.96,0.05,1.65,C
12180,0.3,296.57,84.1,0,-4.48,C-
12181,0.11,410.42,57.45,0.09,-0.8,C
12182,3.533009017,866.0243683,60.465,0.443,-6.93,C
12183,0.49,182.93,75.56,-0.01,-2.65,C-
12184,0.38,328.75,67.36,0.05,-5.86,C
12185,0,553.185,81.28,0,-7.02,C-
12186,3.566682506,800.3880995,62.356,0.304,-4.565,C
12187,13.734,41.552,55.767,-0.824,38.981,C
12188,3.527879016,755.9110015,48.039,0.23,-3.918,C+
12189,3.582466092,718.5952274,68.21,0.226676185,-0.094,C
12190,17.22,37.76,72.31,9.08,169.46,C-
12191,7.51,88.88,97.2,2.79,8.78,C--
12192,1.81,154.51,57.95,1.31,-7.87,C
12193,3.543165826,779.227855,65.604,0.426,-11.933,C
12194,0.33,415.61,75.15,0.18,-9.08,C-
12195,2.66,36.71,72.2,0.03,10.84,C-
12196,3.552343781,712.2480341,52.914,2.502,-18.1,C
12197,3.580856129,728.8820091,6.916,0.161,-0.273,B--
12198,5.37,34.577,22.17,0.269767174,2.777,C++
12199,3.551422646,704.7171679,38.494,0.288,-1.141,C+
12200,0.39,610.12,65.43,0.07,-10.7,C
12201,0.27,332.12,86.47,0.01,-4.24,C-
12202,3.560450844,2492.685311,46.143,0.587,-4.847,C+
12203,0.02,6815.38,68.69,0.21,-5.23,C
12204,3.557033658,707.3563432,41.835,0.187,-0.435,C+
12205,9.797,33.63,57.03,-0.645,54.763,C
12206,0,189.236,25.49,0.01,-2.09,C++
12207,3.661872699,845.0547485,44.953,-0.03241194,8.032976733,C+
12208,3.529617293,927.1624036,58.989,0.481,-4.854,C
12209,0.868,67.059,56.838,0.101,2.572,C
12210,11.02,19.33,68.18,0.12,51.4,C
12211,0.24,420.9,72.31,0,-5.1,C-
12212,3.548203266,789.0901657,64.599,0.532,-5.694,C
12213,0.54,103.9,82.79,0.24,-0.18,C-
12214,1.27,111.89,33.58,-0.03,-0.64,C+
12215,3.580079262,778.7525033,53.763,0.451,-7.606,C
12216,3.616194636,797.5693127,22.258,0.381,-2.1,C++
12217,3.555284286,828.2478279,57.691,0.308,-8.324,C
12218,3.811278986,656.4481955,50.059,0.257917349,8.776948358,C
12219,2.278,83.135,28.193,0.729,1.212,C++
12220,3.562300365,723.4135647,73.103,0.437,-4.664,C-
12221,3.576191076,746.0097565,54.896,0.174,-5.533,C
12222,3.573275143,959.369485,49.978,0.079,-2.629,C
12223,0.38,208.34,67.69,0.05,-2.69,C
12224,3.601303091,769.8545758,81.731,0.29,-6.197,C-
12225,13.735,38.931,55.091,-0.492,46.165,C
12226,0.64,211.74,75.52,0.23,-4.38,C-
12227,0,869.913034,35.6,0,-4.39,C+
12228,3.532943359,854.0661833,55.512,0.366,-6.329,C
12229,3.600222844,642.4243998,32.248,0.547,-2.693,C+
12230,3.553564138,893.5400853,65.192,0.241246483,-3.044,C
12231,0.06,1864.35,77.62,-0.04,-7.51,C-
12232,10.745,27.84,43.653,0.002,104.483,C+
12233,1.43,64.43,87.82,0.09,2.99,C-
12234,19.559,39.84,16.74,0.007,0.07,C++
12235,3.493655891,790.7326407,50.307,0.417,-2.717,C
12236,3.582066631,663.3095063,29.584,0.436,-1.581,C+
12237,3.57733571,931.4335124,60.853,0.105,-2.164,C
12238,3.596970037,694.2950135,35.702,0.109,-1.39,C+
12239,17.012,885.150986,41.804,0.284454527,-3.787,C+
12240,3.649173454,855.0342352,43.076,-0.038381073,7.751213175,C+
12241,3.531347384,788.4831982,65.833,0.289,-8.044,C
12242,1.55,133.42,39.93,0.01,-1.67,C+
12243,3.569362931,681.8347835,39.549,0.323,-4.033,C+
12244,0.02,4215.91,68.32,0.01,-5.22,C
12245,0.48,370.6,76.28,0,-9.85,C-
12246,0.4,304.65,80.91,0.12,-6.05,C-
12247,0.24,100,35.27,0.299093181,0,C+
12248,3.57295456,758.65745,68.447,0.844,-8.186,C
12249,1.439,19.039,40.07,0.21,9.318,C+
12250,11.54,16.45,41.74,0.06,48.31,C+
12251,1.72,77.93,76.13,0.04,1.87,C-
12252,3.52375592,772.255606,50.848,0.499,-5.126,C
12253,3.553050301,744.9714383,66.498,0.492,-9.682,C
12254,5.71,846.8635878,73.09,0.75,-3.301,C-
12255,7.777,11.755,29.604,0,24.514,C+
12256,1.07,142.62,69.5,-0.01,-3.22,C
12257,0.45,326.08,65.21,0.28,-4.92,C
12258,3.601953768,800.9492396,42.961,0.034,-4.394,C+
12259,0,96.121,83.46,0,-8.83,C-
12260,3.557691149,801.822309,55.696,0.922,-4.314,C
12261,3.593405474,641.4249473,30.934,0.371,-2.811,C+
12262,3.576448721,707.9802251,24.667,0.472,-0.825,C++
12263,0.81,109.63,87.37,0.06,-0.64,C-
12264,3.48012094,802.0106613,54.892,0.272,-3.599,C
12265,0.09,1333.33,52.1,0,-4.43,C
12266,1.22,103.72,58,0.19,-0.31,C
12267,0.73,151.89,69.23,0.11,-4.14,C
12268,1.387,17.042,27.59,0.017,-4.229,C++
12269,0.096,4939.157,60.735,0.153,-6.744,C
12270,2.17,58.25,87.38,0.39,7.65,C-
12271,0.54,232.97,80.44,0.01,-4.97,C-
12272,3.618791563,699.1847428,19.32,0.411,-3.499,C++
12273,3.49,53.74,70.65,0.77,11.28,C-
12274,3.524742225,747.4713062,52.814,0.541,-4.331,C
12275,0.09,1050,40.55,0.06,-5.13,C+
12276,3.505057557,741.3603842,67.015,0.231,-3.817,C
12277,1.05,34.83,46.29,0.24,2.56,C+
12278,0.99,125.06,59.99,0.01,-1.56,C
12279,3.479941875,820.041192,49.765,0.642,-2.986,C
12280,3.573591797,825.7363933,36.42,0.270822757,-0.36,C+
12281,3.582786502,802.3379682,64.109,0.001,-14.346,C
12282,3.514319028,703.5881237,43.298,0.235,-3.725,C+
12283,0.71,151.78,71.12,0.16,-2.34,C-
12284,0.93,353.21,61.23,-0.071,-13.17,C
12285,3.498045804,803.047211,54.914,0.124,-2.447,C
12286,3.519612532,2156.209975,16.148,3.117,-6.76,C++
12287,3.595199859,811.9179476,71.223,0.09,-2.596,C-
12288,1.306,32.546,42.723,0.002,3.894,C+
12289,3.556781939,770.3188883,44.715,0.092,-0.868,C+
12290,3.571016171,710.8317945,24.544,0.419,-1.252,C++
12291,0,1172.778,61.25,-0.2,-10.63,C
12292,0.082,822.722,62.11,0.32750309,-4.531,C
12293,0.42,191.75,77.22,0,-2.44,C-
12294,6.33,44.14,61.84,-0.08,28.49,C
12295,3.637345578,688.2768982,52.5,0.261299691,10.07721522,C
12296,3.591273448,698.6248806,53.398,0.257525407,10.15112384,C
12297,0.26,555.65,50.16,0.06,-5.24,C
12298,3.631124068,866.491792,43.927,0.043,-1.474,C+
12299,2.268,49.325,51.004,-1.73E-19,9.055,C
12300,4.347,58.79,19.52,0,5.095,C++
12301,0.02,5805.41,77.5,0.07,-9.35,C-
12302,3.540558131,794.1083773,69.649,0.511,-5.949,C
12303,0.55,238.04,80.22,-0.11,-6.32,C-
12304,0.56,513.5,65.84,-0.35,-14.18,C
12305,3.602368489,809.337432,42.25,0.047,-11.395,C+
12306,0.34,414.98,60.41,0,-5.33,C
12307,3.5399905,710.1411828,53.261,0.162,-4.431,C
12308,0,963.159,62.78,0,-7.78,C
12309,3.583122821,656.7807363,31.589,0.444,-1.239,C+
12310,0.112,48.151,46.097,0.002,0.376,C+
12311,3.547935156,800.7181417,61.595,0.461,-4.292,C
12312,3.58358957,725.6827012,21.442,0.208,-0.541,C++
12313,2.73,36.98,75.53,0.14,11.45,C-
12314,0.28,653.27,66.34,0,-7.75,C
12315,3.599450122,651.8231047,34.509,0.139,-1.791,C+
12316,2.43,42.25,75.37,0.14,5.44,C-
12317,0.14,755.05,59.26,-0.07,-5.46,C
12318,23.79,33.66,12.38,0.904,22.16,C++
12319,3.798941723,721.7165874,49.698,0.248766372,8.330921381,C
12320,1.62,203.55,81.9,-2.37,-16.23,C-
12321,0,470.841,28.72,-0.24,-2.39,C++
12322,3.761873311,726.0413067,47.411,0.109,-1.091,C+
12323,0.13,1436.91,63.8,0,-7.36,C
12324,0.15,948.01,65.06,0.15,-8.38,C
12325,3.569097904,689.6744247,39.725,0.957,-6.789,C+
12326,0.03,3015.63,52.79,0,-4.12,C
12327,2.03,66.99,48.77,0,2.84,C+
12328,0.68,439.76,27.01,0.03,-7.55,C++
12329,3.532654036,640.2557402,25.953,0.017,-0.221,C++
12330,3.616100704,645.1789365,45.6,-1.474,-8.043,C+
12331,3.476142689,822.1569195,53.672,0.42,-3.481,C
12332,0.65,138.22,73.52,0.38,-1.37,C-
12333,10.138,45.54,41.359,0.219,31.864,C+
12334,3.575344719,716.8635617,74.337,0.389,-7.874,C-
12335,0,741.9010538,19.19,0,0,C++
12336,2.51,16.526,32.651,0.085,18.654,C+
12337,2.88,38.25,66.16,-0.4,8.05,C
12338,3.516112263,815.945826,57.45,0.105,-4.21,C
12339,3.569164912,666.0672173,37.045,0.261,-3.247,C+
12340,3.611600985,762.8447889,53.902,0.484,-19.626,C
12341,3.613285772,644.2394046,21.948,-0.023,-2.415,C++
12342,3.571278056,782.3199873,56.564,0.454,-10.065,C
12343,3.538126681,832.1427043,58.335,0.301,-4.216,C
12344,0.28,478.83,76.39,0.07,-8.16,C-
12345,3.542398403,829.5272084,60.941,0.443,-4.339,C
12346,0.61,169.88,83.61,0.02,-3.85,C-
12347,0,54.993,62.11,0,-1.16,C
12348,0.39,203.83,81.66,0,-3.53,C-
12349,3.63960469,936.633785,49.497,0.222246745,7.488152542,C
12350,1.08,96.98,84.47,-0.03,0.3,C-
12351,1.11,111.56,39.7,-0.25,-0.38,C+
12352,0.09,1663.33,36.47,0,-4.19,C+
12353,3.555690649,868.314553,26.734,0.329,-11.63,C++
12354,10.62,105.13,53.77,0.68,-1.64,C
12355,3.5,69.56,67.68,0.26,7.28,C
12356,1.95,73.56,32.47,1.05,2.51,C+
12357,3.531304273,803.19948,61.287,0.689,-14.432,C
12358,0.76,115.2,67.01,-0.02,-0.84,C
12359,3.50896215,760.0116299,46.826,0.39,-1.789,C+
12360,0.2,535.76,80.99,-0.04,-7.92,C-
12361,3.384,462.744,46.935,-0.243,-75.438,C+
12362,3.622319539,873.5019732,37.103,-0.150218619,7.532539348,C+
12363,0.99,167.39,56.71,0.15,-2.84,C
12364,0.489,83.426,74.388,0.014,0.516,C-
12365,3.526178333,795.2154922,49.203,0.227,-5.62,C+
12366,3.185658994,669.8854175,0.215,-46.951,5.564986684,B--
12367,3.621952269,649.6465023,36.943,0.486,-8.473,C+
12368,3.626151982,618.7295727,32.187,0.148,-2.89,C+
12369,0.39,115.75,77.6,0.04,-0.42,C-
12370,3.75,65.38,74.97,0,6.01,C-
12371,3.633015619,887.8873678,41.386,-0.08051185,7.68537588,C+
12372,3.6105204,646.5839084,32.226,0.163,-0.646,C+
12373,3.649173454,855.0342352,43.112,-0.038381073,7.751213175,C+
12374,3.605440045,770.9527937,61.033,0.26567736,7.79649439,C
12375,0.87,196.29,77.86,0.83,-7.73,C-
12376,0.34,428.5,62.54,0,-8.13,C
12377,3.616962673,776.1042346,57.961,0.249530807,7.579243859,C
12378,2.365,92.069,70.189,0.122,-0.292,C-
12379,3.571959099,744.8769109,53.037,0.576,-11.624,C
12380,0.17,880.93,65.23,0.08,-8.3,C
12381,0.57,117.95,74.48,0.18,-0.61,C-
12382,0.37,331.65,69.02,0,-6.84,C
12383,13.727,55.492,52.76,1.439,14.27,C
12384,0.67,431.51,20.14,0.01,-2.53,C++
12385,0.81,240.04,73.89,0.35,-8.42,C-
12386,3.49909026,741.9181387,67.128,0.261,-2.908,C
12387,0.368,762.8721664,37.24,-0.310886439,7.704862034,C+
