id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
11699,3.58710772,745.9434839,64.86,0.274141738,7.428047482,D+
11700,0.61,305.06,61.9,0.26,-5.87,D+
11701,1.35,100.79,65.25,0.19,-0.08,D+
11702,0.09,300.17,55.41,0.06,-1.03,D++
11703,39.68,40.33,56.12,2.71,187.5,D+
11704,0.17,681.77,75.49,0.25,-9.1,D+
11705,3.523339847,761.0238886,40.63,0.49,-3.46,D++
11706,0.12,1354.05,47.22,0,-4.85,D++
11707,3.589882387,654.5750451,33.82,0.17,-1.99,C--
11708,1.73,64.08,45.43,0.84,2.05,D++
11709,3.532357814,728.5626679,68.17,0.45,-8.2,D+
11710,0.741,144.226,35.58,0.033,-1.404,C--
11711,6.85,39.6,36.98,0.251279186,23.7,C--
11712,0.02,47.5,18.772,0.016,-1.334,C--
11713,1.45,54.74,57.02,0,3.93,D++
11714,3.586663565,1475.566563,52.55,0.05,-1.76,D++
11715,0.128,1263.856,29.62,0.061,-4.178,C--
11716,5.52,22.83,47,-0.76,22.93,D++
11717,4.28,43.69,61.85,0.58,13.26,D+
11718,3.521203475,1043.24403,74.57,1.39,-12.25,D+
11719,0.98,31.65,80.97,0.265522367,7.2,D
11720,4.12,196.994,46.695,0.059,11.72,D++
11721,2.89,143.03,47.34,0.31,-5.39,D++
11722,3.599230443,707.1870199,21.02,0.69,-2.87,C--
11723,27.29,2.36,62.1,0.326531751,101.09,D+
11724,3.537078921,833.729115,63.25,1.44,-11.28,D+
11725,3.196852089,670.2748678,1.05,-40,5.751497398,C-
11726,0.14,69.33,86.64,0.02,0.83,D
11727,3.560942643,718.4874698,73.34,0.13,-1.05,D+
11728,3.63594905,998.953215,70.76,0.03,-4.84,D+
11729,0.5,64.78,39.18,-0.001,1.28,D++
11730,0.34,257.87,67.74,0.08,-4.08,D+
11731,3.89,145.42,61.31,0.059,-7.82,D+
11732,32.1,54.93,42.86,0.54,87.61,D++
11733,3.613829593,934.649481,68.65,0,-4.07,D+
11734,21.67,31,79.47,1.7,307.09,D
11735,3.648307996,843.0192555,66.42,0.266727934,8.044589224,D+
11736,1.12,133.94,66.96,0.32,-1.98,D+
11737,3.617859163,1108.112492,33.46,-0.12,-9.02,C--
11738,7.67,71.67,64.59,0.21,8.91,D+
11739,0.25,488.24,88.9,0,-9.14,D
11740,3.590117054,723.5217764,47.29,0.58,-7.76,D++
11741,34.067,32.4,20.367,1.177,16.849,C--
11742,3.591813496,786.6113182,62.88,0.13,-5.77,D+
11743,10.07,62.09,51.94,0.61,8.38,D++
11744,3.533181449,743.3524444,54.64,0.68,-4.81,D++
11745,3.546953922,723.9789418,40.87,-0.11,-8.19,D++
11746,1.43,99.19,57.63,0.05,0.08,D+
11747,0.539,49.196,29.097,0.098,0.14,C--
11748,1.1,171.99,72.98,0.22,-5.26,D+
11749,1.92,105.26,51.9,0.95,-0.47,D++
11750,3.505430507,744.3893365,48.24,0.54,-2.7,D++
11751,0.69,229.09,66.47,0.88,-5.23,D+
11752,17.95,61.47,40.22,9.766,18.22,D++
11753,3.572790952,800.1882517,78.26,0.85,-15.73,D
11754,3.578915157,817.920404,50.03,1.01,-7.26,D++
11755,0.72,319.08,65.8,-0.04,-12.49,D+
11756,0.72,131.95,57.22,1.26,-1.53,D++
11757,4.56,20.1,39.65,0.002,23.56,D++
11758,3.559391422,776.9344063,45.48,1.05,-3.52,D++
11759,3.562748278,682.5890519,34.09,0.68,-1.75,C--
11760,1.71,163.56,64.81,0.51,-5.29,D+
11761,0.09,636.2777927,58.42,0.292697131,-10.67,D+
11762,3.505116025,942.5789368,49.5,0.86,-5.86,D++
11763,3.551447422,855.466331,59.5,1.67,-9.18,D+
11764,3.531495581,846.507845,49.86,2.46,-1.95,D++
11765,0.105,686.839,45.925,0.111,-4.5,D++
11766,1.9,19.69,58.23,-0.01,8.68,D+
11767,3.436915275,2870.528533,25.51,-2.38,-13.69,C--
11768,8.22,45.16,34.42,0.69,62.33,C--
11769,0,46950,70.74,0.08,-10.66,D+
11770,3.546401523,768.1035854,65.13,0.64,-12.64,D+
11771,3.541704582,753.0666208,54.06,0.14,-1.01,D++
11772,3.54279433,771.2896868,66.33,0.55,-4.8,D+
11773,0.41,53.87,69.8,-0.01,1.66,D+
11774,2.45,85.82,70.15,0.43,0.86,D+
11775,3.532443958,730.5387232,42.76,0.35,-1.34,D++
11776,1.24,500.751,46.725,0.076,-2.001,D++
11777,8.03,44.55,60.27,-0.01,68.24,D+
11778,1.54,128.13,57.97,0.55,-2.15,D+
11779,3.554457349,697.3532323,23.4,0.48,-2.79,C--
11780,0.206,272.956,57.796,0.026,-1.764,D+
11781,0.004,315,21.446,0,-0.291,C--
11782,3.12,17.31,78.59,0.29,30.53,D
11783,1.41,173.25,54.33,3.49,-3.37,D++
11785,3.545789056,865.9690521,59.11,0.27,-3.86,D+
11786,3.58,113.88,58.58,1.64,-3.02,D+
11787,3.50385876,792.0202736,52.13,0.54,-1.32,D++
11788,3.577211958,654.0683665,29.47,0.23,-1.68,C--
11789,8.348,97.54,37.379,0.126,59.65,D++
11790,2.22,63.29,53.26,0.48,3.28,D++
11791,3.520137484,709.9605024,43.95,0.5,-3.63,D++
11792,10.72,31.95,36.04,0.3686452,65.7,C--
11793,3.554815462,858.2776459,59.59,0.2,-5.79,D+
11794,3.551707471,940.3168339,41.12,1.04,-5.73,D++
11795,2.68,48.73,23.67,0.17,2.46,C--
11796,2.78,132.95,44.42,1.3,-3.4,D++
11797,7.2,66.52,56.49,3.24,13.33,D++
11798,3.615687284,729.1211544,85.07,0.32,-4.23,D
11799,3.509030475,821.0379923,64.18,0.43,-3.61,D+
11800,3.75,39.21,62.86,0.41,15.24,D+
11801,3.579822884,709.3455351,31.54,1.31,-1.66,C--
11802,0.33,445.8,57.2,-0.09,-11.21,D++
11803,0.238,1000.252,17.07,-0.019,-1.079,C-
11804,0.505,206.48,28.842,0.002,-2.578,C--
11805,0.28,412.57,77.38,0.07,-4.66,D+
11806,3.563624757,960.9186211,59.41,1.17,-6.62,D+
11807,3.499537361,941.7860787,58.8,0.16,-1.71,D+
11808,4.479,110.476,64.076,0.203,4.439,D+
11809,2.39,73.21,31.01,0,3.25,C--
11810,3.656582283,768.2555812,75.43,-0.01,-12.07,D+
11811,1.299,187.677,59.434,0.155,-7.831,D+
11812,3.547446447,675.559503,38.03,0.73,-3.02,D++
11813,1.61,79.39,43.58,0.68,1.27,D++
11814,0.92,250.68,54.61,0.08,-10.66,D++
11815,0.648,18.809,18.138,0.148,1.55,C--
11816,3.617122007,804.077582,47.07,0.02,-7.05,D++
11817,1.27,142.43,83.64,0.36,-4.98,D
11818,3.58322003,725.229796,24.41,0.19,-0.25,C--
11819,0.87,103.41,64.07,0.04,-0.33,D+
11820,3.543668633,722.2824303,54.91,1.65,-20.74,D++
11821,1,89.7,75.94,0.11,0.63,D+
11822,3.501968804,867.5977691,56.9,0.61,-3.24,D++
11823,3.62795782,646.9749784,32.81,-0.41,-3.01,C--
11824,3.96,113.02,58,0.96,-4.17,D+
11825,1.71,47.01,75.27,0.03,15.13,D+
11826,1.016,37.033,75.69,-0.005,-15.12,D+
11827,2.76,28.6,78.74,0.003,37.59,D
11828,0.751,37.31,38.399,0.141,-1.233,D++
11829,9.28,26.76,66.8,1.19,58.39,D+
11830,3.722230976,719.3281522,48.96,0.220990393,8.576845768,D++
11831,3.608550789,794.5207045,29.02,1.15,-2.06,C--
11832,3.510433155,820.2979554,62.14,0.37,-3.65,D+
11833,2.19,102.28,7.07,-0.22,-0.16,C-
11834,3.643698928,658.8200212,34.12,0.15,-7.23,C--
11835,0.42,346.38,30.55,0.27,-3.91,C--
11836,2.01,45.59,62.77,0.08,12.75,D+
11837,3.589751762,825.3759958,46.77,-0.22,-5.55,D++
11838,0,1195.293,80.35,0.034,-1.1,D
11839,2.36,65.09,77.19,0.28,6.7,D+
11840,0.21,330.692,46.42,0.126,-2.105,D++
11841,3.580103338,806.5771512,87.07,0.13,-2.5,D
11842,3.528258166,743.2436506,52.32,0.58,-4.54,D++
11843,0.42,257.73,78.56,0.5,-7.25,D
11844,0.01,11380,58.06,0.36,-9.81,D++
11845,3.791787902,2261.31593,32.61,-3.79,-25.21,C--
11846,0.65,183.64,53.35,0.07,-3.48,D++
11847,3.50942086,803.0185412,57.29,0.16,-1.52,D++
11848,3.18,173.57,48.54,0.79,-35.11,D++
11849,2.342,32.298,56.62,-0.006,-31.34,D++
11850,3.537618756,990.4709021,59.14,1.31,-5.13,D+
11851,0.477,153.449,15.607,0.116,-0.071,C-
11852,3.545719608,811.7429668,50.51,0.94,-6.85,D++
11853,3.581123358,704.4978377,27.02,0.15,-1.17,C--
11854,0.169,217.482,30.463,0.063,-1.783,C--
11855,0.088,2452.919,23.047,0.022,-1.759,C--
11856,2.24,60.2,42.35,-0.02,1.84,D++
11857,0,679.371,41.25,0,-1.2,D++
11858,1.67,132.58,61.59,0.72,-3.65,D+
11859,3.548687518,777.411831,40.24,0.23,-3.79,D++
11860,0.68,329.7,61.84,0.62,-4.62,D+
11861,8.24,30.65,39.1,0.319654558,24.29,D++
11862,3.616962673,776.1042346,57.93,0.249530807,7.579243859,D+
11863,3.83,67.81,53.24,0.69,7.61,D++
11864,3.605440045,770.9527937,61.07,0.26567736,7.79649439,D+
11865,0.01,13420,64.95,-0.01,-10,D+
11866,3.492150661,809.2382787,48.89,0.75,-2.45,D++
11867,10.99,38.15,37.47,0.55,20.51,D++
11868,1.772,25.572,48.848,-0.001,0.104,D++
11869,3.619048866,824.8123148,69.85,0,-12.98,D+
11870,3.55566418,828.424566,47.09,1.19,-5.63,D++
11871,3.615038393,810.068931,51.24,0,-10.04,D++
11872,3.571846434,681.5431351,21.34,0.16,-0.86,C--
11873,4.02,38.74,86.8,0.104,20.12,D
11874,8.79,27.36,55.46,0.371999488,102.43,D++
11875,0.399,125.442,22.235,0.01,-1.481,C--
11876,3.497696537,903.9285764,61.15,0.41,-3.52,D+
11877,0.389,512.822,33.732,0.086,-4.574,C--
11878,0.28,100,42.44,-0.01,0,D++
11879,3.511947457,826.8821776,63.64,0.27,-3.23,D+
11880,3.626234222,748.8698885,32.58,0.84,-3.86,C--
11881,3.543008508,875.7607887,70.12,0.246270006,7.111903799,D+
11882,3.572124017,786.2566745,70.01,0.88,-70.54,D+
11883,3.630284327,722.6525394,47.61,0.87,-23.69,D++
11884,1.293,21.18,83.22,0.002,1.283,D
11885,13.61,53.41,48.07,-0.02,32.25,D++
11886,1.66,97.114,59.02,0.024,-0.491,D+
11887,2.49,51.78,61.8,0,10.09,D+
11888,3.569133402,741.703242,33.39,0.24,-0.98,C--
11889,3.574165626,974.9657255,88.42,0.09,-500.82,D
11890,0,757.1001725,17.95,0.134,-1.755,C--
11891,0.03,5194.44,41.42,0.03,-6.01,D++
11892,3.613835377,657.6484536,80.24,0.64,-8.22,D
11893,0.558,80.285,71.864,0.169,-0.503,D+
11894,0.934,56.442,27.34,0.366,0.137,C--
11895,3.567442252,685.6793249,36.65,0.59,-2.24,C--
11896,3.619878887,674.4513184,55.11,0.14,-38.48,D++
11897,3.811278986,656.4481955,50.11,0.257917349,8.776948358,D++
11898,0.856,40.768,33.51,-0.011,1.961,C--
11899,3.565995455,1506.921701,71.28,1.12,-7.12,D+
11900,12.436,510.515,25.548,-0.484,-2.2,C--
11901,2.2,44.03,16.31,0,1.9,C-
11902,3.571586196,729.0727551,33.39,0.35,-1.08,C--
11903,1.55,171.4,16.95,-0.31,-1.1,C-
11904,3.504387901,912.3584747,61.17,0.28,-1.87,D+
11905,5.12,27.57,82.41,0.04,11.74,D
11906,0.298,147.999,39.739,0.05,-3.078,D++
11907,3.572786996,683.0090055,37.15,0.46,-2.45,C--
11908,3.365119425,4751.410573,28.34,0,-17.55,C--
11909,3.535207297,785.9581369,64.87,5.57,-18.13,D+
11910,3.5709693,804.8651291,62.63,0.18,-5.13,D+
11911,3.510632148,847.4347976,58.73,0.25,-1.38,D+
11912,0.11,1378.61,60.64,0.32,-8.7,D+
11913,3.572507509,801.4286894,13.07,0.19,-0.38,C-
11914,3.544182711,723.3174461,72.89,0.14,-2.08,D+
11915,0.48,122.26,82.7,0.319939008,-0.95,D
11916,5.73,57.77,73.74,0.01,17.86,D+
11917,3.651501826,700.4091338,21.88,0,-5.31,C--
11918,0.18,744.35,54.7,-0.07,-6.99,D++
11919,3.18,65.18,72.81,0.42,6.67,D+
11920,0.39,319.13,72.58,0.08,-6.76,D+
11921,3.55749992,795.080244,60.03,0.35,-8.69,D+
11922,0.175,10.161,40.871,0.028,-1.747,D++
11923,3.582919402,752.9671209,63.33,0.268059959,7.412560722,D+
11924,1.52,123.82,60.47,0.16,-2.23,D+
11925,3.588202277,660.8912669,28.77,0.63,-2.27,C--
11926,3.628190692,647.2682171,29.35,-2.38,-3.46,C--
11927,3.549223508,782.9496173,53.32,0.73,-6.15,D++
11928,2.37,44.78,58.08,0.257936526,36.97,D+
11929,3.584855083,671.3415226,90.52,0.330827462,11.23983527,D
11930,3.609522218,708.4099925,31.64,-0.3,-5.48,C--
11931,3.59392099,899.3175169,51.72,1.07,-6.39,D++
11932,3.542520886,705.29706,39.57,0.34,-1.48,D++
11933,3.632556801,884.5484067,40.52,-0.080984631,7.675201722,D++
11934,7.19,33.66,49.22,0.64,24.18,D++
11935,3.599638533,1065.778449,62.08,0.04842679,-7.38,D+
11936,3.576483658,756.1820633,17,0.95,-1.03,C-
11937,0.047,556.362,17.653,0.093,-3.319,C-
11938,0.064,2.706,77.35,0,0,D+
11939,3.52275333,779.5421393,40.58,0.16,-0.4,D++
11940,6.3,41.89,63.92,-0.21,51.39,D+
11941,3.592241302,818.0333886,63.15,0.98,-7.88,D+
11942,3.530645182,860.4297872,22.16,0.77,-11.14,C--
11943,3.558769414,831.0469269,63.77,0.24,-5.72,D+
11944,2.3,62.82,70.98,0.28,4.96,D+
11945,3.544187289,828.6787866,61.25,0.62,-5.8,D+
11946,1.87,117.59,84.17,0.22,-2.41,D
11947,8.93,41.41,47.39,0.03,40.24,D++
11948,0.24,741.18,46.18,1.42,-4.81,D++
11949,3.57893581,710.9651262,50.88,0.14,-3.95,D++
11950,7.99,16.15,62.44,2.37,29.4,D+
11951,3.530819792,835.8559199,60.35,0.22,-0.58,D+
11952,3.628345741,3601.572122,11.31,10.11,-7.92,C-
11953,3.542712417,671.1418937,36.8,0.47,-0.46,C--
11954,1.35,79.61,62.89,0.3,1.54,D+
11955,3.517998441,730.2345777,67.32,0.67,-12.69,D+
11956,0.9,167.6,82.58,-0.61,-5.22,D
11957,13.49,29.64,27.68,1.53,22.43,C--
11958,2.411,45.663,93.3,0.01,-0.85,D
11959,2.93,53.19,67.22,0.66,6.93,D+
11960,3.568664539,723.0688818,17.9,0.25,-1.93,C--
11961,3.15,45.19,73.08,0.27,13.76,D+
11962,2.78,54.05,42.23,-0.29,3.27,D++
11963,3.581469121,640.3596221,18.13,0,-2.14,C--
11964,2.74,62.05,59.35,1.94,6.62,D+
11965,2.59,28.56,68.25,0.05,56.31,D+
11966,2.37,46.21,55.34,0.07,7.27,D++
11967,0.84,47.461,42.72,0.138,-5.484,D++
11968,0.66,197.23,79.84,0.03,-4.74,D
11969,0.67,43.85,72.01,0.01,2.07,D+
11970,2.68,101.15,47.36,0.43,-0.24,D++
11971,12.65,41.66,61.79,0.003,88.14,D+
11972,3.09,88.53,49.63,0.07,2.63,D++
11973,1.99,117.61,28.99,-0.45,-1.23,C--
11974,3.503903458,1264.720118,57.3,0.58,-6.67,D++
11975,13.26,65.9,74.95,0.14,49.84,D+
11976,3.591925335,936.2064761,13.96,0,-7.71,C-
11977,2.299,45.687,48.278,0.097,-12.278,D++
11978,4.18,51.33,54.22,0.06,11.55,D++
11979,3.537461261,690.1368193,39.29,0.46,-3.07,D++
11980,3.580354079,746.4207068,39.77,-0.02,-3.06,D++
11981,5.421,1625.569,44.425,0.584,23.942,D++
11982,1.18,181.49,85.23,0.16,-8.98,D
11983,0.14,1096.49,89.73,0,-14.68,D
11984,0.39,162.09,88.7,0.01,-1.93,D
11985,0,159.901,72.58,0,-8.73,D+
11986,0.443,163.949,27.823,0.092,-2.012,C--
11987,2.626,975.163,33.082,-0.013,-15.657,C--
11988,3.561826218,674.1572722,37.05,0.69,-1.04,C--
11989,0.5,280.37,77.59,0.15,-7.98,D
11990,4.56,68.33,81.56,1.38,10.24,D
11991,3.573686193,619.6370756,72.55,0.195881616,7.448397757,D+
11992,2.17,49.57,76.87,0.21,8.32,D+
11993,0.91,91.43,61.3,1.06,1.01,D+
11994,3.543810964,922.8435484,24,0,-9.03,C--
11995,0.5,255.81,89.48,0.68,-2.83,D
11996,0.222,529.723,36.987,0.056,-2.902,C--
11997,1.53,106.12,68.61,-0.02,-0.56,D+
11998,3.562079169,745.879071,70.83,0.16,-5.05,D+
11999,3.519617986,775.1648348,41.03,0.58,-1.67,D++
12000,3.536318113,754.3856074,53.92,0.13,-1.03,D++
12001,8.208,38.1,39.804,0,8.794,D++
12002,3.559017683,902.1793538,51.67,0.08,-1.42,D++
12003,3.547495373,715.4537663,44.84,0.95,-6.26,D++
12004,3.524485053,755.5663465,77.96,0.46,-3.78,D
12005,3.565230318,707.7002164,67.7,0.78,-10.2,D+
12006,0.09,423.73,55.56,0.376003005,-1.63,D++
12007,2.51,111.41,61.87,0.4,-1.88,D+
12008,0.43,251.29,83.57,0,-4.81,D
12009,3.532930617,741.8414318,53.73,0.11,-2.75,D++
12010,0.71,215.24,85.08,0.09,-9,D
12011,5.13,91.56,40.95,1.17,1.89,D++
12012,5.5,43.18,69.81,1.18,23.14,D+
12013,22.22,65.72,26.02,-0.104,21.57,C--
12014,7.04,41.36,64.13,0.261796607,63.58,D+
12015,0.6,146.63,62.42,0.16,-1.91,D+
12016,1.78,37.72,82.42,0.45,11.5,D
12017,4.39,134.84,34.61,3,-4.06,C--
12018,4.85,58.01,72.61,-0.03,7.24,D+
12019,9.94,25.2,53.81,-0.002,87.95,D++
12020,0.334,198.169,70.14,0.041,-2.175,D+
12021,3.594890321,843.1431893,59.45,0.250942859,7.580609209,D+
12022,3.534821666,1189.6258,40.25,1.16,-12.12,D++
12023,1.857,60.839,69.272,-0.024,5.19,D+
12024,0.15,663.08,44.94,0.1,-3.95,D++
12025,3.544631318,826.7423582,60.83,0.64,-5.37,D+
12026,2.75,49.9,48.52,1.51,4.47,D++
12027,0.94,214.9,59.51,0.06,-6.26,D+
12028,0.461,80.309,32.499,0.06,-1.672,C--
12029,34.24,69.31,58.23,4.44,50.9,D+
12030,3.528758871,760.1929963,66.96,0.44,-5.43,D+
12031,2.056,371.448,31.763,0.395,21.06,C--
12032,0.39,531.93,43.68,1.32,-7.6,D++
12033,0.03,4540,59.74,-0.14,-9.14,D+
12034,3.567156345,707.3573824,23.61,0.33,-1.07,C--
12035,3.550893944,781.7729875,69.8,0.68,-5.76,D+
12036,3.549434757,773.7068136,54.25,0.66,-5.9,D++
12037,3.568628876,621.5298306,31.76,0,-1.79,C--
12038,3.601524035,724.0579858,79.86,0.22,-7.34,D
12039,3.576691397,800.6792134,63.5,-0.13,-13.91,D+
12040,1.701,58.836,39.464,0.074,2.576,D++
12041,1.57,223.33,16.97,0.301164681,-5.21,C-
12042,3.774627027,806.9302897,83.74,-0.41,-2.23,D
12043,2.51,100.36,76.21,0.002,-0.07,D+
12044,3.509427826,810.7850461,64.14,0.28,-3.18,D+
12045,2.603,143.469,38.035,0.141,-1.435,D++
12046,0.37,126.88,44.7,0.13,-0.38,D++
12047,9.171,130.483,52.851,0.29,11.349,D++
12048,0.803,153.444,52.192,0.088,-1.662,D++
12049,0.43,54.13,86.51,0.006,2.32,D
12050,3.551968036,699.3340559,77.92,0.284756306,6.613289871,D
12051,5.06,4.36,83.47,0.012,62.12,D
12052,3.584768583,866.4669548,64.33,0.09,-1.3,D+
12053,3.603842139,767.510738,50.44,-0.35,-7.25,D++
12054,3.663580011,953.7065379,69.76,0.05,-4.7,D+
12055,3.603758806,718.8657866,8.59,0.210617334,9.713740805,C-
12056,0.576,91.527,34.219,0.144,-1.785,C--
12057,3.500271423,837.6369941,54.49,0.1,-4.77,D++
12058,3.543008508,875.7607887,70.13,0.246270006,7.111903799,D+
12059,3.579624099,790.8062267,38.19,0.04,0,D++
12060,0.84,113.02,70.24,0.72,-0.77,D+
12061,3.546454299,699.9526491,77.39,0.36,-8.2,D+
12062,3.520985634,722.8204905,43.3,0.43,-1.94,D++
12063,4.17,42.78,50.39,-0.02,23.54,D++
12064,3.569759668,882.2307899,41.48,3.06,-17.23,D++
12065,8.19,9.65,81.07,-0.24,44.82,D
12066,3.581024531,759.2377703,56,0.75,-10.96,D++
12067,3.660006527,841.3183978,44.54,-0.033322687,8.052567606,D++
12068,3.605336513,784.1184664,59.47,0.25121675,7.646298025,D+
12069,3.540035596,846.3969094,61.11,0.54,-4.89,D+
12070,3.595170355,742.9419299,81.06,0.57,-6.64,D
12071,1.05,143.47,56.3,0.54,-1.74,D++
12072,3.651627869,667.7969219,25,0,-4.23,C--
12073,6.268,8.953,13.444,0.406,4.727,C-
12074,3.610346785,775.7213182,41.86,0,-2.13,D++
12075,0.672,57.789,24.606,0.059,-0.236,C--
12076,0.03,2465.25,78.51,0.11,-5.81,D
12077,0.7,13.186,42.19,0.031,-0.272,D++
12078,3.510675306,875.2863,60.09,0.38,-2.39,D+
12079,6.68,45.28,65.21,0.05,16.03,D+
12080,13.65,27.14,58.98,0.352392616,39.9,D+
12081,3.575170159,805.3655778,51.07,2.02,-7.62,D++
12082,3.650759982,784.9525235,76.73,0,-6.96,D+
12083,0.541,1031.449977,47.92,1.75,6.576265133,D++
12084,1.748,16.243,29.824,0.122,3.29,C--
12085,1.19,143.21,56.03,0.11,-2.8,D++
12086,0.23,122.857,28.542,0.103,-3.019,C--
12087,3.609663994,735.9959404,33.02,0.12,-2.12,C--
12088,3.567442252,685.6793249,36.6,0.59,-2.2,C--
12089,3.629862495,879.4211218,39,-0.097868486,7.561099792,D++
12090,5.38,26.02,51.66,0.358593023,40.23,D++
12091,0.15,290.51,73.89,0.36,-1.89,D+
12092,0.656,1432.026,45.802,0.022,-13.871,D++
12093,1.55,103.53,65.12,0.25,-0.37,D+
12094,5.75,53.43,41.62,-0.03,31.88,D++
12095,3.720410834,874.6426607,0.25,0.266403929,-0.013,C-
12096,0.96,136.95,75.39,0.07,-2.58,D+
12097,1.226,49.092,27.642,0.431,0.615,C--
12098,0.03,377.9,47.2,0,-0.33,D++
12099,3.53,118,88.67,-1.33,-7.04,D
12100,3.592587056,677.6246079,80.87,0.56,-10.94,D
12101,0,23.157,33.66,0.302,-0.67,C--
12102,2.848,248.777,40.759,0.058,-7.224,D++
12103,3.540183832,782.2292292,45.18,1.29,-4.12,D++
12104,0.319,152.974,29.137,0.022,-1.233,C--
12105,0.179,2923.558,61.34,0.06,-71.132,D+
12106,0.32,314.79,68.04,0,-5.22,D+
12107,3.564907423,767.5493699,69.44,0.66,-7.1,D+
12108,3.589314467,739.3472731,52.56,0.81,-9.8,D++
12109,3.54929771,727.9446236,46.64,0.11,-1.25,D++
12110,0.97,318,88.31,2.22,-12.73,D
12111,0.22,573.22,52.39,0.09,-5.55,D++
12112,1.41,70.95,53.31,0.16,1.67,D++
12113,3.542483551,838.706302,57.03,0.36,-6.07,D++
12114,0.35,511.42,58.51,0.17,-9.54,D+
12115,4.68,174.2,72.38,4.105,-19.93,D+
12116,2.78,266.87,30.2,0.244331071,-9.32,C--
12117,4.64,34.28,34.07,-0.001,26.56,C--
12118,3.555001508,854.7713296,58.53,1.36,-8.65,D+
12119,3.524199521,1454.326405,27.63,3.73,-13.65,C--
12120,3.637792367,733.3798138,86.31,0.21,-4.71,D
12121,3.550320925,774.1051265,63.65,0.11,-0.84,D+
12122,0.025,618.713,11.299,0.327589476,-0.77,C-
12123,3.580935274,747.5848655,46.47,0.8,-12.57,D++
12124,3.589396306,752.177372,27.33,1.4,-2.78,C--
12125,3.58668384,749.2678424,65.61,0.274933382,7.399885877,D+
12126,0.109,7423.964,27.779,0.007,-1.769,C--
12127,3.601230186,1020.965042,44.54,0.06,-0.27,D++
12128,3.505168899,808.2604841,49.73,0.32,-3.94,D++
12129,3.561217651,688.3850221,38.42,0.37,-3.44,D++
12130,3.526926808,779.5461215,41.22,0.31,-1.41,D++
12131,3.552813181,661.4534856,15.03,0,0,C-
12132,3.479291455,805.0914698,53.14,0.27,-3.54,D++
12133,1.7,124.77,61.77,0.655,-1.58,D+
12134,6.39,14.49,55.33,0.309195655,83.39,D++
12135,0.79,144.45,48.11,0.04,-1.77,D++
12136,3.67,61.62,23.58,0,1.32,C--
12137,3.631135569,876.296063,39.94,-0.091987661,7.606363279,D++
12138,3.565034306,680.544062,38.79,0.19,-3.31,D++
12139,3.627700836,741.5186214,72.69,-0.11,-9.14,D+
12140,5.2,702.7154932,55.62,0.285967785,7.624645068,D++
12141,2.088,72.689,51.208,0.178,4.922,D++
12142,1.36,122.41,67.27,0.26,-2.35,D+
12143,1.009,606.159,41.502,0.021,0.582,D++
12144,3.504802102,843.4082551,57.76,0.24,-1.19,D+
12145,20.34,22.42,37.239,0.367346873,93.002,D++
12146,3.589948231,1296.066781,46.15,0.2,-3.6,D++
12147,2.58,62.27,63.14,0.72,5.21,D+
12148,3.58736222,733.8795299,37.8,0.84,-4.49,D++
12149,1.1,22.282,56.64,-0.007,2.765,D++
12150,3.603302196,913.4327518,49.79,0.02,-0.96,D++
12151,3.476566235,823.071568,55.26,0.54,-2.81,D++
12152,0.187,32.12,27.41,0.175327451,-1.421,C--
12153,3.593847244,642.6676071,32.45,0.38,-3.03,C--
12154,12.99,62.1,67.64,0.87,21.43,D+
12155,3.501303576,777.7127588,71.8,0.38,-3.2,D+
12156,1.39,136.34,23.04,-0.33,-1.35,C--
12157,3.583178196,676.6995386,74.12,0.65,-9.41,D+
12158,3.542659562,830.9657809,48.65,1.36,-4.33,D++
12159,1.14,181.19,47.48,0.06,-5.37,D++
12160,3.585075812,3303.661305,28.71,1.65,-7.97,C--
12161,3.574873334,679.8336521,13.83,0.09,-0.86,C-
12162,3.407908521,11670.85897,20.48,-0.73,-50.24,C--
12163,3.501762747,853.7472594,58.37,0.8,-2.36,D+
12164,0.967,65.248,23.759,0.083,-0.332,C--
12165,1.181,154.665,53.599,0.453,-5.713,D++
12166,3.61,48.94,62.27,0.84,13.59,D+
12167,3.594237701,1394.197594,62.14,1.09,-28.66,D+
12168,3.512895108,879.9482146,58.79,0.25,-3.24,D+
12169,1.29,222,60.31,1.18,-6.96,D+
12170,3.540950779,870.0902194,63.78,1.36,-12.07,D+
12171,0.46,142.77,47.99,0.304968567,-1.64,D++
12172,5.11,212.31,71.44,0.280774097,-24.19,D+
12173,3.624402035,795.3513188,45.1,0,-1.71,D++
12174,3.547341526,820.6223722,61.72,0.42,-5.69,D+
12175,19.687,78.457,8.35,0.286729038,-0.631,C-
12176,3.579677095,733.4181254,72.01,0.75,-9.21,D+
12177,3.596915734,664.60521,29.18,0.38,-5.83,C--
12178,3.549262192,846.6078507,89.78,0.18,-3.66,D
12179,0.899,45.231,24.404,0.124,0.639,C--
12180,1.586,269.73,70.29,0.19,-3.264,D+
12181,3.14,61.03,60.67,-0.27,6.26,D+
12182,3.484229989,918.9404015,51.3,0.3,-13.11,D++
12183,2.55,61.39,47.4,0.05,5.48,D++
12184,2.08,78.83,30.52,-0.03,1,C--
12185,0.38,278.15,71,0.08,-2.81,D+
12186,3.576932542,768.4465373,65.54,0.27,-8.5,D+
